  

%Initializing ... 
%  batt 7.62v 7.76v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
B 655 7633   10  -54
B 665 7645   10  -39
B 676 7649   10  -24
B 686 7651   10   -8
B 696 7654   10    5
B 707 7654   10   18
B 717 7659   10   29
B 729 7660   10   37
B 739 7661   10   42
B 750 7663   10   46
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7751
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 767   62    1
B  10 7674   62    1
B  20 7643   62    1
B  31 7558   62    1
B  41 7557   62    1
B  53 7576   62    1
B  64 7589   62    1
B  75 7594   62    1
B  85 7572   62    2
B  96 7543   62    7
B 106 7509   62   15
B 116 7484   62   22
B 126 7478   62   30
B 137 7491   62   39
B 147 7502   62   47
B 159 7509   59   55
B 170 7512   62   65
B 181 7512   62   74
B 191 7512   50   83
B 201 7529   50   91
B 212 7552   52  101
B 222 7559   30  110
B 234 7569   20  121
*** dt = 12 , A = 123 , rpm = 150 
B 245 7589   20  131
pull out 133
B 256 7607 -104  140
B 266 7631 -104  148
B 276 7481 -104  156
B 287 7395 -104  163
B 298 7428 -104  171
B 308 7478 -104  178
B 318 7521 -104  181
B 329 7527 -104  185
*** amax = 186  vhit = 100
B 339 7411 -104  185
B 350 7287 -104  185
B 360 7232 -104  182
B 371 7225 -104  167
B 381 7261 -104  155
B 392 7343 -104  137
B 402 7411 -104  120
B 414 7465 -104  100
B 424 7484 -104   81
B 435 7488 -104   59
B 446 7488 -104   35
B 458 7496 -104    9
push -12 -10
push out at target
B 468 7509   83  -13
B 478 7516   83  -23
B 488 7450   83  -35
B 498 7363   83  -48
B 508 7397   83  -59
B 519 7457   83  -73
B 530 7505   83  -86
B 540 7529   83  -99
B 550 7450   83 -110
B 560 7331   83 -114
B 570 7264   23 -114
B 581 7352   10 -115
B 591 7488   10 -108
B 602 7571   10  -97
B 612 7611   10  -84
B 624 7631   10  -71
B 634 7642   10  -58
B 645 7647   10  -45
B 655 7650   10  -31
B 665 7653   10  -19
B 676 7656   10   -6
B 686 7656   10    7
B 698 7657   10   19
B 708 7660   10   27
B 719 7660   10   33
B 729 7660   10   36
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7748
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 767   62   -1
B  11 7673   62   -1
B  21 7673   62   -1
B  31 7581   62   -1
B  41 7554   62   -1
B  51 7562   62   -1
B  61 7576   62   -1
B  72 7590   62   -1
B  83 7598   62    2
B  93 7581   62    7
B 104 7541   62   13
B 116 7512   62   22
B 127 7485   62   30
B 138 7477   62   39
B 148 7477   62   47
B 159 7492   59   55
B 169 7507   62   63
B 179 7521   62   71
B 191 7524   60   81
B 201 7516   57   90
B 212 7519   49   99
B 222 7521   34  109
B 233 7551   20  119
*** dt = 10 , A = 122 , rpm = 158 
B 243 7579   18  128
pull out 132
B 253 7614 -104  137
B 264 7475 -104  147
B 274 7397 -104  154
B 285 7422 -104  163
B 296 7478 -104  171
B 307 7521 -104  175
B 318 7492 -104  179
B 328 7358 -104  180
B 338 7267 -104  180
*** amax = 180  vhit = 100
B 349 7221 -104  174
B 359 7225 -104  161
B 369 7259 -104  148
B 380 7335 -104  131
B 390 7404 -104  114
B 401 7459 -104   95
B 411 7479 -104   75
B 421 7482 -104   55
B 432 7487 -104   33
B 442 7492 -104   11
push -10 -10
push out at target
B 452 7503   83  -11
B 463 7506   83  -22
B 473 7471   83  -34
B 484 7368   83  -47
B 494 7393   83  -61
B 506 7453   83  -75
B 516 7502   83  -89
B 527 7524   83 -102
B 537 7446   83 -113
B 548 7329   83 -118
B 558 7260   28 -118
B 568 7317   10 -118
B 578 7464   10 -110
B 589 7554   10  -98
B 599 7603   10  -86
B 611 7626   10  -73
B 621 7639   10  -59
B 631 7645   10  -46
B 641 7649   10  -33
B 651 7650   10  -19
B 661 7653   10   -5
B 671 7654   10    7
B 681 7656   10   18
B 691 7657   10   27
B 701 7660   10   33
B 711 7660   10   37
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7744
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 767   62    0
B  10 7670   62    0
B  20 7673   62    0
B  30 7576   62    0
B  40 7555   62    0
B  51 7566   62    0
B  62 7580   62    0
B  73 7593   62    0
B  84 7598   62    3
B  94 7583   62    7
B 104 7547   62   14
B 115 7513   62   22
B 126 7485   62   30
B 136 7477   62   37
B 147 7479   62   46
B 157 7489   62   54
B 168 7503   59   63
B 178 7513   59   71
B 190 7521   59   81
B 201 7523   57   91
B 212 7524   47  101
B 223 7534   20  111
B 234 7562   20  121
*** dt = 13 , A = 122 , rpm = 150 
B 244 7598   18  131
pull out 135
B 254 7623 -104  139
B 264 7636 -104  148
B 274 7622 -104  156
B 285 7414 -104  163
B 296 7397 -104  171
B 306 7439 -104  178
B 316 7492 -104  183
B 326 7526 -104  186
B 336 7474 -104  187
B 346 7355 -104  187
B 356 7265 -104  187
*** amax = 187  vhit = 100
B 366 7232 -104  177
B 376 7235 -104  165
B 386 7285 -104  151
B 396 7358 -104  135
B 407 7423 -104  118
B 418 7470 -104   98
B 429 7485 -104   76
B 440 7484 -104   55
B 450 7488 -104   32
B 460 7495 -104   10
push -11 -10
push out at target
B 470 7506   83  -13
B 480 7515   83  -24
B 490 7493   83  -35
B 500 7355   83  -49
B 510 7380   83  -61
B 520 7435   83  -73
B 530 7487   83  -86
B 540 7521   83  -99
B 550 7484   83 -110
B 560 7358   83 -118
B 571 7274   58 -119
B 581 7246    0 -119
B 592 7343   10 -115
B 603 7459   10 -101
B 613 7554   10  -89
B 624 7604   10  -74
B 635 7625   10  -61
B 646 7636   10  -46
B 656 7643   10  -31
B 666 7646   10  -16
B 677 7650   10   -1
B 687 7651   10   12
B 699 7654   10   26
B 709 7654   10   35
B 720 7656   10   42
B 730 7657   10   46
B 741 7659   10   49
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7737
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 767   62    3
B  12 7671   62    3
B  22 7615   62    3
B  32 7551   62    3
B  42 7554   62    3
B  52 7569   62    3
B  62 7583   62    3
B  72 7586   62    2
B  82 7566   62    2
B  92 7535   62    7
B 102 7505   62   14
B 112 7464   62   21
B 122 7461   62   29
B 132 7478   62   38
B 142 7499   62   45
B 152 7512   60   53
B 163 7516   62   62
B 173 7516   59   71
B 184 7509   50   80
B 194 7505   50   89
B 204 7526   50   99
B 214 7548   20  108
B 224 7579   20  117
*** dt = 12 , A = 123 , rpm = 149 
B 234 7598   20  127
pull out 134
B 245 7623 -104  135
B 256 7636 -104  144
B 268 7643 -104  153
B 278 7457 -104  160
B 288 7394 -104  167
B 298 7423 -104  173
B 308 7473 -104  178
B 318 7519 -104  181
B 329 7519 -104  183
B 340 7393 -104  183
B 350 7295 -104  183
*** amax = 183  vhit = 100
B 360 7240 -104  176
B 370 7233 -104  165
B 381 7277 -104  150
B 392 7351 -104  132
B 402 7419 -104  115
B 412 7463 -104   99
B 422 7479 -104   80
B 432 7485 -104   59
B 442 7484 -104   39
B 453 7492 -104   15
B 463 7502 -104   -9
push -12 -10
push out at target
B 473 7513   83  -21
B 484 7489   83  -33
B 494 7372   83  -47
B 505 7379   83  -61
B 516 7433   83  -75
B 526 7485   83  -89
B 537 7520   83 -103
B 547 7471   83 -115
B 557 7354   83 -122
B 567 7271   50 -123
B 577 7237    0 -123
B 587 7363   10 -119
B 597 7446   10 -107
B 607 7551   10  -93
B 617 7594   10  -81
B 627 7622   10  -67
B 637 7632   10  -53
B 647 7639   10  -39
B 657 7645   10  -25
B 667 7647   10  -10
B 677 7650   10    4
B 687 7651   10   17
B 697 7651   10   28
B 707 7653   10   37
B 717 7656   10   43
B 727 7656   10   47
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7737
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    3
B  10 7667   62    3
B  20 7661   62    3
B  31 7559   62    3
B  41 7552   62    3
B  53 7569   62    3
B  64 7572   62    2
B  75 7549   62    2
B  85 7527   62    3
B  97 7498   62   11
B 107 7470   62   18
B 117 7461   62   25
B 127 7474   62   33
B 137 7491   62   41
B 147 7505   62   49
B 158 7513   60   57
B 168 7516   62   66
B 178 7519   58   74
B 188 7513   52   83
B 199 7510   52   93
B 210 7538   35  103
B 220 7549   20  112
*** dt = 14 , A = 121 , rpm = 149 
B 230 7557   18  121
B 240 7584   18  131
pull out 135
B 250 7617 -104  140
B 260 7470 -104  149
B 270 7395 -104  155
B 280 7418 -104  163
B 290 7467 -104  171
B 300 7515 -104  175
B 310 7519 -104  180
B 320 7417 -104  181
B 330 7299 -104  181
B 340 7242 -104  181
*** amax = 181  vhit = 100
B 350 7229 -104  170
B 360 7243 -104  157
B 370 7303 -104  141
B 380 7365 -104  126
B 390 7425 -104  109
B 400 7461 -104   91
B 410 7475 -104   69
B 420 7475 -104   51
B 431 7479 -104   29
B 442 7493 -104    3
push -11 -10
push out at target
B 452 7502   83  -16
B 462 7502   83  -25
B 472 7436   83  -37
B 482 7357   83  -50
B 492 7395   83  -62
B 503 7451   83  -76
B 513 7499   83  -90
B 524 7519   83 -103
B 535 7428   83 -113
B 545 7321   67 -118
B 555 7260   32 -118
B 565 7338   10 -118
B 575 7463   10 -109
B 586 7554   10  -97
B 596 7600   10  -85
B 608 7622   10  -71
B 618 7635   10  -58
B 628 7640   10  -44
B 638 7645   10  -31
B 649 7647   10  -17
B 659 7650   10   -3
B 669 7651   10   10
B 680 7651   10   21
B 690 7653   10   30
B 700 7656   10   36
B 710 7657   10   40
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7734
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    2
B  10 7668   62    2
B  22 7668   62    2
B  33 7571   62    2
B  44 7547   62    2
B  54 7561   62    1
B  64 7575   62    1
B  75 7583   62    1
B  85 7563   62    1
B  97 7537   62    6
B 107 7516   62   13
B 118 7491   62   21
B 128 7478   62   29
B 139 7489   62   38
B 150 7501   62   47
B 160 7505   57   55
B 172 7507   59   64
B 182 7507   62   73
B 193 7510   56   82
B 203 7517   50   91
B 214 7543   50  101
B 225 7558   20  111
B 235 7581   20  120
*** dt = 12 , A = 123 , rpm = 149 
B 247 7607   20  130
pull out 133
B 258 7629 -104  139
B 269 7637 -104  148
B 280 7563 -104  156
B 292 7391 -104  163
B 302 7404 -104  170
B 312 7453 -104  175
B 322 7502 -104  179
B 332 7526 -104  182
B 342 7468 -104  183
B 352 7343 -104  183
B 362 7265 -104  183
*** amax = 183  vhit = 100
B 372 7235 -104  172
B 382 7249 -104  159
B 393 7306 -104  143
B 403 7372 -104  127
B 413 7431 -104  110
B 423 7465 -104   91
B 434 7478 -104   71
B 445 7479 -104   49
B 455 7482 -104   27
B 465 7492 -104    4
push -11 -10
push out at target
B 475 7502   83  -15
B 485 7499   83  -26
B 495 7451   83  -37
B 505 7359   83  -51
B 515 7390   83  -63
B 525 7445   83  -77
B 535 7489   83  -90
B 545 7520   83 -103
B 555 7461   83 -114
B 565 7340   83 -121
B 575 7264   50 -121
B 585 7274   10 -121
B 595 7471   10 -118
B 605 7555   10 -106
B 615 7598   10  -94
B 626 7621   10  -83
B 637 7635   10  -69
B 648 7640   10  -55
B 658 7645   10  -42
B 669 7647   10  -29
B 679 7649   10  -16
B 690 7651   10   -3
B 700 7653   10    7
B 712 7653   10   17
B 722 7654   10   23
B 733 7654   10   27
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7734
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    4
B  11 7665   62    4
B  22 7668   62    4
B  33 7583   62    4
B  44 7548   62    4
B  54 7555   62    4
B  64 7572   62    4
B  75 7573   62    4
B  87 7545   62    5
B  98 7526   62   11
B 109 7501   62   19
B 119 7487   62   27
B 131 7485   62   35
B 141 7488   62   43
B 152 7492   62   52
B 162 7498   59   60
B 173 7510   59   69
B 183 7516   59   77
B 193 7521   59   87
B 203 7523   42   95
B 213 7526   35  104
B 224 7529   20  114
*** dt = 14 , A = 121 , rpm = 149 
B 236 7581   18  125
pull out 134
B 247 7611 -104  135
B 258 7631 -104  144
B 269 7447 -104  152
B 279 7394 -104  160
B 290 7426 -104  168
B 301 7481 -104  175
B 311 7519 -104  179
B 322 7471 -104  182
B 333 7330 -104  182
B 344 7249 -104  182
*** amax = 182  vhit = 100
B 356 7219 -104  170
B 367 7249 -104  155
B 377 7312 -104  139
B 387 7377 -104  123
B 398 7433 -104  105
B 408 7464 -104   87
B 418 7474 -104   67
B 428 7475 -104   47
B 438 7479 -104   25
B 448 7489 -104    3
push -11 -10
push out at target
B 458 7503   83  -16
B 469 7496   83  -26
B 480 7415   83  -39
B 491 7365   83  -55
B 502 7411   83  -67
B 512 7465   83  -81
B 523 7509   83  -95
B 533 7501   83 -109
B 543 7397   83 -117
B 553 7293   58 -120
B 563 7243   15 -119
B 574 7307   10 -119
B 585 7375   10 -107
B 596 7521   10  -93
B 607 7584   10  -79
B 617 7612   10  -66
B 627 7628   10  -51
B 638 7636   10  -37
B 648 7642   10  -21
B 659 7645   10   -6
B 669 7646   10    8
B 680 7647   10   21
B 691 7650   10   32
B 701 7651   10   40
B 712 7651   10   45
B 722 7653   10   48
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7730
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    3
B  10 7665   62    3
B  21 7581   62    3
B  32 7547   62    3
B  43 7555   62    3
B  53 7572   62    3
B  64 7580   62    3
B  74 7566   62    2
B  84 7533   62    3
B  96 7501   62   11
B 106 7473   62   19
B 117 7460   62   27
B 127 7471   62   35
B 138 7487   62   43
B 148 7505   62   51
B 159 7510   62   59
B 169 7510   62   68
B 179 7507   58   77
B 189 7503   42   86
B 201 7533   42   97
B 211 7562   31  105
B 221 7580   20  115
*** dt = 12 , A = 123 , rpm = 149 
B 231 7586   20  123
B 242 7609   20  133
pull out 133
B 253 7529 -104  141
B 264 7381 -104  148
B 276 7398 -104  156
B 286 7450 -104  163
B 296 7505 -104  168
B 307 7520 -104  171
B 317 7447 -104  173
B 327 7309 -104  173
B 337 7249 -104  173
*** amax = 173  vhit = 100
B 347 7226 -104  163
B 357 7232 -104  149
B 368 7288 -104  134
B 378 7361 -104  118
B 389 7428 -104   99
B 399 7465 -104   81
B 409 7479 -104   63
B 419 7481 -104   43
B 430 7481 -104   19
B 441 7489 -104   -5
push -11 -10
push out at target
B 451 7498   83  -19
B 461 7481   83  -29
B 471 7376   83  -42
B 481 7361   83  -54
B 492 7412   83  -67
B 502 7471   83  -81
B 512 7506   83  -93
B 523 7502   83 -107
B 533 7393   83 -115
B 543 7292   58 -118
B 553 7242   15 -118
B 564 7411   10 -117
B 574 7538   10 -106
B 584 7583   10  -95
B 594 7611   10  -85
B 604 7628   10  -72
B 615 7635   10  -59
B 626 7640   10  -45
B 637 7643   10  -31
B 648 7646   10  -17
B 659 7649   10   -4
B 669 7649   10    8
B 679 7650   10   17
B 689 7651   10   24
B 699 7653   10   29
B 709 7653   10   32
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7730
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    3
B  10 7665   62    3
B  20 7664   62    3
B  30 7595   62    3
B  41 7548   62    3
B  51 7554   62    3
B  62 7571   62    3
B  73 7581   62    2
B  83 7575   62    2
B  94 7540   62    8
B 105 7509   62   15
B 116 7481   62   23
B 127 7475   62   31
B 137 7485   62   39
B 148 7492   62   47
B 158 7498   62   55
B 170 7505   62   65
B 180 7507   57   74
B 190 7505   49   82
B 200 7505   52   91
B 211 7523   50  101
B 221 7541   20  111
B 231 7552   20  120
*** dt = 12 , A = 121 , rpm = 157 
B 241 7562   17  129
pull out 133
B 252 7605 -104  139
B 263 7625 -104  149
B 274 7636 -104  159
B 284 7459 -104  165
B 295 7391 -104  173
B 305 7417 -104  179
B 315 7467 -104  186
B 325 7515 -104  190
B 335 7509 -104  193
B 345 7408 -104  194
B 355 7288 -104  194
*** amax = 194  vhit = 100
B 365 7232 -104  190
B 375 7218 -104  177
B 385 7253 -104  163
B 395 7319 -104  147
B 405 7387 -104  131
B 415 7437 -104  115
B 425 7474 -104   97
B 436 7481 -104   75
B 446 7478 -104   54
B 456 7482 -104   31
B 467 7493 -104    9
push -10 -10
push out at target
B 477 7509   83  -13
B 487 7512   83  -25
B 499 7397   83  -39
B 509 7355   83  -53
B 520 7403   83  -65
B 530 7460   83  -78
B 541 7502   83  -91
B 551 7509   83 -104
B 562 7400   83 -113
B 572 7302   59 -116
B 582 7246   15 -115
B 592 7418   10 -115
B 602 7530   10 -106
B 613 7584   10  -95
B 623 7614   10  -85
B 635 7631   10  -70
B 646 7637   10  -57
B 656 7642   10  -45
B 666 7645   10  -33
B 676 7647   10  -20
B 687 7647   10   -8
B 697 7649   10    4
B 709 7650   10   15
B 719 7651   10   22
B 730 7653   10   27
B 740 7654   10   31
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7730
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    4
B  10 7665   62    4
B  20 7583   62    4
B  30 7543   62    4
B  40 7551   62    4
B  51 7566   62    4
B  61 7579   62    4
B  72 7568   62    4
B  84 7531   62    9
B  95 7510   62   17
B 105 7493   62   24
B 115 7482   62   31
B 126 7481   62   39
B 136 7484   62   47
B 146 7493   62   55
B 158 7502   60   65
B 168 7506   57   73
B 179 7509   57   83
B 189 7520   51   93
B 199 7531   33  101
B 210 7548   20  111
B 221 7577   20  121
*** dt = 12 , A = 123 , rpm = 150 
B 233 7603   20  131
pull out 133
B 244 7622 -104  141
B 254 7633 -104  149
B 264 7637 -104  156
B 274 7437 -104  163
B 284 7390 -104  170
B 294 7417 -104  175
B 304 7464 -104  180
B 314 7512 -104  183
B 325 7512 -104  186
B 335 7414 -104  186
B 345 7287 -104  186
*** amax = 186  vhit = 100
B 355 7232 -104  181
B 365 7221 -104  169
B 375 7260 -104  155
B 386 7326 -104  139
B 396 7395 -104  123
B 406 7447 -104  105
B 416 7471 -104   87
B 426 7475 -104   67
B 437 7474 -104   45
B 448 7479 -104   21
B 459 7493 -104   -4
push -11 -10
push out at target
B 469 7505   83  -19
B 479 7492   83  -29
B 489 7371   83  -42
B 500 7371   83  -56
B 510 7418   83  -67
B 520 7474   83  -81
B 530 7512   83  -93
B 540 7499   83 -106
B 550 7390   83 -114
B 560 7293   58 -117
B 570 7245   15 -116
B 581 7418   10 -116
B 593 7537   10 -103
B 603 7589   10  -93
B 613 7612   10  -82
B 624 7628   10  -69
B 635 7637   10  -55
B 645 7639   10  -42
B 655 7643   10  -29
B 666 7643   10  -16
B 676 7647   10   -4
B 687 7649   10    8
B 698 7650   10   18
B 709 7650   10   25
B 719 7651   10   30
B 730 7651   10   33
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7723
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62   -1
B  10 7664   62   -1
B  20 7663   62   -1
B  31 7576   62   -1
B  41 7544   62   -1
B  51 7552   62   -1
B  63 7569   62   -1
B  73 7577   62   -1
B  83 7565   62    3
B  94 7534   62    9
B 104 7507   62   15
B 114 7485   62   23
B 124 7478   62   31
B 134 7482   62   38
B 144 7487   62   45
B 155 7489   62   54
B 165 7496   62   62
B 176 7503   59   71
B 186 7503   59   80
B 196 7513   50   89
B 207 7523   42   99
B 218 7547   27  108
B 228 7571   20  117
*** dt = 17 , A = 121 , rpm = 142 
B 238 7591   18  127
B 248 7615   18  135
pull out 136
B 258 7629 -104  143
B 268 7637 -104  151
B 279 7562 -104  158
B 289 7403 -104  165
B 299 7398 -104  171
B 310 7443 -104  177
B 320 7498 -104  181
B 331 7524 -104  184
B 341 7464 -104  185
B 352 7317 -104  185
*** amax = 185  vhit = 100
B 364 7237 -104  182
B 374 7218 -104  171
B 384 7250 -104  156
B 394 7319 -104  141
B 404 7387 -104  125
B 414 7442 -104  107
B 425 7471 -104   89
B 435 7474 -104   68
B 445 7474 -104   49
B 455 7475 -104   27
B 465 7485 -104    5
push -11 -10
push out at target
B 475 7498   83  -15
B 485 7496   83  -25
B 496 7417   83  -35
B 506 7366   83  -48
B 516 7404   83  -58
B 526 7457   83  -70
B 537 7503   83  -83
B 547 7520   83  -95
B 558 7435   83 -105
B 569 7319   67 -109
B 579 7259   20 -109
B 589 7383   10 -109
B 599 7505   10 -101
B 610 7573   10  -89
B 620 7607   10  -77
B 631 7623   10  -66
B 641 7633   10  -53
B 652 7637   10  -39
B 663 7642   10  -25
B 674 7645   10  -11
B 684 7646   10    1
B 695 7647   10   13
B 705 7649   10   23
B 715 7650   10   30
B 725 7650   10   35
B 736 7651   10   39
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7727
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62   -1
B  10 7663   62   -1
B  20 7663   62   -1
B  30 7664   62   -1
B  41 7573   62   -1
B  51 7541   62   -1
B  62 7551   62   -1
B  74 7569   62   -1
B  85 7580   62   -1
B  95 7584   62    3
B 106 7555   62    9
B 118 7521   62   16
B 129 7489   62   25
B 140 7478   62   33
B 151 7477   62   41
B 161 7482   62   49
B 171 7492   62   57
B 181 7499   60   65
B 191 7505   60   73
B 202 7510   60   83
B 212 7510   51   91
B 224 7533   51  103
B 235 7545   20  112
B 246 7552   20  122
*** dt = 15 , A = 123 , rpm = 142 
B 257 7589   20  132
pull out 136
B 268 7617 -104  142
B 279 7631 -104  151
B 290 7527 -104  159
B 300 7391 -104  166
B 310 7398 -104  173
B 320 7445 -104  179
B 330 7495 -104  183
B 341 7523 -104  187
B 351 7454 -104  188
*** amax = 188  vhit = 100
B 361 7321 -104  187
B 371 7249 -104  187
B 381 7221 -104  175
B 391 7228 -104  165
B 401 7278 -104  150
B 411 7352 -104  134
B 421 7422 -104  117
B 433 7471 -104   96
B 444 7484 -104   75
B 454 7481 -104   56
B 465 7477 -104   31
B 475 7487 -104   10
push -12 -10
push out at target
B 485 7499   83  -13
B 496 7502   83  -23
B 508 7393   83  -37
B 518 7361   83  -49
B 528 7405   83  -59
B 538 7461   83  -73
B 549 7505   83  -85
B 559 7517   83  -97
B 569 7422   83 -106
B 579 7316   67 -109
B 589 7260   15 -109
B 600 7407   10 -109
B 610 7523   10 -101
B 621 7581   10  -90
B 631 7609   10  -79
B 643 7626   10  -66
B 653 7635   10  -53
B 664 7639   10  -41
B 674 7642   10  -27
B 685 7645   10  -15
B 695 7646   10   -2
B 706 7647   10    9
B 716 7650   10   19
B 727 7650   10   26
B 737 7650   10   31
B 749 7650   10   35
pb end 
SSS vs= 1.04  t=  170
%P VOLT1   = 7623
%P VOLT2   = 7720
%P S2_SC   =  1.04
%P L_ANG_MAX = 170
B   0 766   62    4
B  11 7661   62    4
B  21 7661   62    4
B  31 7566   62    4
B  42 7543   62    4
B  52 7557   62    4
B  62 7565   62    4
B  73 7581   62    3
B  84 7575   62    4
B  94 7545   62    9
B 104 7524   62   16
B 114 7505   62   23
B 125 7481   62   31
B 135 7470   62   39
B 146 7474   62   47
B 157 7485   62   55
B 167 7496   62   63
B 177 7505   62   71
B 188 7507   60   80
B 198 7509   59   89
B 209 7512   50   99
B 221 7516   21  110
B 232 7541   20  120
*** dt = 11 , A = 123 , rpm = 151 
B 243 7571   20  131
pull out 134
B 253 7608 -104  140
B 264 7453 -104  149
B 275 7386 -104  157
B 285 7412 -104  165
B 296 7467 -104  173
B 306 7512 -104  178
B 316 7498 -104  182
B 326 7380 -104  183
*** amax = 183  vhit = 100
B 336 7278 -104  182
B 346 7233 -104  181
B 356 7219 -104  168
B 366 7249 -104  155
B 376 7312 -104  139
B 386 7377 -104  123
B 397 7433 -104  103
B 408 7461 -104   85
B 418 7471 -104   65
B 429 7471 -104   41
B 440 7477 -104   19
B 450 7491 -104   -5
push -11 -10
push out at target
B 461 7502   83  -20
B 471 7482   83  -31
B 482 7358   83  -45
B 493 7373   83  -58
B 503 7425   83  -71
B 513 7474   83  -83
B 523 7509   83  -97
B 534 7453   83 -109
B 544 7349   83 -115
B 554 7271   41 -117
B 564 7254    6 -117
B 575 7395   10 -114
B 585 7496   10 -102
B 596 7572   10  -89
B 606 7605   10  -77
B 617 7622   10  -63
B 627 7631   10  -49
B 638 7637   10  -35
B 648 7639   10  -21
B 659 7642   10   -6
