L: in lcd_mode_selection
L: t_push=    83
L: in lcd_bat_adj
L: t_push=    82
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.20v
% mode    = 0   
% time    = 43306   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.20v
% mode    = 0   
% time    = 43307   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  186
B 214 7579   30  131
pull out 135
B 224 7795 -100  141
B 234 7836 -100  151
B 244 7788 -100  160
B 254 7590 -100  169
B 264 7579 -100  177
B 276 7634 -100  185
B 286 7693 -100  191
B 296 7217 -100  195
B 306 7304 -100  196
B 317 7189 -100  196
*** amax = 196  vhit = 95
B 327 7347  -95  195
B 337 7227  -95  182
B 347 7245  -95  168
B 357 6951  -95  152
B 367 6916  -95  135
B 377 6976  -95  117
B 388 7151  -95   96
B 398 7300  -95   77
B 408 7296  -95   55
B 418 7472  -95   31
B 429 7480  -95    7
push -10 -10
push out at target
B 439 7500   80  -13
B 450 7497   80  -25
B 460 7478   80  -38
B 472 7419   80  -55
B 482 7464   80  -69
B 493 7515   80  -84
B 503 7272   80  -99
B 514 7232   80 -113
B 524 7296   80 -121
B 534 7406    6 -123
B 544 7377    6 -123
B 555 7488   10 -122
B 565 7221   10 -109
B 577 7204   10  -98
B 587 7226   10  -84
B 597 7841   10  -71
B 608 7848   10  -58
B 618 7851   10  -45
B 629 7853   10  -32
B 640 7892   10  -19
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7801
%P VOLT2   = 8153
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 794   70    0
B  10 7943   70    0
B  20 7890   70    0
B  30 7800   70    0
B  40 7800   70    0
B  50 7806   70    0
B  60 7402   70    0
B  70 7488   70    2
B  81 7460   70    9
B  92 7505   70   19
B 103 7352   70   29
B 115 7263   70   40
B 126 7283   70   51
B 136 7255   70   61
B 147 7400   30   72
B 157 7404   30   84
B 168 7492   30   96
B 178 7544   30  109
*** dtMore = 22 , A = 112
B 189 7600   30  121
B 200 7609   30  131
pull out 135
B 210 7793 -100  141
B 221 7797 -100  152
B 231 7798 -100  162
B 242 7620 -100  171
B 253 7577 -100  180
B 265 7630 -100  190
B 275 7687 -100  195
B 285 7038 -100  200
B 295 7359 -100  202
B 305 7236 -100  202
B 315 7286 -100  202
*** amax = 202  vhit = 92
B 325 7196  -92  191
B 335 7211  -92  177
B 345 7087  -92  161
B 355 6908  -92  144
B 365 6963  -92  127
B 376 7035  -92  107
B 386 7330  -92   87
B 396 7329  -92   66
B 406 7400  -92   42
B 416 7476  -92   20
B 426 7496  -92   -4
push -12 -10
push out at target
B 436 7511   80  -19
B 446 7524   80  -30
B 456 7425   80  -45
B 466 7459   80  -57
B 476 7473   80  -72
B 487 7524   80  -86
B 498 7343   80 -101
B 508 7387   80 -114
B 519 7344   80 -121
B 529 7287   42 -121
B 540 7351   10 -121
B 550 7371   10 -115
B 561 7458   10 -102
B 572 7213   10  -90
B 582 7444   10  -77
B 592 7454   10  -64
B 602 7848   10  -49
B 613 7853   10  -36
B 624 7854   10  -21
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7801
%P VOLT2   = 8150
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 793   70   -1
B  10 7940   70   -1
B  20 7940   70   -1
B  31 7814   70   -1
B  42 7793   70   -1
B  52 7819   70   -1
B  62 7830   70   -1
B  72 7448   70   -1
B  82 7506   70    5
B  94 7455   70   14
B 104 7440   70   23
B 114 7346   70   33
B 124 7302   70   42
B 134 7326   70   51
B 144 7334   64   61
B 154 7442   30   71
B 164 7438   30   82
B 174 7503   30   93
B 184 7545   30  105
*** dtMore = 25 , A = 111
B 194 7565   30  116
B 204 7573   30  125
B 214 7791   30  135
pull out 135
B 225 7795 -100  145
B 235 7833 -100  155
B 245 7636 -100  163
B 255 7570 -100  171
B 265 7605 -100  179
B 275 7129 -100  186
B 285 7178 -100  190
B 295 7154 -100  193
B 305 7320 -100  193
B 315 7239 -100  193
*** amax = 193  vhit = 97
B 325 7308  -97  187
B 335 7123  -97  174
B 345 7163  -97  159
B 355 7020  -97  143
B 365 6942  -97  126
B 375 6987  -97  108
B 385 7113  -97   89
B 395 7364  -97   69
B 405 7363  -97   49
B 415 7436  -97   23
B 425 7482  -97    1
push -12 -10
push out at target
B 436 7498   80  -17
B 446 7486   80  -29
B 456 7457   80  -41
B 466 7407   80  -57
B 477 7454   80  -71
B 488 7402   80  -86
B 499 7122   80 -103
B 509 7078   80 -117
B 519 7330   80 -125
B 529 7369   56 -127
B 539 7337    6 -127
B 549 7281   10 -127
B 559 7142   10 -116
B 569 7258   10 -102
B 579 7180   10  -89
B 589 7535   10  -77
B 599 7552   10  -62
B 609 7843   10  -49
B 619 7850   10  -36
B 629 7850   10  -21
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7742
%P VOLT2   = 8139
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 790   70   -1
B  10 7900   70   -1
B  20 7900   70   -1
B  30 7816   70   -1
B  40 7793   70   -1
B  50 7811   70   -1
B  60 7407   70   -1
B  71 7396   70   -1
B  81 7446   70    3
B  91 7489   70   11
B 101 7462   70   21
B 111 7441   70   31
B 121 7333   70   40
B 131 7365   70   50
B 141 7307   70   60
B 152 7411   30   71
B 163 7438   30   84
B 173 7497   30   95
B 184 7543   30  107
*** dtMore = 27 , A = 112
B 194 7565   30  119
B 204 7572   30  128
B 214 7790   30  137
pull out 139
B 224 7793   10  147
B 235 7795   10  158
B 246 7844   10  168
B 256 7818   10  178
B 268 7855   10  187
B 279 7858   10  195
B 289 7895   10  202
B 300 7895 -102  207
B 310 7871 -102  213
B 320 7677 -102  215
B 330 7660 -102  219
B 340 7698 -102  222
B 351 7748 -102  224
B 361 7315 -102  225
B 371 7274 -102  225
B 382 7299 -102  225
*** amax = 225  vhit = 81
B 393 7382  -83  220
B 403 7355  -83  208
B 413 7375  -83  192
B 423 7161  -83  175
B 433 7092  -83  157
B 443 7143  -83  139
B 453 7212  -83  120
B 463 7366  -83   99
B 473 7369  -83   78
B 483 7510  -83   55
B 493 7551  -83   31
B 503 7560  -83    6
push -12 -10
push out at target
B 513 7573   82  -14
B 523 7604   82  -25
B 533 7556   82  -37
B 543 7527   82  -51
B 554 7463   82  -69
B 564 7495   82  -82
B 575 7373   82 -101
B 585 7347   82 -117
B 595 7324   82 -133
B 605 7261   82 -143
B 615 7286   75 -147
B 625 7242   23 -147
B 636 7298   10 -146
B 647 7273   10 -135
B 658 7144   10 -119
B 669 7178   10 -108
B 680 7441   10  -93
B 691 7805   10  -78
B 701 7809   10  -65
B 711 7848   10  -52
B 721 7845   10  -38
pb end 
SSS vs= 1.03  t=  186
%P VOLT1   = 7742
%P VOLT2   = 8132
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 789   70   23
B  10 7898   70   23
B  20 7899   70   23
B  30 7766   70   23
B  41 7737   70   22
B  51 7756   70   21
B  61 7764   70   20
B  71 7368   70   21
B  81 7305   70   21
B  91 7348   70   22
B 101 7273   70   30
B 111 7193   70   38
B 121 7221   70   46
B 131 7206   70   54
B 141 7318   57   63
B 152 7327   30   73
B 163 7426   30   83
B 173 7509   30   95
B 183 7543   30  104
*** dtMore = 35 , A = 107
B 193 7595   30  114
B 203 7746   30  123
B 213 7752   30  131
pull out 138
B 223 7790 -101  139
B 233 7793 -101  148
B 243 7671 -101  156
B 253 7544 -101  161
B 263 7601 -101  167
B 273 7648 -101  173
B 283 7632 -101  178
B 293 7295 -101  181
B 304 7221 -101  182
B 314 7278 -101  182
B 324 7358 -101  182
*** amax = 182  vhit = 102
B 335 7339 -103  169
B 345 7254 -103  153
B 355 6953 -103  138
B 365 7017 -103  121
B 376 6968 -103  103
B 387 7178 -103   83
B 398 7329 -103   59
B 408 7326 -103   39
B 419 7433 -103   14
B 429 7443 -103   -9
push -11 -10
push out at target
B 440 7452   81  -22
B 450 7417   81  -33
B 460 7371   81  -48
B 470 7374   81  -61
B 480 7461   81  -75
B 490 7048   81  -90
B 500 7079   81 -105
B 511 7231   81 -119
B 521 7271   81 -126
B 531 7205   48 -127
B 541 7322    0 -127
B 552 7352   10 -125
B 563 7061   10 -110
B 574 7156   10  -97
B 584 7486   10  -84
B 595 7613   10  -69
B 605 7624   10  -55
B 616 7807   10  -41
B 626 7844   10  -26
B 636 7847   10  -13
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7742
%P VOLT2   = 8132
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 789   70   -5
B  10 7899   70   -5
B  20 7896   70   -5
B  30 7770   70   -5
B  42 7758   70   -5
B  52 7778   70   -5
B  62 7760   70   -5
B  72 7576   70   -3
B  82 7528   70    2
B  92 7505   70    9
B 102 7358   70   19
B 112 7358   70   27
B 122 7245   70   37
B 132 7243   70   46
B 142 7263   70   55
B 152 7337   44   65
B 162 7435   30   75
B 172 7429   30   86
B 182 7468   30   99
B 192 7505   30  109
*** dtMore = 24 , A = 112
B 202 7544   30  122
B 212 7561   30  133
pull out 139
B 222 7781 -101  143
B 232 7789 -101  152
B 242 7635 -101  162
B 253 7541 -101  173
B 263 7568 -101  182
B 274 7625 -101  190
B 284 7168 -101  196
B 294 7115 -101  199
B 304 7178 -101  199
B 314 7328 -101  199
*** amax = 199  vhit = 94
B 325 7302  -95  192
B 336 7237  -95  177
B 346 6896  -95  161
B 358 6869  -95  140
B 369 6927  -95  122
B 379 7103  -95  103
B 389 7259  -95   82
B 400 7257  -95   59
B 410 7433  -95   36
B 420 7479  -95   12
B 430 7496  -95  -11
push -11 -10
push out at target
B 440 7501   81  -22
B 451 7462   81  -35
B 462 7402   81  -51
B 473 7433   81  -65
B 483 7486   81  -80
B 494 7107   81  -95
B 504 7101   81 -110
B 515 7224   81 -121
B 525 7351   73 -125
B 535 7304   23 -125
B 545 7393   10 -125
B 555 7243   10 -117
B 567 7182   10 -102
B 577 7212   10  -91
B 587 7793   10  -79
B 597 7801   10  -66
B 607 7805   10  -53
B 617 7845   10  -41
B 627 7848   10  -27
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7742
%P VOLT2   = 8129
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 789   70   -1
B  10 7898   70   -1
B  20 7891   70   -1
B  30 7764   70   -1
B  40 7752   70    0
B  50 7768   70    0
B  60 7769   70    0
B  70 7745   70    0
B  80 7507   70    7
B  90 7508   70   14
B 102 7344   70   24
B 112 7345   70   33
B 122 7260   70   42
B 132 7316   70   51
B 142 7324   70   61
B 152 7329   30   71
B 162 7432   30   82
B 172 7494   30   92
B 182 7539   30  104
*** dtMore = 29 , A = 110
B 192 7523   30  115
B 202 7531   30  123
B 212 7784   30  132
pull out 137
B 222 7789 -101  142
B 232 7791 -101  151
B 242 7631 -101  159
B 252 7573 -101  167
B 262 7595 -101  175
B 272 7608 -101  181
B 282 7131 -101  186
B 292 7133 -101  189
B 302 7213 -101  190
B 312 7327 -101  190
B 322 7279 -101  187
*** amax = 190  vhit = 98
B 332 7300  -99  175
B 342 6973  -99  160
B 352 7031  -99  144
B 362 6955  -99  127
B 372 7075  -99  110
B 383 7105  -99   90
B 394 7219  -99   68
B 404 7432  -99   45
B 414 7432  -99   22
B 425 7445  -99   -2
push -10 -10
push out at target
B 435 7494   81  -18
B 445 7477   81  -29
B 456 7392   81  -44
B 466 7405   81  -58
B 477 7458   81  -74
B 487 7503   81  -87
B 497 7079   81 -101
B 507 7260   81 -115
B 518 7151   81 -125
B 528 7324   65 -127
B 538 7326    6 -127
B 549 7482   10 -126
B 560 7286   10 -113
B 570 7194   10 -104
B 580 7214   10  -91
B 590 7795   10  -78
B 601 7803   10  -66
B 612 7843   10  -52
B 623 7844   10  -40
B 633 7848   10  -28
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7742
%P VOLT2   = 8125
%P S2_SC   =  1.01
%P L_ANG_MAX = 186
B   0 789   70    1
B  10 7895   70    1
B  20 7896   70    1
B  30 7835   70    1
B  40 7759   70    1
B  50 7759   70    1
B  60 7764   70    1
B  70 7399   70    1
B  82 7443   70    3
B  93 7414   70   11
B 103 7458   70   19
B 113 7350   70   29
B 123 7364   70   38
B 133 7201   70   47
B 143 7322   70   56
B 153 7326   30   67
B 163 7400   30   77
B 173 7453   30   88
B 184 7523   30  100
*** dtMore = 28 , A = 111
B 195 7551   30  112
B 205 7562   30  123
B 215 7569   30  131
pull out 139
B 225 7750 -101  141
B 236 7790 -101  151
B 247 7679 -101  161
B 258 7534 -101  170
B 269 7587 -101  178
B 280 7648 -101  186
B 292 7069 -101  191
B 302 7046 -101  194
B 313 7282 -101  194
B 323 7347 -101  194
*** amax = 194  vhit = 96
B 334 7312  -97  185
B 344 7200  -97  172
B 354 6860  -97  156
B 365 6929  -97  138
B 375 6952  -97  122
B 385 7171  -97  102
B 397 7329  -97   80
B 407 7327  -97   58
B 417 7431  -97   36
B 427 7436  -97   13
push -11 -10
push out at target
B 438 7452   81  -11
B 449 7457   81  -23
B 459 7458   81  -35
B 470 7364   81  -50
B 480 7434   81  -64
B 491 7455   81  -78
B 502 7288   81  -95
B 512 7283   81 -107
B 522 7291   81 -118
B 532 7390   81 -121
B 542 7345   14 -121
B 552 7296   10 -121
B 562 6944   10 -113
B 573 7064   10  -98
B 583 7126   10  -83
B 593 7147   10  -71
B 603 7176   10  -56
B 613 7719   10  -42
B 624 7800   10  -25
B 634 7804   10  -10
pb end 
SSS vs= 1.01  t=  186
%P VOLT1   = 7683
%P VOLT2   = 8101
%P S2_SC   =  1.02
%P L_ANG_MAX = 186
B   0 785   71   42
B  10 7851   71   46
B  20 7886   71   49
B  30 7863   71   50
B  40 7822   71   51
B  50 7817   71   54
B  60 7781   71   55
B  70 7762   71   55
B  80 7537   71   55
B  90 7560   71   55
B 100 7505   71   59
B 110 7514   37   65
B 120 7363   30   73
B 130 7375   30   82
B 140 7449   30   91
B 150 7392   30  101
*** dtMore = 47 , A = 103
B 160 7427   30  110
B 170 7375   30  119
B 180 7739   30  127
B 190 7745   30  134
pull out 141
B 200 7749   10  142
B 210 7784   10  149
B 220 7786   10  156
B 230 7795   10  163
B 240 7805   10  169
B 250 7809   10  175
B 260 7847   10  180
B 270 7884   10  185
B 280 7884 -103  188
B 291 7885 -103  191
B 301 7797 -103  195
B 311 7672 -103  197
B 321 7675 -103  199
B 331 7713 -103  200
B 341 7752 -103  200
B 351 7265 -103  200
B 361 7445 -103  200
*** amax = 200  vhit = 93
B 371 7333  -96  199
B 381 7345  -96  188
B 391 7292  -96  174
B 403 7199  -96  154
B 413 7266  -96  136
B 423 7109  -96  119
B 433 7152  -96   99
B 443 7168  -96   79
B 453 7344  -96   57
B 463 7411  -96   33
B 473 7414  -96   11
push -10 -10
push out at target
B 483 7497   82  -12
B 493 7496   82  -23
B 503 7460   82  -35
B 514 7429   82  -53
B 524 7414   82  -67
B 534 7456   82  -82
B 544 7295   82  -98
B 554 7060   82 -115
B 564 7042   82 -130
B 575 7258   82 -141
B 585 7288   75 -145
B 596 7249   23 -145
B 606 7274   10 -145
B 617 7239   10 -133
B 628 7176   10 -118
B 638 7205   10 -107
B 648 7681   10  -93
B 658 7795   10  -81
B 668 7801   10  -67
B 678 7840   10  -54
