%Initializing ... 
%  batt 7.86v 8.09v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
B 491 7432   80  -84
B 501 7346   80 -101
B 511 7284   80 -117
B 521 7263   80 -134
B 531 7231   80 -145
B 542 7219   80 -149
B 553 7248   20 -149
B 563 7301   10 -148
B 573 7251   10 -137
B 583 7088   10 -124
B 593 7133   10 -112
B 603 7120   10  -98
B 613 7771   10  -84
B 623 7776   10  -70
B 633 7780   10  -56
B 643 7819   10  -44
pb end 
B 653 7822    0  -30
B 663 7823    0  -18
B 673 7861    0   -7
B 683 7863    0    3
B 693 7866    0   10
B 703 7864    0   16
B 713 7867    0   20
B 723 7868    0   24
B 733 7867    0   27
B 743 7870    0   28
SSS vs= 1.01  t=  221
%P VOLT1   = 7742
%P VOLT2   = 8059
%P S2_SC   =  1.02
%P L_ANG_MAX = 221
B 753 7870   92   30
B 763 7870   92   32
B 773 7870   92   32
B 783 7752   92   32
B 793 7660   92   32
B 803 7597   92   32
B 813 7557   92   35
B 823 7145   92   40
B 833 7120   92   45
B 843 7189   92   53
B 853 7098   92   63
B 863 7136   60   73
B 873 7077   37   84
B 883 6938   26   96
B 893 7050   26  109
B 903 7111   26  121
B 913 7261   26  134
B 923 7279   26  145
B 933 7679   26  155
B 943 7759   26  167
*** dt = 3 , A = 173 , rpm = 182 
pull out 176
B 953 7761 -101  178
B 963 7763 -101  188
B 973 7766 -101  198
B 983 7559 -101  206
B 993 7498 -101  215
B 1003 7570 -101  222
B 1013 7625 -101  228
B 1023 6953 -101  232
B 1033 7263 -101  235
B 1043 7143 -101  235
B 1053 7214 -101  235
*** amax = 235  vhit = 100
B 1063 7151 -101  226
B 1073 7161 -101  212
B 1083 7002 -101  197
B 1093 6823 -101  180
B 1103 6886 -101  163
B 1113 6962 -101  144
B 1123 7228 -101  124
B 1133 7235 -101  103
B 1143 7335 -101   81
B 1153 7405 -101   58
B 1163 7421 -101   34
B 1173 7439 -101    9
push -12 -10
push out at target
B 1183 7487   81  -12
B 1193 7482   81  -21
B 1203 7464   81  -34
B 1213 7415   81  -49
B 1223 7407   81  -64
B 1233 7422   81  -78
B 1243 7228   81  -96
B 1253 7259   81 -111
B 1263 7096   81 -125
B 1275 7256   81 -136
B 1285 7193   67 -137
B 1295 7274    0 -137
B 1305 7145   10 -136
B 1315 7273   10 -124
B 1325 7116   10 -113
B 1335 7355   10 -101
B 1345 7369   10  -88
B 1355 7769   10  -76
B 1365 7773   10  -64
B 1375 7776   10  -52
B 1385 7816   10  -41
pb end 
B 1395 7816    0  -29
B 1405 7819    0  -20
B 1415 7820    0  -11
B 1425 7822    0   -4
B 1435 7823    0    3
B 1445 7861    0    8
B 1455 7861    0   12
B 1465 7863    0   16
B 1475 7863    0   18
B 1485 7863    0   21
SSS vs= 1.02  t=  216
%P VOLT1   = 7742
%P VOLT2   = 8048
%P S2_SC   =  1.02
%P L_ANG_MAX = 216
B 1495 7864   92   23
B 1505 7864   92   26
B 1515 7852   92   26
B 1525 7713   92   26
B 1535 7653   92   27
B 1545 7586   92   28
B 1555 7505   92   30
B 1565 7028   92   35
B 1575 7215   92   41
B 1585 7227   92   50
B 1595 7257   92   59
B 1605 7083   60   70
B 1615 7116   38   81
B 1625 7035   26   92
B 1635 7072   26  105
B 1645 7126   26  118
B 1655 7193   26  129
B 1665 7667   26  140
B 1675 7679   26  150
B 1685 7683   26  160
*** dt = 7 , A = 169 , rpm = 166 
B 1695 7759   25  171
pull out 176
B 1705 7761 -101  180
B 1715 7762 -101  190
B 1725 7762 -101  200
B 1735 7639 -101  208
B 1745 7535 -101  214
B 1755 7543 -101  220
B 1765 7595 -101  226
B 1775 7653 -101  230
B 1785 7218 -101  232
B 1795 7153 -101  233
*** amax = 234  vhit = 100
B 1805 7178 -101  234
B 1815 7288 -101  233
B 1825 7268 -101  220
B 1835 7182 -101  206
B 1845 6886 -101  191
B 1855 6952 -101  174
B 1865 6901 -101  156
B 1875 7109 -101  136
B 1885 7123 -101  116
B 1895 7231 -101   94
B 1905 7403 -101   72
B 1915 7413 -101   48
B 1925 7425 -101   24
B 1935 7442 -101    0
push -10 -10
push out at target
B 1945 7452   81  -16
B 1955 7462   81  -28
B 1965 7444   81  -41
B 1975 7366   81  -57
B 1985 7436   81  -71
B 1995 7345   81  -86
B 2005 7391   81 -102
B 2015 6998   81 -117
B 2025 7261   81 -129
B 2035 7165   81 -134
B 2045 7220   32 -135
B 2055 7169    0 -135
B 2065 7337   10 -130
B 2075 7181   10 -117
B 2085 7070   10 -104
B 2095 7100   10  -92
B 2105 7616   10  -79
B 2115 7765   10  -65
B 2125 7771   10  -52
B 2135 7773   10  -40
B 2145 7812   10  -26
pb end 
B 2155 7813    0  -13
B 2165 7815    0   -1
B 2175 7816    0    9
B 2185 7817    0   18
B 2195 7820    0   24
B 2205 7820    0   29
B 2215 7822    0   33
B 2225 7857    0   36
B 2235 7858    0   37
B 2245 7860    0   38
SSS vs= 1.02  t=  216
%P VOLT1   = 7742
%P VOLT2   = 8038
%P S2_SC   =  1.02
%P L_ANG_MAX = 216
B 2255 7860   92   39
B 2265 7860   92   41
B 2275 7773   92   41
B 2285 7682   92   41
B 2295 7629   92   41
B 2305 7562   92   41
B 2315 7496   92   42
B 2325 7168   92   48
B 2335 7153   92   54
B 2345 7162   92   63
B 2355 7046   92   73
B 2365 7088   48   84
B 2375 7015   26   95
B 2385 6971   26  107
B 2395 7034   26  120
B 2405 7122   26  131
B 2415 7404   26  144
B 2425 7420   26  153
B 2435 7639   26  164
*** dt = 6 , A = 170 , rpm = 165 
B 2445 7716   26  175
pull out 176
B 2455 7720 -101  186
B 2465 7757 -101  195
B 2475 7587 -101  204
B 2485 7498 -101  212
B 2495 7519 -101  220
B 2505 7466 -101  226
B 2515 7514 -101  232
B 2525 6965 -101  235
B 2535 7247 -101  235
B 2545 7160 -101  235
*** amax = 235  vhit = 100
B 2555 7230 -101  229
B 2565 7016 -101  216
B 2575 7058 -101  201
B 2585 6947 -101  184
B 2595 6865 -101  168
B 2605 6913 -101  149
B 2615 7007 -101  130
B 2625 7260 -101  110
B 2635 7259 -101   88
B 2645 7363 -101   65
B 2655 7407 -101   42
B 2665 7427 -101   18
B 2675 7443 -101   -7
push -10 -10
push out at target
B 2685 7480   81  -17
B 2695 7440   81  -29
B 2705 7407   81  -44
B 2715 7406   81  -58
B 2725 7448   81  -72
B 2735 7426   81  -88
B 2745 7041   81 -104
B 2755 7015   81 -118
B 2766 7115   81 -129
B 2776 7286   74 -132
B 2786 7244   14 -132
B 2796 7361   10 -132
B 2806 7091   10 -124
B 2816 7165   10 -111
B 2826 7129   10 -100
B 2836 7714   10  -88
B 2846 7724   10  -76
B 2856 7731   10  -63
B 2866 7768   10  -50
B 2876 7771   10  -38
pb end 
B 2886 7773    0  -27
B 2896 7811    0  -16
B 2906 7813    0   -5
B 2916 7816    0    4
B 2926 7817    0   12
B 2936 7817    0   16
B 2946 7817    0   21
B 2956 7817    0   24
B 2966 7820    0   26
B 2976 7820    0   28
SSS vs= 1.02  t=  211
%P VOLT1   = 7742
%P VOLT2   = 8031
%P S2_SC   =  1.02
%P L_ANG_MAX = 211
B 2986 7856   92   28
B 2996 7857   92   28
B 3006 7857   92   31
B 3016 7740   92   31
B 3026 7670   92   31
B 3036 7603   92   31
B 3046 7318   92   31
B 3056 7254   92   34
B 3066 7080   92   40
B 3076 7177   92   48
B 3086 7199   92   58
B 3096 7160   60   68
B 3106 6992   37   79
B 3116 7029   26   90
B 3126 7013   26  102
B 3136 7107   26  113
B 3146 7145   26  125
B 3156 7553   26  136
B 3166 7669   26  145
B 3176 7675   26  156
*** dt = 6 , A = 165 , rpm = 165 
B 3186 7716   26  166
pull out 170
B 3196 7717 -101  176
B 3206 7720 -101  185
B 3216 7538 -101  194
B 3226 7502 -101  201
B 3236 7541 -101  208
B 3246 7238 -101  214
B 3256 7058 -101  218
B 3266 7010 -101  220
B 3276 7212 -101  220
B 3286 7216 -101  220
*** amax = 220  vhit = 100
B 3296 7188 -101  212
B 3306 7052 -101  198
B 3316 6889 -101  183
B 3326 6958 -101  166
B 3336 6842 -101  149
B 3346 6989 -101  132
B 3356 7007 -101  112
B 3366 7256 -101   92
B 3376 7356 -101   70
B 3386 7360 -101   47
B 3396 7405 -101   23
B 3406 7425 -101   -1
push -10 -10
push out at target
B 3416 7438   81  -15
B 3426 7415   81  -26
B 3436 7386   81  -40
B 3446 7315   81  -56
B 3456 7362   81  -70
B 3466 7307   81  -85
B 3476 7358   81 -102
B 3486 7035   81 -118
B 3496 7183   81 -132
B 3506 7081   81 -140
B 3516 7275   57 -142
B 3526 7243    6 -142
B 3536 7370   10 -141
B 3546 7080   10 -128
B 3556 7067   10 -116
B 3566 7095   10 -104
B 3576 7677   10  -90
B 3586 7724   10  -77
B 3596 7728   10  -64
B 3606 7766   10  -52
B 3616 7768   10  -39
pb end 
B 3626 7771    0  -28
B 3636 7809    0  -17
B 3646 7811    0   -8
B 3656 7813    0   -1
B 3666 7813    0    5
B 3676 7815    0   10
B 3686 7816    0   14
B 3696 7815    0   18
B 3706 7816    0   20
B 3716 7816    0   23
SSS vs= 1.02  t=  216
%P VOLT1   = 7683
%P VOLT2   = 8020
%P S2_SC   =  1.02
%P L_ANG_MAX = 216
B 3726 7817   93   27
B 3736 7854   93   27
B 3746 7853   93   28
B 3756 7684   93   28
B 3766 7608   93   28
B 3776 7541   93   30
B 3786 7433   93   33
B 3796 7052   93   38
B 3806 7039   93   44
B 3816 7202   93   52
B 3826 7166   93   62
B 3836 7205   60   72
B 3846 6980   37   83
B 3856 6935   26   94
B 3866 7012   26  106
B 3876 7069   26  119
B 3886 7196   26  131
B 3896 7221   26  143
B 3906 7554   26  153
B 3916 7670   26  164
*** dt = 4 , A = 170 , rpm = 174 
pull out 175
B 3926 7675 -102  176
B 3936 7713 -102  186
B 3946 7678 -102  196
B 3956 7483 -102  205
B 3966 7506 -102  214
B 3976 7551 -102  222
B 3986 7598 -102  227
B 3996 7042 -102  232
B 4006 7134 -102  233
B 4016 7035 -102  233
*** amax = 233  vhit = 100
B 4026 7199 -102  232
B 4036 7148 -102  220
B 4046 7171 -102  206
B 4056 6842 -102  190
B 4066 6800 -102  173
B 4076 6856 -102  155
B 4086 7033 -102  136
B 4096 7151 -102  116
B 4106 7151 -102   96
B 4116 7360 -102   73
B 4126 7400 -102   50
B 4136 7415 -102   25
B 4146 7431 -102    1
push -12 -10
push out at target
B 4156 7445   81  -14
B 4166 7421   81  -26
B 4176 7429   81  -40
B 4186 7360   81  -54
B 4196 7381   81  -69
B 4206 7359   81  -84
B 4216 7301   81 -100
B 4226 7320   81 -116
B 4236 7176   81 -129
B 4246 7215   81 -137
B 4256 7158   57 -138
B 4266 7239    0 -138
B 4276 7266   10 -137
B 4286 7378   10 -125
B 4296 7072   10 -113
B 4306 7096   10 -102
B 4316 7109   10  -90
B 4326 7721   10  -77
B 4336 7727   10  -65
B 4346 7730   10  -54
B 4356 7766   10  -42
pb end 
B 4366 7769    0  -32
B 4376 7771    0  -21
B 4386 7771    0  -13
B 4396 7809    0   -5
B 4406 7811    0    1
B 4416 7812    0    6
B 4426 7812    0   10
B 4436 7815    0   14
B 4446 7815    0   17
B 4456 7813    0   20
SSS vs= 1.02  t=  216
%P VOLT1   = 7683
%P VOLT2   = 8017
%P S2_SC   =  1.02
%P L_ANG_MAX = 216
B 4466 7816   93   21
B 4476 7816   93   25
B 4486 7788   93   26
B 4496 7658   93   26
B 4506 7634   93   27
B 4516 7531   93   28
B 4526 7453   93   30
B 4536 7091   93   35
B 4546 7180   93   41
B 4556 7186   93   50
B 4566 7250   93   60
B 4576 7154   49   71
B 4586 7193   26   82
B 4596 6988   26   94
B 4606 7018   26  106
B 4616 7063   26  118
B 4626 7190   26  129
B 4636 7626   26  138
B 4646 7634   26  148
B 4656 7707   26  159
B 4666 7711   26  169
*** dt = 5 , A = 169 , rpm = 174 
pull out 174
B 4676 7714 -102  178
B 4686 7717 -102  187
B 4696 7754 -102  196
B 4706 7598 -102  204
B 4716 7489 -102  208
B 4726 7513 -102  215
B 4736 7562 -102  220
B 4746 6905 -102  223
B 4756 7133 -102  226
B 4766 7066 -102  226
B 4776 7204 -102  226
*** amax = 226  vhit = 100
B 4786 7248 -102  223
B 4796 7225 -102  211
B 4806 7063 -102  198
B 4816 6950 -102  181
B 4826 7016 -102  165
B 4836 6928 -102  147
B 4846 7071 -102  128
B 4856 7088 -102  108
B 4866 7302 -102   87
B 4876 7332 -102   64
B 4886 7335 -102   41
B 4896 7419 -102   17
B 4906 7397 -102   -7
push -10 -10
push out at target
B 4916 7395   81  -17
B 4926 7396   81  -29
B 4936 7366   81  -44
B 4946 7318   81  -60
B 4956 7358   81  -73
B 4966 7339   81  -90
B 4976 7381   81 -105
B 4986 7120   81 -120
B 4996 7197   81 -132
B 5006 7113   81 -137
B 5016 7248   32 -137
B 5026 7223   10 -137
B 5036 7378   10 -132
B 5046 7039   10 -119
B 5056 7066   10 -106
B 5066 7094   10  -94
B 5076 7605   10  -81
B 5086 7720   10  -68
B 5096 7724   10  -55
B 5106 7763   10  -42
pb end 
B 5116 7765    0  -29
B 5126 7766    0  -16
B 5136 7766    0   -4
B 5146 7769    0    7
B 5156 7771    0   16
B 5166 7809    0   23
B 5176 7811    0   28
B 5186 7811    0   32
B 5196 7812    0   34
B 5206 7813    0   36
SSS vs= 1.02  t=  216
%P VOLT1   = 7683
%P VOLT2   = 8006
%P S2_SC   =  1.02
%P L_ANG_MAX = 216
B 5216 7813   93   37
B 5226 7813   93   37
B 5236 7808   93   40
B 5246 7723   93   40
B 5256 7639   93   40
B 5266 7590   93   40
B 5276 7531   93   40
B 5286 7066   93   41
B 5296 7130   93   47
B 5306 7112   93   54
B 5316 7159   93   63
B 5326 7087   82   73
B 5336 7138   49   84
B 5346 6938   26   95
B 5356 6955   26  107
B 5366 7004   26  119
B 5376 7199   26  131
B 5386 7292   26  142
B 5396 7304   26  152
B 5406 7595   26  163
*** dt = 4 , A = 170 , rpm = 174 
B 5416 7706   26  173
pull out 174
B 5426 7710 -102  183
B 5436 7713 -102  192
B 5446 7518 -102  201
B 5456 7454 -102  209
B 5466 7523 -102  216
B 5476 7571 -102  222
B 5486 7614 -102  227
B 5496 7140 -102  230
B 5506 7180 -102  230
B 5516 7091 -102  230
*** amax = 230  vhit = 100
B 5526 7237 -102  223
B 5536 7094 -102  210
B 5546 7132 -102  195
B 5556 6840 -102  179
B 5566 6829 -102  162
B 5576 6872 -102  144
B 5586 7074 -102  124
B 5596 7222 -102  104
B 5606 7219 -102   82
B 5616 7358 -102   60
B 5626 7367 -102   36
B 5636 7387 -102   12
B 5646 7438 -102  -10
push -10 -10
push out at target
B 5656 7433   81  -21
B 5666 7391   81  -34
B 5676 7346   81  -48
B 5686 7363   81  -64
B 5696 7408   81  -78
B 5706 7315   81  -94
B 5716 6996   81 -110
B 5726 6966   81 -124
B 5737 7175   81 -135
B 5747 7210   74 -138
B 5758 7179   14 -138
B 5768 7306   10 -137
B 5778 7178   10 -126
B 5788 7058   10 -114
B 5798 7091   10 -104
B 5808 7636   10  -91
B 5818 7717   10  -78
B 5828 7721   10  -65
B 5838 7725   10  -53
B 5848 7763   10  -42
B 5858 7763   10  -29
pb end 
B 5868 7766    0  -18
B 5878 7768    0   -8
B 5888 7771    0    2
B 5898 7808    0    8
B 5908 7809    0   14
B 5918 7808    0   18
B 5928 7811    0   21
B 5938 7811    0   23
B 5948 7811    0   24
B 5958 7811    0   26
SSS vs= 1.02  t=  216
%P VOLT1   = 7683
%P VOLT2   = 8006
%P S2_SC   =  1.02
%P L_ANG_MAX = 216
B 5968 7812   93   29
B 5978 7807   93   29
B 5988 7671   93   29
B 5998 7608   93   29
B 6008 7549   93   29
B 6018 7479   93   30
B 6028 7150   93   34
B 6038 7127   93   40
B 6048 7234   93   48
B 6058 7114   93   58
B 6068 7147   60   69
B 6078 7043   26   80
B 6088 6889   26   92
B 6098 7002   26  104
B 6108 7087   26  116
B 6118 7254   26  128
B 6128 7268   26  137
B 6138 7663   26  148
B 6148 7703   26  158
*** dt = 5 , A = 168 , rpm = 174 
B 6158 7706   25  168
pull out 172
B 6168 7710   10  177
B 6178 7713   10  187
B 6188 7714   10  195
B 6198 7757   10  204
B 6208 7765   10  211
B 6218 7765   10  218
B 6228 7769   10  224
B 6238 7807   10  229
B 6248 7805 -103  234
B 6258 7808 -103  239
B 6268 7770 -103  243
B 6278 7607 -103  244
B 6288 7594 -103  248
B 6298 7627 -103  250
B 6308 7667 -103  252
B 6318 7162 -103  252
B 6328 7421 -103  252
B 6338 7331 -103  252
*** amax = 252  vhit = 100
B 6348 7334 -103  250
B 6358 7217 -103  238
B 6368 7228 -103  223
B 6378 7104 -103  208
B 6388 6919 -103  190
B 6398 6969 -103  172
B 6408 7040 -103  152
B 6418 7269 -103  132
B 6428 7273 -103  111
B 6438 7340 -103   88
B 6448 7411 -103   64
B 6458 7419 -103   40
B 6468 7432 -103   15
B 6478 7479 -103   -8
push -11 -10
push out at target
B 6488 7477   83  -18
B 6498 7430   83  -30
B 6508 7401   83  -44
B 6518 7411   83  -58
B 6528 7422   83  -72
B 6538 6936   83  -88
B 6548 6964   83 -102
B 6558 7115   83 -115
B 6568 7259   83 -122
B 6578 7199   49 -124
B 6588 7237    6 -124
B 6598 7049   10 -120
B 6608 7161   10 -107
B 6618 7068   10  -94
B 6628 7661   10  -82
B 6638 7670   10  -68
B 6648 7717   10  -55
B 6658 7757   10  -41
B 6668 7759   10  -28
B 6678 7762   10  -15
B 6688 7765   10   -3
pb end 
B 6698 7765    0    8
B 6708 7768    0   16
B 6718 7804    0   22
B 6728 7805    0   27
B 6738 7808    0   30
B 6748 7805    0   33
B 6758 7808    0   35
B 6768 7811    0   36
B 6778 7809    0   40
SSS vs= 1.04  t=  211
%P VOLT1   = 7683
%P VOLT2   = 8003
%P S2_SC   =  1.02
%P L_ANG_MAX = 211
B 6788 7809   93   39
B 6798 7812   93   39
B 6808 7760   93   39
B 6818 7577   93   39
B 6828 7504   93   40
B 6838 7423   93   41
B 6848 7390   93   44
B 6858 7050   93   48
B 6868 7116   93   55
B 6878 7141   93   62
B 6888 7143   93   71
B 6898 7006   82   81
B 6908 7029   49   92
B 6918 6899   26  103
B 6928 6912   26  115
B 6938 6986   26  128
B 6948 7133   26  140
B 6958 7311   26  153
*** dt = 0 , A = 164 , rpm = 207 
pull out 164
B 6968 7327 -102  164
B 6978 7625 -102  176
B 6988 7620 -102  188
B 6998 7449 -102  199
B 7008 7479 -102  210
B 7018 7486 -102  219
B 7028 7521 -102  226
B 7038 6926 -102  232
B 7048 7177 -102  232
B 7058 7115 -102  232
*** amax = 232  vhit = 100
B 7068 7161 -102  230
B 7078 6876 -102  218
B 7088 6896 -102  204
B 7098 6777 -102  188
B 7108 6805 -102  170
B 7118 6859 -102  152
B 7128 6997 -102  134
B 7138 7256 -102  114
B 7148 7256 -102   93
B 7158 7359 -102   71
B 7168 7397 -102   48
B 7178 7408 -102   24
B 7188 7427 -102    0
push -10 -10
push out at target
B 7198 7436   81  -15
B 7208 7417   81  -26
B 7218 7391   81  -40
B 7228 7359   81  -54
B 7238 7379   81  -68
B 7248 7354   81  -84
B 7258 6973   81 -100
B 7268 6994   81 -115
B 7278 7132   81 -128
B 7288 7250   81 -136
B 7298 7200   57 -137
B 7309 7247    0 -137
B 7319 7031   10 -135
B 7329 7134   10 -124
B 7339 7072   10 -113
B 7349 7661   10 -102
B 7359 7672   10  -90
B 7369 7716   10  -78
B 7379 7718   10  -66
B 7389 7722   10  -56
B 7399 7759   10  -44
pb end 
B 7409 7759    0  -34
B 7419 7762    0  -24
B 7429 7763    0  -16
B 7439 7765    0   -8
B 7449 7768    0   -2
B 7459 7768    0    4
B 7469 7807    0    8
B 7479 7807    0   12
B 7489 7807    0   15
B 7499 7807    0   17
SSS vs= 1.02  t=  211
%P VOLT1   = 7683
%P VOLT2   = 7996
%P S2_SC   =  1.02
%P L_ANG_MAX = 211
B 7509 7807   93   19
B 7519 7808   93   23
B 7529 7760   93   23
B 7539 7667   93   24
B 7549 7619   93   24
B 7559 7485   93   25
B 7569 7405   93   28
B 7579 7042   93   32
B 7589 7229   93   39
B 7599 7233   93   47
B 7609 7258   93   56
B 7619 7087   72   67
B 7629 7124   38   78
B 7639 7035   26   90
B 7649 6965   26  102
B 7659 7034   26  114
B 7669 7121   26  128
B 7679 7429   26  140
B 7689 7441   26  149
B 7699 7661   26  161
*** dt = 5 , A = 164 , rpm = 174 
pull out 168
B 7709 7666 -102  172
B 7719 7669 -102  183
B 7729 7591 -102  192
B 7739 7471 -102  202
B 7749 7480 -102  211
B 7759 7527 -102  218
B 7769 7033 -102  224
B 7779 7013 -102  228
B 7789 7085 -102  228
B 7799 7228 -102  228
*** amax = 228  vhit = 100
B 7809 7203 -102  224
B 7819 7130 -102  212
B 7829 6772 -102  197
B 7839 6830 -102  181
B 7849 6818 -102  164
B 7859 6972 -102  146
B 7869 6999 -102  128
B 7879 7150 -102  108
B 7889 7325 -102   87
B 7899 7323 -102   65
B 7909 7363 -102   42
B 7919 7377 -102   18
B 7929 7392 -102   -5
push -10 -10
push out at target
B 7939 7395   81  -16
B 7949 7390   81  -27
B 7959 7334   81  -40
B 7969 7324   81  -56
B 7979 7286   81  -69
B 7989 7331   81  -85
B 7999 7265   81 -100
B 8009 7263   81 -115
B 8019 7184   81 -126
B 8029 7204   81 -132
B 8039 7261   40 -132
B 8049 7251   10 -132
B 8059 7216   10 -128
B 8069 6977   10 -115
B 8079 7049   10 -102
B 8089 7047   10  -92
B 8099 7519   10  -79
B 8109 7533   10  -66
B 8119 7716   10  -53
B 8129 7718   10  -41
pb end 
B 8139 7721    0  -28
B 8149 7759    0  -16
B 8159 7759    0   -3
B 8169 7763    0    8
B 8179 7765    0   17
B 8189 7766    0   24
B 8199 7768    0   30
B 8209 7804    0   34
B 8219 7804    0   36
B 8229 7805    0   38
SSS vs= 1.02  t=  216
%P VOLT1   = 7683
%P VOLT2   = 7989
%P S2_SC   =  1.03
%P L_ANG_MAX = 216
B 8239 7805   93   38
B 8249 7805   93   39
B 8259 7805   93   39
B 8269 7731   93   40
B 8279 7661   93   40
B 8289 7619   93   40
B 8299 7563   93   40
B 8309 7140   93   40
B 8319 7085   93   44
B 8329 7165   93   51
B 8339 7056   93   60
B 8349 7080   83   69
B 8359 7049   60   80
B 8369 6914   38   91
B 8379 7013   26  102
B 8389 7049   26  114
B 8399 7162   26  126
B 8409 7181   26  137
B 8419 7583   26  146
B 8429 7659   26  156
B 8439 7663   26  166
*** dt = 8 , A = 168 , rpm = 166 
pull out 175
B 8449 7703 -102  176
B 8459 7704 -102  184
B 8469 7548 -102  193
B 8479 7460 -102  200
B 8489 7476 -102  208
B 8499 7524 -102  214
B 8509 6928 -102  218
B 8519 7221 -102  221
B 8529 7148 -102  222
B 8539 7201 -102  222
*** amax = 222  vhit = 100
B 8549 7191 -102  218
B 8559 7180 -102  206
B 8569 7028 -102  192
B 8579 6726 -102  176
B 8589 6785 -102  160
B 8599 6863 -102  143
B 8609 7140 -102  124
B 8619 7149 -102  106
B 8629 7251 -102   84
B 8639 7356 -102   63
B 8649 7363 -102   40
