goto reselect
L: in lcd_mode_selection
L: t_push=  3554
in loop, waiting for press
B 3291 7640   60   39
B 3301 7636   60   41
B 3311 7602   60   47
B 3321 7609   60   53
B 3331 7554   60   60
B 3341 7578   60   67
B 3351 7594   60   74
B 3361 7532   60   82
B 3371 7498   60   90
B 3381 7495   58   98
B 3391 7563   53  107
B 3401 7570   35  117
B 3411 7577   20  127
B 3421 7684   20  137
B 3431 7675   20  148
*** dt = 5 , A = 152 , rpm = 174 
pull out 157
B 3441 7705 -100  158
B 3451 7754 -100  168
B 3461 7868 -100  176
B 3471 7781 -100  184
B 3481 7698 -100  192
B 3491 7701 -100  200
B 3501 7749 -100  207
B 3511 7163 -100  212
B 3521 7380 -100  216
B 3531 7291 -100  216
B 3541 7417 -100  216
B 3551 7369 -100  213
*** amax = 216  vhit = 100
B 3561 7349 -100  200
B 3571 7049 -100  186
B 3581 6908 -100  170
B 3591 6978 -100  152
B 3601 7072 -100  134
B 3611 7248 -100  115
B 3621 7257 -100   95
B 3631 7464 -100   73
B 3641 7531 -100   50
B 3651 7539 -100   27
B 3661 7553 -100    3
push -12 -10
push out at target
B 3671 7570   80  -20
B 3681 7574   80  -31
B 3691 7515   80  -44
B 3701 7504   80  -56
B 3711 7554   80  -68
B 3721 7360   80  -81
B 3731 7224   80  -94
B 3741 7208   80 -106
B 3751 7420   80 -115
B 3761 7442   64 -118
B 3771 7403   14 -118
B 3781 7367   10 -118
B 3791 7196   10 -108
B 3801 7339   10  -94
B 3811 7307   10  -81
B 3821 7485   10  -69
B 3831 7504   10  -54
B 3841 7905   10  -40
B 3851 7908   10  -25
B 3861 7912   10  -10
pb end 
B 3871 7949   10    4
B 3881 7950   10   16
B 3891 7950   10   27
B 3901 7988   10   35
B 3911 7951   10   41
B 3921 7954   10   45
B 3931 7954   10   48
B 3941 7955   10   50
B 3951 7955   10   51
B 3961 7992   10   52
*** 3975
SSS vs= 1.00  t=  205
%P VOLT1   = 7860
%P VOLT2   = 8223
%P S2_SC   =  1.00
%P L_ANG_MAX = 205
B   0 800    0    1
B  10 8006   59    1
B  20 7962   59    1
B  30 7900   59    1
B  40 7900   59    1
B  50 7903   59    2
B  60 7927   59    1
B  70 7693   59    1
B  80 7668   59    6
B  90 7674   59   13
B 100 7561   59   20
B 110 7580   59   28
B 120 7604   59   36
B 130 7547   59   44
B 140 7550   59   52
B 150 7543   57   60
B 160 7644   57   69
B 170 7644   49   78
B 180 7615   40   88
B 190 7679   32   97
B 200 7700   29  107
B 210 7726   19  116
B 220 7778   19  126
B 230 7784   19  135
B 240 7899   19  144
B 250 7912   19  152
*** dt = 17 , A = 157 , rpm = 140 
B 260 7913   19  159
B 270 7916   19  167
pull out 170
B 280 7953  -99  175
B 290 7862  -99  181
B 300 7705  -99  184
B 310 7708  -99  190
B 320 7751  -99  194
B 330 7131  -99  197
B 340 7343  -99  199
B 350 7299  -99  199
B 360 7456  -99  199
B 370 7465  -99  198
*** amax = 199  vhit = 100
B 380 7428  -99  186
B 390 7265  -99  171
B 400 7147  -99  155
B 410 7224  -99  137
B 420 7102  -99  120
B 430 7217  -99  100
B 440 7229  -99   80
B 450 7440  -99   59
B 460 7508  -99   35
B 470 7511  -99   12
push -10 -10
push out at target
B 480 7557   79  -11
B 490 7565   79  -27
B 500 7546   79  -38
B 510 7484   79  -52
B 520 7518   79  -66
B 530 7565   79  -78
B 540 7545   79  -93
B 550 7193   79 -108
B 560 7156   79 -120
B 570 7398   79 -129
B 580 7435   64 -132
B 590 7400   14 -132
B 600 7438    9 -132
B 610 7273    9 -120
B 620 7415    9 -105
B 630 7239    9  -93
B 640 7418    9  -80
B 650 7435    9  -65
B 660 7905    9  -51
B 670 7910    9  -36
B 680 7914    9  -22
pb end 
B 690 7950   10   -8
B 700 7953   10    5
B 710 7954   10   16
B 720 7954   10   24
B 730 7954   10   31
B 740 7955   10   34
B 750 7958   10   37
B 760 7957   10   39
B 770 7957   10   40
B 780 7995   10   40
SSS vs= 1.00  t=  224
%P VOLT1   = 7860
%P VOLT2   = 8195
%P S2_SC   =  1.00
%P L_ANG_MAX = 224
B 790 7995   60   40
B 800 7995   60   42
B 810 7988   60   42
B 820 7910   60   42
B 830 7872   60   42
B 840 7834   60   42
B 850 7660   60   42
B 860 7643   60   42
B 870 7599   60   44
B 880 7563   60   49
B 890 7567   60   55
B 900 7550   60   62
B 910 7498   60   68
B 920 7521   60   76
B 930 7528   60   83
B 940 7495   60   91
B 950 7491   60  100
B 960 7559   46  108
B 970 7596   40  117
B 980 7603   34  128
B 990 7615   20  138
B 1000 7663   20  148
B 1010 7691   20  159
B 1020 7712   20  169
*** dt = 4 , A = 178 , rpm = 174 
B 1030 7864   20  178
pull out 180
B 1040 7868   10  187
B 1050 7872   10  196
B 1060 7943   10  203
B 1070 7953   10  211
B 1080 7954   10  216
B 1090 7954   10  223
B 1100 7955   10  228
B 1110 7957   10  233
B 1120 7994 -101  237
B 1130 7994 -101  241
B 1140 7819 -101  244
B 1150 7745 -101  246
B 1160 7771 -101  248
B 1170 7819 -101  249
B 1180 7329 -101  250
B 1190 7347 -101  250
B 1200 7467 -101  250
B 1210 7563 -101  250
*** amax = 250  vhit = 100
B 1220 7477 -101  238
B 1230 7453 -101  224
B 1240 7166 -101  208
B 1250 7235 -101  190
B 1260 7156 -101  172
B 1270 7239 -101  153
B 1280 7265 -101  132
B 1290 7380 -101  110
B 1300 7519 -101   88
B 1310 7518 -101   64
B 1320 7557 -101   40
B 1330 7607 -101   14
B 1340 7620 -101  -11
push -12 -10
push out at target
B 1350 7634   81  -28
B 1360 7543   81  -40
B 1370 7541   81  -50
B 1380 7560   81  -61
B 1390 7053   81  -73
B 1400 7099   81  -85
B 1410 7235   81  -96
B 1420 7450   81 -102
B 1430 7362   40 -104
B 1440 7452    6 -104
B 1450 7473   10 -102
B 1460 7553   10  -91
B 1470 7373   10  -82
B 1480 7889   10  -70
B 1490 7900   10  -58
B 1500 7906   10  -46
B 1510 7909   10  -33
B 1520 7912   10  -21
B 1530 7950   10   -9
B 1540 7950   10    1
pb end 
B 1550 7953   10   11
B 1560 7955   10   18
B 1570 7954   10   23
B 1580 7955   10   26
B 1590 7955   10   28
B 1600 7955   10   30
B 1610 7955   10   31
B 1620 7955   10   31
B 1630 7992   10   31
B 1640 7992   10   31
SSS vs= 1.02  t=  219
%P VOLT1   = 7860
%P VOLT2   = 8195
%P S2_SC   =  1.00
%P L_ANG_MAX = 219
B 1650 7992   60   31
B 1660 7992   60   31
B 1670 7992   60   31
B 1680 7904   60   31
B 1690 7844   60   31
B 1700 7796   60   31
B 1710 7768   60   31
B 1720 7581   60   31
B 1730 7580   60   31
B 1740 7550   60   34
B 1750 7569   60   39
B 1760 7591   60   44
B 1770 7535   60   50
B 1780 7576   60   57
B 1790 7582   60   64
B 1800 7551   60   72
B 1810 7521   60   80
B 1820 7522   58   88
B 1830 7559   58   97
B 1840 7565   48  106
B 1850 7570   31  116
B 1860 7628   20  126
B 1870 7679   20  136
B 1880 7721   20  147
B 1890 7706   20  157
B 1900 7788   20  167
*** dt = 7 , A = 172 , rpm = 166 
B 1910 7795   20  175
pull out 178
B 1920 7905 -100  183
B 1930 7939 -100  192
B 1940 7941 -100  199
B 1950 7753 -100  206
B 1960 7681 -100  212
B 1970 7707 -100  216
B 1980 7761 -100  222
B 1990 7240 -100  224
B 2000 7237 -100  226
B 2010 7317 -100  226
B 2020 7444 -100  226
*** amax = 226  vhit = 100
B 2030 7409 -100  219
B 2040 7324 -100  206
B 2050 7051 -100  190
B 2060 7120 -100  174
B 2070 7044 -100  157
B 2080 7157 -100  138
B 2090 7175 -100  119
B 2100 7283 -100   98
B 2110 7490 -100   76
B 2120 7490 -100   53
B 2130 7535 -100   30
B 2140 7557 -100    5
push -12 -10
push out at target
B 2150 7571   80  -18
B 2160 7552   80  -30
B 2170 7480   80  -41
B 2180 7498   80  -52
B 2190 7553   80  -63
B 2200 7074   80  -76
B 2210 7113   80  -86
B 2220 7265   80  -97
B 2230 7447   80 -104
B 2240 7362   48 -104
B 2250 7437   10 -104
B 2260 7467   10 -101
B 2270 7547   10  -89
B 2280 7405   10  -80
B 2290 7851   10  -68
B 2300 7862   10  -56
B 2310 7868   10  -42
B 2320 7906   10  -29
B 2330 7910   10  -16
pb end 
B 2340 7910   10   -4
B 2350 7947   10    7
B 2360 7949   10   17
B 2370 7950   10   25
B 2380 7951   10   31
B 2390 7951   10   35
B 2400 7953   10   37
B 2410 7953   10   39
B 2420 7954   10   40
B 2430 7954   10   40
SSS vs= 1.00  t=  214
%P VOLT1   = 7801
%P VOLT2   = 8185
%P S2_SC   =  1.01
%P L_ANG_MAX = 214
B 2440 7954   60   40
B 2450 7953   60   40
B 2460 7955   60   40
B 2470 7911   60   40
B 2480 7855   60   40
B 2490 7862   60   40
B 2500 7807   60   40
B 2510 7771   60   40
B 2520 7575   60   40
B 2530 7599   60   40
B 2540 7596   60   43
B 2550 7568   60   49
B 2560 7509   60   56
B 2570 7531   60   64
B 2580 7549   60   71
B 2590 7454   60   79
B 2600 7458   60   87
B 2610 7529   58   96
B 2620 7594   49  104
B 2630 7608   42  114
B 2640 7631   24  124
B 2650 7653   20  134
B 2660 7667   20  144
B 2670 7657   20  154
B 2680 7780   20  164
*** dt = 7 , A = 167 , rpm = 166 
pull out 173
B 2690 7790 -100  173
B 2700 7803 -100  182
B 2710 7667 -100  188
B 2720 7649 -100  196
B 2730 7725 -100  202
B 2740 7107 -100  208
B 2750 7138 -100  212
B 2760 7264 -100  213
B 2770 7424 -100  213
B 2780 7348 -100  213
*** amax = 213  vhit = 100
B 2790 7390 -100  203
B 2800 7115 -100  188
B 2810 7168 -100  173
B 2820 7059 -100  156
B 2830 7052 -100  138
B 2840 7090 -100  121
B 2850 7212 -100  101
B 2860 7425 -100   80
B 2870 7416 -100   58
B 2880 7490 -100   35
B 2890 7538 -100   12
push -10 -10
push out at target
B 2900 7557   80  -13
B 2910 7567   80  -27
B 2920 7496   80  -38
B 2930 7450   80  -51
B 2940 7532   80  -61
B 2950 7551   80  -74
B 2960 7596   80  -86
B 2970 7187   80  -98
B 2980 7431   80 -108
B 2990 7325   73 -112
B 3000 7379   23 -112
B 3010 7463   10 -112
B 3020 7584   10 -106
B 3030 7442   10  -94
B 3040 7265   10  -84
B 3050 7283   10  -72
B 3060 7790   10  -59
B 3070 7902   10  -46
B 3080 7905   10  -33
B 3090 7906   10  -20
pb end 
B 3100 7943   10   -8
B 3110 7944   10    4
B 3120 7946   10   15
B 3130 7949   10   23
B 3140 7947   10   29
B 3150 7949   10   34
B 3160 7950   10   36
B 3170 7950   10   39
B 3180 7950   10   40
B 3190 7951   10   40
SSS vs= 1.01  t=  219
%P VOLT1   = 7801
%P VOLT2   = 8178
%P S2_SC   =  1.01
%P L_ANG_MAX = 219
B 3200 7951   60   40
B 3210 7951   60   41
B 3220 7953   60   41
B 3230 7888   60   41
B 3240 7844   60   41
B 3250 7824   60   41
B 3260 7813   60   41
B 3270 7641   60   41
B 3280 7615   60   41
B 3290 7604   60   42
B 3300 7591   60   48
B 3310 7526   60   54
B 3320 7545   60   61
B 3330 7569   60   68
B 3340 7519   60   76
B 3350 7526   60   83
B 3360 7529   60   92
B 3370 7560   58  100
B 3380 7555   46  109
B 3390 7563   38  118
B 3400 7604   23  128
B 3410 7660   20  139
B 3420 7653   20  149
B 3430 7706   20  159
B 3440 7714   20  167
*** dt = 12 , A = 172 , rpm = 149 
B 3450 7861   19  176
pull out 182
B 3460 7935 -100  184
B 3470 7937 -100  192
B 3480 7903 -100  199
B 3490 7940 -100  206
B 3500 7721 -100  211
B 3510 7675 -100  216
B 3520 7709 -100  220
B 3530 7763 -100  224
B 3540 7135 -100  226
B 3550 7451 -100  227
B 3560 7359 -100  227
B 3570 7355 -100  227
*** amax = 227  vhit = 100
B 3580 7375 -100  216
B 3590 7378 -100  203
B 3600 7244 -100  188
B 3610 6990 -100  171
B 3620 7047 -100  153
B 3630 7051 -100  134
B 3640 7314 -100  115
B 3650 7316 -100   94
B 3660 7453 -100   72
B 3670 7529 -100   48
B 3680 7539 -100   24
B 3690 7559 -100    0
push -12 -10
push out at target
B 3700 7610   80  -22
B 3710 7540   80  -32
B 3720 7442   80  -44
B 3730 7545   80  -54
B 3740 7598   80  -65
B 3750 7614   80  -77
B 3760 7325   80  -89
B 3770 7278   80  -99
B 3780 7353   73 -104
B 3790 7424   31 -104
B 3800 7455   10 -104
B 3810 7586   10 -100
B 3820 7275   10  -88
B 3830 7325   10  -76
B 3840 7278   10  -65
B 3850 7782   10  -52
B 3860 7792   10  -38
B 3870 7902   10  -25
B 3880 7905   10  -12
B 3890 7905   10    1
pb end 
B 3900 7908   10   13
B 3910 7944   10   24
B 3920 7944   10   32
B 3930 7947   10   38
B 3940 7947   10   43
B 3950 7949   10   46
B 3960 7949   10   48
B 3970 7949   10   49
B 3980 7950   10   49
B 3990 7950   10   49
*** 4001
SSS vs= 1.01  t=  214
%P VOLT1   = 7860
%P VOLT2   = 8199
%P S2_SC   =  1.00
%P L_ANG_MAX = 214
B   0 799    0   -3
B  10 7996   60   -3
B  20 7899   60   -3
B  30 7886   60   -4
B  40 7897   60   -3
B  50 7656   60   -4
B  60 7649   60   -3
B  70 7656   60    2
B  80 7668   60    8
B  90 7641   60   16
B 100 7564   60   24
B 110 7467   60   32
B 120 7487   60   39
B 130 7536   60   47
B 140 7576   60   56
B 150 7570   50   64
B 160 7603   50   73
B 170 7639   50   83
B 180 7659   33   92
B 190 7639   33  102
B 200 7671   26  112
B 210 7689   20  122
B 220 7737   20  132
B 230 7855   20  141
B 240 7862   20  149
B 250 7903   20  157
B 260 7905   20  165
*** dt = 20 , A = 166 , rpm = 132 
B 270 7906   19  172
B 280 7944   19  180
pull out 180
B 290 7943 -100  187
B 300 7904 -100  192
B 310 7709 -100  196
B 320 7697 -100  199
B 330 7740 -100  203
B 340 7792 -100  206
B 350 7404 -100  207
B 360 7394 -100  208
B 370 7440 -100  208
B 380 7503 -100  208
*** amax = 208  vhit = 100
B 390 7447 -100  198
B 400 7402 -100  184
B 410 7129 -100  167
B 420 7199 -100  150
B 430 7086 -100  132
B 440 7202 -100  113
B 450 7227 -100   93
B 460 7369 -100   72
B 470 7505 -100   49
B 480 7507 -100   26
B 490 7548 -100    1
push -12 -10
push out at target
B 500 7559   80  -20
B 510 7557   80  -30
B 520 7498   80  -43
B 530 7500   80  -56
B 540 7546   80  -67
B 550 7597   80  -80
B 560 7180   80  -94
B 570 7179   80 -106
B 580 7432   80 -116
B 590 7414   73 -120
B 600 7366   23 -120
B 610 7366   10 -120
B 620 7178   10 -112
B 630 7320   10  -98
B 640 7170   10  -84
B 650 7362   10  -72
B 660 7384   10  -58
B 670 7857   10  -44
B 680 7865   10  -28
B 690 7868   10  -14
pb end 
B 700 7905   10    0
B 710 7908   10   13
B 720 7910   10   24
B 730 7949   10   33
B 740 7947   10   40
B 750 7949   10   44
B 760 7950   10   48
B 770 7950   10   50
B 780 7951   10   51
B 790 7951   10   52
B 800 7951   10   52
SSS vs= 1.00  t=  233
%P VOLT1   = 7801
%P VOLT2   = 8181
%P S2_SC   =  1.01
%P L_ANG_MAX = 233
B 810 7951   60   54
B 820 7953   60   54
B 830 7880   60   54
B 840 7839   60   54
B 850 7819   60   54
B 860 7725   60   54
B 870 7695   60   54
B 880 7601   60   55
B 890 7523   60   60
B 900 7528   60   65
B 910 7571   60   72
B 920 7518   60   79
B 930 7543   60   86
B 940 7487   60   94
B 950 7529   60  101
B 960 7529   60  110
B 970 7529   48  119
B 980 7598   26  128
B 990 7643   20  138
B 1000 7680   20  148
B 1010 7702   20  158
B 1020 7712   20  167
B 1030 7858   20  175
B 1040 7899   20  183
*** dt = 19 , A = 186 , rpm = 132 
B 1050 7899   20  191
B 1060 7900   20  198
pull out 199
B 1070 7903 -100  204
B 1080 7903 -100  210
B 1090 7940 -100  216
B 1100 7721 -100  220
B 1110 7681 -100  223
B 1120 7719 -100  226
B 1130 7700 -100  228
B 1140 7743 -100  230
B 1150 7438 -100  230
B 1160 7470 -100  230
*** amax = 230  vhit = 100
B 1170 7347 -100  229
B 1180 7422 -100  220
B 1190 7336 -100  206
B 1200 7375 -100  191
B 1210 7086 -100  173
B 1220 7079 -100  155
B 1230 7127 -100  136
B 1240 7297 -100  116
B 1250 7405 -100   95
B 1260 7401 -100   72
B 1270 7538 -100   48
B 1280 7545 -100   24
B 1290 7566 -100    0
push -10 -10
push out at target
B 1300 7580   80  -22
B 1310 7606   80  -32
B 1320 7556   80  -45
B 1330 7549   80  -60
B 1340 7549   80  -75
B 1350 7598   80  -89
B 1360 7463   80 -105
B 1370 7173   80 -120
B 1380 7123   80 -135
B 1390 7371   80 -144
B 1400 7372   64 -146
B 1410 7337    6 -147
B 1420 7339    0 -146
B 1430 7114   10 -136
B 1440 7240   10 -122
B 1450 7182   10 -109
B 1460 7473   10  -98
B 1470 7491   10  -84
B 1480 7855   10  -70
B 1490 7898   10  -56
B 1500 7900   10  -43
B 1510 7903   10  -29
pb end 
B 1520 7900   10  -16
B 1530 7906   10   -4
B 1540 7943   10    7
B 1550 7943   10   15
B 1560 7946   10   21
B 1570 7947   10   25
B 1580 7947   10   28
B 1590 7947   10   30
B 1600 7949   10   32
B 1610 7947   10   32
SSS vs= 1.01  t=  228
%P VOLT1   = 7801
%P VOLT2   = 8171
%P S2_SC   =  1.01
%P L_ANG_MAX = 228
B 1620 7949   60   33
B 1630 7950   60   34
B 1640 7894   60   34
B 1650 7856   60   34
B 1660 7823   60   34
B 1670 7713   60   34
B 1680 7683   60   34
B 1690 7636   60   38
B 1700 7558   60   43
B 1710 7558   60   49
B 1720 7569   60   56
B 1730 7521   60   63
B 1740 7546   60   70
B 1750 7489   60   78
B 1760 7529   60   86
B 1770 7529   58   94
B 1780 7522   57  104
B 1790 7592   35  112
B 1800 7632   29  122
B 1810 7663   21  132
B 1820 7685   20  142
B 1830 7698   20  152
B 1840 7815   20  160
B 1850 7858   20  168
B 1860 7861   20  176
*** dt = 19 , A = 181 , rpm = 132 
B 1870 7898   19  184
B 1880 7899   19  191
pull out 195
B 1890 7899   10  198
