L: t_push=    72
%Initializing ...
% batt1   = 7.51v
% batt2   = 7.80v
% mode    = 0   
% time    = 4950   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.51v
% batt2   = 7.80v
% mode    = 0   
% time    = 4951   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS v= 7800  t=  210 
B 560 693   10 -130
B 571 722   10 -115
B 581 747   10 -100
B 591 759   10  -87
B 602 766   10  -72
B 613 769   10  -55
B 624 771   10  -40
B 634 772   10  -25
B 645 773   10  -10
pb end 
SSS v= 7797  t=  210 
SSS    1    38    -3     0
%P VOLT1   = 7505
%P VOLT2   = 7797
%P S2_SC   =  1.03
%P L_ANG_MAX = 210
S 7797     1    38    -3
B   0 779   76    0
B  10 779   76    0
B  21 779   76    0
B  32 739   76    0
B  42 737   76    0
B  54 745   76    0
B  64 747   76    0
B  74 733   76    4
B  84 714   76   10
B  95 700   76   21
B 105 699   76   31
B 115 708   76   42
B 125 719   76   52
B 135 725   61   62
B 145 726   34   74
B 155 725   20   85
B 166 723   20   98
B 176 750   20  111
B 186 760   20  123
B 197 767   20  134
B 207 769   20  146
pull out 150
B 217 770 -123  156
B 227 771 -123  167
B 238 768 -123  178
B 249 711 -123  189
B 259 711 -123  197
B 269 722 -123  202
B 280 725 -123  209
B 291 695 -123  210
B 301 674 -123  210
B 312 664 -123  208
B 324 662 -123  194
B 335 673 -123  178
B 345 693 -123  162
B 355 710 -123  145
B 366 722 -123  126
B 376 727 -123  106
B 386 728 -123   86
B 397 728 -123   62
B 407 730 -123   38
B 418 735 -123   12
B 430 741 -123  -13
push -13 -10
push out at target
B 440 739   82  -24
B 450 725   82  -35
B 461 700   82  -51
B 471 706   82  -64
B 481 719   82  -78
B 491 734   82  -94
B 502 736   82 -108
B 512 706   82 -119
B 522 682   82 -124
B 532 670   32 -124
B 543 667   10 -124
B 553 712   10 -115
B 565 740   10 -100
B 575 756   10  -87
B 586 764   10  -74
B 596 768   10  -59
B 607 770   10  -46
B 617 772   10  -30
B 628 772   10  -16
pb end 
SSS v= 7790  t=  210 
SSS    4    32    -6     0
%P VOLT1   = 7446
%P VOLT2   = 7793
%P S2_SC   =  1.03
%P L_ANG_MAX = 210
S 7793     4    32    -6
B   0 779   76    0
B  10 779   76    0
B  20 756   76    0
B  30 737   76    0
B  40 739   76    0
B  50 746   76    0
B  60 750   76    0
B  70 740   76    4
B  80 716   76   12
B  90 700   76   21
B 100 696   76   32
B 112 706   76   43
B 123 719   76   54
B 133 725   54   66
B 143 726   29   76
B 154 726   20   88
B 165 739   20  102
B 175 756   20  114
B 187 764   20  127
B 197 768   20  137
B 207 769   20  148
pull out 156
B 218 770 -123  159
B 228 771 -123  170
B 238 728 -123  178
B 248 707 -123  187
B 259 715 -123  196
B 270 727 -123  201
B 280 717 -123  205
B 292 683 -123  205
B 303 668 -123  205
B 313 662 -123  196
B 324 665 -123  181
B 335 682 -123  165
B 345 702 -123  148
B 355 717 -123  130
B 365 725 -123  113
B 376 728 -123   91
B 386 729 -123   68
B 397 730 -123   43
B 407 732 -123   20
B 417 737 -123   -3
push -10 -10
push out at target
B 427 740   82  -19
B 437 732   82  -30
B 447 715   82  -44
B 457 697   82  -58
B 467 706   82  -71
B 477 720   82  -86
B 487 733   82 -102
B 497 729   82 -118
B 507 705   82 -128
B 517 681   74 -133
B 527 672   32 -134
B 537 666    0 -133
B 547 719   10 -126
B 557 746   10 -111
B 567 757   10 -101
B 578 764   10  -86
B 588 767   10  -71
B 598 769   10  -58
B 608 771   10  -44
B 618 772   10  -31
B 628 772   10  -18
pb end 
SSS v= 7793  t=  210 
SSS    6    19    -3     4
%P VOLT1   = 7505
%P VOLT2   = 7793
%P S2_SC   =  1.03
%P L_ANG_MAX = 210
S 7797     6    19    -3
B   0 779   76    4
B  10 779   76    4
B  20 779   76    4
B  30 742   76    4
B  40 735   76    5
B  50 738   76    5
B  60 735   76    4
B  70 728   76    4
B  80 717   76   11
B  90 705   76   20
B 100 702   76   30
B 110 705   76   41
B 120 714   76   51
B 130 722   63   62
B 141 724   38   72
B 151 729   20   85
B 163 736   20   98
B 174 752   20  111
B 184 762   20  124
B 194 767   20  134
B 205 769   20  144
pull out 149
B 215 770 -123  156
B 226 772 -123  166
B 238 770 -123  178
B 249 714 -123  186
B 259 708 -123  195
B 269 719 -123  202
B 279 729 -123  206
B 290 715 -123  209
B 300 684 -123  209
B 311 668 -123  209
B 322 662 -123  200
B 332 666 -123  185
B 343 683 -123  168
B 354 702 -123  151
B 364 718 -123  133
B 375 727 -123  113
B 385 727 -123   94
B 395 727 -123   71
B 405 728 -123   48
B 416 731 -123   24
B 427 737 -123   -2
push -10 -10
push out at target
B 438 741   82  -18
B 448 733   82  -30
B 458 709   82  -44
B 468 703   82  -57
B 478 716   82  -71
B 488 729   82  -85
B 499 738   82 -102
B 509 720   82 -114
B 519 691   82 -120
B 529 675   40 -122
B 539 666    6 -122
B 549 704   10 -118
B 559 738   10 -107
B 570 755   10  -95
B 580 763   10  -82
B 590 767   10  -70
B 600 769   10  -56
B 610 770   10  -44
B 620 772   10  -32
B 630 772   10  -19
pb end 
SSS v= 7786  t=  220 
SSS    7    19    -3     3
%P VOLT1   = 7446
%P VOLT2   = 7790
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7790     7    19    -3
B   0 779   77    3
B  10 779   77    3
B  22 755   77    3
B  33 734   77    3
B  43 738   77    3
B  53 742   77    3
B  63 736   77    4
B  74 720   77   10
B  84 705   77   19
B  94 700   77   29
B 104 703   77   39
B 114 712   77   50
B 124 719   68   60
B 134 724   49   70
B 144 724   26   82
B 154 746   20   94
B 164 755   20  106
B 174 764   20  118
B 184 767   20  126
B 195 769   20  138
B 205 770   20  147
B 216 771   20  158
B 227 772   20  168
pull out 172
B 237 772 -123  176
B 247 773 -123  184
B 258 729 -123  192
B 269 706 -123  198
B 280 716 -123  204
B 292 730 -123  207
B 302 727 -123  209
B 313 699 -123  209
B 323 676 -123  209
B 333 666 -123  200
B 343 666 -123  187
B 354 680 -123  170
B 364 700 -123  153
B 375 717 -123  134
B 385 726 -123  114
B 396 730 -123   93
B 407 730 -123   70
B 418 730 -123   46
B 429 733 -123   19
B 439 738 -123   -7
push -10 -10
push out at target
B 449 740   82  -19
B 459 732   82  -31
B 471 709   82  -48
B 482 701   82  -63
B 492 714   82  -76
B 503 729   82  -94
B 513 737   82 -110
B 523 716   82 -122
B 533 687   82 -130
B 543 673   57 -131
B 553 666    0 -131
B 563 703   10 -127
B 573 738   10 -115
B 583 753   10 -103
B 593 762   10  -91
B 603 766   10  -78
B 613 769   10  -65
B 623 770   10  -53
B 633 771   10  -40
B 643 772   10  -28
B 653 772   10  -16
pb end 
SSS v= 7783  t=  220 
SSS    8    19    -3     5
%P VOLT1   = 7446
%P VOLT2   = 7783
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7783     8    19    -3
B   0 778   77    5
B  10 778   77    5
B  20 778   77    5
B  30 745   77    5
B  40 733   77    5
B  50 737   77    5
B  60 737   77    5
B  70 730   77    5
B  80 718   77   11
B  90 706   77   19
B 100 702   77   30
B 111 705   77   40
B 121 712   77   51
B 131 717   66   62
B 141 720   45   74
B 152 726   22   85
B 163 746   20   99
B 174 758   20  113
B 184 764   20  123
B 194 767   20  132
B 204 769   20  143
B 215 770   20  154
B 226 771   20  164
pull out 164
B 236 772 -123  173
B 246 726 -123  182
B 257 705 -123  190
B 267 712 -123  197
B 277 726 -123  201
B 288 727 -123  205
B 298 699 -123  205
B 309 674 -123  205
B 319 665 -123  201
B 329 664 -123  188
B 339 675 -123  172
B 349 693 -123  157
B 359 709 -123  140
B 369 722 -123  122
B 379 727 -123  102
B 389 728 -123   83
B 400 728 -123   59
B 410 730 -123   34
B 420 733 -123   11
push -10 -10
push out at target
B 431 738   82  -12
B 441 738   82  -24
B 451 725   82  -37
B 462 701   82  -52
B 474 706   82  -68
B 485 721   82  -84
B 496 734   82 -101
B 506 729   82 -116
B 517 700   82 -126
B 528 676   66 -130
B 538 687   20 -130
B 549 705   10 -130
B 559 736   10 -118
B 571 754   10 -103
B 581 762   10  -92
B 591 766   10  -79
B 601 768   10  -66
B 611 770   10  -54
B 621 770   10  -40
B 632 772   10  -27
pb end 
SSS v= 7779  t=  220 
SSS   10    19    -3     2
%P VOLT1   = 7446
%P VOLT2   = 7783
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7783    10    19    -3
B   0 778   77    2
B  10 777   77    2
B  20 750   77    2
B  30 733   77    2
B  40 737   77    2
B  51 740   77    2
B  61 732   77    4
B  71 723   77   10
B  82 711   77   18
B  92 703   77   29
B 102 705   77   39
B 112 711   77   49
B 122 717   70   59
B 132 720   51   70
B 142 723   28   82
B 152 735   20   93
B 162 746   20  106
B 174 759   20  120
B 185 765   20  132
B 195 768   20  142
B 205 769   20  152
B 216 771   20  162
pull out 166
B 226 772 -123  173
B 237 772 -123  182
B 249 771 -123  192
B 259 712 -123  199
B 270 708 -123  206
B 280 719 -123  212
B 290 731 -123  214
B 300 728 -123  217
B 311 698 -123  217
B 321 675 -123  217
B 331 666 -123  210
B 342 666 -123  195
B 352 681 -123  179
B 363 700 -123  162
B 373 716 -123  143
B 384 726 -123  123
B 395 729 -123  101
B 405 729 -123   80
B 416 730 -123   56
B 426 732 -123   30
B 436 737 -123    6
push -11 -10
push out at target
B 447 742   82  -14
B 457 737   82  -26
B 468 714   82  -39
B 478 704   82  -54
B 490 717   82  -68
B 500 730   82  -82
B 511 738   82  -98
B 521 717   82 -110
B 531 690   82 -116
B 541 674   40 -118
B 551 667    6 -118
B 562 713   10 -112
B 573 744   10  -99
B 583 757   10  -87
B 594 763   10  -73
B 604 766   10  -61
B 614 769   10  -47
B 625 770   10  -34
B 636 771   10  -20
B 646 772   10   -8
pb end 
SSS v= 7776  t=  220 
SSS   10    19    -3     3
%P VOLT1   = 7446
%P VOLT2   = 7776
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7776    10    19    -3
B   0 777   77    3
B  10 777   77    3
B  20 777   77    3
B  30 768   77    3
B  40 734   77    3
B  50 734   77    3
B  60 740   77    3
B  70 739   77    3
B  81 727   77    7
B  91 712   77   15
B 101 699   77   24
B 111 700   77   34
B 121 708   77   45
B 131 716   77   55
B 141 721   58   66
B 152 722   38   77
B 163 733   20   91
B 173 738   20  102
B 184 754   20  115
B 194 762   20  127
B 205 767   20  138
B 216 769   20  149
B 226 770   20  160
pull out 162
B 236 771 -123  169
B 246 762 -123  178
B 256 710 -123  186
B 266 705 -123  194
B 276 717 -123  201
B 287 729 -123  206
B 297 720 -123  209
B 309 686 -123  209
B 320 668 -123  209
B 330 662 -123  198
B 341 666 -123  184
B 353 685 -123  165
B 364 705 -123  146
B 375 720 -123  128
B 385 726 -123  108
B 395 727 -123   89
B 406 727 -123   64
B 417 728 -123   40
B 428 732 -123   11
push -10 -10
push out at target
B 438 737   82  -11
B 448 738   82  -22
B 458 729   82  -34
B 468 703   82  -48
B 478 706   82  -60
B 488 720   82  -74
B 498 732   82  -88
B 508 737   82 -103
B 518 716   82 -114
B 528 690   82 -120
B 538 672   40 -121
B 548 666    0 -121
B 558 712   10 -115
B 568 742   10 -103
B 578 755   10  -94
B 588 762   10  -80
B 598 766   10  -67
B 608 768   10  -55
B 618 769   10  -42
B 628 770   10  -30
B 638 771   10  -18
pb end 
SSS v= 7776  t=  220 
SSS   10    19    -3     3
%P VOLT1   = 7446
%P VOLT2   = 7776
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7772    10    19    -3
B   0 777   77    3
B  11 777   77    3
B  21 777   77    3
B  31 739   77    3
B  41 733   77    3
B  51 738   77    3
B  61 741   77    3
B  71 731   77    6
B  81 715   77   13
B  91 701   77   22
B 101 698   77   32
B 111 705   77   42
B 121 713   77   51
B 131 720   66   62
B 141 722   45   73
B 151 727   24   84
B 161 740   20   96
B 171 751   20  107
B 182 760   20  120
B 192 765   20  130
B 203 768   20  140
B 215 769   20  152
B 225 770   20  162
pull out 167
B 235 770 -123  170
B 246 771 -123  180
B 257 769 -123  189
B 268 710 -123  196
B 278 706 -123  202
B 290 720 -123  208
B 301 730 -123  211
B 312 718 -123  212
B 322 689 -123  212
B 332 672 -123  211
B 342 665 -123  200
B 353 670 -123  185
B 363 686 -123  169
B 373 702 -123  153
B 383 718 -123  134
B 393 725 -123  116
B 404 727 -123   94
B 415 728 -123   70
B 425 729 -123   48
B 435 731 -123   24
B 445 736 -123    0
push -10 -10
push out at target
B 455 740   82  -17
B 465 735   82  -27
B 475 712   82  -42
B 485 701   82  -55
B 495 712   82  -67
B 505 727   82  -82
B 515 736   82  -95
B 525 727   82 -110
B 535 701   82 -118
B 545 679   57 -120
B 555 667    6 -121
B 565 684    0 -120
B 575 731   10 -108
B 585 750   10  -97
B 596 760   10  -84
B 606 765   10  -72
B 616 767   10  -59
B 627 769   10  -46
B 637 770   10  -33
B 647 770   10  -21
B 658 771   10   -9
pb end 
SSS v= 7776  t=  220 
SSS   12    19    -3     4
%P VOLT1   = 7446
%P VOLT2   = 7776
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7779    12    19    -3
B   0 777   77    4
B  10 760   77    4
B  20 734   77    4
B  30 735   77    4
B  40 742   77    4
B  50 741   77    4
B  62 726   77    9
B  72 708   77   17
B  82 700   77   27
B  93 700   77   38
B 104 709   77   49
B 114 718   70   60
B 124 722   49   71
B 134 724   28   82
B 145 736   20   94
B 155 747   20  107
B 167 759   20  121
B 178 765   20  132
B 189 768   20  142
B 200 769   20  154
pull out 158
B 212 770 -123  166
B 222 771 -123  175
B 232 719 -123  184
B 242 706 -123  192
B 253 716 -123  199
B 264 728 -123  205
B 274 722 -123  208
B 284 693 -123  208
B 294 672 -123  208
B 305 664 -123  202
B 317 663 -123  186
B 327 678 -123  170
B 337 697 -123  154
B 348 714 -123  136
B 358 723 -123  117
B 368 727 -123   98
B 379 727 -123   74
B 390 727 -123   51
B 401 730 -123   25
B 412 734 -123   -4
push -10 -10
push out at target
B 423 739   82  -19
B 433 732   82  -31
B 444 708   82  -46
B 454 702   82  -60
B 465 716   82  -75
B 475 730   82  -90
B 486 737   82 -106
B 498 709   82 -120
B 509 683   82 -125
B 519 669   28 -126
B 529 672    0 -125
B 540 724   10 -116
B 550 748   10 -103
B 560 758   10  -94
B 572 764   10  -78
B 583 767   10  -64
B 593 768   10  -51
B 603 769   10  -39
B 613 770   10  -26
B 624 771   10  -14
pb end 
SSS v= 7772  t=  220 
SSS   13    19    -3     5
%P VOLT1   = 7446
%P VOLT2   = 7772
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7772    13    19    -3
B   0 776   77    5
B  10 776   77    5
B  20 762   77    5
B  30 734   77    5
B  40 734   77    6
B  50 740   77    6
B  60 741   77    6
B  70 730   77    7
B  80 712   77   15
B  90 699   77   25
B 100 698   77   34
B 110 705   77   45
B 120 714   77   55
B 130 720   60   65
B 140 722   38   76
B 150 729   20   88
B 160 734   20  100
B 171 752   20  114
B 181 761   20  125
B 191 765   20  134
B 201 767   20  144
B 211 769   20  155
pull out 162
B 221 769 -123  165
B 231 770 -123  175
B 241 724 -123  184
B 251 705 -123  191
B 261 712 -123  199
B 271 724 -123  204
B 281 726 -123  208
B 291 701 -123  209
B 301 676 -123  209
B 311 665 -123  208
B 321 662 -123  194
B 331 667 -123  181
B 341 686 -123  165
B 351 703 -123  149
B 362 718 -123  130
B 373 726 -123  109
B 383 727 -123   88
B 394 727 -123   65
B 405 728 -123   41
B 415 731 -123   14
B 425 736 -123  -10
push -10 -10
push out at target
B 435 738   82  -21
B 445 730   82  -32
B 455 705   82  -46
B 465 703   82  -58
B 475 716   82  -74
B 485 728   82  -87
B 495 737   82 -102
B 505 720   82 -115
B 515 693   82 -122
B 525 674   49 -123
B 535 666    0 -123
B 545 701   10 -120
B 555 736   10 -109
B 565 752   10  -97
B 575 761   10  -86
B 585 765   10  -72
B 595 767   10  -60
B 606 769   10  -46
B 616 769   10  -34
B 626 770   10  -22
pb end 
SSS v= 7772  t=  220 
SSS   16    19    -3     5
%P VOLT1   = 7446
%P VOLT2   = 7772
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7772    16    19    -3
B   0 776   77    5
B  10 776   77    5
B  20 776   77    5
B  30 738   77    5
B  40 733   77    6
B  50 739   77    6
B  61 746   77    6
B  72 737   77    6
B  82 717   77   14
B  92 699   77   22
B 102 694   77   33
B 112 701   77   43
B 122 713   77   54
B 132 721   62   63
B 142 723   41   74
B 152 732   20   86
B 162 740   20   98
B 172 753   20  109
B 184 762   20  122
B 194 766   20  131
B 204 768   20  142
B 215 769   20  152
B 226 770   20  162
pull out 167
B 236 770 -123  171
B 246 771 -123  180
B 257 756 -123  188
B 268 708 -123  195
B 278 707 -123  201
B 290 722 -123  206
B 301 729 -123  209
B 311 714 -123  210
B 321 683 -123  210
B 331 670 -123  209
B 342 664 -123  196
B 352 670 -123  181
B 364 690 -123  163
B 374 708 -123  146
B 385 722 -123  127
B 395 727 -123  107
B 405 728 -123   86
B 415 728 -123   66
B 425 729 -123   42
B 436 732 -123   15
B 447 737 -123  -10
push -10 -10
push out at target
B 458 739   82  -22
B 469 725   82  -38
B 480 700   82  -52
B 491 708   82  -65
B 501 723   82  -80
B 512 734   82  -96
B 522 727   82 -110
B 532 701   82 -120
B 544 676   75 -123
B 554 665   10 -123
B 564 668   10 -122
B 575 676   10 -110
B 585 712   10  -95
B 595 740   10  -82
B 605 755   10  -70
B 615 761   10  -56
B 625 765   10  -41
B 635 767   10  -27
B 646 768   10  -12
pb end 
SSS v= 7769  t=  220 
SSS   18    19    -3     0
%P VOLT1   = 7446
%P VOLT2   = 7765
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7765    18    19    -3
B   0 776   77    0
B  10 776   77    0
B  20 776   77    0
B  30 746   77    0
B  40 733   77    0
B  50 736   77    0
B  60 740   77    0
B  71 730   77    1
B  81 720   77    6
B  91 706   77   14
B 101 699   77   24
B 111 701   77   35
B 121 708   77   46
B 131 716   76   56
B 141 720   57   66
B 151 721   34   78
B 161 721   20   90
B 171 729   20  102
B 182 751   20  116
B 192 760   20  127
B 202 765   20  138
B 212 767   20  148
B 222 768   20  160
pull out 163
B 233 769 -123  171
B 243 770 -123  181
B 254 770 -123  190
B 266 720 -123  201
B 276 704 -123  208
B 287 713 -123  214
B 298 723 -123  220
B 310 707 -123  221
B 321 679 -123  221
B 331 667 -123  221
B 342 661 -123  208
B 353 671 -123  193
B 363 688 -123  178
B 373 706 -123  161
B 385 720 -123  140
B 396 725 -123  120
B 406 726 -123   99
B 416 725 -123   78
B 426 727 -123   54
B 436 730 -123   31
B 446 736 -123    6
push -10 -10
push out at target
B 457 740   82  -15
B 467 738   82  -27
B 478 713   82  -40
B 488 703   82  -55
B 499 715   82  -67
B 509 729   82  -82
B 521 737   82  -98
B 532 717   82 -110
B 542 689   82 -117
B 552 675   49 -118
B 562 668    0 -118
B 572 696   10 -111
B 582 713   10  -99
B 592 743   10  -85
B 603 756   10  -72
B 613 762   10  -58
B 625 766   10  -42
B 635 768   10  -26
B 646 769   10  -12
B 657 770   10    3
pb end 
SSS v= 7769  t=  220 
SSS   17    19    -3     0
%P VOLT1   = 7446
%P VOLT2   = 7765
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7765    17    19    -3
B   0 776   77    0
B  10 777   77    0
B  20 749   77    0
B  30 733   77    0
B  40 736   77    0
B  50 743   77    0
B  60 743   77    0
B  70 734   77    4
B  80 720   77   12
B  90 703   77   22
B 100 698   77   32
B 112 706   77   44
B 122 716   77   54
B 132 722   60   64
B 142 723   39   75
B 152 724   20   87
B 162 731   20  100
B 172 746   20  111
B 183 756   20  124
B 193 763   20  136
B 203 766   20  146
B 213 768   20  157
pull out 166
B 224 768 -123  168
B 235 770 -123  178
B 247 770 -123  189
B 257 717 -123  198
B 267 704 -123  205
B 277 713 -123  212
B 287 725 -123  216
B 297 727 -123  220
B 308 700 -123  220
B 318 676 -123  220
B 329 666 -123  215
B 340 664 -123  201
B 352 679 -123  184
B 363 698 -123  166
B 373 715 -123  148
B 383 723 -123  130
B 394 726 -123  109
B 405 727 -123   86
B 415 728 -123   62
B 427 730 -123   34
B 437 736 -123    8
push -10 -10
push out at target
B 447 740   82  -13
B 457 740   82  -23
B 467 722   82  -35
B 477 702   82  -50
B 487 711   82  -59
B 497 725   82  -74
B 507 735   82  -88
B 517 731   82 -102
B 527 704   82 -111
B 537 682   66 -114
B 547 670   14 -114
B 557 684   10 -114
B 567 729   10 -103
B 577 748   10  -90
B 587 758   10  -79
B 597 763   10  -66
B 607 767   10  -52
B 617 768   10  -39
B 627 769   10  -24
B 638 770   10  -11
pb end 
SSS v= 7765  t=  220 
SSS   19    19    -3     0
%P VOLT1   = 7446
%P VOLT2   = 7762
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7765    19    19    -3
B   0 776   77    0
B  11 776   77    0
B  22 776   77    0
B  32 760   77    0
B  42 733   77    0
B  52 733   77    0
B  62 740   77    0
B  72 747   77    0
B  82 745   77    3
B  92 727   77   10
B 102 708   77   19
B 112 695   77   29
B 122 698   77   38
B 132 708   77   49
B 142 718   74   59
B 152 722   49   70
B 163 723   26   82
B 173 722   20   94
B 183 740   20  106
B 193 750   20  118
B 203 760   20  130
B 213 765   20  139
B 223 767   20  151
pull out 162
B 234 768 -123  162
B 244 769 -123  173
B 255 769 -123  182
B 265 760 -123  192
B 277 707 -123  201
B 288 709 -123  208
B 298 721 -123  214
B 309 727 -123  218
B 319 709 -123  219
B 330 679 -123  219
B 341 665 -123  217
B 353 662 -123  202
B 363 674 -123  188
B 373 690 -123  173
B 383 708 -123  155
B 394 720 -123  136
B 405 726 -123  115
B 415 726 -123   95
B 425 726 -123   69
B 435 727 -123   49
B 446 731 -123   22
B 457 737 -123   -6
push -11 -10
push out at target
B 468 741   82  -20
B 478 733   82  -33
B 488 701   82  -46
B 498 706   82  -59
B 509 719   82  -73
B 519 732   82  -88
B 530 734   82 -102
B 541 707   82 -114
B 551 683   82 -118
B 563 669   23 -118
B 573 686   10 -118
B 583 726   10 -104
B 594 746   10  -91
B 604 758   10  -79
B 615 763   10  -66
B 626 766   10  -50
B 637 768   10  -34
B 648 769   10  -20
B 658 769   10   -6
pb end 
SSS v= 7765  t=  220 
SSS   19    19    -3     0
%P VOLT1   = 7446
%P VOLT2   = 7769
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7769    19    19    -3
B   0 776   77    0
B  10 776   77    0
B  21 776   77    0
B  31 736   77    0
B  41 731   77    0
B  53 739   77    0
B  63 747   77    0
B  73 749   77    2
B  83 733   77    9
B  93 711   77   18
B 103 697   77   27
B 113 697   77   38
B 123 706   77   50
B 134 717   72   59
B 144 722   49   70
B 154 722   28   82
B 164 720   20   93
B 174 744   20  106
B 185 757   20  118
B 195 763   20  130
B 206 766   20  141
B 216 768   20  154
B 226 769   20  163
pull out 167
B 236 769 -123  173
B 248 770 -123  184
B 259 747 -123  193
B 269 708 -123  201
B 279 709 -123  208
B 289 720 -123  212
B 300 723 -123  216
B 310 698 -123  217
B 321 676 -123  217
B 331 665 -123  212
B 341 663 -123  201
B 351 673 -123  186
B 362 691 -123  170
B 373 710 -123  150
B 384 721 -123  132
B 395 725 -123  111
B 405 726 -123   90
B 416 727 -123   66
B 428 729 -123   38
B 439 734 -123   11
push -11 -10
push out at target
B 449 740   82  -13
B 459 739   82  -22
B 470 726   82  -36
B 480 701   82  -51
B 491 709   82  -63
B 501 722   82  -79
B 512 735   82  -94
B 523 728   82 -110
B 533 697   82 -120
B 543 676   75 -123
B 553 665   14 -123
B 563 680   10 -122
B 573 724   10 -113
B 583 746   10  -99
B 593 757   10  -90
B 603 763   10  -76
B 613 766   10  -63
B 623 768   10  -51
B 633 769   10  -38
B 643 769   10  -25
B 653 770   10  -12
pb end 
SSS v= 7765  t=  220 
SSS   19    19    -3     2
%P VOLT1   = 7446
%P VOLT2   = 7769
%P S2_SC   =  1.03
%P L_ANG_MAX = 220
S 7765    19    19    -3
B   0 776   77    2
B  10 776   77    2
B  20 776   77    2
B  30 776   77    2
B  40 741   77    2
B  51 732   77    2
B  61 738   77    2
B  71 746   77    2
B  81 746   77    4
B  91 731   77   10
B 101 708   77   19
B 111 698   77   29
B 121 698   77   39
B 131 708   77   49
B 141 717   72   59
B 151 722   49   70
B 161 725   28   82
B 171 731   20   93
B 182 742   20  106
B 192 753   20  118
B 203 761   20  130
B 214 765   20  140
B 224 768   20  152
B 236 769   20  164
pull out 164
B 246 769 -123  174
B 256 770 -123  182
B 267 769 -123  191
B 277 710 -123  199
B 287 704 -123  206
B 297 715 -123  211
B 307 727 -123  216
B 317 728 -123  218
B 327 700 -123  218
B 338 675 -123  218
B 349 666 -123  211
B 359 666 -123  198
B 371 681 -123  180
B 381 700 -123  163
B 392 715 -123  144
B 403 724 -123  124
B 413 726 -123  104
B 423 726 -123   82
B 434 727 -123   59
B 445 731 -123   31
B 455 735 -123    6
push -10 -10
push out at target
B 466 740   82  -15
B 476 737   82  -26
B 487 711   82  -40
B 497 704   82  -54
B 508 717   82  -66
B 518 730   82  -81
B 528 738   82  -94
B 538 722   82 -107
B 548 691   82 -114
B 558 677   49 -115
B 568 670    0 -115
B 580 715   10 -110
B 590 744   10  -96
