SSS v= 8426  t=  220
B 1723 678 -115  172
B 1733 706 -115  155
B 1743 726 -115  137
B 1753 737 -115  118
B 1763 738 -115   97
B 1773 735 -115   75
B 1783 737 -115   53
B 1793 741 -115   29
B 1803 749 -115    5
push -11 -10
push out at target
B 1813 757   76  -14
B 1823 754   76  -25
B 1833 714   76  -39
B 1843 685   76  -53
B 1853 702   76  -66
B 1863 727   76  -82
B 1873 748   76  -97
B 1883 755   76 -111
B 1893 721   76 -122
B 1903 681   76 -127
B 1913 652   30 -127
B 1923 640    9 -127
B 1933 640    9 -122
B 1943 698    9 -110
B 1953 764    9  -98
B 1963 796    9  -87
B 1973 811    9  -74
B 1983 819    9  -61
B 1993 823    9  -49
B 2003 826    9  -37
pb end 
B 2013 826   10  -23
B 2023 828   10  -11
SSS v= 8290  t=  236
SSS  -18     0     0    -1
%P VOLT1   = 8569
%P VOLT2   = 8290
%P S2_SC   =  0.97
%P L_ANG_MAX = 236
S 8293   -18     0     0
B 2034 829  115    2
B 2044 828  115   13
B 2054 760  115   19
B 2064 743  115   26
B 2074 751  115   31
B 2084 765  115   36
B 2094 778  115   39
B 2104 787  115   46
B 2114 779  115   50
B 2124 738  115   55
B 2134 691  107   63
B 2144 653   81   75
B 2154 632   37   88
B 2164 650   28  100
B 2174 690   28  113
B 2184 755   28  125
B 2194 785   28  137
B 2204 800   28  149
B 2214 806   28  160
B 2224 810   28  171
pull out 180
B 2234 812 -115  182
B 2244 813 -115  192
B 2254 815 -115  202
B 2264 776 -115  211
B 2274 684 -115  217
B 2284 675 -115  224
B 2294 696 -115  231
B 2304 721 -115  237
B 2314 741 -115  242
B 2324 732 -115  244
B 2334 686 -115  244
B 2344 643 -115  243
B 2354 620 -115  238
B 2364 615 -115  225
B 2374 629 -115  211
B 2384 660 -115  195
B 2394 690 -115  179
B 2404 715 -115  161
B 2414 730 -115  142
B 2424 736 -115  123
B 2434 735 -115  103
B 2444 733 -115   80
B 2454 737 -115   57
B 2464 743 -115   33
B 2474 751 -115    9
push -10 -10
push out at target
B 2484 760   77  -13
B 2494 759   77  -24
B 2504 688   77  -37
B 2514 682   77  -50
B 2524 704   77  -61
B 2534 729   77  -75
B 2544 749   77  -89
B 2554 751   77 -101
B 2564 713   77 -110
B 2574 672   62 -113
B 2584 645   13 -113
B 2594 723    9 -113
B 2604 774    9 -103
B 2614 799    9  -93
B 2624 812    9  -83
B 2634 818    9  -71
B 2644 822    9  -60
B 2654 824    9  -49
B 2664 826    9  -37
B 2674 827    9  -25
pb end 
B 2684 827   10  -14
B 2694 828   10   -4
SSS v= 8286  t=  241
SSS  -22     0     0     4
%P VOLT1   = 8510
%P VOLT2   = 8290
%P S2_SC   =  0.97
%P L_ANG_MAX = 241
S 8290   -22     0     0
B 2705 828  115    6
B 2715 829  115   14
B 2725 829  115   19
B 2736 776  115   23
B 2746 746  115   26
B 2756 751  115   28
B 2766 763  115   30
B 2776 774  115   35
B 2786 767  115   36
B 2796 729  115   40
B 2806 687  115   47
B 2816 657  115   56
B 2827 634   95   67
B 2837 631   60   80
B 2848 649   28   93
B 2858 689   28  105
B 2868 754   28  117
B 2878 782   28  129
B 2888 797   28  141
B 2898 803   28  152
B 2908 807   28  162
B 2918 810   28  173
pull out 183
B 2928 811 -115  183
B 2938 813 -115  193
B 2948 779 -115  203
B 2958 681 -115  209
B 2968 669 -115  215
B 2978 689 -115  223
B 2988 716 -115  228
B 2998 736 -115  232
B 3008 730 -115  235
B 3019 682 -115  235
B 3029 640 -115  235
B 3039 617 -115  227
B 3049 614 -115  214
B 3059 633 -115  199
B 3069 662 -115  183
B 3079 693 -115  167
B 3089 716 -115  150
B 3099 729 -115  131
B 3109 733 -115  112
B 3119 732 -115   91
B 3129 731 -115   69
B 3139 734 -115   45
B 3149 741 -115   21
B 3159 751 -115   -3
push -10 -10
push out at target
B 3169 758   77  -17
B 3179 747   77  -29
B 3189 717   77  -43
B 3199 688   77  -58
B 3209 669   77  -75
B 3219 689   77  -90
B 3229 715   77 -108
B 3239 739   77 -125
B 3249 734   77 -141
B 3259 696   77 -151
B 3269 657   70 -155
B 3279 637   22 -154
B 3289 647    9 -154
B 3299 740    9 -146
B 3309 782    9 -134
B 3319 802    9 -125
B 3329 813    9 -112
B 3339 818    9  -99
B 3349 822    9  -87
B 3359 823    9  -75
B 3369 824    9  -65
B 3379 825    9  -53
pb end 
B 3389 826   10  -43
B 3399 826   10  -33
SSS v= 8265  t=  246
SSS  -28     0     0   -33
%P VOLT1   = 8510
%P VOLT2   = 8265
%P S2_SC   =  0.97
%P L_ANG_MAX = 246
S 8265   -28     0     0
B 3409 826  116  -25
B 3419 773  116  -18
B 3429 744  116  -12
B 3439 746  116   -5
B 3449 759  116    0
B 3459 773  116    6
B 3469 782  116   15
B 3480 780  116   20
B 3490 746  116   28
B 3500 703  116   38
B 3510 668  116   49
B 3520 650  114   62
B 3530 650   73   75
B 3540 664   35   89
B 3550 681   29  102
B 3560 713   29  115
B 3570 764   29  130
B 3580 787   29  144
B 3590 798   29  158
B 3600 803   29  171
pull out 179
B 3610 806 -116  183
B 3620 809 -116  195
B 3630 806 -116  207
B 3640 686 -116  219
B 3650 665 -116  229
B 3660 680 -116  239
B 3670 706 -116  247
B 3680 718 -116  254
B 3690 690 -116  257
B 3700 653 -116  257
B 3710 622 -116  257
B 3720 608 -116  250
B 3730 609 -116  236
B 3740 628 -116  222
B 3750 658 -116  207
B 3760 689 -116  190
B 3770 712 -116  172
B 3780 727 -116  153
B 3790 732 -116  134
B 3800 732 -116  113
B 3810 732 -116   90
B 3820 736 -116   67
B 3830 743 -116   43
B 3840 750 -116   18
B 3850 759 -116   -7
push -11 -10
push out at target
B 3860 762   77  -19
B 3870 747   77  -30
B 3880 712   77  -45
B 3890 677   77  -59
B 3900 687   77  -74
B 3910 711   77  -91
B 3920 735   77 -107
B 3930 747   77 -123
B 3940 718   77 -137
B 3950 676   77 -143
B 3960 646   38 -144
B 3970 631    0 -144
B 3980 689    9 -142
B 3990 730    9 -130
B 4000 777    9 -117
B 4010 800    9 -107
B 4020 811    9  -94
B 4030 817    9  -81
B 4040 820    9  -69
B 4050 822    9  -57
B 4060 824    9  -44
pb end 
B 4070 824   10  -32
B 4080 824   10  -21
SSS v= 8255  t=  241
SSS  -31     0     0   -11
%P VOLT1   = 8569
%P VOLT2   = 8255
%P S2_SC   =  0.97
%P L_ANG_MAX = 241
S 8255   -31     0     0
B 4091 825  116   -8
B 4101 786  116    2
B 4111 742  116    9
B 4121 741  116   16
B 4132 755  116   22
B 4142 768  116   27
B 4153 780  116   36
B 4163 784  116   39
B 4173 761  116   45
B 4183 713  116   52
B 4193 672  108   63
B 4203 641   73   75
B 4213 634   38   88
B 4223 646   29  101
B 4233 723   29  114
B 4243 763   29  126
B 4253 786   29  138
B 4263 797   29  150
B 4273 803   29  162
B 4283 806   29  173
B 4293 808   29  183
pull out 185
B 4303 809 -116  194
B 4313 810 -116  203
B 4323 698 -116  212
B 4333 667 -116  219
B 4343 680 -116  227
B 4353 705 -116  234
B 4363 730 -116  239
B 4373 734 -116  243
B 4383 697 -116  244
B 4393 651 -116  244
B 4403 621 -116  243
B 4413 609 -116  231
B 4423 616 -116  217
B 4433 642 -116  202
B 4443 672 -116  186
B 4453 701 -116  169
B 4463 721 -116  151
B 4473 730 -116  132
B 4483 732 -116  111
B 4493 730 -116   90
B 4503 731 -116   67
B 4513 737 -116   43
B 4523 744 -116   19
B 4533 752 -116   -5
push -10 -10
push out at target
B 4543 759   77  -19
B 4553 744   77  -31
B 4563 713   77  -45
B 4573 675   77  -61
B 4583 682   77  -75
B 4593 706   77  -91
B 4603 731   77 -109
B 4613 745   77 -125
B 4623 718   77 -138
B 4633 678   77 -145
B 4643 646   46 -147
B 4653 630    6 -146
B 4663 709    9 -145
B 4673 767    9 -133
B 4683 793    9 -123
B 4693 806    9 -112
B 4703 814    9 -100
B 4713 818    9  -88
B 4723 820    9  -77
B 4733 822    9  -65
B 4743 823    9  -54
B 4753 823    9  -43
pb end 
B 4763 824   10  -34
SSS v= 8251  t=  241
SSS  -36     0     0   -25
%P VOLT1   = 8510
%P VOLT2   = 8251
%P S2_SC   =  0.97
%P L_ANG_MAX = 241
S 8251   -36     0     0
B 4774 824  116  -25
B 4784 824  116  -17
B 4794 825  116  -11
B 4804 788  116   -5
B 4814 747  116    0
B 4824 747  116    4
B 4834 757  116    8
B 4844 770  116   16
B 4854 775  116   19
B 4864 753  116   24
B 4874 713  116   31
B 4884 679  116   41
B 4894 653  116   52
B 4904 641  105   64
B 4914 647   67   77
B 4924 663   32   90
B 4934 713   29  102
B 4944 743   29  115
B 4954 776   29  127
B 4964 791   29  140
B 4974 798   29  152
B 4984 803   29  164
B 4994 805   29  175
pull out 182
B 5004 807 -116  187
B 5014 808 -116  197
B 5024 701 -116  206
B 5034 661 -116  215
B 5044 670 -116  223
B 5054 696 -116  231
B 5064 722 -116  237
B 5074 725 -116  241
B 5084 689 -116  242
B 5094 646 -116  242
B 5104 618 -116  242
B 5114 608 -116  230
B 5124 615 -116  217
B 5134 639 -116  202
B 5144 670 -116  186
B 5154 698 -116  169
B 5164 717 -116  151
B 5174 727 -116  132
B 5184 728 -116  112
B 5194 727 -116   91
B 5204 729 -116   68
B 5214 734 -116   45
B 5224 743 -116   20
B 5234 751 -116   -4
push -10 -10
push out at target
B 5244 757   77  -18
B 5254 744   77  -29
B 5264 712   77  -43
B 5274 676   77  -58
B 5284 679   77  -74
B 5294 701   77  -89
B 5304 726   77 -106
B 5314 743   77 -122
B 5324 722   77 -136
B 5334 679   77 -144
B 5344 645   54 -145
B 5354 629    0 -145
B 5364 698    9 -145
B 5374 762    9 -133
B 5384 791    9 -123
B 5394 805    9 -113
B 5404 812    9 -101
B 5414 817    9  -89
B 5424 819    9  -77
B 5434 820    9  -66
B 5444 822    9  -56
pb end 
B 5454 822   10  -46
B 5464 823   10  -37
SSS v= 8234  t=  246
SSS  -39     0     0   -30
%P VOLT1   = 8510
%P VOLT2   = 8237
%P S2_SC   =  0.97
%P L_ANG_MAX = 246
S 8237   -39     0     0
B 5475 823  116  -29
B 5485 823  116  -22
B 5495 824  116  -16
B 5505 797  116  -10
B 5515 746  116   -5
B 5525 743  116    0
B 5535 753  116    5
B 5545 765  116   13
B 5555 769  116   17
B 5565 748  116   23
B 5575 711  116   31
B 5585 683  116   39
B 5595 664  116   51
B 5605 651  111   63
B 5615 652   73   75
B 5625 661   38   88
B 5635 713   29  101
B 5645 747   29  114
B 5655 777   29  127
B 5665 791   29  139
B 5675 798   29  151
B 5685 803   29  163
B 5695 805   29  175
B 5705 806   29  186
pull out 190
B 5715 808 -116  196
B 5725 808 -116  207
B 5735 809 -116  215
B 5745 696 -116  224
B 5755 663 -116  230
B 5765 675 -116  238
B 5775 701 -116  244
B 5785 725 -116  250
B 5795 734 -116  254
B 5805 706 -116  254
B 5815 658 -116  254
B 5825 622 -116  253
B 5835 605 -116  240
B 5845 612 -116  227
B 5855 637 -116  213
B 5865 670 -116  197
B 5875 699 -116  180
B 5885 719 -116  162
B 5895 728 -116  143
B 5905 729 -116  123
B 5915 727 -116  102
B 5925 728 -116   79
B 5935 733 -116   55
B 5945 741 -116   31
B 5955 751 -116    7
push -10 -10
push out at target
B 5965 758   77  -15
B 5975 755   77  -26
B 5985 731   77  -39
B 5995 682   77  -54
B 6005 681   77  -68
B 6015 703   77  -83
B 6025 728   77  -99
B 6035 745   77 -115
B 6045 725   77 -129
B 6055 683   77 -137
B 6065 648   54 -139
B 6075 630    6 -139
B 6085 708    9 -139
B 6095 766    9 -130
B 6105 792    9 -119
B 6115 805    9 -110
B 6125 812    9  -99
B 6135 816    9  -88
B 6145 819    9  -77
B 6155 820    9  -66
B 6165 820    9  -57
pb end 
B 6175 821    9  -46
B 6185 822   10  -38
SSS v= 8227  t=  246
SSS  -45     0     0   -32
%P VOLT1   = 8510
%P VOLT2   = 8230
%P S2_SC   =  0.97
%P L_ANG_MAX = 246
S 8230   -45     0     0
B 6196 822  116  -30
B 6206 822  116  -24
B 6216 823  116  -18
B 6226 779  116  -13
B 6236 737  116   -9
B 6246 736  116   -4
B 6256 747  116    0
B 6266 761  116    8
B 6276 769  116   12
B 6286 756  116   17
B 6296 720  116   24
B 6306 686  116   34
B 6316 659  116   44
B 6326 643  116   56
B 6336 645   90   69
B 6346 658   56   82
B 6356 674   29   94
B 6366 689   29  107
B 6376 750   29  121
B 6386 777   29  135
B 6396 790   29  148
B 6406 797   29  160
B 6416 801   29  172
pull out 182
B 6426 803 -116  185
B 6436 805 -116  196
B 6446 806 -116  207
B 6456 804 -116  217
B 6466 684 -116  226
B 6476 656 -116  235
B 6486 670 -116  243
B 6496 697 -116  250
B 6506 719 -116  255
B 6516 713 -116  259
B 6526 673 -116  259
B 6536 633 -116  259
B 6546 610 -116  255
B 6556 604 -116  242
B 6566 618 -116  228
B 6576 645 -116  214
B 6586 677 -116  198
B 6596 704 -116  180
B 6606 720 -116  162
B 6616 726 -116  143
B 6626 727 -116  122
B 6636 726 -116  100
B 6646 729 -116   77
B 6656 734 -116   53
B 6666 743 -116   29
B 6676 752 -116    4
push -11 -10
push out at target
B 6686 759   77  -15
B 6696 753   77  -26
B 6706 726   77  -41
B 6716 680   77  -55
B 6726 683   77  -70
B 6736 704   77  -85
B 6746 728   77 -102
B 6756 743   77 -118
B 6766 720   77 -131
B 6776 677   77 -139
B 6786 645   54 -141
B 6796 629    6 -141
B 6806 714    9 -141
B 6816 769    9 -130
B 6826 793    9 -119
B 6836 805    9 -109
B 6846 812    9  -98
B 6856 816    9  -87
B 6866 818    9  -76
B 6876 819    9  -65
B 6886 820    9  -55
pb end 
B 6896 820   10  -45
B 6906 821   10  -35
SSS v= 8220  t=  246
SSS  -48     0     0   -27
%P VOLT1   = 8510
%P VOLT2   = 8220
%P S2_SC   =  0.97
%P L_ANG_MAX = 246
S 8216   -48     0     0
B 6917 821  116  -26
B 6928 822  116  -18
B 6938 822  116  -13
B 6948 770  116   -7
B 6958 740  116   -2
B 6968 744  116    2
B 6978 755  116    6
B 6988 768  116   14
B 6998 771  116   17
B 7008 748  116   23
B 7018 706  116   30
B 7028 674  116   39
B 7038 647  116   51
B 7048 637  114   63
B 7058 643   73   75
B 7068 664   38   88
B 7078 715   29  100
B 7088 747   29  113
B 7098 776   29  127
B 7108 789   29  139
B 7118 797   29  151
B 7128 800   29  163
B 7138 802   29  173
B 7148 805   29  185
pull out 189
B 7158 805 -116  195
B 7168 806 -116  205
B 7178 775 -116  215
B 7188 672 -116  221
B 7198 657 -116  229
B 7208 675 -116  235
B 7218 702 -116  242
B 7228 726 -116  247
B 7238 727 -116  250
B 7248 689 -116  251
B 7258 644 -116  250
B 7268 615 -116  246
B 7278 605 -116  234
B 7288 617 -116  221
B 7298 644 -116  206
B 7308 674 -116  190
B 7318 700 -116  173
B 7328 717 -116  155
B 7338 725 -116  135
B 7348 725 -116  115
B 7358 724 -116   93
B 7368 726 -116   71
B 7378 733 -116   47
B 7388 741 -116   23
B 7398 750 -116   -1
push -10 -10
push out at target
B 7408 756   77  -17
B 7418 745   77  -29
B 7428 716   77  -42
B 7438 673   77  -57
B 7448 686   77  -71
B 7458 709   77  -86
B 7468 732   77 -102
B 7478 742   77 -117
B 7488 709   77 -130
B 7498 668   77 -136
B 7508 636   38 -137
B 7518 624    0 -137
B 7528 622    9 -134
B 7538 652    9 -123
B 7548 737    9 -111
B 7558 779    9 -102
B 7568 798    9  -89
B 7578 808    9  -77
B 7588 813    9  -65
B 7598 816    9  -53
B 7608 817    9  -41
B 7618 818    9  -30
pb end 
B 7628 819   10  -18
B 7638 819   10   -7
SSS v= 8206  t=  246
SSS  -53     0     0    -7
%P VOLT1   = 8510
%P VOLT2   = 8202
%P S2_SC   =  0.97
%P L_ANG_MAX = 246
S 8202   -53     0     0
B 7648 820  116    2
B 7658 820  116    9
B 7668 763  116   15
B 7678 738  116   19
B 7688 742  116   23
B 7698 754  116   27
B 7708 768  116   32
B 7718 773  116   34
B 7728 753  116   38
B 7738 709  116   43
B 7748 667  116   52
B 7758 636  108   63
B 7768 621   79   75
B 7778 629   38   87
B 7788 652   29   99
B 7798 731   29  111
B 7808 768   29  123
B 7818 786   29  134
B 7828 794   29  145
B 7838 798   29  156
B 7848 801   29  167
B 7858 803   29  177
B 7868 803   29  187
pull out 192
B 7878 804 -116  196
B 7888 805 -116  205
B 7898 773 -116  213
B 7908 678 -116  219
B 7918 668 -116  225
B 7928 686 -116  231
B 7938 710 -116  237
B 7948 733 -116  241
B 7958 730 -116  243
B 7968 689 -116  243
B 7978 645 -116  243
B 7988 616 -116  239
B 7998 606 -116  226
B 8008 618 -116  212
B 8018 645 -116  197
B 8028 676 -116  181
B 8038 702 -116  163
B 8048 719 -116  145
B 8058 726 -116  126
B 8068 726 -116  105
B 8078 724 -116   83
B 8088 726 -116   61
B 8098 732 -116   37
B 8108 740 -116   13
push -10 -10
push out at target
B 8118 749   77  -10
B 8128 752   77  -22
B 8138 732   77  -34
B 8148 702   77  -49
B 8158 667   77  -65
B 8168 682   77  -78
B 8178 706   77  -95
B 8188 730   77 -111
B 8198 735   77 -129
B 8208 701   77 -140
B 8218 661   77 -145
B 8228 632   30 -146
B 8238 620    0 -145
B 8248 620    9 -141
B 8258 651    9 -129
B 8268 738    9 -117
B 8278 778    9 -106
B 8288 797    9  -93
B 8298 807    9  -80
B 8308 812    9  -67
B 8318 815    9  -55
B 8328 816    9  -42
B 8338 817    9  -30
pb end 
B 8348 819   10  -19
SSS v= 8195  t=  251
SSS  -58     0     0    -9
%P VOLT1   = 8510
%P VOLT2   = 8192
%P S2_SC   =  0.98
%P L_ANG_MAX = 251
S 8192   -58     0     0
B 8359 819  117   -7
B 8369 819  117    3
B 8379 819  117    9
B 8389 760  117   15
B 8399 740  117   19
B 8409 745  117   23
B 8419 757  117   26
B 8429 768  117   32
B 8439 769  117   35
B 8449 742  117   39
B 8459 695  117   46
B 8469 659  117   55
B 8479 631  103   65
B 8489 622   68   77
B 8499 630   32   89
B 8509 664   29  101
B 8519 736   29  113
B 8529 770   29  125
B 8539 785   29  136
B 8549 793   29  147
B 8559 797   29  158
B 8569 800   29  168
B 8579 801   29  179
B 8589 803   29  188
pull out 197
B 8599 803 -117  197
B 8609 804 -117  206
B 8619 755 -117  214
B 8629 673 -117  219
B 8639 668 -117  226
B 8649 687 -117  231
B 8659 712 -117  237
B 8669 733 -117  241
B 8679 727 -117  243
B 8689 684 -117  243
B 8699 639 -117  243
B 8709 612 -117  237
B 8719 602 -117  224
B 8729 617 -117  210
B 8739 645 -117  195
B 8749 676 -117  179
B 8759 702 -117  161
B 8769 719 -117  143
B 8779 725 -117  124
B 8789 724 -117  103
B 8799 722 -117   82
B 8809 724 -117   59
B 8819 730 -117   35
B 8829 738 -117   11
B 8839 747 -117  -11
push -11 -10
push out at target
B 8849 749   78  -21
B 8859 728   78  -34
B 8869 695   78  -49
B 8879 665   78  -65
B 8889 681   78  -78
B 8899 706   78  -95
B 8909 729   78 -111
B 8919 730   78 -127
B 8929 695   78 -138
B 8939 652   78 -143
B 8949 626   30 -143
B 8959 615    9 -143
B 8969 616    9 -138
B 8979 659    9 -125
B 8989 740    9 -113
B 8999 779    9 -102
B 9009 797    9  -89
B 9019 806    9  -76
B 9029 811    9  -63
B 9039 814    9  -50
pb end 
B 9049 816   10  -37
B 9059 817   10  -25
SSS v= 8181  t=  256
SSS  -60     0     0   -16
%P VOLT1   = 8510
%P VOLT2   = 8178
%P S2_SC   =  0.98
%P L_ANG_MAX = 256
S 8178   -60     0     0
B 9070 817  117  -13
B 9080 818  117   -1
B 9090 754  117    8
B 9100 729  117   15
B 9110 735  117   22
B 9120 749  117   27
B 9130 762  117   31
B 9140 773  117   39
B 9150 775  117   43
B 9160 751  117   47
B 9171 697  117   56
B 9181 653   97   67
B 9191 626   65   79
B 9201 620   29   91
B 9211 640   29  103
B 9221 699   29  116
B 9231 738   29  128
B 9241 771   29  140
B 9251 787   29  153
B 9261 794   29  165
B 9271 797   29  176
B 9281 800   29  187
B 9291 801   29  198
pull out 199
B 9301 802 -117  207
B 9311 803 -117  217
B 9321 754 -117  226
B 9331 667 -117  232
B 9341 658 -117  239
B 9351 678 -117  247
B 9361 704 -117  253
B 9371 725 -117  258
B 9381 719 -117  261
B 9391 678 -117  261
B 9401 634 -117  261
B 9411 607 -117  255
B 9421 599 -117  242
B 9431 612 -117  227
B 9441 640 -117  213
B 9451 672 -117  197
B 9461 698 -117  179
B 9471 715 -117  161
B 9481 723 -117  141
B 9491 723 -117  121
B 9501 722 -117   99
B 9511 724 -117   76
B 9521 729 -117   52
B 9531 737 -117   29
B 9541 746 -117    3
push -11 -10
push out at target
B 9551 754   78  -17
B 9561 750   78  -29
B 9571 715   78  -42
B 9581 667   78  -56
B 9591 678   78  -69
B 9601 703   78  -85
B 9611 725   78 -101
B 9621 737   78 -115
B 9631 708   78 -127
B 9641 660   78 -134
B 9651 626   46 -135
B 9661 623    0 -135
B 9671 677    9 -133
B 9681 723    9 -123
B 9691 771    9 -111
B 9701 794    9 -102
B 9711 804    9  -90
B 9721 810    9  -79
B 9731 813    9  -67
B 9741 815    9  -57
B 9751 816    9  -45
pb end 
B 9761 817   10  -34
B 9771 817   10  -24
SSS v= 8178  t=  256
SSS  -65     0     0   -13
%P VOLT1   = 8510
%P VOLT2   = 8181
%P S2_SC   =  0.98
%P L_ANG_MAX = 256
S 8181   -65     0     0
B 9782 818  117  -12
B 9793 818  117   -2
B 9803 818  117    6
B 9813 740  117   11
B 9823 727  117   17
B 9833 736  117   21
B 9843 750  117   24
B 9853 763  117   30
B 9863 770  117   33
B 9873 753  117   36
B 9883 709  117   42
B 9893 664  117   51
B 9903 629  112   62
B 9914 615   76   75
B 9925 626   38   89
B 9935 654   29  101
B 9945 680   29  113
B 9955 735   29  125
B 9965 768   29  138
B 9975 783   29  151
B 9985 791   29  163
B 9995 795   29  174
B 10005 797   29  185
pull out 192
B 10015 799 -117  195
B 10025 801 -117  206
B 10035 802 -117  215
B 10045 694 -117  224
B 10055 648 -117  232
B 10065 656 -117  239
B 10075 682 -117  246
B 10085 708 -117  251
B 10095 719 -117  255
B 10105 691 -117  257
B 10115 645 -117  257
B 10125 610 -117  256
B 10135 595 -117  243
B 10145 600 -117  231
B 10155 623 -117  217
B 10165 655 -117  201
B 10175 684 -117  184
B 10185 705 -117  167
B 10195 717 -117  148
B 10205 719 -117  128
B 10215 717 -117  108
B 10225 717 -117   85
B 10235 723 -117   61
B 10245 730 -117   39
B 10255 739 -117   13
B 10265 748 -117   -9
push -10 -10
push out at target
B 10275 750   78  -21
B 10285 729   78  -33
B 10295 675   78  -49
B 10305 667   78  -62
B 10315 687   78  -77
B 10325 712   78  -93
B 10335 732   78 -107
B 10345 722   78 -122
B 10355 678   78 -131
B 10365 638   63 -134
B 10375 613   14 -134
B 10385 625    9 -134
B 10395 647    9 -128
B 10405 720    9 -117
B 10415 768    9 -105
B 10425 791    9  -95
B 10435 803    9  -84
B 10445 809    9  -73
B 10455 812    9  -61
B 10465 813    9  -49
B 10475 815    9  -38
pb end 
B 10485 816   10  -27
B 10495 816   10  -17
SSS v= 8167  t=  256
SSS  -70     0     0   -16
