L: in lcd_mode_selection
L: t_push=    98
L: in lcd_bat_adj
L: t_push=    81
%Initializing ...
% batt1   = 8.27v
% batt2   = 8.25v
% mode    = 6   
% time    = 22146   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 8.27v
% batt2   = 8.26v
% mode    = 6   
% time    = 22146   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  210
B 510 7773   77  -21
B 520 7764   77  -33
B 532 7729   77  -51
B 542 7716   77  -67
B 553 7702   77  -82
B 563 7652   77 -101
B 575 7653   77 -119
B 585 7581   77 -134
B 595 7625   77 -143
B 605 7681   62 -145
B 615 7647    6 -144
B 625 7579    9 -143
B 635 7279    9 -129
B 645 7407    9 -114
B 655 7495    9 -101
B 665 7743    9  -86
B 675 7765    9  -71
B 685 8127    9  -57
B 695 8171    9  -41
B 705 8171    9  -26
pb end 
SSS vs= 0.97  t=  210
%P VOLT1   = 8214
%P VOLT2   = 8241
%P S2_SC   =  0.97
%P L_ANG_MAX = 210
B   0 822   68    6
B  10 8223   68    6
B  21 8222   68    6
B  32 8087   68    6
B  43 8079   68    7
B  54 7694   68    7
B  64 7674   68    7
B  75 7734   68    8
B  86 7797   68   16
B  97 7791   68   26
B 108 7702   68   36
B 119 7559   68   47
B 130 7511   35   56
B 140 7516   43   67
B 151 7723   35   78
B 162 7811   20   90
B 172 7847   19  103
B 182 7865   19  111
B 192 8086   19  119
B 204 8127   19  131
B 214 8131   19  139
B 225 8132   19  147
B 235 8171   19  155
*** dt = 24 , A = 161 , rpm = 126 
B 246 8172   18  163
B 256 8137   18  170
B 267 8172   18  177
pull out 177
B 277 8172  -97  183
B 288 8173  -97  189
B 299 7969  -97  194
B 309 7912  -97  195
B 319 7947  -97  198
B 329 7365  -97  200
B 339 7475  -97  201
B 349 7486  -97  201
*** amax = 201  vhit = 100
B 359 7727  -97  200
B 369 7701  -97  199
B 380 7626  -97  187
B 390 7481  -97  171
B 401 7360  -97  154
B 411 7437  -97  135
B 421 7293  -97  117
B 431 7412  -97   97
B 441 7431  -97   75
B 451 7672  -97   55
B 461 7737  -97   31
B 471 7738  -97    7
push -10 -10
push out at target
B 481 7745   77  -13
B 491 7765   77  -25
B 502 7705   77  -38
B 512 7673   77  -54
B 523 7688   77  -71
B 535 7586   77  -90
B 546 7642   77 -108
B 556 7430   77 -124
B 566 7692   77 -137
B 577 7600   77 -143
B 587 7627   34 -143
B 597 7482    9 -143
B 607 7671    9 -137
B 617 7520    9 -123
B 627 7490    9 -113
B 637 7512    9  -99
B 647 8089    9  -85
B 657 8130    9  -71
B 669 8135    9  -57
B 679 8137    9  -43
pb end 
SSS vs= 0.97  t=  210
%P VOLT1   = 8214
%P VOLT2   = 8230
%P S2_SC   =  0.97
%P L_ANG_MAX = 210
B   0 822   68   13
B  11 8220   68   13
B  21 8222   68   13
B  31 8167   68   13
B  41 8078   68   13
B  51 8066   68   13
B  61 8066   68   14
B  71 7666   68   14
B  81 7644   68   14
B  91 7700   68   19
B 101 7685   68   29
B 111 7681   68   38
B 121 7585   68   47
B 131 7559   44   56
B 141 7569   44   67
B 152 7575   29   78
B 162 7730   20   89
B 173 7836   20  101
B 183 7880   19  113
B 193 7864   19  123
B 203 8015   19  132
B 213 8019   19  141
B 224 8130   19  151
B 234 8131   19  161
*** dt = 10 , A = 162 , rpm = 158 
B 245 8132   19  170
pull out 171
B 256 8134  -97  179
B 267 8016  -97  186
B 278 7857  -97  194
B 289 7884  -97  199
B 300 7978  -97  204
B 310 7386  -97  207
B 320 7357  -97  207
B 330 7439  -97  207
B 340 7604  -97  207
*** amax = 207  vhit = 100
B 350 7557  -97  197
B 360 7529  -97  183
B 370 7169  -97  167
B 381 7260  -97  148
B 392 7220  -97  128
B 402 7398  -97  109
B 414 7511  -97   85
B 424 7507  -97   63
B 435 7718  -97   38
B 445 7727  -97   13
push -10 -10
push out at target
B 456 7743   77  -11
B 466 7742   77  -23
B 476 7697   77  -35
B 486 7613   77  -52
B 496 7704   77  -65
B 506 7720   77  -80
B 518 7392   77 -101
B 528 7406   77 -115
B 538 7495   77 -129
B 548 7648   77 -134
B 558 7591   30 -135
B 568 7602    0 -136
B 578 7521    0 -133
B 588 7623    9 -122
B 599 7496    9 -111
B 610 8045    9  -98
B 620 8052    9  -85
B 630 8127    9  -74
B 640 8131    9  -63
B 650 8132    9  -53
B 661 8135    9  -43
B 671 8137    9  -35
pb end 
SSS vs= 0.97  t=  202
%P VOLT1   = 8155
%P VOLT2   = 8230
%P S2_SC   =  0.98
%P L_ANG_MAX = 202
B   0 818   68   12
B  11 8186   68   12
B  22 8185   68   12
B  33 8066   68   12
B  44 8031   68   12
B  56 7980   68   13
B  67 7942   68   13
B  78 7615   68   13
B  89 7667   68   22
B  99 7680   68   31
B 110 7678   68   40
B 120 7565   68   50
B 132 7579   43   60
B 142 7575   42   71
B 153 7685   34   82
B 164 7795   20   94
B 174 7834   19  106
B 184 7857   19  116
B 194 8048   19  125
B 204 8052   19  135
B 214 8090   19  143
B 224 8130   19  152
*** dt = 15 , A = 155 , rpm = 140 
B 234 8131   19  161
pull out 167
B 245 8131  -97  169
B 255 8131  -97  176
B 266 7948  -97  183
B 277 7861  -97  190
B 287 7898  -97  195
B 297 7277  -97  199
B 308 7316  -97  201
B 319 7429  -97  201
B 329 7582  -97  201
*** amax = 201  vhit = 100
B 339 7581  -97  197
B 350 7562  -97  183
B 360 7282  -97  168
B 371 7185  -97  149
B 381 7255  -97  131
B 391 7304  -97  112
B 401 7466  -97   93
B 412 7470  -97   71
B 422 7684  -97   47
B 432 7721  -97   23
B 442 7729  -97    0
push -11 -10
push out at target
B 452 7743   78  -16
B 462 7717   78  -27
B 473 7643   78  -42
B 484 7663   78  -59
B 494 7668   78  -73
B 506 7556   78  -93
B 516 7604   78 -109
B 526 7444   78 -125
B 536 7667   78 -137
B 547 7580   78 -141
B 557 7574   19 -141
B 567 7424    9 -141
B 577 7606    9 -133
B 588 7480    9 -119
B 598 7452    9 -107
B 608 7473    9  -93
B 618 8052    9  -79
B 629 8091    9  -65
B 641 8130    9  -49
B 651 8131    9  -36
pb end 
SSS vs= 0.98  t=  202
%P VOLT1   = 8155
%P VOLT2   = 8230
%P S2_SC   =  0.98
%P L_ANG_MAX = 202
B   0 818   68   12
B  10 8182   68   12
B  20 8074   68   12
B  30 8038   68   12
B  41 8039   68   13
B  53 7813   68   13
B  63 7786   68   13
B  73 7719   68   18
B  84 7659   68   27
B  95 7667   68   37
B 106 7544   68   47
B 117 7564   43   58
B 128 7652   36   69
B 138 7690   28   80
B 148 7819   20   90
B 159 7981   20  102
B 169 8003   19  111
B 180 8012   19  120
B 191 8053   21  129
B 201 8053   21  137
B 211 8126   19  144
B 221 8128   19  152
*** dt = 25 , A = 153 , rpm = 124 
B 231 8128   18  160
B 242 8128   18  167
pull out 171
B 253 8131  -97  174
B 263 8134  -97  179
B 273 8131  -97  184
B 283 8132  -97  189
B 294 7948  -97  193
B 305 7927  -97  195
B 316 7973  -97  199
B 327 7888  -97  201
B 339 7707  -97  201
B 350 7643  -97  201
B 361 7607  -97  201
*** amax = 201  vhit = 100
B 371 7666  -97  193
B 381 7546  -97  175
B 391 7583  -97  162
B 402 7304  -97  143
B 414 7349  -97  120
B 425 7396  -97   99
B 435 7487  -97   79
B 445 7590  -97   55
B 455 7587  -97   31
B 465 7734  -97    9
push -11 -10
push out at target
B 475 7776   78  -12
B 485 7769   78  -23
B 495 7714   78  -37
B 505 7636   78  -53
B 516 7652   78  -69
B 526 7713   78  -85
B 536 7657   78 -101
B 546 7685   78 -117
B 556 7513   78 -130
B 566 7535   78 -139
B 576 7616   63 -141
B 586 7592    6 -141
B 597 7578    9 -138
B 608 7217    9 -123
B 618 7367    9 -109
B 629 7575    9  -97
B 639 7712    9  -81
B 650 7726    9  -66
B 660 8052    9  -50
B 670 8090    9  -37
B 680 8093    9  -23
pb end 
SSS vs= 0.98  t=  202
%P VOLT1   = 8155
%P VOLT2   = 8223
%P S2_SC   =  0.98
%P L_ANG_MAX = 202
B   0 818   68    7
B  11 8182   68    7
B  21 8182   68    7
B  31 8065   68    7
B  43 8034   68    7
B  54 8042   68    7
B  66 7737   68    7
B  77 7700   68    9
B  88 7729   68   18
B  98 7681   68   27
B 109 7691   68   37
B 120 7582   68   47
B 130 7535   44   57
B 141 7635   36   68
B 151 7664   28   79
B 161 7789   20   88
B 171 7986   29   98
B 182 8004   26  108
B 193 8042   19  117
B 203 8042   24  126
B 213 8046   19  134
B 223 8121   19  141
B 234 8090   19  149
*** dt = 27 , A = 154 , rpm = 118 
B 244 8091   19  156
B 255 8090   19  163
B 265 8128   19  169
pull out 171
B 276 8130  -97  175
B 286 8130  -97  181
B 297 8025  -97  186
B 308 7878  -97  189
B 318 7899  -97  193
B 328 7949  -97  196
B 338 7468  -97  198
B 348 7488  -97  198
B 358 7647  -97  198
B 368 7738  -97  198
*** amax = 198  vhit = 100
B 379 7637  -97  191
B 389 7605  -97  177
B 399 7320  -97  160
B 409 7224  -97  143
B 419 7288  -97  125
B 429 7343  -97  107
B 441 7522  -97   83
B 451 7522  -97   61
B 461 7692  -97   38
B 471 7728  -97   15
B 481 7734  -97   -9
push -10 -10
push out at target
B 491 7728   78  -21
B 501 7594   78  -33
B 511 7615   78  -46
B 521 7740   78  -58
B 531 7295   78  -71
B 541 7333   78  -85
B 552 7641   78  -95
B 563 7597   63 -102
B 573 7535   41 -103
B 583 7692    0 -102
B 593 7709    9  -98
B 603 7781    9  -87
B 613 7494    9  -77
B 624 8039    9  -65
B 634 8049    9  -53
B 645 8091    9  -39
B 655 8093    9  -27
B 667 8132    9  -13
B 677 8132    9   -1
pb end 
SSS vs= 0.98  t=  186
%P VOLT1   = 8155
%P VOLT2   = 8220
%P S2_SC   =  0.98
%P L_ANG_MAX = 186
B   0 817   68    7
B  10 8179   68    7
B  20 8081   68    7
B  30 8038   68    7
B  41 8049   68    7
B  52 8056   68    7
B  64 7761   68    7
B  75 7698   68   15
B  85 7705   68   23
B  95 7607   68   33
B 106 7645   68   44
B 117 7570   28   54
B 127 7584   36   64
B 138 7614   36   75
B 149 7675   28   88
B 160 7820   19  100
B 170 7853   19  112
B 180 7865   19  120
B 190 8049   19  131
*** dt = 9 , A = 139 , rpm = 157 
B 200 8087   18  140
pull out 147
B 210 8089  -97  149
B 220 8126  -97  157
B 230 8120  -97  165
B 240 7890  -97  173
B 250 7865  -97  180
B 260 7912  -97  187
B 270 7959  -97  191
B 281 7351  -97  194
B 292 7438  -97  194
*** amax = 194  vhit = 100
B 304 7547  -97  193
B 314 7516  -97  183
B 325 7423  -97  168
B 335 7098  -97  151
B 345 7175  -97  135
B 355 7168  -97  117
B 366 7381  -97   96
B 376 7389  -97   77
B 386 7566  -97   55
B 396 7668  -97   33
B 408 7681  -97    4
push -10 -10
push out at target
B 418 7693   78  -14
B 428 7681   78  -25
B 438 7659   78  -38
B 448 7601   78  -54
B 458 7615   78  -70
B 468 7595   78  -85
B 478 7656   78 -103
B 488 7346   78 -118
B 498 7531   78 -134
B 509 7421   78 -145
B 519 7597   71 -149
B 529 7592   22 -149
B 540 7684    9 -148
B 550 7413    9 -137
B 560 7489    9 -122
B 570 7522    9 -112
B 581 8004    9  -97
B 591 8011    9  -82
B 603 8087    9  -65
B 613 8090    9  -52
B 623 8090    9  -40
pb end 
SSS vs= 0.98  t=  186
%P VOLT1   = 8155
%P VOLT2   = 8216
%P S2_SC   =  0.98
%P L_ANG_MAX = 186
B   0 817   68   12
B  10 8178   68   12
B  20 8178   68   12
B  30 8057   68   12
B  41 8032   68   12
B  52 8035   68   12
B  62 7631   68   13
B  74 7706   68   13
B  84 7675   68   20
B  94 7659   68   28
B 104 7560   68   38
B 114 7577   68   47
B 124 7556   37   57
B 134 7640   37   67
B 145 7640   28   78
B 155 7733   28   90
B 165 7807   19  101
B 175 7833   19  112
B 186 7815   19  123
B 196 8042   19  133
*** dt = 7 , A = 139 , rpm = 166 
B 206 8048   18  141
pull out 147
B 216 8050  -97  151
B 226 8089  -97  160
B 236 8090  -97  168
B 246 7907  -97  176
B 256 7850  -97  183
B 267 7893  -97  191
B 277 7945  -97  195
B 287 7415  -97  199
B 297 7354  -97  200
B 307 7439  -97  200
*** amax = 200  vhit = 100
B 318 7580  -97  199
B 329 7414  -97  185
B 339 7445  -97  170
B 350 7167  -97  151
B 360 7132  -97  134
B 370 7185  -97  115
B 380 7385  -97   95
B 390 7535  -97   75
B 400 7529  -97   52
B 410 7711  -97   30
B 420 7720  -97    6
push -11 -10
push out at target
B 431 7738   78  -14
B 441 7721   78  -26
B 451 7665   78  -40
B 462 7593   78  -57
B 472 7695   78  -71
B 483 7689   78  -90
B 494 7385   78 -107
B 504 7380   78 -123
B 514 7495   78 -135
B 524 7619   78 -141
B 534 7575   38 -141
B 544 7591    9 -141
B 554 7171    9 -135
B 564 7249    9 -122
B 575 7379    9 -107
B 586 7424    9  -93
B 596 7454    9  -77
B 607 7506    9  -62
B 617 8046    9  -47
B 629 8086    9  -31
pb end 
SSS vs= 0.98  t=  186
%P VOLT1   = 8155
%P VOLT2   = 8216
%P S2_SC   =  0.98
%P L_ANG_MAX = 186
B   0 817   68    7
B  11 8178   68    7
B  21 8178   68    7
B  31 8060   68    7
B  41 8034   68    7
B  52 8038   68    7
B  62 8028   68    7
B  72 7720   68    7
B  82 7686   68   12
B  93 7726   68   22
B 104 7653   68   31
B 116 7571   68   43
B 126 7591   68   52
B 136 7500   37   63
B 146 7609   29   72
B 156 7665   29   83
B 166 7780   29   95
B 176 7839   19  105
B 186 7847   19  115
B 196 8041   19  124
B 206 8048   19  132
*** dt = 15 , A = 139 , rpm = 140 
B 216 8050   18  142
B 227 8087   18  151
pull out 151
B 238 8090  -97  159
B 249 7855  -97  167
B 260 7823  -97  175
B 271 7913  -97  181
B 281 7258  -97  186
B 291 7271  -97  189
B 302 7393  -97  189
B 313 7544  -97  189
*** amax = 189  vhit = 100
B 324 7488  -97  182
B 335 7521  -97  167
B 346 7225  -97  151
B 356 7091  -97  133
B 367 7153  -97  116
B 377 7266  -97   97
B 387 7456  -97   77
B 397 7457  -97   56
B 407 7632  -97   33
B 417 7674  -97    9
push -10 -10
push out at target
B 427 7685   78  -11
B 437 7685   78  -22
B 447 7563   78  -35
B 457 7581   78  -47
B 467 7712   78  -60
B 477 7725   78  -73
B 487 7760   78  -85
B 497 7582   78  -97
B 507 7577   78 -103
B 517 7502   38 -105
B 527 7616    6 -105
B 537 7709    9 -104
B 548 7798    9  -92
B 559 7452    9  -81
B 569 7432    9  -69
B 581 8046    9  -54
B 591 8050    9  -42
B 601 8087    9  -29
B 612 8089    9  -17
B 622 8091    9   -5
pb end 
SSS vs= 0.98  t=  186
%P VOLT1   = 8096
%P VOLT2   = 8209
%P S2_SC   =  0.98
%P L_ANG_MAX = 186
B   0 814    0    7
B  10 8141   68    7
B  20 8141   68    7
B  30 8015   68    7
B  40 7996   68    7
B  50 8045   68    7
B  60 8039   68    7
B  70 8011   68    7
B  80 7719   68   13
B  90 7675   68   21
B 100 7672   68   30
B 110 7591   68   39
B 120 7518   68   49
B 130 7542   37   59
B 140 7543   28   69
B 150 7631   28   79
B 160 7684   28   91
B 170 7786   19  102
B 180 7841   19  112
B 190 7855   19  121
B 200 8007   19  131
*** dt = 9 , A = 139 , rpm = 157 
B 210 8048   18  140
pull out 147
B 220 8048  -98  148
B 230 8086  -98  157
B 240 8008  -98  164
B 250 7820  -98  172
B 260 7822  -98  179
B 270 7912  -98  185
B 280 7965  -98  189
B 290 7402  -98  191
B 300 7486  -98  192
*** amax = 192  vhit = 100
B 310 7368  -98  191
B 320 7526  -98  187
B 330 7405  -98  174
B 340 7443  -98  159
B 350 7127  -98  143
B 360 7126  -98  126
B 370 7179  -98  107
B 380 7381  -98   89
B 390 7531  -98   67
B 400 7528  -98   46
B 410 7670  -98   23
B 420 7679  -98   -1
push -10 -10
push out at target
B 430 7691   78  -15
B 440 7670   78  -26
B 450 7601   78  -39
B 460 7543   78  -55
B 470 7643   78  -69
B 480 7594   78  -85
B 490 7646   78 -101
B 500 7390   78 -117
B 510 7526   78 -130
B 520 7421   78 -137
B 530 7582   47 -139
B 540 7555    6 -139
B 550 7725    9 -137
B 560 7411    9 -125
B 570 7431    9 -114
B 580 7456    9 -103
B 590 8038    9  -90
B 600 8080    9  -77
B 610 8083    9  -65
B 620 8085    9  -53
B 630 8090    9  -42
pb end 
B 640 8093   10  -30
B 650 8083   10  -21
B 660 8091   10  -11
B 670 8093   10   -4
B 680 8127   10    2
B 690 8128   10    7
B 700 8128   10   11
B 710 8094   10   14
B 720 8130   10   17
B 730 8131   10   19
SSS vs= 0.98  t=  197
%P VOLT1   = 8096
%P VOLT2   = 8181
%P S2_SC   =  0.98
%P L_ANG_MAX = 197
B 740 8130   68   20
B 750 8130   68   23
B 760 8127   68   24
B 770 8044   68   24
B 780 8000   68   24
B 790 7942   68   26
B 800 7780   68   28
B 810 7679   68   33
B 820 7667   68   38
B 830 7670   68   45
B 840 7658   68   52
B 850 7694   68   61
B 860 7608   61   69
B 870 7586   54   79
B 880 7591   45   88
B 890 7592   37   99
B 900 7628   19  109
B 910 7666   19  119
B 920 7764   19  131
B 930 7957   19  139
B 940 7967   19  148
*** dt = 15 , A = 150 , rpm = 140 
B 950 8045   17  157
pull out 163
B 960 8044  -98  166
B 970 8045  -98  174
B 980 7955  -98  182
B 990 7813  -98  190
B 1000 7830  -98  195
B 1010 7882  -98  201
B 1020 7261  -98  205
B 1030 7248  -98  207
B 1040 7445  -98  207
B 1050 7487  -98  207
*** amax = 207  vhit = 100
B 1060 7445  -98  199
B 1070 7376  -98  186
B 1080 7252  -98  171
B 1092 7055  -98  151
B 1102 7116  -98  134
B 1112 7228  -98  115
B 1122 7524  -98   95
B 1132 7527  -98   73
B 1142 7596  -98   51
B 1152 7673  -98   28
B 1162 7684  -98    4
push -10 -10
push out at target
B 1172 7701   78  -13
B 1182 7678   78  -19
B 1192 7605   78  -25
B 1202 7657   78  -35
B 1212 7643   78  -41
B 1222 7693   78  -46
B 1232 7591   78  -53
B 1242 7720   78  -58
B 1252 7702   30  -63
B 1262 7703   30  -65
B 1273 7877    6  -65
B 1283 7920    9  -65
B 1293 7935    9  -60
B 1303 7994    9  -51
B 1313 8004    9  -42
B 1323 7974    9  -33
B 1333 8083    9  -21
B 1343 8086    9  -11
B 1353 8087    9    0
B 1363 8085    9   11
pb end 
B 1373 8089   10   19
B 1383 8090   10   28
B 1393 8091   10   35
B 1403 8090   10   40
B 1413 8090   10   43
B 1423 8090   10   46
B 1433 8091   10   47
B 1443 8091   10   48
B 1453 8091   10   49
B 1463 8093   10   49
SSS vs= 0.98  t=  197
%P VOLT1   = 8037
%P VOLT2   = 8174
%P S2_SC   =  0.99
%P L_ANG_MAX = 197
B 1473 8093   69   49
B 1483 8127   69   49
B 1493 8127   69   49
B 1503 8061   69   49
B 1513 8014   69   49
B 1523 7986   69   48
B 1533 7940   69   47
B 1543 7603   69   47
B 1553 7571   69   47
B 1563 7626   69   47
B 1573 7656   69   47
B 1583 7653   69   55
B 1593 7605   69   64
B 1603 7465   54   73
B 1613 7499   45   83
B 1623 7486   37   92
B 1633 7629   37  103
B 1643 7654   19  113
B 1653 7703   19  124
B 1663 7970   19  135
B 1673 7986   19  143
*** dt = 9 , A = 150 , rpm = 157 
B 1683 7998   19  151
pull out 158
B 1693 7968    8  161
B 1703 7966    8  169
B 1713 8044    8  178
B 1723 8082    8  185
B 1733 8087    8  191
B 1744 8087    8  199
B 1755 8090    8  205
B 1765 8091    8  210
B 1776 8090    8  214
B 1787 8093    8  218
B 1797 8128    8  221
B 1807 8127    8  223
B 1817 8091    8  225
B 1827 8128    8  226
B 1837 8127    8  226
B 1847 8093    8  226
B 1857 8128    8  226
B 1867 8128    8  226
B 1877 8128    8  226
B 1887 8127    8  226
B 1897 8127    8  226
B 1907 8127    8  226
B 1917 8131    8  226
B 1927 8128    8  226
B 1937 8130    8  226
B 1948 8130    8  225
B 1958 8130    8  223
B 1968 8130    8  223
B 1978 8130    8  221
B 1988 8130    8  219
B 1998 8130    8  218
B 2008 8130    8  215
B 2018 8124    8  214
B 2028 8130    8  212
B 2038 8131    8  210
B 2048 8128    8  207
B 2058 8130    8  206
B 2068 8130    8  204
B 2079 8130    8  202
B 2090 8130    8  200
B 2101 8131    8  198
B 2112 8130    8  195
B 2122 8130    8  194
B 2133 8130    8  191
B 2144 8130    8  190
B 2155 8130    8  187
B 2166 8130    8  186
B 2177 8130    8  183
B 2187 8131    8  182
B 2197 8131    8  181
B 2207 8131    8  179
B 2217 8131    8  177
B 2227 8131    8  175
B 2237 8130    8  174
B 2247 8132    8  173
*** amax = 172  vhit = 100
B 2257 8130  -98  171
B 2267 8131  -98  169
B 2277 8000  -98  168
B 2287 7916  -98  166
B 2297 7931  -98  164
B 2307 7974  -98  162
B 2317 8010  -98  159
B 2327 7687  -98  153
B 2337 7781  -98  148
B 2347 7700  -98  141
B 2357 7690  -98  131
B 2367 7633  -98  117
B 2377 7618  -98  101
B 2387 7466  -98   83
B 2397 7369  -98   64
B 2407 7438  -98   45
B 2417 7410  -98   25
B 2427 7502  -98    4
push -10 -10
push out at target
B 2437 7491   78  -12
B 2447 7633   78  -22
B 2457 7583   78  -35
B 2467 7593   78  -49
B 2477 7643   78  -61
B 2487 7620   78  -75
B 2497 7653   78  -89
B 2507 7579   78 -101
B 2517 7579   78 -110
B 2527 7498   63 -112
B 2537 7601    6 -112
B 2547 7590    9 -112
B 2557 7723    9 -101
B 2567 7424    9  -90
B 2577 7417    9  -77
B 2587 7431    9  -66
B 2597 8041    9  -53
B 2607 8046    9  -41
B 2617 8046    9  -28
B 2627 8085    9  -16
B 2637 8087    9   -4
pb end 
B 2647 8087   10    6
B 2657 8089   10   15
B 2667 8089   10   21
B 2677 8089   10   25
B 2687 8089   10   28
B 2697 8086   10   30
B 2707 8089   10   31
B 2717 8090   10   32
B 2727 8090   10   33
SSS vs= 0.98  t=  202
%P VOLT1   = 8037
%P VOLT2   = 8171
%P S2_SC   =  0.99
%P L_ANG_MAX = 202
B 2737 8090   69   35
B 2747 8094   69   35
B 2757 8090   69   35
B 2767 7975   69   35
B 2777 7921   69   35
B 2787 7904   69   35
B 2797 7864   69   35
B 2807 7593   69   39
B 2817 7594   69   44
B 2827 7607   69   50
B 2837 7559   69   57
B 2847 7544   69   65
B 2857 7558   69   73
B 2867 7534   62   82
B 2877 7544   54   92
B 2887 7568   37  102
B 2897 7596   19  113
B 2907 7643   19  124
B 2917 7678   19  135
B 2927 7878   19  144
B 2937 7889   19  153
*** dt = 12 , A = 155 , rpm = 149 
B 2947 7894   18  163
pull out 168
B 2957 8038  -98  173
B 2967 8039  -98  182
B 2977 7946  -98  190
B 2987 7817  -98  197
B 2997 7822  -98  204
B 3007 7873  -98  210
B 3017 7244  -98  214
B 3027 7412  -98  217
B 3037 7295  -98  217
B 3047 7485  -98  217
*** amax = 217  vhit = 100
B 3057 7444  -98  210
B 3067 7444  -98  197
B 3077 7098  -98  182
B 3087 7031  -98  165
B 3097 7095  -98  148
B 3107 7252  -98  129
B 3117 7415  -98  110
B 3127 7420  -98   89
B 3137 7595  -98   67
B 3147 7633  -98   43
B 3157 7643  -98   19
B 3167 7661  -98   -5
push -10 -10
push out at target
B 3177 7709   79  -23
B 3187 7689   79  -35
B 3197 7604   79  -49
B 3207 7643   79  -62
B 3217 7694   79  -76
B 3227 7675   79  -90
B 3237 7356   79 -105
B 3247 7318   79 -118
B 3257 7518   79 -126
B 3267 7554   55 -128
B 3277 7520    6 -128
B 3287 7488    9 -128
B 3297 7341    9 -115
B 3307 7462    9 -102
B 3317 7420    9  -90
B 3327 7698    9  -77
B 3337 7710    9  -62
B 3347 8035    9  -49
B 3357 8041    9  -34
B 3367 8042    9  -20
pb end 
B 3377 8045   10   -6
B 3387 8082   10    7
B 3397 8082   10   18
B 3407 8083   10   27
B 3417 8085   10   34
B 3427 8085   10   39
B 3437 8085   10   42
B 3447 8087   10   44
B 3457 8086   10   45
B 3467 8086   10   46
B 3477 8086   10   46
SSS vs= 0.99  t=  202
%P VOLT1   = 8037
%P VOLT2   = 8164
%P S2_SC   =  0.99
%P L_ANG_MAX = 202
B 3487 8086   69   48
B 3497 8087   69   48
B 3507 8089   69   48
B 3517 8026   69   48
B 3527 7933   69   48
B 3537 7877   69   48
B 3547 7835   69   48
B 3557 7530   69   48
B 3567 7593   69   52
B 3577 7594   69   58
B 3587 7501   69   64
B 3597 7526   69   71
B 3607 7551   69   79
B 3617 7497   69   88
B 3627 7507   54   97
B 3637 7507   37  107
B 3647 7576   19  117
B 3657 7600   19  128
B 3667 7654   19  139
B 3677 7753   19  149
*** dt = 5 , A = 155 , rpm = 174 
pull out 159
B 3687 7843    9  159
B 3697 7851    9  168
B 3707 7998    9  178
B 3717 8038    9  187
B 3727 8044    9  195
B 3737 8046    9  203
B 3747 8048    9  210
B 3757 8049    9  217
B 3767 8085    9  222
B 3777 8085    9  227
B 3787 8086    9  231
B 3797 8085    9  235
B 3807 8087    9  238
B 3817 8087    9  241
B 3827 8087    9  243
B 3837 8087    9  243
B 3847 8087  -98  245
B 3857 8087  -98  246
B 3867 8089  -98  246
B 3877 8001  -98  246
