SSS vs= 0.98  t=  186
B 1624 7769   78  -22
B 1634 7716   78  -35
B 1644 7691   78  -51
B 1654 7685   78  -67
B 1664 7732   78  -81
B 1674 7610   78  -99
B 1684 7621   78 -115
B 1694 7600   78 -131
B 1704 7566   78 -143
B 1714 7630   78 -147
B 1724 7590   22 -146
B 1734 7531    9 -145
B 1744 7379    9 -137
B 1754 7468    9 -124
B 1764 7509    9 -113
B 1774 8061    9  -99
B 1784 8069    9  -87
B 1794 8075    9  -73
B 1804 8113    9  -60
B 1814 8114    9  -48
pb end 
B 1824 8114   10  -35
B 1834 8117   10  -24
B 1844 8117   10  -15
B 1854 8117   10   -7
B 1864 8118   10    0
B 1874 8118   10    5
B 1884 8118   10    9
B 1894 8153   10   12
B 1904 8154   10   14
B 1914 8155   10   16
B 1924 8118   10   17
B 1934 8118   10   20
B 1944 8155   10   20
B 1954 8155   10   20
B 1964 8151   10   20
B 1974 8154   10   20
B 1984 8154   10   20
B 1994 8153   10   21
B 2004 8154   10   21
B 2014 8154   10   22
B 2024 8155   10   22
B 2034 8154   10   22
B 2044 8154   10   22
B 2054 8155   10   22
B 2064 8155   10   22
B 2074 8154   10   22
B 2084 8155   10   22
B 2094 8154   10   22
B 2104 8155   10   22
B 2114 8155   10   22
B 2124 8154   10   22
B 2134 8155   10   22
B 2144 8155   10   22
B 2154 8155   10   22
B 2164 8155   10   22
B 2174 8155   10   22
B 2184 8155   10   22
B 2194 8157   10   22
B 2204 8154   10   22
B 2214 8157   10   22
B 2224 8157   10   22
B 2234 8155   10   22
B 2244 8157   10   22
B 2254 8158   10   22
B 2264 8157   10   22
B 2274 8157   10   22
B 2284 8155   10   22
B 2294 8155   10   22
B 2304 8159   10   22
B 2314 8157   10   22
SSS vs= 0.98  t=  196
%P VOLT1   = 8155
%P VOLT2   = 8157
%P S2_SC   =  0.98
%P L_ANG_MAX = 196
B 2324 8155   68   22
B 2334 8157   68   22
B 2344 8155   68   22
B 2354 8037   68   22
B 2364 7990   68   22
B 2374 7969   68   22
B 2384 7937   68   22
B 2394 7546   68   25
B 2405 7601   68   31
B 2416 7617   68   38
B 2426 7580   68   45
B 2437 7568   68   53
B 2449 7537   62   61
B 2459 7531   29   70
B 2469 7599   29   79
B 2479 7715   29   89
*** adj PULL_V2->58 
*** dt = 67 , A = 94 , rpm = 315 
B 2489 7763   56   98
B 2499 7783   56  107
B 2509 7783   56  115
B 2519 7749   56  123
B 2529 7999   56  131
B 2539 8005   56  139
B 2549 7999   56  147
pull out 150
B 2559 7875  -98  156
B 2569 7895  -98  166
B 2579 7885  -98  176
B 2589 7721  -98  186
B 2599 7653  -98  194
B 2609 7707  -98  203
B 2619 7731  -98  211
B 2629 7444  -98  217
B 2639 7384  -98  220
B 2649 7535  -98  221
*** amax = 221  vhit = 88
B 2659 7533  -86  220
B 2669 7504  -86  213
B 2679 7339  -86  199
B 2689 7136  -86  184
B 2699 7213  -86  167
B 2709 7205  -86  150
B 2719 7287  -86  131
B 2729 7307  -86  112
B 2739 7591  -86   91
B 2749 7657  -86   69
B 2759 7663  -86   45
B 2769 7751  -86   21
B 2779 7769  -86   -4
push -11 -10
push out at target
B 2789 7780   78  -17
B 2799 7755   78  -29
B 2809 7727   78  -43
B 2819 7653   78  -60
B 2829 7663   78  -75
B 2839 7647   78  -92
B 2849 7700   78 -109
B 2859 7405   78 -126
B 2869 7510   78 -140
B 2880 7408   78 -148
B 2890 7571   49 -149
B 2900 7555    0 -148
B 2910 7722    9 -144
B 2920 7484    9 -131
B 2930 7534    9 -119
B 2940 7556    9 -107
B 2950 8031    9  -93
B 2960 8071    9  -80
B 2970 8075    9  -67
B 2980 8076    9  -55
B 2990 8112    9  -43
B 3000 8114    9  -32
pb end 
B 3011 8117   10  -23
B 3021 8116   10  -15
B 3031 8116   10   -8
B 3041 8116   10   -3
B 3051 8117   10    2
B 3061 8117   10    6
B 3071 8116   10    9
B 3081 8117   10   12
B 3091 8117   10   14
B 3101 8116   10   18
B 3111 8117   10   19
B 3121 8116   10   19
B 3131 8148   10   20
B 3141 8151   10   21
B 3151 8153   10   21
B 3161 8153   10   22
B 3171 8116   10   23
B 3181 8116   10   23
B 3191 8117   10   23
B 3201 8117   10   23
B 3211 8116   10   23
B 3221 8153   10   23
B 3231 8151   10   23
B 3241 8150   10   23
B 3251 8153   10   23
B 3261 8153   10   23
B 3271 8153   10   23
B 3281 8117   10   23
B 3291 8117   10   23
B 3301 8118   10   23
B 3311 8154   10   23
B 3321 8154   10   23
B 3331 8154   10   23
B 3341 8153   10   23
B 3351 8154   10   23
B 3361 8155   10   23
B 3371 8154   10   23
B 3381 8154   10   23
B 3391 8154   10   23
B 3401 8154   10   23
B 3411 8154   10   23
B 3421 8154   10   23
B 3431 8154   10   23
B 3441 8154   10   23
B 3451 8154   10   23
B 3461 8153   10   23
B 3471 8155   10   23
B 3481 8154   10   23
B 3491 8153   10   23
SSS vs= 0.98  t=  196
%P VOLT1   = 8155
%P VOLT2   = 8153
%P S2_SC   =  0.98
%P L_ANG_MAX = 196
B 3502 8155   68   23
B 3513 8154   68   23
B 3523 8154   68   23
B 3533 8139   68   23
B 3543 8027   68   23
B 3553 7990   68   23
B 3563 7968   68   23
B 3573 7576   68   23
B 3583 7546   68   28
B 3593 7571   68   33
B 3603 7553   68   40
B 3614 7584   68   48
B 3624 7530   68   55
B 3634 7567   62   62
B 3644 7564   29   70
B 3654 7563   29   79
B 3664 7691   29   89
*** adj PULL_V2->58 
*** dt = 67 , A = 94 , rpm = 315 
B 3674 7751   56   98
B 3684 7743   56  107
B 3694 7863   56  116
B 3704 7822   56  124
B 3714 7960   56  132
B 3724 7999   56  140
B 3734 8001   56  148
pull out 151
B 3744 7845  -98  157
B 3754 7899  -98  166
B 3764 7891  -98  176
B 3774 7755  -98  186
B 3784 7669  -98  194
B 3794 7713  -98  203
B 3804 7736  -98  212
B 3814 7469  -98  218
B 3824 7456  -98  223
B 3834 7481  -98  224
B 3844 7595  -98  224
*** amax = 224  vhit = 86
B 3854 7552  -84  220
B 3864 7477  -84  208
B 3874 7087  -84  193
B 3884 7164  -84  176
B 3894 7203  -84  159
B 3904 7324  -84  141
B 3914 7352  -84  121
B 3924 7538  -84  101
B 3935 7711  -84   78
B 3945 7713  -84   54
B 3955 7721  -84   29
B 3965 7772  -84    5
push -11 -10
push out at target
B 3975 7787   78  -12
B 3985 7750   78  -23
B 3995 7665   78  -36
B 4005 7690   78  -47
B 4015 7776   78  -60
B 4025 7328   78  -73
B 4035 7358   78  -86
B 4045 7520   78  -96
B 4055 7624   71 -101
B 4065 7564   30 -102
B 4075 7679    0 -102
B 4085 7553    9  -99
B 4095 7623    9  -87
B 4105 7514    9  -78
B 4115 8024    9  -67
B 4125 8032    9  -55
B 4135 8072    9  -43
B 4145 8073    9  -32
B 4155 8076    9  -20
B 4165 8113    9  -10
B 4175 8113    9    1
pb end 
B 4185 8113   10    8
B 4195 8114   10   14
B 4205 8113   10   17
B 4215 8113   10   21
B 4225 8117   10   22
B 4235 8114   10   23
B 4245 8116   10   23
B 4255 8114   10   23
B 4265 8114   10   23
B 4275 8114   10   23
B 4285 8114   10   23
B 4295 8114   10   23
B 4305 8116   10   23
B 4315 8114   10   23
B 4325 8114   10   23
B 4335 8114   10   23
B 4345 8114   10   23
B 4355 8114   10   23
B 4365 8116   10   23
B 4375 8116   10   23
B 4385 8116   10   23
B 4395 8114   10   23
B 4405 8116   10   23
B 4415 8116   10   22
B 4425 8114   10   22
B 4435 8116   10   22
B 4445 8117   10   22
B 4455 8116   10   22
B 4465 8151   10   22
B 4475 8116   10   22
B 4485 8116   10   22
B 4495 8116   10   22
B 4505 8116   10   22
B 4515 8117   10   22
B 4525 8118   10   22
B 4535 8151   10   22
B 4545 8151   10   22
B 4555 8116   10   22
B 4565 8116   10   22
B 4575 8117   10   22
B 4585 8151   10   22
B 4595 8116   10   22
B 4605 8116   10   22
B 4615 8117   10   22
B 4625 8114   10   22
B 4635 8117   10   22
B 4645 8154   10   22
B 4655 8151   10   22
B 4665 8154   10   22
B 4675 8150   10   22
SSS vs= 0.98  t=  196
%P VOLT1   = 8155
%P VOLT2   = 8150
%P S2_SC   =  0.98
%P L_ANG_MAX = 196
B 4685 8151   68   22
B 4695 8151   68   22
B 4705 8127   68   22
B 4715 8009   68   22
B 4725 7986   68   23
B 4735 7969   68   23
B 4745 7543   68   23
B 4755 7511   68   25
B 4765 7609   68   31
B 4775 7552   68   38
B 4785 7578   68   45
B 4795 7493   68   52
B 4805 7540   68   59
B 4815 7534   29   67
B 4825 7635   29   77
B 4835 7693   29   85
*** adj PULL_V2->64 
*** dt = 74 , A = 94 , rpm = 298 
B 4845 7751   62   95
B 4855 7740   62  105
B 4865 7790   62  113
B 4875 7733   62  121
B 4885 7943   62  129
B 4895 7948   62  137
B 4905 7943   62  145
B 4915 7814   62  154
pull out 157
B 4925 7827  -98  165
B 4935 7820  -98  176
B 4945 7651  -98  187
B 4955 7596  -98  196
B 4965 7646  -98  206
B 4975 7672  -98  216
B 4985 7398  -98  223
B 4995 7363  -98  228
B 5005 7551  -98  229
B 5015 7543  -98  229
*** amax = 229  vhit = 84
B 5025 7509  -82  224
B 5035 7261  -82  211
B 5045 7077  -82  196
B 5055 7170  -82  180
B 5065 7210  -82  162
B 5075 7304  -82  143
B 5085 7333  -82  124
B 5095 7661  -82  104
B 5105 7728  -82   82
B 5115 7725  -82   60
B 5125 7765  -82   36
B 5135 7779  -82   13
B 5145 7793  -82   -9
push -10 -10
push out at target
B 5155 7809   78  -20
B 5165 7661   78  -32
B 5175 7676   78  -43
B 5185 7763   78  -53
B 5195 7350   78  -67
B 5205 7386   78  -78
B 5215 7613   78  -88
B 5225 7616   78  -93
B 5235 7542   30  -94
B 5245 7678    0  -94
B 5255 7657    9  -91
B 5265 7730    9  -80
B 5275 7512    9  -69
B 5285 8024    9  -59
B 5295 8031    9  -47
B 5305 8071    9  -35
B 5315 8073    9  -23
B 5325 8075    9  -11
B 5335 8076    9    1
pb end 
B 5345 8112   10   10
B 5355 8112   10   17
B 5365 8113   10   22
B 5375 8113   10   25
B 5385 8113   10   28
B 5395 8113   10   29
B 5405 8113   10   29
B 5415 8114   10   29
B 5425 8113   10   29
B 5435 8113   10   29
B 5445 8113   10   29
B 5455 8113   10   29
B 5465 8113   10   29
B 5475 8112   10   29
B 5485 8112   10   29
B 5495 8112   10   29
B 5505 8113   10   29
B 5515 8113   10   29
B 5525 8114   10   29
B 5535 8113   10   29
B 5545 8114   10   29
B 5555 8113   10   29
B 5565 8113   10   29
B 5575 8113   10   28
B 5585 8114   10   28
B 5595 8113   10   28
B 5605 8114   10   27
B 5615 8114   10   27
B 5625 8114   10   27
B 5635 8116   10   27
B 5645 8114   10   27
B 5655 8113   10   27
B 5665 8114   10   27
B 5675 8116   10   27
B 5685 8114   10   27
B 5695 8114   10   27
B 5705 8116   10   27
B 5715 8114   10   27
B 5725 8116   10   27
B 5735 8116   10   27
B 5745 8114   10   27
B 5755 8116   10   27
B 5765 8114   10   27
B 5775 8114   10   27
B 5785 8117   10   27
B 5795 8114   10   27
B 5805 8114   10   27
B 5815 8116   10   27
B 5825 8116   10   27
B 5835 8114   10   27
SSS vs= 0.98  t=  196
%P VOLT1   = 8096
%P VOLT2   = 8146
%P S2_SC   =  0.99
%P L_ANG_MAX = 196
B 5845 8116   69   27
B 5855 8116   69   27
B 5865 8116   69   27
B 5875 8088   69   27
B 5885 7968   69   27
B 5895 7941   69   27
B 5905 7924   69   27
B 5915 7639   69   28
B 5925 7608   69   28
B 5936 7569   69   33
B 5946 7553   69   40
B 5956 7510   69   49
B 5966 7526   69   55
B 5976 7495   56   63
B 5986 7492   29   71
B 5996 7596   29   81
B 6006 7665   29   90
*** adj PULL_V2->58 
*** dt = 66 , A = 95 , rpm = 315 
B 6016 7720   57  100
B 6026 7742   57  109
B 6036 7746   57  117
B 6046 7707   57  126
B 6056 7957   57  135
B 6066 7961   57  143
B 6076 7960   57  151
pull out 153
B 6086 7835  -98  161
B 6096 7854  -98  170
B 6106 7850  -98  181
B 6116 7719  -98  191
B 6126 7638  -98  199
B 6136 7688  -98  208
B 6146 7749  -98  217
B 6156 7362  -98  223
B 6166 7323  -98  227
B 6176 7512  -98  228
B 6186 7509  -98  228
*** amax = 228  vhit = 84
B 6196 7478  -82  221
B 6206 7368  -82  208
B 6216 7163  -82  193
B 6226 7255  -82  176
B 6236 7187  -82  158
B 6246 7273  -82  140
B 6256 7301  -82  121
B 6266 7625  -82  100
B 6276 7691  -82   78
B 6286 7689  -82   56
B 6296 7766  -82   33
B 6306 7782  -82    8
push -11 -10
push out at target
B 6316 7796   78  -11
B 6326 7733   78  -21
B 6336 7624   78  -33
B 6346 7649   78  -43
B 6356 7773   78  -56
B 6366 7464   78  -68
B 6376 7497   78  -80
B 6386 7559   78  -89
B 6397 7595   63  -94
B 6408 7636   27  -94
B 6418 7722    9  -94
B 6428 7723    9  -87
B 6438 7472    9  -75
B 6448 7509    9  -64
B 6458 7773    9  -51
B 6468 8030    9  -39
B 6478 8034    9  -24
B 6488 8071    9  -11
B 6498 8075    9    2
B 6508 8073    9   14
pb end 
B 6518 8075   10   25
B 6528 8110   10   33
B 6538 8110   10   39
B 6548 8112   10   43
B 6558 8112   10   45
B 6568 8110   10   46
B 6578 8112   10   47
B 6588 8112   10   47
B 6598 8114   10   47
B 6608 8112   10   47
B 6618 8112   10   47
B 6628 8112   10   47
B 6638 8112   10   47
B 6648 8110   10   46
B 6658 8109   10   45
B 6668 8112   10   43
B 6678 8110   10   41
B 6688 8110   10   40
B 6698 8113   10   39
B 6708 8112   10   38
B 6718 8112   10   37
B 6728 8113   10   36
B 6738 8113   10   35
B 6748 8113   10   35
B 6758 8113   10   34
B 6768 8113   10   33
B 6778 8114   10   33
B 6788 8112   10   32
B 6798 8112   10   32
B 6808 8114   10   32
B 6818 8109   10   32
B 6828 8112   10   32
B 6838 8112   10   32
B 6848 8113   10   32
B 6858 8113   10   32
B 6868 8112   10   32
B 6878 8113   10   32
B 6888 8114   10   32
B 6898 8113   10   32
B 6908 8114   10   32
B 6918 8114   10   32
B 6928 8113   10   32
B 6938 8114   10   32
B 6948 8113   10   32
B 6958 8113   10   32
B 6968 8114   10   32
B 6978 8114   10   32
B 6988 8116   10   32
B 6998 8114   10   32
B 7008 8113   10   32
SSS vs= 0.99  t=  196
%P VOLT1   = 8096
%P VOLT2   = 8143
%P S2_SC   =  0.99
%P L_ANG_MAX = 196
B 7018 8114   69   32
B 7028 8114   69   32
B 7038 8114   69   32
B 7048 8029   69   32
B 7058 7992   69   32
B 7068 7935   69   32
B 7078 7906   69   32
B 7088 7728   69   33
B 7098 7530   69   33
B 7108 7539   69   38
B 7118 7563   69   45
B 7128 7472   69   52
B 7138 7485   69   60
B 7148 7522   29   67
B 7158 7622   29   77
B 7168 7641   29   85
*** adj PULL_V2->64 
*** dt = 74 , A = 94 , rpm = 298 
B 7178 7735   63   95
B 7188 7842   63  104
B 7198 7857   63  113
B 7208 7811   63  120
B 7218 7943   63  129
B 7228 7942   63  136
B 7238 7940   63  144
B 7248 7782   63  153
pull out 155
B 7258 7758  -98  162
B 7268 7782  -98  173
B 7278 7747  -98  184
B 7288 7592  -98  195
B 7298 7597  -98  204
B 7308 7617  -98  213
B 7318 7679  -98  222
B 7328 7326  -98  229
B 7338 7591  -98  233
B 7348 7451  -98  233
B 7358 7498  -98  233
*** amax = 233  vhit = 82
B 7368 7367  -80  225
B 7378 7376  -80  212
B 7388 7184  -80  197
B 7398 7132  -80  180
B 7408 7202  -80  162
B 7418 7389  -80  143
B 7428 7592  -80  124
B 7438 7598  -80  104
B 7448 7773  -80   82
B 7458 7806  -80   59
B 7468 7811  -80   36
B 7478 7824  -80   12
B 7488 7835  -80   -9
push -10 -10
push out at target
B 7498 7834   78  -20
B 7508 7803   78  -32
B 7518 7732   78  -47
B 7528 7722   78  -60
B 7538 7695   78  -74
B 7548 7459   78  -89
B 7558 7494   78 -104
B 7568 7619   78 -117
B 7578 7628   78 -124
B 7588 7562   47 -125
B 7598 7528    0 -125
B 7608 7427    9 -124
B 7618 7546    9 -112
B 7628 7490    9 -102
B 7638 7907    9  -90
B 7648 7918    9  -77
B 7658 8065    9  -65
B 7668 8068    9  -52
B 7678 8068    9  -41
B 7688 8071    9  -30
B 7698 8072    9  -19
pb end 
B 7708 8073   10   -9
B 7718 8110   10   -2
B 7728 8110   10    4
B 7738 8110   10    9
B 7748 8112   10   12
B 7758 8112   10   15
B 7768 8110   10   17
B 7778 8109   10   17
B 7788 8112   10   17
B 7798 8110   10   21
B 7808 8110   10   21
B 7818 8110   10   21
B 7828 8110   10   21
B 7838 8110   10   21
B 7848 8109   10   21
B 7858 8113   10   21
B 7868 8110   10   21
B 7878 8110   10   21
B 7888 8112   10   21
B 7898 8112   10   21
B 7908 8112   10   21
B 7918 8110   10   21
B 7928 8112   10   21
B 7938 8112   10   21
B 7948 8109   10   21
B 7958 8110   10   21
B 7968 8112   10   21
B 7978 8112   10   21
B 7988 8110   10   21
B 7998 8112   10   21
B 8008 8112   10   21
B 8018 8112   10   21
B 8028 8113   10   21
B 8038 8112   10   21
B 8048 8110   10   21
B 8058 8113   10   21
B 8068 8114   10   21
B 8078 8112   10   21
B 8088 8113   10   21
B 8098 8112   10   21
B 8108 8112   10   21
B 8118 8113   10   21
B 8128 8113   10   21
B 8138 8112   10   21
B 8148 8114   10   21
B 8158 8112   10   21
B 8168 8113   10   21
B 8178 8113   10   21
B 8188 8112   10   21
SSS vs= 0.99  t=  196
%P VOLT1   = 8096
%P VOLT2   = 8139
%P S2_SC   =  0.99
%P L_ANG_MAX = 196
B 8198 8112   69   21
B 8208 8113   69   21
B 8218 8029   69   21
B 8228 7952   69   21
B 8238 7932   69   21
B 8248 7910   69   21
B 8258 7518   69   23
B 8268 7557   69   28
B 8278 7558   69   34
B 8288 7512   69   41
B 8298 7506   69   47
B 8308 7527   69   54
B 8318 7565   56   62
B 8328 7558   29   70
B 8338 7551   29   79
B 8348 7672   29   89
*** adj PULL_V2->58 
*** dt = 67 , A = 94 , rpm = 315 
B 8358 7718   57   97
B 8368 7739   57  106
B 8378 7948   57  114
B 8388 7954   57  123
B 8398 7956   57  130
B 8408 7960   57  138
B 8418 7848   57  146
pull out 149
B 8428 7828  -98  155
B 8438 7848  -98  165
B 8448 7834  -98  175
B 8458 7679  -98  185
B 8468 7649  -98  192
B 8478 7667  -98  201
B 8488 7722  -98  209
B 8498 7510  -98  215
B 8508 7599  -98  219
B 8518 7466  -98  219
B 8528 7541  -98  219
*** amax = 219  vhit = 89
B 8538 7443  -87  212
B 8548 7440  -87  198
B 8558 7063  -87  183
B 8568 7098  -87  166
B 8578 7163  -87  149
B 8588 7353  -87  130
B 8598 7483  -87  111
B 8608 7483  -87   89
B 8618 7659  -87   68
B 8628 7693  -87   44
B 8638 7706  -87   20
B 8648 7721  -87   -4
push -10 -10
push out at target
B 8658 7734   78  -17
B 8668 7637   78  -29
B 8678 7620   78  -43
B 8688 7694   78  -53
B 8698 7749   78  -67
B 8708 7368   78  -80
B 8718 7630   78  -93
B 8728 7549   78 -103
B 8738 7638   71 -107
B 8748 7626   22 -107
B 8758 7704    9 -107
B 8768 7440    9  -99
B 8778 7436    9  -87
B 8788 7471    9  -76
B 8798 7983    9  -63
B 8808 8028    9  -51
B 8818 8032    9  -37
B 8828 8068    9  -24
B 8838 8071    9  -11
pb end 
B 8848 8071   10    1
B 8858 8071   10   12
B 8868 8073   10   22
B 8878 8072   10   29
B 8888 8072   10   33
B 8898 8073   10   36
B 8908 8073   10   37
B 8918 8072   10   38
B 8928 8109   10   38
B 8938 8109   10   38
B 8948 8107   10   38
B 8958 8110   10   38
B 8968 8109   10   38
B 8978 8109   10   38
B 8988 8109   10   37
B 8998 8107   10   37
B 9008 8109   10   37
B 9018 8107   10   37
B 9028 8109   10   37
B 9038 8109   10   37
B 9048 8109   10   37
B 9058 8109   10   37
B 9068 8110   10   36
B 9078 8110   10   35
B 9088 8110   10   35
B 9098 8110   10   34
B 9108 8109   10   33
B 9118 8109   10   33
B 9128 8112   10   32
B 9138 8109   10   31
B 9148 8110   10   31
B 9158 8110   10   31
B 9168 8109   10   31
B 9178 8110   10   31
B 9188 8110   10   31
B 9198 8110   10   31
B 9208 8110   10   31
B 9218 8112   10   31
B 9228 8110   10   31
B 9238 8112   10   31
B 9248 8109   10   31
B 9258 8112   10   31
B 9268 8112   10   31
B 9278 8110   10   31
B 9288 8110   10   31
B 9298 8110   10   31
B 9308 8110   10   31
B 9318 8113   10   31
B 9328 8110   10   31
B 9338 8113   10   31
B 9348 8110   10   31
SSS vs= 0.99  t=  196
%P VOLT1   = 8096
%P VOLT2   = 8132
%P S2_SC   =  0.99
%P L_ANG_MAX = 196
B 9358 8112   69   31
B 9368 8110   69   31
B 9378 8112   69   31
B 9388 8029   69   31
B 9398 7951   69   31
B 9408 7931   69   32
B 9418 7903   69   32
B 9428 7552   69   32
B 9438 7572   69   32
B 9448 7576   69   37
B 9458 7527   69   44
B 9468 7512   69   51
B 9478 7522   69   59
B 9488 7522   29   66
B 9498 7567   29   75
B 9508 7579   29   84
B 9518 7689   29   93
*** adj PULL_V2->64 
*** dt = 75 , A = 93 , rpm = 298 
B 9528 7762   63  102
B 9538 7779   63  111
B 9548 7947   63  119
B 9558 7934   63  128
B 9568 7937   63  135
B 9578 7937   63  143
B 9588 7745   63  151
pull out 157
B 9598 7724  -98  161
B 9608 7777  -98  172
B 9618 7769  -98  184
B 9628 7623  -98  194
B 9638 7557  -98  203
B 9648 7616  -98  213
B 9658 7669  -98  222
B 9668 7496  -98  229
B 9678 7588  -98  233
B 9688 7461  -98  233
B 9698 7536  -98  233
*** amax = 233  vhit = 82
B 9708 7371  -80  226
B 9718 7377  -80  213
B 9728 7043  -80  197
B 9738 7132  -80  180
B 9748 7200  -80  163
B 9758 7354  -80  144
B 9768 7590  -80  125
B 9778 7598  -80  105
B 9788 7770  -80   83
B 9798 7769  -80   61
B 9808 7773  -80   37
B 9818 7786  -80   13
B 9828 7801  -80   -8
push -10 -10
push out at target
B 9838 7798   78  -19
B 9848 7799   78  -31
B 9858 7697   78  -44
B 9868 7687   78  -58
B 9878 7692   78  -71
B 9888 7452   78  -87
B 9898 7485   78 -101
B 9908 7630   78 -113
B 9918 7598   78 -121
B 9928 7531   55 -123
B 9938 7533    6 -123
B 9948 7462    9 -122
B 9958 7581    9 -111
B 9968 7455    9 -100
B 9978 7902    9  -88
B 9988 7915    9  -75
B 9998 8027    9  -63
B 10008 8066    9  -51
B 10018 8068    9  -39
B 10028 8069    9  -27
B 10038 8069    9  -17
pb end 
B 10048 8071   10   -7
B 10058 8071   10    1
B 10068 8072   10    7
B 10078 8071   10   11
B 10088 8072   10   15
B 10098 8071   10   17
B 10108 8073   10   19
B 10118 8073   10   20
B 10128 8109   10   20
B 10138 8109   10   22
B 10148 8107   10   22
B 10158 8109   10   22
B 10168 8107   10   22
B 10178 8109   10   23
B 10188 8109   10   23
B 10198 8107   10   23
B 10208 8109   10   23
B 10218 8109   10   22
B 10228 8107   10   22
B 10238 8109   10   22
B 10248 8110   10   23
B 10258 8107   10   23
B 10268 8109   10   23
B 10278 8107   10   23
B 10288 8107   10   23
B 10298 8109   10   23
