%Initializing ... 
%  batt 8.39v 8.19v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B  32 8156   67    2
B  42 8169   67    2
B  52 8152   67    2
B  62 8156   67    2
B  72 7782   67    2
B  82 7911   67    7
B  92 7873   67   16
B 102 7791   67   25
B 112 7629   67   35
B 122 7656   67   44
B 132 7609   67   54
B 143 7759   29   65
B 154 7797   29   77
B 164 7918   29   89
*** dt = 34 , A = 93 , rpm = 380 
B 174 7939   29  100
B 186 8055   29  112
B 196 8059   29  120
pull out 126
B 206 8168  -96  130
B 216 8171  -96  139
B 226 8031  -96  148
B 236 7937  -96  156
B 246 7925  -96  164
B 256 7977  -96  170
B 266 7328  -96  176
B 276 7576  -96  179
B 286 7468  -96  180
B 296 7643  -96  180
*** amax = 180  vhit = 99
B 307 7695  -95  177
B 318 7679  -95  163
B 328 7254  -95  146
B 338 7154  -95  130
B 348 7231  -95  113
B 358 7357  -95   96
B 368 7525  -95   77
B 378 7527  -95   56
B 388 7734  -95   33
B 398 7772  -95   12
push -11 -10
push out at target
B 408 7779   77  -11
B 418 7783   77  -23
B 428 7675   77  -34
B 438 7687   77  -47
B 448 7809   77  -57
B 458 7827   77  -71
B 468 7862   77  -83
B 478 7732   77  -93
B 488 7734   70 -100
B 498 7658   46 -102
B 508 7763    6 -102
B 518 7806    9 -101
B 529 7902    9  -89
B 539 7549    9  -80
B 549 7605    9  -67
B 561 8220    9  -53
B 571 8222    9  -41
B 581 8224    9  -28
B 592 8227    9  -16
B 603 8227    9   -3
pb end 
SSS vs= 0.97  t=  178
%P VOLT1   = 8333
%P VOLT2   = 8178
%P S2_SC   =  0.97
%P L_ANG_MAX = 178
B   0 827   67    1
B  10 8273   67    1
B  20 8272   67    1
B  30 8272   67    1
B  40 8161   67    1
B  50 8132   67    1
B  60 8145   67    1
B  70 8143   67    1
B  80 7728   67    1
B  90 7837   67    6
B 100 7835   67   16
B 111 7828   67   24
B 121 7736   67   34
B 133 7589   67   45
B 143 7607   67   56
B 153 7720   29   66
B 163 7826   29   77
B 173 7826   29   89
*** dt = 34 , A = 93 , rpm = 381 
B 183 7880   29  101
B 193 7958   29  113
B 203 7976   29  125
pull out 133
B 213 7912  -96  135
B 223 8167  -96  145
B 233 8078  -96  156
B 243 7907  -96  166
B 253 7915  -96  176
B 263 7967  -96  185
B 273 8062  -96  191
B 283 7586  -96  197
B 293 7469  -96  197
B 303 7517  -96  197
*** amax = 197  vhit = 91
B 313 7552  -88  195
B 323 7545  -88  181
B 333 7395  -88  167
B 343 7106  -88  150
B 353 7182  -88  133
B 363 7239  -88  115
B 373 7556  -88   95
B 383 7561  -88   75
B 393 7701  -88   52
B 403 7808  -88   29
B 413 7816  -88    5
push -11 -10
push out at target
B 423 7802   77  -13
B 433 7824   77  -24
B 443 7774   77  -38
B 453 7699   77  -53
B 463 7759   77  -68
B 473 7814   77  -83
B 483 7758   77  -99
B 493 7672   77 -115
B 503 7601   77 -128
B 513 7647   77 -136
B 523 7782   54 -137
B 533 7758    0 -137
B 543 7716    9 -135
B 553 7355    9 -121
B 563 7468    9 -106
B 573 7566    9  -92
B 583 7878    9  -77
B 593 7891    9  -61
B 603 8181    9  -45
B 613 8221    9  -29
B 623 8222    9  -14
pb end 
B 633 8225   10    1
B 643 8225   10   15
B 653 8224   10   25
B 663 8225   10   33
B 673 8225   10   39
B 683 8227   10   44
B 693 8227   10   46
B 703 8225   10   49
B 713 8227   10   50
B 723 8228   10   53
B 733 8228   10   53
B 743 8227   10   53
B 753 8228   10   53
SSS vs= 0.97  t=  184
%P VOLT1   = 8274
%P VOLT2   = 8157
%P S2_SC   =  0.97
%P L_ANG_MAX = 184
B 763 8258   68   53
B 773 8206   68   53
B 783 8058   68   53
B 793 8017   68   54
B 803 7994   68   56
B 813 8009   68   59
B 823 7753   29   63
B 833 7761   29   69
B 843 7711   29   76
*** dt = 120 , A = 78 , rpm = 215 
B 853 7787   29   83
B 863 7835   29   91
B 873 7748   29   98
B 883 8116   29  105
B 893 8122   29  111
B 903 8125   29  117
B 913 8161   29  123
B 923 8166   29  128
B 933 8164   29  133
B 943 8164   29  138
B 953 8164   29  143
B 963 8161   29  149
pull out 150
B 973 8161  -97  154
B 983 8161  -97  159
B 993 7991  -97  163
B 1003 7922  -97  165
B 1013 7954  -97  169
B 1023 8012  -97  172
B 1033 7526  -97  173
B 1043 7540  -97  174
B 1053 7681  -97  174
*** amax = 174  vhit = 105
B 1063 7761 -102  173
B 1073 7687 -102  168
B 1083 7699 -102  154
B 1093 7381 -102  138
B 1103 7452 -102  121
B 1113 7346 -102  104
B 1123 7398 -102   85
B 1133 7423 -102   65
B 1143 7535 -102   44
B 1153 7740 -102   21
B 1163 7740 -102   -2
push -10 -10
push out at target
B 1173 7815   77  -16
B 1183 7792   77  -27
B 1193 7729   77  -41
B 1203 7694   77  -56
B 1213 7664   77  -73
B 1223 7717   77  -87
B 1233 7599   77 -105
B 1243 7471   77 -122
B 1253 7453   77 -139
B 1263 7568   77 -149
B 1273 7711   70 -153
B 1283 7678   22 -153
B 1293 7660    9 -152
B 1303 7494    9 -143
B 1313 7578    9 -128
B 1323 7545    9 -116
B 1333 8166    9 -101
B 1343 8177    9  -87
B 1353 8180    9  -72
B 1363 8220    9  -58
B 1373 8220    9  -44
pb end 
B 1383 8221   10  -31
B 1393 8222   10  -19
B 1403 8224   10   -7
B 1413 8222   10    1
B 1423 8224   10    8
B 1433 8222   10   13
B 1443 8224   10   17
B 1453 8224   10   20
B 1463 8225   10   23
B 1473 8225   10   25
B 1483 8225   10   29
B 1493 8224   10   30
SSS vs= 0.97  t=  189
%P VOLT1   = 8274
%P VOLT2   = 8153
%P S2_SC   =  0.97
%P L_ANG_MAX = 189
B 1503 8224   68   30
B 1513 8225   68   31
B 1523 8224   68   32
B 1533 8106   68   33
B 1543 8046   68   34
B 1553 8025   68   36
B 1563 8006   68   38
B 1573 7732   68   42
B 1584 7722   68   48
B 1594 7728   68   54
B 1604 7715   55   62
B 1614 7733   29   70
B 1624 7750   29   79
B 1634 7579   29   88
*** dt = 71 , A = 89 , rpm = 298 
B 1644 7661   29   97
B 1654 7771   29  107
B 1664 7857   29  116
B 1674 7861   29  125
B 1684 8120   29  133
B 1694 8123   29  141
B 1704 8125   29  149
pull out 151
B 1714 8129  -97  157
B 1724 8130  -97  165
B 1734 8130  -97  171
B 1744 8098  -97  177
B 1754 7922  -97  184
B 1764 7921  -97  187
B 1774 7971  -97  192
B 1784 7316  -97  197
B 1794 7356  -97  199
B 1804 7576  -97  200
B 1814 7744  -97  200
B 1824 7637  -97  200
*** amax = 200  vhit = 95
B 1834 7666  -92  189
B 1844 7485  -92  175
B 1854 7545  -92  158
B 1864 7405  -92  141
B 1874 7294  -92  123
B 1884 7336  -92  104
B 1894 7423  -92   83
B 1904 7706  -92   61
B 1914 7701  -92   39
B 1924 7774  -92   15
B 1934 7822  -92   -9
push -11 -10
push out at target
B 1944 7829   77  -20
B 1954 7758   77  -32
B 1964 7710   77  -47
B 1974 7720   77  -61
B 1984 7805   77  -76
B 1994 7713   77  -91
B 2004 7742   77 -107
B 2014 7472   77 -120
B 2024 7699   77 -128
B 2034 7632   54 -131
B 2044 7713   14 -131
B 2054 7584    9 -131
B 2064 7709    9 -120
B 2074 7558    9 -107
B 2084 7623    9  -97
B 2094 7637    9  -84
B 2104 8143    9  -72
B 2114 8180    9  -59
B 2124 8181    9  -47
B 2134 8220    9  -35
pb end 
B 2144 8220   10  -22
B 2154 8221   10  -11
B 2164 8221   10    0
B 2174 8222   10    9
B 2184 8221   10   15
B 2194 8222   10   20
B 2204 8222   10   23
B 2214 8222   10   25
B 2224 8222   10   27
B 2234 8221   10   28
B 2244 8224   10   29
B 2254 8222   10   32
SSS vs= 0.97  t=  189
%P VOLT1   = 8274
%P VOLT2   = 8150
%P S2_SC   =  0.97
%P L_ANG_MAX = 189
B 2264 8224   68   32
B 2274 8222   68   32
B 2284 8186   68   32
B 2294 8066   68   32
B 2304 8013   68   32
B 2314 7985   68   32
B 2324 7676   68   34
B 2334 7655   68   37
B 2344 7761   68   43
B 2354 7681   68   48
B 2364 7713   68   55
B 2374 7703   42   62
B 2384 7640   29   70
B 2394 7674   29   79
B 2404 7672   29   88
*** dt = 71 , A = 89 , rpm = 298 
B 2414 7772   29   97
B 2424 7787   29  105
B 2434 8112   29  113
B 2444 8117   29  121
B 2454 8120   29  128
B 2464 8160   29  135
B 2474 8126   29  141
pull out 143
B 2484 8125  -97  148
B 2494 8160  -97  154
B 2504 8000  -97  161
B 2514 7921  -97  165
B 2524 7947  -97  169
B 2534 7999  -97  174
B 2544 8048  -97  177
B 2554 7633  -97  180
B 2564 7732  -97  180
B 2574 7616  -97  180
*** amax = 180  vhit = 104
B 2584 7682 -101  178
B 2594 7587 -101  165
B 2604 7609 -101  150
B 2614 7244 -101  134
B 2624 7175 -101  117
B 2634 7233 -101   99
B 2644 7441 -101   80
B 2654 7592 -101   59
B 2664 7589 -101   37
B 2674 7764 -101   15
B 2684 7772 -101   -8
push -10 -10
push out at target
B 2694 7779   77  -19
B 2704 7746   77  -31
B 2714 7725   77  -46
B 2724 7679   77  -61
B 2734 7718   77  -75
B 2744 7632   77  -92
B 2754 7682   77 -108
B 2764 7652   77 -124
B 2774 7672   77 -136
B 2784 7587   77 -142
B 2794 7718   38 -143
B 2804 7598    0 -142
B 2814 7801    9 -136
B 2824 7500    9 -123
B 2834 7576    9 -113
B 2844 7593    9  -99
B 2854 8168    9  -87
B 2864 8175    9  -73
B 2874 8178    9  -60
B 2884 8180    9  -48
B 2894 8217    9  -36
pb end 
B 2904 8216   10  -25
B 2914 8220   10  -15
B 2924 8218   10   -7
B 2934 8218   10   -1
B 2944 8220   10    5
B 2954 8221   10    9
B 2964 8220   10   13
B 2974 8220   10   15
B 2984 8220   10   18
B 2994 8221   10   21
B 3004 8222   10   23
B 3014 8220   10   24
SSS vs= 0.97  t=  194
%P VOLT1   = 8274
%P VOLT2   = 8143
%P S2_SC   =  0.97
%P L_ANG_MAX = 194
B 3024 8220   68   25
B 3034 8220   68   25
B 3044 8128   68   26
B 3054 8044   68   27
B 3064 8016   68   29
B 3074 7996   68   31
B 3084 7972   68   34
B 3094 7711   68   39
B 3104 7753   68   45
B 3114 7775   68   52
B 3124 7759   68   60
B 3134 7705   29   69
B 3144 7716   29   77
B 3154 7665   29   87
*** dt = 68 , A = 97 , rpm = 298 
B 3164 7694   29   97
B 3174 7732   29  107
B 3184 7856   29  116
B 3194 8041   29  125
B 3204 8047   29  133
B 3214 8120   29  142
B 3224 8122   29  149
pull out 156
B 3234 8123  -97  158
B 3244 8123  -97  165
B 3254 8154  -97  172
B 3264 7936  -97  179
B 3274 7911  -97  183
B 3284 7952  -97  188
B 3294 8012  -97  193
B 3304 7451  -97  196
B 3314 7654  -97  197
B 3325 7535  -97  197
B 3335 7677  -97  197
*** amax = 197  vhit = 99
B 3345 7699  -96  189
B 3355 7695  -96  175
B 3365 7388  -96  159
B 3375 7248  -96  143
B 3385 7317  -96  125
B 3395 7330  -96  107
B 3405 7491  -96   87
B 3415 7490  -96   66
B 3425 7731  -96   43
B 3435 7802  -96   21
B 3445 7813  -96   -4
push -10 -10
push out at target
B 3455 7788   77  -17
B 3465 7764   77  -28
B 3475 7684   77  -43
B 3485 7748   77  -57
B 3495 7766   77  -71
B 3505 7813   77  -86
B 3515 7460   77 -101
B 3525 7636   77 -115
B 3535 7534   77 -124
B 3545 7733   62 -127
B 3555 7789   14 -127
B 3565 7876    9 -127
B 3575 7622    9 -119
B 3585 7742    9 -107
B 3595 7766    9  -97
B 3605 8133    9  -86
B 3615 8140    9  -75
B 3625 8141    9  -63
B 3635 8178    9  -51
B 3645 8216    9  -40
pb end 
B 3655 8217   10  -28
B 3665 8218   10  -18
B 3675 8217   10   -7
B 3685 8216   10    1
B 3695 8217   10    9
B 3705 8218   10   13
B 3715 8218   10   18
B 3725 8218   10   21
B 3735 8218   10   23
B 3745 8220   10   25
B 3755 8220   10   25
B 3765 8220   10   25
SSS vs= 0.97  t=  194
%P VOLT1   = 8274
%P VOLT2   = 8139
%P S2_SC   =  0.97
%P L_ANG_MAX = 194
B 3775 8218   68   28
B 3785 8218   68   28
B 3795 8208   68   28
B 3805 8095   68   28
B 3815 8046   68   28
B 3825 7999   68   28
B 3835 7975   68   29
B 3845 7710   68   32
B 3855 7711   68   37
B 3865 7717   68   42
B 3875 7739   68   49
B 3885 7723   68   57
B 3895 7739   44   65
B 3905 7663   29   74
B 3915 7717   29   83
B 3925 7751   29   92
*** dt = 69 , A = 96 , rpm = 298 
B 3935 7777   29  101
B 3945 8035   29  110
B 3955 8044   29  118
B 3965 8117   29  125
B 3975 8119   29  133
B 3985 8122   29  140
B 3995 8122   29  147
pull out 149
B 4005 8122  -97  153
B 4015 7976  -97  160
B 4025 7874  -97  165
B 4035 7935  -97  169
B 4045 7982  -97  174
B 4055 7289  -97  177
B 4065 7560  -97  180
B 4075 7497  -97  181
B 4085 7664  -97  181
B 4095 7689  -97  181
*** amax = 181  vhit = 106
B 4105 7663 -103  169
B 4115 7489 -103  154
B 4125 7304 -103  137
B 4135 7374 -103  121
B 4145 7221 -103  104
B 4155 7365 -103   85
B 4165 7378 -103   65
B 4175 7657 -103   44
B 4185 7726 -103   21
B 4195 7730 -103   -3
push -10 -10
push out at target
B 4205 7774   77  -17
B 4215 7760   77  -28
B 4225 7707   77  -43
B 4235 7685   77  -58
B 4245 7718   77  -72
B 4255 7771   77  -88
B 4265 7607   77 -104
B 4275 7514   77 -120
B 4285 7434   77 -132
B 4295 7668   77 -139
B 4305 7692   46 -139
B 4315 7670    9 -139
B 4325 7569    9 -135
B 4335 7470    9 -120
B 4345 7567    9 -107
B 4355 7500    9  -95
B 4365 7909    9  -79
B 4375 7921    9  -64
B 4385 8172    9  -50
B 4395 8175    9  -35
pb end 
B 4405 8177   10  -21
B 4415 8177   10   -7
B 4425 8180   10    6
B 4435 8175   10   17
B 4445 8214   10   25
B 4455 8181   10   31
B 4465 8180   10   35
B 4475 8216   10   38
B 4485 8217   10   41
B 4495 8217   10   42
B 4505 8217   10   43
B 4515 8217   10   46
SSS vs= 0.97  t=  199
%P VOLT1   = 8274
%P VOLT2   = 8129
%P S2_SC   =  0.97
%P L_ANG_MAX = 199
B 4527 8217   68   46
B 4538 8143   68   46
B 4548 8055   68   46
B 4558 8000   68   46
B 4568 7972   68   47
B 4578 7666   68   50
B 4588 7729   68   54
B 4598 7740   68   59
B 4608 7728   50   66
B 4618 7716   29   73
B 4628 7786   29   81
B 4638 7807   29   89
B 4648 7659   29   97
*** dt = 87 , A = 98 , rpm = 264 
B 4658 7675   29  105
B 4668 8037   29  113
B 4678 8113   29  119
B 4688 8117   29  125
B 4698 8079   29  131
B 4708 8119   29  137
B 4718 8119   29  143
B 4728 8116   29  149
pull out 153
B 4738 8116  -97  154
B 4748 8116  -97  160
B 4758 8152  -97  165
B 4769 8046  -97  171
B 4779 7888  -97  174
B 4789 7933  -97  177
B 4799 7977  -97  181
B 4809 8031  -97  184
B 4819 7462  -97  185
B 4829 7755  -97  185
*** amax = 185  vhit = 107
B 4839 7635 -104  184
B 4849 7645 -104  184
B 4859 7601 -104  172
B 4869 7609 -104  156
B 4879 7488 -104  139
B 4889 7234 -104  123
B 4899 7298 -104  105
B 4909 7374 -104   85
B 4919 7634 -104   66
B 4929 7632 -104   44
B 4939 7697 -104   20
B 4949 7774 -104   -3
push -10 -10
push out at target
B 4959 7778   77  -16
B 4969 7791   77  -28
B 4979 7729   77  -41
B 4989 7678   77  -57
B 4999 7708   77  -72
B 5009 7584   77  -87
B 5019 7636   77 -103
B 5029 7415   77 -119
B 5039 7696   77 -132
B 5049 7601   77 -139
B 5059 7663   46 -141
B 5069 7602    6 -141
B 5079 7757    9 -137
B 5089 7658    9 -125
B 5099 7527    9 -112
B 5109 7549    9 -100
B 5119 8057    9  -87
B 5129 8170    9  -74
B 5139 8172    9  -61
B 5149 8174    9  -48
B 5159 8175    9  -36
B 5169 8177    9  -25
pb end 
B 5179 8177   10  -15
B 5189 8178   10   -6
B 5199 8178   10    1
B 5209 8216   10    7
B 5219 8216   10   12
B 5229 8214   10   15
B 5239 8180   10   18
B 5249 8214   10   21
B 5259 8216   10   25
B 5269 8216   10   26
B 5279 8217   10   27
B 5289 8216   10   27
SSS vs= 0.97  t=  204
%P VOLT1   = 8274
%P VOLT2   = 8129
%P S2_SC   =  0.97
%P L_ANG_MAX = 204
B 5299 8214   68   28
B 5310 8148   68   28
B 5322 8044   68   29
B 5333 8014   68   30
B 5343 7988   68   33
B 5353 7643   68   36
B 5364 7626   68   41
B 5374 7711   68   47
B 5385 7707   68   54
B 5395 7735   66   61
B 5405 7676   49   70
B 5415 7649   29   78
B 5425 7716   29   88
B 5435 7714   29   97
*** dt = 63 , A = 106 , rpm = 315 
B 5445 7775   29  106
B 5455 7783   29  114
B 5465 8072   29  122
B 5475 8081   29  130
B 5485 8082   29  137
B 5495 8119   29  145
B 5505 8119   29  152
pull out 154
B 5515 8120  -97  158
B 5525 8043  -97  165
B 5535 7921  -97  171
B 5545 7926  -97  175
B 5555 7937  -97  180
B 5565 7637  -97  184
B 5575 7664  -97  186
B 5585 7627  -97  188
*** amax = 188  vhit = 108
B 5595 7652 -105  187
B 5605 7564 -105  187
B 5615 7669 -105  177
B 5625 7568 -105  163
B 5635 7616 -105  147
B 5645 7259 -105  131
B 5655 7251 -105  113
B 5665 7288 -105   94
B 5675 7483 -105   74
B 5685 7624 -105   52
B 5695 7620 -105   29
B 5705 7768 -105    6
push -11 -10
push out at target
B 5715 7777   77  -13
B 5725 7777   77  -24
B 5735 7732   77  -37
B 5745 7694   77  -53
B 5755 7711   77  -67
B 5765 7726   77  -82
B 5775 7670   77  -99
B 5785 7698   77 -114
B 5795 7602   77 -128
B 5805 7652   77 -136
B 5815 7599   54 -138
B 5825 7677    6 -138
B 5835 7762    9 -136
B 5845 7872    9 -124
B 5855 7562    9 -112
B 5865 7549    9 -100
B 5875 7560    9  -87
B 5885 8168    9  -75
B 5895 8171    9  -62
B 5905 8174    9  -50
B 5915 8174    9  -38
pb end 
B 5925 8175   10  -27
B 5935 8177   10  -16
B 5945 8177   10   -8
B 5955 8177   10   -1
B 5965 8178   10    4
B 5975 8180   10    9
B 5985 8178   10   12
B 5995 8177   10   15
B 6005 8214   10   17
B 6015 8216   10   19
B 6025 8213   10   23
B 6035 8214   10   23
SSS vs= 0.97  t=  209
%P VOLT1   = 8274
%P VOLT2   = 8122
%P S2_SC   =  0.97
%P L_ANG_MAX = 209
B 6046 8216   68   24
B 6057 8213   68   24
B 6067 8120   68   25
B 6077 8041   68   25
B 6087 8013   68   27
B 6097 7996   68   29
B 6107 7695   68   33
B 6117 7718   68   37
B 6127 7722   68   43
B 6137 7667   68   49
B 6147 7684   68   57
B 6157 7705   60   65
B 6167 7637   45   74
B 6177 7634   31   83
B 6187 7650   29   93
B 6197 7735   29  102
B 6207 7836   29  113
*** dt = 56 , A = 113 , rpm = 331 
B 6217 7852   29  122
B 6227 8072   29  131
B 6237 8076   29  139
B 6247 8079   29  148
B 6257 8116   29  157
pull out 161
B 6267 8119  -97  165
B 6277 8117  -97  172
B 6287 7909  -97  179
B 6297 7867  -97  183
B 6307 7906  -97  189
B 6317 7288  -97  194
B 6327 7475  -97  197
B 6337 7475  -97  200
B 6347 7742  -97  200
B 6357 7701  -97  200
*** amax = 200  vhit = 104
B 6367 7646 -101  195
B 6377 7485 -101  181
B 6387 7311 -101  165
B 6397 7374 -101  149
B 6407 7191 -101  131
B 6417 7350 -101  113
B 6427 7375 -101   93
B 6437 7663 -101   73
B 6447 7731 -101   51
B 6457 7728 -101   28
B 6467 7769 -101    4
push -10 -10
push out at target
B 6477 7791   77  -15
B 6487 7775   77  -25
B 6497 7712   77  -39
B 6507 7707   77  -53
B 6517 7748   77  -66
B 6527 7690   77  -80
B 6537 7483   77  -95
B 6547 7477   77 -109
B 6557 7740   77 -119
B 6567 7696   71 -124
B 6577 7651   30 -124
B 6587 7542    9 -124
B 6597 7362    9 -118
B 6607 7464    9 -105
B 6617 7435    9  -91
B 6627 7629    9  -79
B 6637 7653    9  -66
B 6647 8127    9  -52
B 6657 8167    9  -38
B 6667 8170    9  -24
pb end 
B 6677 8174   10  -10
B 6687 8172   10    3
B 6697 8174   10   15
B 6707 8174   10   25
B 6717 8174   10   32
B 6727 8175   10   37
B 6737 8177   10   41
B 6747 8175   10   43
B 6757 8177   10   45
B 6767 8175   10   45
B 6777 8177   10   46
B 6787 8177   10   49
SSS vs= 0.97  t=  209
%P VOLT1   = 8214
%P VOLT2   = 8118
%P S2_SC   =  0.98
%P L_ANG_MAX = 209
B 6797 8177   68   49
B 6807 8177   68   49
B 6817 8175   68   49
B 6827 8056   68   49
B 6837 8002   68   49
B 6847 7964   68   49
B 6857 7690   68   49
B 6867 7642   68   49
B 6877 7635   68   53
B 6887 7669   68   57
B 6897 7617   62   64
B 6907 7640   50   71
B 6917 7673   38   78
B 6927 7626   29   86
B 6937 7674   29   95
B 6947 7734   29  103
*** dt = 78 , A = 109 , rpm = 281 
B 6957 7838   29  112
B 6967 7849   29  120
B 6977 7999   29  128
B 6987 8108   29  135
B 6997 8113   29  143
B 7007 8113   29  150
B 7017 8115   29  157
B 7027 8116   29  163
pull out 166
B 7037 8115  -97  169
B 7047 8115  -97  175
B 7057 7989  -97  181
B 7067 7894  -97  184
B 7077 7912  -97  189
B 7087 7957  -97  193
B 7097 7401  -97  196
B 7107 7634  -97  197
B 7117 7572  -97  198
B 7127 7705  -97  198
*** amax = 198  vhit = 105
B 7137 7697 -102  195
B 7147 7673 -102  182
B 7157 7445 -102  167
B 7167 7289 -102  150
B 7177 7359 -102  133
B 7187 7273 -102  115
B 7197 7446 -102   95
B 7207 7457 -102   75
B 7217 7700 -102   53
B 7227 7768 -102   30
B 7237 7771 -102    6
push -11 -10
push out at target
B 7247 7782   78  -12
B 7257 7778   78  -23
B 7267 7730   78  -36
B 7277 7692   78  -51
B 7287 7720   78  -64
B 7297 7771   78  -79
B 7307 7426   78  -95
B 7317 7624   78 -109
B 7327 7547   78 -123
B 7337 7662   78 -129
B 7347 7688   38 -130
B 7357 7669    0 -130
B 7367 7590    9 -128
B 7377 7389    9 -116
B 7387 7466    9 -104
B 7397 7823    9  -94
B 7407 7980    9  -80
B 7417 7987    9  -68
B 7427 8168    9  -55
B 7437 8168    9  -43
B 7447 8172    9  -29
pb end 
B 7457 8172   10  -17
B 7467 8172   10   -4
B 7477 8174   10    7
B 7487 8175   10   16
B 7497 8171   10   23
B 7507 8175   10   28
B 7517 8175   10   31
B 7527 8175   10   33
B 7537 8175   10   35
B 7547 8175   10   36
B 7557 8174   10   36
B 7567 8175   10   38
SSS vs= 0.98  t=  209
%P VOLT1   = 8214
%P VOLT2   = 8115
%P S2_SC   =  0.98
%P L_ANG_MAX = 209
B 7577 8175   68   39
B 7587 8175   68   39
B 7597 8106   68   38
B 7607 8022   68   38
B 7617 7963   68   38
B 7627 7924   68   38
B 7637 7704   68   39
B 7647 7706   68   42
B 7657 7713   68   47
B 7667 7724   68   53
B 7677 7671   68   59
B 7687 7689   58   67
B 7697 7668   45   74
B 7707 7640   29   83
B 7717 7661   29   92
B 7727 7706   29  101
B 7737 7727   29  109
*** dt = 77 , A = 110 , rpm = 281 
B 7747 7740   29  118
B 7757 8033   29  126
B 7767 8074   29  134
B 7777 8076   29  141
B 7787 8113   29  149
B 7797 8115   29  156
B 7807 8116   29  163
pull out 168
B 7817 8115  -97  169
B 7827 8115  -97  175
B 7837 8113  -97  181
B 7847 8027  -97  188
B 7857 7897  -97  192
B 7867 7898  -97  196
B 7877 7943  -97  200
B 7887 7352  -97  203
B 7897 7383  -97  205
B 7907 7701  -97  205
B 7917 7693  -97  205
B 7927 7602  -97  205
*** amax = 205  vhit = 102
B 7937 7641  -99  192
B 7947 7482  -99  176
B 7957 7532  -99  161
B 7967 7280  -99  143
B 7977 7301  -99  125
B 7987 7333  -99  106
B 7997 7558  -99   85
B 8007 7665  -99   64
B 8017 7663  -99   41
B 8027 7772  -99   17
B 8037 7783  -99   -7
push -11 -10
push out at target
B 8047 7793   78  -19
B 8057 7765   78  -32
B 8067 7710   78  -47
B 8077 7716   78  -60
B 8087 7762   78  -75
B 8097 7667   78  -89
B 8107 7698   78 -104
