started at 146 ended on 224

%Initializing ... 
%  batt 8.39v 8.33v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
B 2000 7868   77  -12
B 2010 7883   77  -29
B 2020 7731   77  -40
B 2030 7728   77  -52
B 2040 7858   77  -60
B 2050 7668   77  -72
B 2060 7714   77  -84
B 2070 7754   77  -93
B 2080 7768   62 -101
B 2090 7677   54 -103
B 2100 7769    6 -102
B 2110 7922    9 -102
B 2120 8013    9  -92
B 2130 7659    9  -83
B 2140 7714    9  -71
B 2150 7724    9  -59
B 2160 8224    9  -46
B 2170 8228    9  -34
B 2180 8231    9  -22
B 2190 8267    9  -10
pb end 
B 2200 8269   10    0
B 2210 8269   10    9
B 2220 8269   10   16
B 2230 8272   10   20
B 2240 8270   10   22
B 2250 8272   10   23
B 2260 8272   10   23
B 2270 8272   10   23
B 2280 8272   10   23
B 2290 8273   10   23
SSS vs= 0.97  t=  175
%P VOLT1   = 8274
%P VOLT2   = 8269
%P S2_SC   =  0.97
%P L_ANG_MAX = 175
B 2300 8273   58   23
B 2310 8273   58   23
B 2320 8236   58   20
B 2330 8157   58   16
B 2340 8111   58   14
B 2350 8009   58   14
B 2360 7995   58   14
B 2370 7880   58   15
B 2380 7914   58   15
B 2390 7914   58   16
B 2400 7857   58   22
B 2410 7882   58   28
B 2420 7903   58   35
B 2430 7808   58   42
B 2440 7806   58   48
B 2450 7800   58   55
B 2460 7830   58   62
B 2470 7865   58   68
B 2480 7869   58   76
B 2490 7905   58   84
B 2500 7876   56   92
B 2510 7876   56  100
B 2520 7882   42  108
B 2530 7924   27  117
B 2540 7933   19  126
*** dt = 12 , A = 128 , rpm = 149 
B 2550 7935   19  136
pull out 140
B 2560 8030  -96  147
B 2570 8024  -96  156
B 2580 7803  -96  164
B 2590 7978  -96  172
B 2600 8024  -96  181
B 2610 8080  -96  188
B 2620 7663  -96  193
B 2630 7560  -96  195
B 2640 7573  -96  195
B 2650 7693  -96  195
*** amax = 195  vhit = 100
B 2660 7676  -96  183
B 2670 7522  -96  168
B 2680 7197  -96  152
B 2690 7273  -96  134
B 2700 7300  -96  116
B 2710 7516  -96   96
B 2720 7529  -96   76
B 2730 7671  -96   52
B 2740 7848  -96   30
B 2750 7854  -96    6
push -12 -10
push out at target
B 2760 7871   77  -19
B 2770 7879   77  -32
B 2780 7847   77  -44
B 2790 7790   77  -59
B 2800 7824   77  -74
B 2810 7877   77  -86
B 2820 7789   77 -103
B 2830 7543   77 -118
B 2840 7499   77 -132
B 2850 7749   77 -141
B 2860 7743   62 -144
B 2870 7709   14 -144
B 2880 7669    9 -144
B 2890 7472    9 -132
B 2900 7603    9 -118
B 2910 7549    9 -105
B 2920 7836    9  -92
B 2930 7854    9  -77
B 2940 8217    9  -63
B 2950 8223    9  -48
B 2960 8224    9  -34
pb end 
B 2970 8226   10  -20
B 2980 8264   10   -7
B 2990 8264   10    5
B 3000 8266   10   14
B 3010 8267   10   21
B 3020 8267   10   24
B 3030 8267   10   27
B 3040 8269   10   28
B 3050 8267   10   28
B 3060 8269   10   28
SSS vs= 0.97  t=  180
%P VOLT1   = 8274
%P VOLT2   = 8265
%P S2_SC   =  0.97
%P L_ANG_MAX = 180
B 3071 8269   58   28
B 3081 8270   58   28
B 3091 8264   58   28
B 3101 8180   58   28
B 3111 8144   58   27
B 3121 8108   58   26
B 3131 7936   58   26
B 3141 7924   58   26
B 3151 7884   58   26
B 3161 7845   58   27
B 3171 7851   58   33
B 3181 7802   58   40
B 3191 7858   58   46
B 3201 7875   58   53
B 3211 7807   58   59
B 3221 7875   58   66
B 3231 7869   58   72
B 3241 7868   58   80
B 3251 7871   58   88
B 3261 7874   56   96
B 3271 7876   53  104
B 3281 7852   40  112
B 3291 7869   24  121
B 3301 7963   19  131
*** dt = 10 , A = 132 , rpm = 157 
B 3311 7953   17  140
pull out 141
B 3321 7978  -96  150
B 3331 8101  -96  159
B 3341 8108  -96  167
B 3351 7897  -96  174
B 3361 7958  -96  181
B 3371 7995  -96  188
B 3381 8052  -96  194
B 3391 7489  -96  197
B 3401 7655  -96  199
B 3411 7524  -96  199
B 3421 7686  -96  199
*** amax = 199  vhit = 100
B 3431 7653  -96  190
B 3441 7663  -96  175
B 3451 7291  -96  160
B 3461 7226  -96  142
B 3471 7284  -96  124
B 3481 7434  -96  105
B 3491 7593  -96   84
B 3501 7597  -96   62
B 3511 7807  -96   39
B 3521 7848  -96   16
B 3531 7865  -96   -9
push -12 -10
push out at target
B 3541 7869   77  -28
B 3551 7713   77  -38
B 3561 7721   77  -49
B 3571 7819   77  -58
B 3581 7487   77  -69
B 3591 7530   77  -80
B 3601 7716   77  -89
B 3611 7774   77  -96
B 3621 7680   46  -97
B 3631 7806    0  -97
B 3641 7944    9  -97
B 3651 8018    9  -86
B 3661 7625    9  -77
B 3671 8031    9  -65
B 3681 8039    9  -53
B 3691 8220    9  -41
B 3701 8223    9  -29
B 3711 8224    9  -17
B 3721 8226    9   -6
pb end 
B 3731 8227   10    4
B 3741 8228   10   12
B 3751 8264   10   18
B 3761 8264   10   22
B 3771 8264   10   24
B 3781 8266   10   24
B 3791 8266   10   24
B 3801 8267   10   24
B 3811 8269   10   24
B 3821 8267   10   24
*** 3838
SSS vs= 0.97  t=  185
%P VOLT1   = 8274
%P VOLT2   = 8286
%P S2_SC   =  0.97
%P L_ANG_MAX = 185
B   0 828    0    0
B  10 8278   57    0
B  20 8303   57    0
B  30 8182   57    0
B  40 8175   57    0
B  50 8189   57    0
B  60 8200   57    0
B  70 8210   57    0
B  80 8075   57    0
B  90 8077   57    0
B 100 8059   57    3
B 110 7986   57   10
B 120 7847   57   18
B 130 7825   57   26
B 140 7755   57   33
B 150 7835   57   41
B 160 7849   57   48
B 170 7855   57   56
B 180 7964   57   62
B 190 7961   57   70
B 200 7958   57   77
B 210 7920   57   85
B 220 7920   57   93
B 230 7921   56  102
B 240 7858   37  110
B 250 7859   22  120
B 260 7959   19  129
*** dt = 18 , A = 138 , rpm = 157 
B 270 7980   18  138
B 280 8012   18  148
pull out 156
B 290 8032  -96  158
B 300 8146  -96  166
B 310 8053  -96  174
B 320 7968  -96  182
B 330 7974  -96  188
B 340 8023  -96  195
B 350 7759  -96  199
B 360 7554  -96  202
B 370 7449  -96  203
B 380 7646  -96  203
*** amax = 203  vhit = 100
B 390 7700  -96  199
B 400 7689  -96  186
B 410 7474  -96  170
B 420 7293  -96  155
B 430 7369  -96  136
B 440 7351  -96  117
B 450 7522  -96   98
B 460 7530  -96   76
B 470 7779  -96   54
B 480 7819  -96   30
B 490 7827  -96    6
push -11 -10
push out at target
B 500 7878   77  -19
B 510 7892   77  -32
B 520 7855   77  -45
B 530 7790   77  -60
B 540 7838   77  -73
B 550 7887   77  -88
B 560 7834   77 -104
B 570 7510   77 -118
B 581 7451   77 -133
B 591 7695   77 -141
B 601 7736   54 -143
B 611 7704    6 -143
B 621 7741    9 -142
B 631 7563    9 -129
B 641 7687    9 -116
B 651 7605    9 -104
B 661 7917    9  -89
B 671 7931    9  -75
B 681 8220    9  -61
B 691 8224    9  -46
B 701 8226    9  -32
pb end 
B 711 8227   10  -18
B 721 8228   10   -5
B 731 8230   10    6
B 741 8267   10   14
B 751 8267   10   20
B 761 8267   10   24
B 771 8269   10   25
B 781 8269   10   26
B 791 8269   10   26
B 801 8269   10   26
SSS vs= 0.97  t=  204
%P VOLT1   = 8274
%P VOLT2   = 8265
%P S2_SC   =  0.97
%P L_ANG_MAX = 204
B 811 8269   58   26
B 821 8267   58   26
B 831 8259   58   26
B 841 8180   58   26
B 851 8139   58   24
B 861 8101   58   23
B 871 8076   58   23
B 881 8063   58   24
B 891 7881   58   24
B 901 7845   58   24
B 911 7847   58   31
B 921 7833   58   38
B 931 7790   58   44
B 941 7806   58   51
B 951 7847   58   58
B 961 7807   58   65
B 971 7803   58   72
B 981 7838   58   80
B 991 7875   58   88
B 1001 7876   56   97
B 1011 7848   45  106
B 1021 7892   29  114
B 1031 7916   28  124
B 1041 7953   19  134
B 1051 7970   19  144
B 1061 7981   19  153
*** dt = 10 , A = 156 , rpm = 157 
B 1071 8135   18  162
pull out 164
B 1081 8179  -96  170
B 1091 8183  -96  177
B 1101 8144  -96  184
B 1111 7963  -96  190
B 1121 7952  -96  196
B 1131 8002  -96  200
B 1141 8056  -96  204
B 1151 8098  -96  206
B 1161 7669  -96  206
B 1171 7685  -96  206
B 1181 7588  -96  206
*** amax = 206  vhit = 100
B 1191 7691  -96  192
B 1201 7565  -96  178
B 1211 7630  -96  162
B 1221 7315  -96  144
B 1231 7308  -96  125
B 1241 7346  -96  106
B 1251 7604  -96   85
B 1261 7709  -96   62
B 1271 7706  -96   39
B 1281 7854  -96   15
push -11 -10
push out at target
B 1291 7872   77  -12
B 1301 7888   77  -28
B 1311 7872   77  -39
B 1321 7771   77  -52
B 1331 7752   77  -66
B 1341 7873   77  -78
B 1351 7464   77  -93
B 1361 7504   77 -107
B 1372 7622   77 -122
B 1382 7686   77 -131
B 1393 7778   62 -133
B 1403 7747    4 -133
B 1413 7762    9 -133
B 1423 7380    9 -121
B 1433 7526    9 -108
B 1443 7596    9  -95
B 1453 7804    9  -82
B 1463 7819    9  -68
B 1473 8181    9  -53
B 1483 8220    9  -40
B 1493 8222    9  -24
B 1503 8224    9  -11
pb end 
B 1513 8227   10    1
B 1523 8227   10   12
B 1533 8228   10   20
B 1543 8266   10   26
B 1553 8264   10   29
B 1563 8264   10   31
B 1573 8267   10   31
B 1583 8266   10   31
B 1593 8266   10   31
B 1603 8266   10   31
SSS vs= 0.97  t=  209
%P VOLT1   = 8274
%P VOLT2   = 8255
%P S2_SC   =  0.97
%P L_ANG_MAX = 209
B 1613 8266   58   31
B 1623 8266   58   31
B 1633 8266   58   31
B 1643 8210   58   28
B 1653 8137   58   26
B 1663 8095   58   24
B 1673 8074   58   24
B 1683 7818   58   25
B 1693 7846   58   25
B 1703 7842   58   25
B 1713 7849   58   26
B 1723 7797   58   32
B 1733 7819   58   38
B 1743 7864   58   44
B 1753 7796   58   50
B 1763 7792   58   56
B 1773 7824   58   62
B 1783 7821   58   69
B 1793 7828   58   76
B 1803 7866   58   84
B 1813 7872   58   92
B 1823 7874   56  100
B 1833 7842   51  108
B 1843 7889   43  117
B 1853 7893   28  127
B 1863 7920   19  136
B 1873 7972   19  147
B 1883 8007   19  157
*** dt = 3 , A = 164 , rpm = 174 
pull out 167
B 1893 8064  -96  167
B 1903 8105  -96  176
B 1913 8009  -96  183
B 1923 7958  -96  191
B 1933 7968  -96  198
B 1943 8016  -96  204
B 1953 7435  -96  208
B 1963 7653  -96  212
B 1973 7555  -96  212
B 1983 7685  -96  212
*** amax = 212  vhit = 100
B 1993 7667  -96  208
B 2003 7646  -96  195
B 2013 7324  -96  180
B 2023 7221  -96  163
B 2033 7295  -96  145
B 2043 7352  -96  126
B 2053 7566  -96  106
B 2063 7569  -96   85
B 2073 7814  -96   63
B 2083 7850  -96   38
B 2093 7858  -96   14
push -10 -10
push out at target
B 2103 7841   77  -11
B 2113 7890   77  -29
B 2123 7874   77  -40
B 2133 7795   77  -54
B 2143 7835   77  -68
B 2153 7883   77  -80
B 2163 7685   77  -95
B 2173 7574   77 -109
B 2183 7538   77 -122
B 2193 7723   77 -131
B 2203 7747   62 -133
B 2213 7716    6 -133
B 2223 7653    9 -133
B 2233 7448    9 -122
B 2243 7590    9 -109
B 2253 7661    9  -96
B 2263 7767    9  -84
B 2273 7779    9  -69
B 2283 8213    9  -56
B 2293 8219    9  -41
B 2303 8219    9  -27
pb end 
B 2313 8222   10  -13
B 2323 8224   10    0
B 2333 8224   10   11
B 2343 8224   10   20
B 2353 8226   10   25
B 2363 8226   10   29
B 2373 8226   10   31
B 2383 8227   10   31
B 2393 8224   10   31
B 2403 8263   10   31
B 2413 8227   10   31
SSS vs= 0.97  t=  209
%P VOLT1   = 8214
%P VOLT2   = 8248
%P S2_SC   =  0.97
%P L_ANG_MAX = 209
B 2423 8226   58   31
B 2433 8263   58   31
B 2443 8260   58   30
B 2453 8216   58   27
B 2463 8137   58   24
B 2473 8090   58   23
B 2483 8073   58   23
B 2493 7779   58   24
B 2503 7843   58   24
B 2513 7839   58   24
B 2523 7810   58   26
B 2533 7796   58   32
B 2543 7817   58   37
B 2553 7830   58   43
B 2563 7797   58   49
B 2573 7796   58   56
B 2583 7828   58   62
B 2593 7825   58   68
B 2603 7827   58   76
B 2613 7828   58   83
B 2623 7869   58   91
B 2633 7872   58   99
B 2643 7839   52  107
B 2653 7882   45  116
B 2663 7889   29  125
B 2673 7914   19  135
B 2683 7931   19  145
B 2693 7968   19  155
*** dt = 7 , A = 162 , rpm = 166 
B 2703 8056   18  164
pull out 168
B 2713 8066  -97  174
B 2723 7967  -97  180
B 2733 7957  -97  188
B 2743 7966  -97  195
B 2753 8014  -97  202
B 2763 7431  -97  206
B 2773 7653  -97  209
B 2783 7557  -97  210
B 2793 7689  -97  210
*** amax = 210  vhit = 100
B 2803 7666  -97  205
B 2813 7646  -97  192
B 2823 7291  -97  178
B 2833 7221  -97  161
B 2843 7292  -97  144
B 2853 7385  -97  125
B 2863 7559  -97  105
B 2873 7566  -97   84
B 2883 7778  -97   62
B 2893 7811  -97   38
B 2903 7820  -97   14
push -11 -10
push out at target
B 2913 7837   77  -12
B 2923 7885   77  -28
B 2933 7864   77  -40
B 2943 7790   77  -54
B 2953 7834   77  -68
B 2963 7883   77  -81
B 2973 7647   77  -96
B 2983 7574   77 -109
B 2993 7533   77 -124
B 3003 7716   77 -132
B 3013 7740   54 -134
B 3023 7711    6 -134
B 3033 7673    9 -134
B 3043 7523    9 -122
B 3053 7646    9 -109
B 3063 7705    9  -96
B 3073 7839    9  -84
B 3083 7849    9  -69
B 3093 8213    9  -56
B 3103 8217    9  -41
B 3113 8217    9  -28
pb end 
