3 and 28 shots
after 15 shots or so, cannot pull farther eought
%Initializing ... 
%  batt 7.86v 8.03v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B 395 7008 -121  137
B 405 6991 -121  119
B 416 7128 -121   99
B 428 7346 -121   74
B 438 7345 -121   51
B 448 7385 -121   28
B 458 7432 -121    4
push -11 -10
push out at target
B 468 7451   80  -13
B 478 7440   80  -25
B 488 7453   80  -38
B 498 7392   80  -52
B 508 7364   80  -66
B 518 6953   80  -78
B 528 7013   80  -93
B 538 7306   80 -107
B 548 7488   80 -117
B 558 7396   73 -119
B 568 7360    6 -119
B 578 6937   10 -119
B 588 6987   10 -106
B 598 7010   10  -92
B 608 7721   10  -81
B 618 7760   10  -65
B 628 7776   10  -51
B 638 7822   10  -37
B 648 7826   10  -22
B 658 7831   10   -9
B 669 7834   10    4
pb end 
SSS vs= 1.01  t=  210
%P VOLT1   = 7860
%P VOLT2   = 8027
%P S2_SC   =  1.01
%P L_ANG_MAX = 210
B   0 792   70   10
B  10 7925   70   10
B  20 7925   70   10
B  30 7796   70   10
B  40 7778   70   10
B  50 7792   70   10
B  60 7794   70   10
B  70 7432   70   10
B  80 7372   70   16
B  90 7398   70   25
B 100 7302   70   35
B 110 7336   70   43
B 120 7196   70   54
B 130 7290   65   63
B 140 7291   49   74
B 150 7317   30   85
B 160 7379   20   97
B 172 7482   20  111
B 182 7533   20  123
B 193 7517   20  135
B 204 7534   20  145
pull out 151
B 215 7541 -121  157
B 225 7829 -121  167
B 236 7831 -121  178
B 248 7597 -121  188
B 258 7584 -121  197
B 269 7634 -121  203
B 279 6954 -121  209
B 290 6878 -121  211
B 301 7005 -121  211
B 311 7201 -121  211
B 323 7150 -121  198
B 333 7177 -121  182
B 343 6851 -121  167
B 353 6816 -121  151
B 364 6881 -121  130
B 375 7085 -121  109
B 385 7235 -121   87
B 397 7376 -121   62
B 408 7382 -121   36
B 418 7432 -121   12
B 428 7452 -121   -9
push -11 -10
push out at target
B 439 7451   80  -21
B 449 7439   80  -33
B 459 7384   80  -50
B 470 7401   80  -65
B 480 7493   80  -81
B 491 7369   80  -97
B 503 7104   80 -114
B 513 6994   80 -125
B 524 7267   80 -129
B 534 7298   20 -129
B 544 7319   10 -129
B 554 7221   10 -119
B 565 7097   10 -105
B 575 7145   10  -93
B 586 7132   10  -78
B 597 7747   10  -62
B 607 7788   10  -49
B 618 7791   10  -34
B 629 7831   10  -21
pb end 
SSS vs= 1.01  t=  210
%P VOLT1   = 7860
%P VOLT2   = 8020
%P S2_SC   =  1.01
%P L_ANG_MAX = 210
B   0 792   70   10
B  10 7924   70   10
B  20 7924   70   10
B  30 7904   70   10
B  40 7787   70   10
B  50 7782   70   11
B  60 7792   70   11
B  71 7528   70   11
B  82 7494   70   11
B  92 7450   70   19
B 102 7424   70   27
B 112 7217   70   37
B 122 7242   70   47
B 132 7266   70   57
B 142 7280   59   67
B 152 7282   42   77
B 162 7403   24   88
B 172 7451   20  100
B 182 7502   20  112
B 193 7533   20  125
B 203 7631   20  137
B 214 7642   20  146
pull out 151
B 224 7755 -121  157
B 234 7829 -121  167
B 244 7832 -121  177
B 255 7607 -121  186
B 265 7565 -121  195
B 277 7617 -121  203
B 288 7666 -121  209
B 298 7110 -121  212
B 309 7165 -121  212
B 319 7086 -121  212
B 330 7193 -121  206
B 341 7088 -121  190
B 352 6755 -121  174
B 362 6835 -121  157
B 372 6861 -121  140
B 382 7111 -121  122
B 393 7123 -121  101
B 403 7264 -121   79
B 413 7404 -121   58
B 424 7413 -121   31
B 434 7431 -121    7
push -11 -10
push out at target
B 445 7452   80  -13
B 455 7441   80  -24
B 466 7412   80  -37
B 476 7379   80  -54
B 488 7292   80  -73
B 498 7331   80  -89
B 508 7181   80 -106
B 518 7240   80 -125
B 528 7219   80 -141
B 539 7184   80 -152
B 549 7218   73 -156
B 560 7178   23 -155
B 570 7147   10 -155
B 581 7162   10 -141
B 592 7073   10 -127
B 602 7111   10 -115
B 612 7167   10 -102
B 622 7781   10  -87
B 632 7785   10  -74
B 642 7791   10  -61
B 652 7828   10  -49
pb end 
SSS vs= 1.01  t=  210
%P VOLT1   = 7801
%P VOLT2   = 8024
%P S2_SC   =  1.01
%P L_ANG_MAX = 210
B   0 788   71   17
B  10 7888   71   17
B  20 7887   71   17
B  30 7771   71   17
B  40 7736   71   17
B  50 7768   71   17
B  60 7711   71   18
B  70 7667   71   18
B  80 7302   71   21
B  90 7363   71   31
B 102 7213   71   41
B 113 7245   71   51
B 123 7227   70   62
B 133 7307   53   72
B 143 7304   34   83
B 153 7363   20   94
B 163 7460   20  106
B 173 7511   20  118
B 183 7512   20  129
B 193 7635   20  139
B 203 7642   20  149
pull out 153
B 213 7754 -121  159
B 223 7828 -121  169
B 233 7831 -121  179
B 243 7682 -121  187
B 253 7576 -121  195
B 263 7596 -121  203
B 273 7645 -121  209
B 283 7031 -121  213
B 293 6957 -121  215
B 303 7054 -121  215
B 313 7211 -121  215
B 323 7185 -121  205
B 333 7164 -121  191
B 343 6793 -121  175
B 353 6869 -121  159
B 363 6859 -121  141
B 373 7110 -121  123
B 383 7121 -121  104
B 393 7230 -121   83
B 403 7373 -121   61
B 413 7380 -121   37
B 423 7397 -121   14
B 433 7454 -121   -9
push -10 -10
push out at target
B 443 7451   81  -19
B 453 7406   81  -31
B 463 7382   81  -45
B 473 7407   81  -58
B 483 7459   81  -73
B 493 6976   81  -87
B 503 6986   81 -101
B 513 7144   81 -113
B 523 7324   81 -118
B 533 7272   31 -118
B 543 7286   10 -118
B 553 7157   10 -110
B 563 7267   10  -97
B 573 7101   10  -87
B 583 7692   10  -73
B 593 7706   10  -59
B 603 7785   10  -47
B 613 7790   10  -38
B 623 7793   10  -32
pb end 
B 633 7831   10  -30
B 643 7829   10  -30
B 653 7831   10  -30
B 663 7834   10  -30
SSS vs= 1.01  t=  211
%P VOLT1   = 7742
%P VOLT2   = 7975
%P S2_SC   =  1.02
%P L_ANG_MAX = 211
B 673 7835   71  -30
B 683 7836   71  -30
B 693 7836   71  -30
B 703 7836   71  -30
B 713 7734   71  -30
B 723 7695   71  -30
B 733 7714   71  -30
B 743 7737   71  -30
B 753 7471   71  -27
B 763 7537   71  -25
B 773 7487   71  -19
B 783 7494   71  -11
B 793 7488   71    1
B 803 7489   71   12
B 813 7448   71   24
B 823 7201   71   36
B 833 7225   71   49
B 843 7231   70   61
B 853 7440   48   74
B 863 7431   24   87
B 873 7451   20  100
B 883 7479   20  113
B 893 7522   20  127
B 903 7549   20  140
pull out 149
B 913 7669 -122  151
B 923 7675 -122  163
B 933 7785 -122  175
B 943 7737 -122  187
B 953 7566 -122  197
B 963 7566 -122  207
B 973 7615 -122  215
B 983 7649 -122  223
B 993 6886 -122  227
B 1003 7162 -122  227
B 1013 7098 -122  227
B 1023 7185 -122  221
B 1033 6863 -122  207
B 1043 6908 -122  193
B 1053 6810 -122  176
B 1063 6844 -122  159
B 1073 6886 -122  141
B 1083 7050 -122  122
B 1093 7300 -122  101
B 1103 7297 -122   79
B 1113 7369 -122   56
B 1123 7416 -122   32
B 1133 7440 -122    7
push -11 -10
push out at target
B 1143 7422   81  -13
B 1153 7454   81  -24
B 1163 7403   81  -37
B 1173 7367   81  -53
B 1183 7351   81  -69
B 1193 7389   81  -83
B 1203 7339   81 -101
B 1213 6962   81 -118
B 1223 6931   81 -134
B 1233 7074   81 -145
B 1243 7248   81 -149
B 1253 7213   23 -149
B 1263 7205   10 -149
B 1273 7050   10 -138
B 1283 7152   10 -123
B 1293 7060   10 -111
B 1303 7688   10  -97
B 1313 7700   10  -82
B 1323 7743   10  -67
B 1333 7784   10  -53
B 1343 7785   10  -40
B 1353 7790   10  -27
pb end 
B 1363 7826   10  -15
B 1373 7826   10   -5
B 1383 7828   10    3
B 1393 7831   10    9
SSS vs= 1.02  t=  206
%P VOLT1   = 7742
%P VOLT2   = 7961
%P S2_SC   =  1.02
%P L_ANG_MAX = 206
B 1403 7832   71   15
B 1413 7832   71   19
B 1423 7835   71   23
B 1434 7789   71   26
B 1444 7775   71   31
B 1454 7762   71   33
B 1464 7722   71   35
B 1475 7481   71   39
B 1485 7455   71   43
B 1495 7417   71   51
B 1506 7452   71   57
B 1517 7396   60   67
B 1527 7388   40   77
B 1537 7439   20   87
B 1547 7397   20   97
B 1557 7402   20  107
B 1567 7433   20  117
B 1577 7659   20  125
B 1587 7667   20  133
B 1597 7670   20  142
B 1607 7780   20  151
pull out 153
B 1617 7783 -122  158
B 1627 7710 -122  165
B 1637 7573 -122  171
B 1647 7572 -122  177
B 1657 7617 -122  183
B 1667 6956 -122  186
B 1677 7132 -122  188
B 1687 7031 -122  188
B 1697 7248 -122  187
B 1707 7235 -122  182
B 1717 7225 -122  169
B 1727 6945 -122  155
B 1737 6873 -122  139
B 1747 6940 -122  122
B 1757 6985 -122  104
B 1767 7115 -122   85
B 1777 7118 -122   65
B 1787 7291 -122   43
B 1797 7332 -122   20
B 1807 7342 -122   -3
push -11 -10
push out at target
B 1817 7389   81  -17
B 1827 7371   81  -27
B 1837 7306   81  -41
B 1847 7276   81  -55
B 1857 7305   81  -70
B 1867 7363   81  -85
B 1877 7203   81 -101
B 1887 7033   81 -115
B 1897 6943   81 -127
B 1907 7238   81 -133
B 1917 7267   40 -133
B 1927 7245   10 -133
B 1937 7104   10 -128
B 1947 6991   10 -114
B 1957 7080   10 -101
B 1967 7057   10  -88
B 1977 7579   10  -73
B 1987 7593   10  -59
B 1997 7776   10  -45
B 2007 7781   10  -30
B 2017 7781   10  -17
pb end 
B 2027 7785   10   -3
B 2037 7791   10   10
B 2047 7790   10   19
B 2057 7825   10   27
SSS vs= 1.02  t=  211
%P VOLT1   = 7742
%P VOLT2   = 7951
%P S2_SC   =  1.02
%P L_ANG_MAX = 211
B 2067 7826   71   33
B 2077 7810   71   38
B 2087 7776   71   41
B 2097 7769   71   44
B 2107 7775   71   49
B 2117 7522   71   50
B 2127 7552   71   51
B 2137 7495   71   54
B 2147 7500   71   58
B 2157 7493   64   64
B 2167 7485   50   72
B 2177 7434   33   81
B 2187 7388   20   91
B 2197 7452   20  101
B 2207 7433   20  110
B 2217 7358   20  119
B 2227 7372   20  127
B 2237 7628   20  135
B 2247 7774   20  142
B 2257 7777   20  149
B 2267 7779   20  156
pull out 157
B 2277 7781 -122  163
B 2287 7783 -122  169
B 2297 7612 -122  175
B 2307 7538 -122  179
B 2317 7562 -122  183
B 2327 7646 -122  186
B 2337 6979 -122  187
B 2347 6974 -122  188
B 2357 7270 -122  188
B 2367 7264 -122  188
B 2377 7212 -122  179
B 2387 7205 -122  165
B 2397 7035 -122  149
B 2407 7107 -122  133
B 2417 6888 -122  115
B 2427 6999 -122   97
B 2437 7019 -122   77
B 2447 7266 -122   57
B 2457 7334 -122   35
B 2467 7335 -122   11
B 2477 7380 -122   -9
push -10 -10
push out at target
B 2487 7380   81  -20
B 2497 7344   81  -33
B 2507 7329   81  -47
B 2517 7313   81  -62
B 2527 7355   81  -77
B 2537 7235   81  -93
B 2547 7031   81 -109
B 2557 6999   81 -123
B 2567 7175   81 -133
B 2577 7210   74 -137
B 2587 7171   23 -137
B 2597 7116   10 -137
B 2607 7135   10 -126
B 2617 7228   10 -113
B 2627 7060   10 -101
B 2637 7542   10  -88
B 2647 7553   10  -74
B 2657 7737   10  -61
B 2667 7779   10  -48
B 2677 7780   10  -35
pb end 
B 2687 7783   10  -23
B 2697 7784   10  -11
B 2707 7785   10   -2
B 2717 7787   10    6
B 2727 7788   10   12
SSS vs= 1.02  t=  216
%P VOLT1   = 7683
%P VOLT2   = 7947
%P S2_SC   =  1.03
%P L_ANG_MAX = 216
B 2737 7791   71   18
B 2747 7825   71   22
B 2757 7828   71   25
B 2767 7776   71   27
B 2777 7762   71   31
B 2788 7761   71   34
B 2798 7737   71   35
B 2808 7462   71   38
B 2818 7466   71   42
B 2828 7425   71   47
B 2838 7437   71   55
B 2848 7407   68   63
B 2858 7435   53   72
B 2868 7364   36   82
B 2878 7318   20   91
B 2888 7374   20  103
B 2898 7322   20  112
B 2908 7352   20  123
B 2918 7368   20  131
B 2928 7766   20  140
B 2938 7770   20  149
B 2948 7774   20  158
pull out 161
B 2958 7774 -123  166
B 2968 7774 -123  174
B 2978 7676 -123  181
B 2988 7528 -123  187
B 2998 7529 -123  193
B 3008 7580 -123  198
B 3018 6945 -123  201
B 3028 7086 -123  203
B 3038 6978 -123  203
B 3048 7189 -123  202
B 3058 7193 -123  194
B 3068 7198 -123  179
B 3078 6964 -123  165
B 3088 6896 -123  148
B 3098 6954 -123  131
B 3108 6992 -123  113
B 3118 7117 -123   94
B 3128 7118 -123   73
B 3138 7327 -123   51
B 3148 7331 -123   27
B 3158 7345 -123    4
push -11 -10
push out at target
B 3168 7397   82  -13
B 3178 7418   82  -24
B 3188 7364   82  -37
B 3198 7287   82  -52
B 3208 7343   82  -65
B 3218 7398   82  -81
B 3228 7234   82  -96
B 3238 6993   82 -110
B 3248 6899   82 -122
B 3258 7190   82 -127
B 3268 7215   32 -128
B 3278 7201    0 -128
B 3288 7164   10 -122
B 3298 7019   10 -109
B 3308 7096   10  -96
B 3318 7029   10  -84
B 3328 7614   10  -70
B 3338 7624   10  -57
B 3348 7737   10  -43
B 3358 7776   10  -29
B 3368 7776   10  -16
pb end 
B 3378 7781   10   -2
B 3388 7780   10   10
B 3398 7784   10   19
B 3408 7785   10   27
SSS vs= 1.03  t=  216
%P VOLT1   = 7683
%P VOLT2   = 7940
%P S2_SC   =  1.03
%P L_ANG_MAX = 216
B 3418 7787   71   33
B 3428 7787   71   37
B 3438 7824   71   39
B 3448 7786   71   41
B 3458 7761   71   43
B 3468 7762   71   47
B 3478 7754   71   47
B 3488 7706   71   47
B 3498 7468   71   49
B 3508 7476   71   53
B 3518 7446   71   59
B 3528 7432   63   66
B 3538 7368   48   75
B 3548 7394   32   83
B 3558 7366   20   93
B 3568 7308   20  103
B 3578 7360   20  113
B 3588 7315   20  123
B 3598 7579   20  131
B 3608 7587   20  139
B 3618 7731   20  147
B 3628 7770   20  155
pull out 161
B 3638 7770 -123  162
B 3648 7776 -123  168
B 3658 7812 -123  175
B 3668 7594 -123  180
B 3678 7524 -123  185
B 3688 7563 -123  190
B 3698 7612 -123  193
B 3708 7009 -123  195
B 3718 7221 -123  195
B 3728 7108 -123  195
B 3738 7236 -123  194
B 3748 7234 -123  182
B 3758 7242 -123  167
B 3768 7017 -123  152
B 3778 6910 -123  135
B 3788 6970 -123  118
B 3798 7040 -123   99
B 3808 7158 -123   79
B 3818 7155 -123   58
B 3828 7330 -123   36
B 3838 7369 -123   13
B 3848 7380 -123   -9
push -10 -10
push out at target
B 3858 7385   82  -19
B 3868 7348   82  -31
B 3878 7271   82  -45
B 3888 7324   82  -61
B 3898 7342   82  -74
B 3908 7394   82  -89
B 3918 6931   82 -105
B 3928 7114   82 -117
B 3938 7009   82 -126
B 3948 7195   66 -127
B 3958 7236    0 -127
B 3968 7341   10 -126
B 3978 7137   10 -114
B 3988 7030   10 -101
B 3998 7064   10  -91
B 4008 7683   10  -78
B 4018 7729   10  -65
B 4028 7734   10  -52
B 4038 7738   10  -40
B 4048 7777   10  -27
B 4058 7777   10  -16
pb end 
B 4068 7780   10   -6
B 4078 7783   10    3
B 4088 7783   10    9
B 4098 7785   10   14
SSS vs= 1.03  t=  216
%P VOLT1   = 7683
%P VOLT2   = 7937
%P S2_SC   =  1.03
%P L_ANG_MAX = 216
B 4108 7784   71   19
B 4118 7785   71   22
B 4128 7807   71   25
B 4138 7762   71   27
B 4149 7755   71   32
B 4159 7747   71   33
B 4169 7485   71   35
B 4179 7422   71   37
B 4189 7437   71   41
B 4199 7444   71   47
B 4209 7437   71   55
B 4219 7417   66   63
B 4229 7335   51   72
B 4239 7388   34   82
B 4249 7359   20   92
B 4260 7340   20  103
B 4270 7369   20  113
B 4280 7499   20  123
B 4290 7721   20  131
B 4300 7729   20  139
B 4310 7733   20  147
B 4320 7770   20  155
pull out 161
B 4330 7773 -123  163
B 4340 7773 -123  170
B 4350 7622 -123  176
B 4360 7564 -123  182
B 4370 7557 -123  187
B 4380 6896 -123  191
B 4390 6932 -123  193
B 4400 7066 -123  194
B 4410 7268 -123  194
B 4420 7192 -123  194
B 4430 7232 -123  183
B 4440 6992 -123  169
B 4450 7044 -123  154
B 4460 6971 -123  137
B 4470 6960 -123  120
B 4480 6995 -123  101
B 4490 7117 -123   82
B 4500 7294 -123   61
B 4510 7291 -123   39
B 4520 7330 -123   15
B 4530 7377 -123   -7
push -10 -10
push out at target
B 4540 7383   82  -17
B 4550 7351   82  -29
B 4560 7319   82  -43
B 4570 7283   82  -58
B 4580 7328   82  -71
B 4590 7168   82  -87
B 4600 7211   82 -102
B 4610 6991   82 -115
B 4620 7238   82 -125
B 4630 7165   75 -127
B 4640 7205    6 -127
B 4650 7038   10 -127
B 4660 7220   10 -117
B 4670 7089   10 -104
B 4680 7057   10  -93
B 4690 7077   10  -81
B 4700 7724   10  -67
B 4710 7730   10  -55
B 4720 7734   10  -42
B 4730 7773   10  -30
pb end 
B 4740 7776   10  -18
B 4750 7779   10   -9
B 4760 7779   10    0
B 4770 7781   10    7
SSS vs= 1.03  t=  216
%P VOLT1   = 7683
%P VOLT2   = 7933
%P S2_SC   =  1.03
%P L_ANG_MAX = 216
B 4780 7781   71   13
B 4790 7780   71   18
B 4800 7737   71   21
B 4810 7725   71   24
B 4820 7724   71   27
B 4830 7512   71   32
B 4840 7497   71   34
B 4850 7475   71   36
B 4860 7514   71   40
B 4870 7465   71   46
B 4880 7444   71   55
B 4890 7380   68   63
B 4900 7403   51   73
B 4910 7363   32   83
B 4920 7257   20   94
B 4930 7308   20  104
B 4940 7344   20  115
B 4950 7412   20  126
B 4960 7433   20  136
B 4970 7653   20  145
B 4980 7727   20  153
B 4990 7733   20  163
pull out 164
B 5000 7769 -123  171
B 5010 7771 -123  179
B 5020 7771 -123  187
B 5030 7647 -123  193
B 5040 7524 -123  199
B 5050 7535 -123  204
B 5060 7581 -123  209
B 5070 6985 -123  211
B 5080 6967 -123  213
B 5090 7070 -123  213
B 5100 7234 -123  213
B 5110 7197 -123  206
B 5120 7160 -123  193
B 5130 6882 -123  178
B 5140 6952 -123  161
B 5150 6945 -123  144
B 5160 7022 -123  126
B 5170 7043 -123  107
B 5180 7186 -123   86
B 5190 7327 -123   64
B 5200 7328 -123   41
B 5210 7338 -123   18
B 5220 7391 -123   -6
push -11 -10
push out at target
B 5230 7400   82  -17
B 5240 7366   82  -29
B 5250 7334   82  -42
B 5260 7349   82  -55
B 5270 7399   82  -69
B 5280 6914   82  -83
B 5290 6932   82  -97
B 5300 7106   82 -107
B 5311 7254   75 -113
B 5322 7258   35 -114
B 5332 7255    0 -113
B 5342 7137   10 -106
B 5352 7004   10  -93
B 5362 7070   10  -79
B 5372 7526   10  -67
B 5382 7612   10  -53
B 5392 7622   10  -38
B 5402 7734   10  -25
B 5412 7771   10  -10
B 5422 7774   10    3
B 5432 7774   10   16
pb end 
B 5442 7776   10   27
B 5452 7779   10   36
B 5462 7780   10   43
B 5472 7781   10   47
SSS vs= 1.03  t=  216
%P VOLT1   = 7683
%P VOLT2   = 7930
%P S2_SC   =  1.03
%P L_ANG_MAX = 216
B 5482 7781   71   51
B 5492 7781   71   53
B 5503 7735   71   55
B 5514 7720   71   59
B 5524 7714   71   59
B 5534 7646   71   59
B 5544 7597   71   60
B 5554 7436   66   63
B 5565 7425   60   68
B 5575 7407   48   74
B 5585 7382   34   83
B 5595 7427   20   91
B 5605 7483   20  100
B 5615 7389   20  109
B 5625 7417   20  117
B 5635 7433   20  124
B 5645 7724   20  131
B 5655 7730   20  139
B 5665 7731   20  145
B 5675 7769   20  152
B 5685 7771   20  158
pull out 160
B 5695 7771 -123  163
B 5705 7773 -123  169
B 5715 7647 -123  174
B 5725 7538 -123  175
B 5735 7549 -123  179
B 5745 7595 -123  181
B 5755 7637 -123  183
B 5765 7163 -123  183
B 5775 7252 -123  183
B 5785 7134 -123  182
B 5795 7236 -123  178
B 5805 7277 -123  163
B 5815 7305 -123  149
B 5825 7050 -123  133
B 5835 6938 -123  116
B 5845 6988 -123   98
B 5855 7012 -123   79
B 5865 7155 -123   59
B 5875 7150 -123   37
B 5885 7327 -123   15
B 5895 7369 -123   -7
push -11 -10
push out at target
B 5905 7371   82  -18
B 5915 7343   82  -29
B 5925 7283   82  -43
B 5935 7233   82  -59
B 5945 7267   82  -72
B 5955 7251   82  -89
B 5965 7300   82 -105
B 5975 6968   82 -119
B 5985 7119   82 -130
B 5995 7038   82 -135
B 6005 7212   32 -135
B 6015 7195   10 -135
B 6025 7388   10 -127
B 6035 7027   10 -113
B 6045 7043   10 -102
B 6055 7067   10  -89
B 6065 7682   10  -75
B 6075 7727   10  -61
B 6085 7730   10  -49
B 6095 7733   10  -36
pb end 
B 6105 7771   10  -23
B 6115 7771   10  -11
B 6125 7776   10   -1
B 6135 7779   10    7
SSS vs= 1.03  t=  221
%P VOLT1   = 7683
%P VOLT2   = 7923
%P S2_SC   =  1.03
%P L_ANG_MAX = 221
B 6145 7779   72   14
B 6155 7780   72   19
B 6165 7783   72   23
B 6175 7756   72   27
B 6186 7720   72   29
B 6196 7725   72   35
B 6207 7534   72   36
B 6217 7482   72   39
B 6227 7480   72   43
B 6237 7465   72   49
B 6247 7441   72   55
B 6257 7434   66   65
B 6267 7319   48   75
B 6277 7352   33   85
B 6287 7316   20   95
B 6297 7253   20  105
B 6307 7295   20  116
B 6317 7316   20  126
B 6327 7683   20  134
B 6337 7688   20  143
B 6347 7727   20  151
B 6357 7766   20  160
pull out 164
B 6367 7766 -123  168
B 6377 7769 -123  175
B 6387 7770 -123  182
B 6397 7692 -123  188
B 6407 7531 -123  193
B 6417 7527 -123  198
B 6427 7567 -123  202
B 6437 6941 -123  204
B 6447 7164 -123  206
B 6457 7086 -123  206
B 6467 7265 -123  206
B 6477 7250 -123  201
B 6487 7232 -123  187
B 6497 6983 -123  173
B 6507 6906 -123  157
B 6517 6973 -123  140
B 6527 6984 -123  123
B 6537 7111 -123  104
B 6547 7115 -123   83
B 6557 7290 -123   62
B 6567 7324 -123   39
B 6577 7334 -123   16
B 6587 7348 -123   -7
push -11 -10
push out at target
B 6597 7399   82  -19
B 6607 7371   82  -30
B 6617 7304   82  -44
B 6627 7346   82  -57
B 6637 7395   82  -70
B 6647 7159   82  -85
B 6657 7115   82  -98
B 6667 7046   82 -110
B 6677 7224   82 -117
B 6687 7236   49 -117
B 6697 7208   10 -117
B 6707 7082   10 -113
B 6717 6950   10 -100
B 6727 7055   10  -86
B 6737 7179   10  -75
B 6747 7423   10  -61
B 6757 7435   10  -46
B 6767 7726   10  -33
B 6777 7730   10  -18
pb end 
B 6787 7733   10   -5
B 6797 7769   10    9
B 6807 7773   10   21
B 6817 7773   10   31
SSS vs= 1.03  t=  221
%P VOLT1   = 7683
%P VOLT2   = 7916
%P S2_SC   =  1.03
%P L_ANG_MAX = 221
B 6828 7774   72   39
B 6838 7777   72   44
B 6848 7749   72   48
B 6858 7718   72   51
B 6868 7714   72   53
B 6878 7718   72   58
B 6888 7508   72   59
B 6898 7513   72   59
B 6908 7457   69   62
B 6918 7502   63   66
B 6928 7451   53   72
B 6938 7461   40   80
B 6948 7399   25   89
B 6958 7390   20   99
B 6968 7436   20  108
B 6978 7440   20  117
B 6988 7497   20  125
B 6998 7506   20  132
B 7008 7689   20  139
B 7018 7727   20  147
B 7028 7729   20  153
B 7038 7767   20  159
pull out 167
B 7049 7767 -123  167
B 7059 7769 -123  173
B 7069 7769 -123  178
B 7079 7752 -123  182
B 7089 7560 -123  185
B 7099 7541 -123  186
B 7109 7577 -123  189
B 7119 7622 -123  191
B 7129 7089 -123  191
B 7139 7255 -123  191
B 7149 7163 -123  191
B 7159 7269 -123  190
B 7169 7289 -123  177
B 7179 7290 -123  163
B 7189 7094 -123  147
B 7199 6985 -123  130
B 7209 7041 -123  113
B 7219 7006 -123   94
B 7229 7159 -123   74
B 7239 7155 -123   53
B 7249 7330 -123   31
B 7259 7365 -123    8
push -10 -10
push out at target
B 7269 7372   82  -11
B 7279 7371   82  -21
B 7289 7326   82  -34
B 7299 7253   82  -49
B 7309 7283   82  -63
B 7319 7261   82  -77
B 7329 7314   82  -92
B 7339 6993   82 -107
B 7350 7130   82 -121
B 7360 7028   82 -127
B 7370 7227   40 -129
B 7380 7208    6 -129
B 7390 7345   10 -126
B 7400 7083   10 -114
B 7410 7032   10 -102
B 7420 7061   10  -90
B 7430 7682   10  -78
B 7440 7723   10  -65
B 7450 7727   10  -53
B 7460 7730   10  -41
B 7470 7769   10  -29
pb end 
B 7480 7771   10  -17
B 7490 7774   10   -8
B 7500 7774   10    0
B 7510 7776   10    7
SSS vs= 1.03  t=  221
%P VOLT1   = 7683
%P VOLT2   = 7919
%P S2_SC   =  1.03
%P L_ANG_MAX = 221
B 7520 7777   72   13
B 7530 7777   72   17
B 7540 7777   72   20
B 7550 7751   72   23
B 7560 7714   72   25
B 7570 7711   72   31
B 7580 7707   72   31
B 7590 7422   72   33
B 7600 7348   72   36
B 7610 7433   72   41
B 7620 7407   72   47
B 7630 7395   72   55
B 7640 7337   68   63
B 7650 7332   55   72
B 7660 7386   38   82
B 7670 7318   20   92
B 7680 7327   20  102
B 7690 7355   20  112
B 7700 7488   20  122
