continuous with long delay
%Initializing ... 
%  batt 8.21v 8.11v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B 1915 8027  -98  162
B 1925 7861  -98  168
B 1935 7828  -98  171
B 1945 7867  -98  177
B 1955 7923  -98  182
B 1965 7393  -98  185
B 1975 7387  -98  187
B 1985 7494  -98  187
*** amax = 187  vhit = 102
B 1995 7629 -100  186
B 2005 7569 -100  181
B 2015 7590 -100  167
B 2025 7314 -100  151
B 2035 7386 -100  135
B 2045 7244 -100  117
B 2055 7255 -100   99
B 2065 7279 -100   79
B 2075 7462 -100   57
B 2085 7635 -100   35
B 2095 7636 -100   11
push -11 -10
push out at target
B 2105 7682   78  -11
B 2115 7722   78  -21
B 2125 7678   78  -32
B 2135 7615   78  -46
B 2145 7628   78  -61
B 2155 7680   78  -74
B 2165 7555   78  -89
B 2175 7385   78 -105
B 2186 7356   78 -119
B 2196 7570   78 -129
B 2206 7601   71 -133
B 2216 7570   22 -133
B 2226 7534    9 -133
B 2236 7501    9 -123
B 2246 7577    9 -111
B 2256 7439    9  -99
B 2266 7990    9  -87
B 2276 8002    9  -74
B 2286 8075    9  -62
B 2296 8076    9  -49
B 2306 8079    9  -35
B 2316 8082    9  -23
pb end 
B 2326 8116   10  -11
B 2336 8119   10    0
B 2346 8117   10    9
B 2356 8119   10   16
B 2366 8119   10   21
B 2376 8119   10   24
B 2386 8119   10   26
B 2396 8122   10   27
B 2406 8120   10   27
B 2416 8120   10   27
B 2426 8120   10   30
B 2436 8120   10   30
B 2446 8120   10   30
B 2456 8120   10   30
B 2466 8119   10   30
B 2476 8119   10   30
B 2486 8119   10   30
B 2496 8119   10   30
B 2506 8120   10   30
B 2516 8120   10   30
B 2526 8156   10   30
B 2536 8120   10   30
B 2546 8122   10   30
B 2556 8122   10   30
B 2566 8122   10   30
B 2576 8122   10   30
B 2586 8122   10   30
B 2596 8122   10   30
B 2606 8123   10   30
B 2616 8122   10   29
B 2626 8120   10   29
B 2636 8123   10   29
B 2646 8122   10   29
B 2656 8157   10   29
B 2666 8157   10   28
B 2676 8125   10   29
B 2686 8120   10   29
B 2696 8120   10   29
B 2706 8123   10   29
B 2716 8122   10   29
B 2726 8122   10   29
B 2736 8122   10   29
B 2746 8123   10   29
B 2756 8123   10   29
B 2766 8122   10   29
B 2776 8122   10   29
B 2786 8122   10   29
B 2796 8157   10   29
B 2806 8122   10   29
B 2816 8123   10   29
B 2826 8123   10   29
B 2836 8123   10   29
B 2846 8123   10   29
B 2856 8123   10   29
B 2866 8123   10   29
B 2876 8123   10   29
B 2886 8122   10   29
B 2896 8122   10   29
B 2906 8122   10   29
B 2916 8123   10   29
B 2926 8125   10   29
B 2936 8123   10   29
B 2946 8122   10   29
B 2956 8123   10   29
B 2966 8123   10   29
B 2976 8125   10   29
B 2986 8123   10   29
B 2996 8122   10   29
B 3006 8123   10   29
B 3016 8122   10   29
B 3026 8125   10   29
B 3036 8123   10   29
B 3046 8123   10   29
B 3056 8123   10   29
B 3066 8123   10   29
B 3076 8123   10   29
B 3086 8123   10   29
B 3096 8125   10   29
B 3106 8126   10   29
B 3116 8125   10   29
B 3126 8123   10   29
B 3136 8123   10   29
B 3146 8125   10   29
B 3156 8125   10   29
B 3166 8123   10   29
B 3176 8123   10   29
B 3186 8123   10   29
B 3196 8123   10   29
B 3206 8123   10   29
B 3216 8123   10   29
B 3226 8125   10   29
B 3236 8123   10   29
B 3246 8123   10   29
B 3256 8123   10   29
B 3266 8125   10   29
B 3276 8125   10   29
B 3286 8123   10   29
B 3296 8123   10   29
B 3306 8123   10   29
B 3316 8125   10   29
SSS vs= 0.98  t=  192
%P VOLT1   = 8155
%P VOLT2   = 8076
%P S2_SC   =  0.98
%P L_ANG_MAX = 192
B 3326 8125   68   29
B 3336 8126   68   29
B 3346 8017   68   29
B 3356 7967   68   29
B 3366 7945   68   29
B 3376 7916   68   29
B 3386 7888   68   29
B 3396 7558   68   31
B 3406 7604   68   38
B 3416 7622   68   45
B 3426 7498   68   53
B 3436 7539   62   62
B 3446 7541   29   71
B 3456 7544   29   80
B 3466 7633   29   90
*** dt = 62 , A = 95 , rpm = 315 
B 3476 7710   29  100
B 3486 7779   29  111
B 3496 7758   29  121
B 3506 7765   29  129
B 3516 8020   29  137
B 3526 8022   29  147
pull out 152
B 3536 8023  -98  155
B 3546 8024  -98  165
B 3556 8024  -98  173
B 3566 7810  -98  178
B 3576 7797  -98  183
B 3586 7849  -98  189
B 3596 7909  -98  194
B 3606 7277  -98  197
B 3616 7476  -98  198
B 3626 7364  -98  198
B 3636 7540  -98  198
*** amax = 198  vhit = 97
B 3646 7566  -95  190
B 3656 7562  -95  175
B 3666 7328  -95  159
B 3676 7223  -95  143
B 3686 7287  -95  124
B 3696 7260  -95  106
B 3706 7388  -95   86
B 3716 7390  -95   64
B 3726 7599  -95   41
B 3736 7673  -95   18
B 3746 7685  -95   -7
push -11 -10
push out at target
B 3756 7696   78  -20
B 3766 7671   78  -31
B 3776 7585   78  -45
B 3786 7644   78  -60
B 3796 7690   78  -73
B 3806 7741   78  -88
B 3816 7316   78 -102
B 3826 7495   78 -117
B 3836 7388   78 -125
B 3846 7598   55 -128
B 3856 7595   14 -128
B 3866 7719    9 -128
B 3876 7566    9 -117
B 3886 7414    9 -105
B 3896 7445    9  -94
B 3906 7990    9  -81
B 3916 8035    9  -68
B 3926 8038    9  -55
B 3936 8076    9  -42
B 3946 8078    9  -29
pb end 
B 3956 8079   10  -17
B 3966 8081   10   -5
B 3976 8081   10    5
B 3986 8082   10   13
B 3996 8116   10   19
B 4006 8117   10   22
B 4016 8117   10   25
B 4026 8119   10   27
B 4036 8119   10   27
B 4046 8119   10   28
B 4056 8119   10   31
B 4066 8119   10   31
B 4076 8119   10   31
B 4086 8117   10   31
B 4096 8117   10   31
B 4106 8117   10   31
B 4116 8117   10   31
B 4126 8117   10   31
B 4136 8117   10   31
B 4146 8117   10   31
B 4156 8119   10   31
B 4166 8119   10   31
B 4176 8119   10   30
B 4186 8119   10   30
B 4196 8119   10   30
B 4206 8120   10   30
B 4216 8119   10   30
B 4226 8119   10   30
B 4236 8120   10   30
B 4246 8119   10   30
B 4256 8120   10   30
B 4266 8123   10   30
B 4276 8120   10   30
B 4286 8119   10   30
B 4296 8120   10   30
B 4306 8120   10   30
B 4316 8119   10   30
B 4326 8120   10   30
B 4336 8120   10   30
B 4346 8120   10   30
B 4356 8120   10   30
B 4366 8120   10   30
B 4376 8120   10   30
B 4386 8120   10   30
B 4396 8120   10   30
B 4406 8120   10   30
B 4416 8119   10   30
B 4426 8156   10   30
B 4436 8156   10   30
B 4446 8122   10   30
B 4456 8120   10   30
B 4466 8120   10   30
B 4476 8120   10   30
B 4486 8122   10   30
B 4496 8120   10   30
B 4506 8120   10   30
B 4516 8157   10   30
B 4526 8157   10   30
B 4536 8120   10   30
B 4546 8120   10   30
B 4556 8122   10   30
B 4566 8120   10   30
B 4576 8122   10   30
B 4586 8122   10   30
B 4596 8120   10   30
B 4606 8120   10   30
B 4616 8120   10   30
B 4626 8120   10   30
B 4636 8120   10   30
B 4646 8120   10   30
B 4656 8122   10   30
B 4666 8120   10   30
B 4676 8122   10   30
B 4686 8122   10   30
B 4696 8122   10   30
B 4706 8122   10   30
B 4716 8123   10   30
B 4726 8122   10   30
B 4736 8119   10   30
B 4746 8122   10   30
B 4756 8122   10   30
B 4766 8122   10   30
B 4776 8122   10   30
B 4786 8123   10   30
B 4796 8122   10   30
B 4806 8122   10   30
B 4816 8122   10   30
B 4826 8122   10   30
B 4836 8122   10   30
B 4846 8123   10   30
B 4856 8123   10   30
B 4866 8157   10   30
B 4876 8122   10   30
B 4886 8122   10   30
B 4896 8122   10   30
B 4906 8120   10   30
B 4916 8122   10   30
B 4926 8122   10   30
B 4936 8122   10   30
B 4946 8122   10   30
SSS vs= 0.98  t=  192
%P VOLT1   = 8155
%P VOLT2   = 8073
%P S2_SC   =  0.98
%P L_ANG_MAX = 192
B 4956 8122   68   30
B 4966 8122   68   30
B 4976 8122   68   30
B 4986 7999   68   30
B 4996 7962   68   30
B 5006 7939   68   30
B 5016 7906   68   30
B 5026 7525   68   30
B 5038 7593   68   35
B 5049 7609   68   42
B 5059 7560   68   51
B 5069 7465   68   59
B 5079 7468   29   67
B 5089 7506   29   76
B 5099 7614   29   86
*** dt = 61 , A = 96 , rpm = 315 
B 5109 7684   29   97
B 5119 7729   29  107
B 5129 7716   29  117
B 5139 7725   29  127
B 5149 7875   29  135
B 5159 8019   29  143
B 5169 8022   29  152
pull out 152
B 5179 8023  -98  161
B 5189 8060  -98  170
B 5199 7878  -98  177
B 5209 7756  -98  181
B 5219 7824  -98  187
B 5229 7882  -98  193
B 5239 7828  -98  196
B 5249 7528  -98  199
B 5259 7454  -98  199
B 5269 7473  -98  199
*** amax = 199  vhit = 97
B 5279 7579  -95  196
B 5289 7558  -95  183
B 5299 7477  -95  168
B 5309 7191  -95  151
B 5319 7261  -95  135
B 5329 7208  -95  116
B 5339 7381  -95   97
B 5349 7388  -95   76
B 5359 7598  -95   54
B 5369 7669  -95   31
B 5379 7676  -95    7
push -11 -10
push out at target
B 5389 7726   78  -13
B 5399 7689   78  -25
B 5409 7651   78  -37
B 5419 7637   78  -51
B 5429 7672   78  -65
B 5439 7721   78  -79
B 5449 7304   78  -94
B 5459 7527   78 -109
B 5469 7447   78 -120
B 5480 7597   78 -126
B 5490 7615   34 -126
B 5500 7619    9 -126
B 5510 7484    9 -119
B 5520 7360    9 -106
B 5530 7418    9  -93
B 5540 7872    9  -81
B 5550 7958    9  -67
B 5560 7963    9  -54
B 5570 8074    9  -40
B 5580 8076    9  -26
B 5590 8076    9  -13
pb end 
B 5600 8078   10    0
B 5610 8079   10   12
B 5620 8081   10   21
B 5630 8081   10   27
B 5640 8115   10   32
B 5650 8115   10   35
B 5660 8082   10   37
B 5670 8116   10   39
B 5680 8116   10   39
B 5690 8119   10   39
B 5700 8116   10   41
B 5710 8115   10   41
B 5720 8117   10   41
B 5730 8116   10   41
B 5740 8116   10   41
B 5750 8116   10   41
B 5760 8113   10   41
B 5770 8116   10   41
B 5780 8119   10   41
B 5790 8117   10   41
B 5800 8115   10   41
B 5810 8117   10   41
B 5820 8117   10   40
B 5830 8117   10   39
B 5840 8117   10   37
B 5850 8116   10   36
B 5860 8116   10   35
B 5870 8117   10   35
B 5880 8119   10   34
B 5890 8119   10   34
B 5900 8117   10   33
B 5910 8119   10   33
B 5920 8119   10   33
B 5930 8117   10   33
B 5940 8119   10   33
B 5950 8117   10   33
B 5960 8119   10   33
B 5970 8119   10   33
B 5980 8116   10   33
B 5990 8119   10   33
B 6000 8119   10   33
B 6010 8117   10   33
B 6020 8117   10   33
B 6030 8119   10   33
B 6040 8117   10   33
B 6050 8119   10   33
B 6060 8119   10   33
B 6070 8120   10   33
B 6080 8119   10   33
B 6090 8120   10   33
B 6100 8120   10   33
B 6110 8120   10   33
B 6120 8119   10   33
B 6130 8119   10   33
B 6140 8120   10   33
B 6150 8119   10   33
B 6160 8119   10   33
B 6170 8119   10   33
B 6180 8119   10   33
B 6190 8119   10   33
B 6200 8119   10   33
B 6210 8120   10   33
B 6220 8120   10   33
B 6230 8119   10   33
B 6240 8119   10   33
B 6250 8120   10   33
B 6260 8119   10   33
B 6270 8120   10   33
B 6280 8120   10   33
B 6290 8120   10   33
B 6300 8120   10   33
B 6310 8123   10   33
B 6320 8119   10   33
B 6330 8120   10   33
B 6340 8123   10   33
B 6350 8119   10   33
B 6360 8120   10   33
B 6370 8123   10   33
B 6380 8119   10   33
B 6390 8119   10   33
B 6400 8120   10   33
B 6410 8119   10   33
B 6420 8120   10   33
B 6430 8120   10   33
B 6440 8120   10   33
B 6450 8156   10   33
B 6460 8156   10   33
B 6470 8120   10   33
B 6480 8119   10   33
B 6490 8120   10   33
B 6500 8120   10   33
B 6510 8119   10   33
B 6520 8120   10   33
B 6530 8120   10   33
B 6540 8119   10   33
B 6550 8120   10   33
B 6560 8120   10   33
B 6570 8119   10   33
B 6580 8120   10   33
B 6590 8120   10   33
SSS vs= 0.98  t=  192
%P VOLT1   = 8155
%P VOLT2   = 8069
%P S2_SC   =  0.99
%P L_ANG_MAX = 192
B 6600 8120   68   33
B 6610 8120   68   33
B 6620 8032   68   33
B 6630 7967   68   33
B 6640 7947   68   33
B 6650 7920   68   33
B 6660 7500   68   33
B 6670 7490   68   34
B 6680 7565   68   41
B 6690 7546   68   48
B 6700 7566   68   56
B 6710 7500   49   64
B 6720 7541   29   72
B 6730 7541   29   82
B 6740 7614   29   91
*** dt = 62 , A = 95 , rpm = 315 
B 6750 7696   29  102
B 6760 7734   29  113
B 6770 7752   29  123
B 6780 8011   29  131
B 6790 8015   29  139
B 6800 8019   29  148
pull out 153
B 6810 8022  -98  157
B 6820 8020  -98  167
B 6830 8024  -98  175
B 6840 7838  -98  182
B 6850 7791  -98  186
B 6860 7795  -98  191
B 6870 7145  -98  196
B 6880 7198  -98  199
B 6890 7385  -98  202
B 6900 7649  -98  202
B 6910 7528  -98  202
*** amax = 202  vhit = 95
B 6920 7579  -93  196
B 6930 7383  -93  182
B 6940 7421  -93  167
B 6950 7278  -93  150
B 6960 7168  -93  132
B 6970 7215  -93  114
B 6980 7313  -93   94
B 6990 7564  -93   73
B 7000 7563  -93   51
B 7010 7632  -93   27
B 7020 7712  -93    3
push -12 -10
push out at target
B 7030 7730   78  -16
B 7040 7686   78  -27
B 7050 7654   78  -41
B 7060 7607   78  -56
B 7070 7681   78  -69
B 7080 7626   78  -83
B 7090 7667   78  -98
B 7100 7334   78 -113
B 7110 7587   78 -123
B 7120 7507   71 -127
B 7130 7530   22 -127
B 7140 7517    9 -127
B 7150 7668    9 -119
B 7160 7497    9 -106
B 7170 7434    9  -96
B 7180 7452    9  -82
B 7190 7994    9  -69
B 7200 8071    9  -57
B 7210 8071    9  -43
B 7220 8075    9  -30
pb end 
B 7230 8076   10  -17
B 7240 8076   10   -5
B 7250 8078   10    6
B 7260 8078   10   15
B 7270 8078   10   21
B 7280 8079   10   25
B 7290 8079   10   28
B 7300 8081   10   30
B 7310 8079   10   31
B 7320 8079   10   31
B 7330 8081   10   31
B 7340 8115   10   32
B 7350 8115   10   32
B 7360 8115   10   32
B 7370 8116   10   32
B 7380 8115   10   32
B 7390 8113   10   32
B 7400 8115   10   32
B 7410 8113   10   32
B 7420 8116   10   32
B 7430 8115   10   32
B 7440 8116   10   32
B 7450 8115   10   32
B 7460 8116   10   32
B 7470 8116   10   32
B 7480 8117   10   32
B 7490 8115   10   31
B 7500 8116   10   31
B 7510 8117   10   31
B 7520 8117   10   30
B 7530 8117   10   30
B 7540 8119   10   30
B 7550 8116   10   30
B 7560 8116   10   30
B 7570 8116   10   30
B 7580 8117   10   30
B 7590 8116   10   29
B 7600 8116   10   29
B 7610 8116   10   29
B 7620 8117   10   29
B 7630 8116   10   29
B 7640 8117   10   29
B 7650 8119   10   29
B 7660 8116   10   29
B 7670 8117   10   29
B 7680 8117   10   29
B 7690 8119   10   29
B 7700 8119   10   29
B 7710 8116   10   29
B 7720 8117   10   29
B 7730 8117   10   29
B 7740 8117   10   29
B 7750 8117   10   29
B 7760 8119   10   29
B 7770 8117   10   29
B 7780 8117   10   29
B 7790 8119   10   29
B 7800 8117   10   29
B 7810 8117   10   29
B 7820 8119   10   29
B 7830 8117   10   29
B 7840 8119   10   29
B 7850 8117   10   29
B 7860 8119   10   29
B 7870 8119   10   29
B 7880 8117   10   29
B 7890 8117   10   29
B 7900 8117   10   29
B 7910 8117   10   29
B 7920 8119   10   29
B 7930 8119   10   29
B 7940 8117   10   29
B 7950 8119   10   29
B 7960 8117   10   29
B 7970 8117   10   29
B 7980 8119   10   29
B 7990 8117   10   29
B 8000 8119   10   29
B 8010 8119   10   29
B 8020 8117   10   29
B 8030 8119   10   29
B 8040 8119   10   29
B 8050 8119   10   29
B 8060 8119   10   29
B 8070 8120   10   29
B 8080 8119   10   29
B 8090 8119   10   29
B 8100 8119   10   29
B 8110 8119   10   29
B 8120 8119   10   29
B 8130 8117   10   29
B 8140 8120   10   29
B 8150 8117   10   29
B 8160 8115   10   29
B 8170 8119   10   29
B 8180 8119   10   29
B 8190 8117   10   29
B 8200 8119   10   29
B 8210 8119   10   29
B 8220 8119   10   29
SSS vs= 0.99  t=  192
%P VOLT1   = 8155
%P VOLT2   = 8066
%P S2_SC   =  0.99
%P L_ANG_MAX = 192
B 8230 8119   68   29
B 8240 8119   68   29
B 8250 8117   68   29
B 8261 8001   68   29
B 8271 7958   68   30
B 8281 7936   68   30
B 8291 7908   68   30
B 8301 7489   68   30
B 8311 7587   68   32
B 8321 7601   68   39
B 8331 7516   68   47
B 8341 7495   68   55
B 8351 7502   49   63
B 8361 7503   29   72
B 8371 7627   29   81
B 8381 7660   29   91
*** dt = 62 , A = 95 , rpm = 315 
B 8391 7770   29  101
B 8401 7787   29  110
B 8411 7797   29  119
B 8421 7979   29  127
B 8431 8017   29  135
B 8441 8019   29  143
pull out 147
B 8451 8019  -98  151
B 8461 8020  -98  158
B 8471 7959  -98  164
B 8481 7785  -98  170
B 8491 7785  -98  174
B 8501 7833  -98  179
B 8511 7286  -98  184
B 8521 7428  -98  187
B 8531 7397  -98  187
B 8541 7563  -98  187
B 8551 7573  -98  187
*** amax = 187  vhit = 102
B 8561 7532 -100  178
B 8571 7429 -100  163
B 8581 7269 -100  147
B 8591 7332 -100  131
B 8601 7146 -100  113
B 8611 7262 -100   94
B 8621 7276 -100   74
B 8631 7563 -100   52
B 8641 7632 -100   30
B 8651 7635 -100    7
push -10 -10
push out at target
B 8661 7682   78  -13
B 8671 7676   78  -24
B 8681 7626   78  -37
B 8691 7593   78  -51
B 8701 7644   78  -66
B 8711 7694   78  -80
B 8721 7565   78  -96
B 8731 7384   78 -111
B 8741 7322   78 -125
B 8751 7576   78 -133
B 8761 7590   55 -134
B 8771 7562    0 -135
B 8781 7448    0 -134
B 8791 7303    9 -123
B 8801 7416    9 -109
B 8811 7377    9  -96
B 8821 7761    9  -83
B 8831 7776    9  -69
B 8841 8030    9  -55
B 8851 8034    9  -41
B 8861 8035    9  -27
B 8871 8071    9  -14
pb end 
B 8881 8072   10   -1
B 8891 8075   10   11
B 8901 8075   10   20
B 8911 8076   10   27
B 8921 8078   10   31
B 8931 8078   10   34
B 8941 8078   10   36
B 8951 8078   10   37
B 8961 8078   10   37
B 8971 8079   10   39
B 8981 8076   10   39
B 8991 8113   10   39
B 9001 8079   10   39
B 9011 8076   10   39
B 9021 8078   10   39
B 9031 8078   10   39
B 9041 8078   10   39
B 9051 8113   10   39
B 9061 8078   10   39
B 9071 8078   10   39
B 9081 8115   10   39
B 9091 8115   10   39
B 9101 8115   10   39
B 9111 8115   10   39
B 9121 8113   10   39
B 9131 8115   10   37
B 9141 8115   10   36
B 9151 8115   10   35
B 9161 8115   10   35
B 9171 8113   10   35
B 9181 8079   10   35
B 9191 8079   10   35
B 9201 8115   10   35
B 9211 8116   10   35
B 9221 8115   10   35
B 9231 8115   10   35
B 9241 8116   10   35
B 9251 8117   10   35
B 9261 8117   10   35
B 9271 8116   10   35
B 9281 8116   10   35
B 9291 8115   10   35
B 9301 8116   10   35
B 9311 8116   10   35
B 9321 8116   10   35
B 9331 8116   10   35
B 9341 8116   10   35
B 9351 8116   10   35
B 9361 8116   10   35
B 9371 8115   10   35
B 9381 8116   10   35
B 9391 8115   10   35
B 9401 8113   10   35
B 9411 8117   10   35
B 9421 8116   10   35
B 9431 8116   10   35
B 9441 8115   10   35
B 9451 8115   10   35
B 9461 8116   10   35
B 9471 8116   10   35
B 9481 8117   10   35
B 9491 8117   10   35
B 9501 8116   10   35
B 9511 8116   10   35
B 9521 8116   10   35
B 9531 8116   10   35
B 9541 8117   10   35
B 9551 8116   10   35
B 9561 8117   10   35
