SSS vs= 0.97  t=  178
B 8696 8040   69   20
B 8706 7966   69   20
B 8716 7943   69   20
B 8726 7919   69   20
B 8736 7571   69   21
B 8746 7553   69   21
B 8756 7618   69   27
B 8766 7528   69   34
B 8776 7555   69   40
B 8786 7500   69   48
B 8797 7505   69   56
B 8807 7504   63   64
B 8817 7541   49   73
B 8827 7635   31   82
B 8837 7666   29   92
B 8847 7711   29  101
B 8857 7807   29  110
*** adj PULL_V2->30 
*** dt = 72 , A = 112 , rpm = 298 
B 8867 7822   29  119
B 8877 7831   29  127
B 8887 7976   29  135
B 8897 7981   29  143
B 8907 8018   29  150
B 8917 8018   29  157
B 8927 8019   29  164
pull out 166
B 8937 8021  -98  171
B 8947 8053  -98  177
B 8957 8055  -98  184
B 8967 7865  -98  190
B 8977 7803  -98  192
B 8987 7829  -98  198
B 8997 7909  -98  202
B 9007 7452  -98  204
B 9017 7459  -98  206
B 9027 7523  -98  206
B 9037 7622  -98  206
*** amax = 206  vhit = 103
B 9047 7569 -101  202
B 9057 7589 -101  189
B 9067 7329 -101  174
B 9077 7384 -101  158
B 9087 7269 -101  140
B 9097 7281 -101  123
B 9107 7309 -101  104
B 9117 7462 -101   84
B 9127 7641 -101   63
B 9137 7637 -101   40
B 9147 7709 -101   16
B 9157 7717 -101   -8
push -10 -10
push out at target
B 9167 7729   78  -20
B 9177 7662   78  -32
B 9187 7612   78  -44
B 9197 7637   78  -57
B 9207 7717   78  -70
B 9217 7371   78  -84
B 9227 7396   78  -97
B 9237 7526   78 -108
B 9247 7639   78 -116
B 9257 7591   55 -116
B 9267 7608    9 -116
B 9277 7532    9 -113
B 9287 7610    9 -101
B 9297 7536    9  -90
B 9307 8019    9  -80
B 9317 8029    9  -66
B 9327 8035    9  -54
B 9337 8072    9  -41
B 9347 8073    9  -29
pb end 
B 9357 8073   10  -16
B 9367 8076   10   -5
B 9377 8076   10    5
B 9387 8077   10   13
B 9397 8074   10   19
B 9407 8077   10   23
B 9417 8077   10   25
B 9427 8113   10   27
B 9437 8114   10   27
B 9447 8113   10   28
B 9457 8115   10   28
B 9467 8114   10   28
B 9477 8113   10   28
B 9487 8111   10   28
B 9497 8113   10   28
B 9507 8113   10   28
B 9517 8111   10   28
B 9527 8111   10   28
B 9537 8113   10   28
B 9547 8113   10   28
SSS vs= 0.99  t=  213
%P VOLT1   = 8037
%P VOLT2   = 8227
%P S2_SC   =  0.99
%P L_ANG_MAX = 213
B 9557 8113   69   28
B 9567 8113   69   28
B 9577 8037   69   28
B 9587 7964   69   28
B 9597 7942   69   28
B 9607 7918   69   28
B 9617 7887   69   28
B 9627 7530   69   28
B 9637 7608   69   29
B 9647 7632   69   36
B 9657 7585   69   43
B 9667 7497   69   50
B 9677 7504   69   56
B 9687 7466   63   64
B 9697 7569   47   73
B 9707 7572   31   82
B 9717 7611   29   92
B 9727 7657   29  101
B 9737 7696   29  111
*** dt = 66 , A = 112 , rpm = 315 
B 9747 7749   29  120
B 9757 7970   29  128
B 9767 7974   29  136
B 9777 7977   29  144
B 9787 8017   29  152
B 9797 8018   29  160
pull out 165
B 9807 8018  -98  167
B 9817 8019  -98  174
B 9827 7970  -98  180
B 9837 7811  -98  186
B 9847 7804  -98  189
B 9857 7842  -98  194
B 9867 7926  -98  198
B 9877 7530  -98  200
B 9887 7513  -98  201
B 9897 7555  -98  201
B 9907 7638  -98  201
*** amax = 201  vhit = 106
B 9917 7595 -104  194
B 9927 7596 -104  179
B 9937 7276 -104  164
