goto reselect
L: in lcd_mode_selection
L: t_push=  4918
in loop, waiting for press
B 2650 7950   47  118
B 2660 7991   28  126
B 2670 7997   19  134
*** dt = 20 , A = 135 , rpm = 132 
B 2680 8025   17  142
B 2690 8018   17  152
pull out 152
B 2700 8091  -95  161
B 2710 7969  -95  169
B 2720 7933  -95  175
B 2730 8098  -95  182
B 2740 8150  -95  190
B 2750 8197  -95  194
B 2760 7794  -95  198
B 2770 7678  -95  198
B 2780 7710  -95  198
*** amax = 198  vhit = 100
B 2790 7732  -95  192
B 2800 7720  -95  177
B 2810 7587  -95  161
B 2820 7273  -95  144
B 2830 7343  -95  126
B 2840 7436  -95  106
B 2850 7670  -95   86
B 2860 7670  -95   65
B 2870 7809  -95   42
B 2880 7953  -95   18
B 2890 7961  -95   -7
push -11 -10
push out at target
B 2900 7940   76  -21
B 2910 7918   76  -33
B 2920 7850   76  -47
B 2930 7837   76  -62
B 2940 7884   76  -75
B 2950 7940   76  -92
B 2960 7882   76 -108
B 2970 7780   76 -124
B 2980 7690   76 -138
B 2990 7737   76 -144
B 3000 7833   37 -144
B 3010 7812    9 -144
B 3020 7882    9 -140
B 3030 7577    9 -128
B 3040 7661    9 -114
B 3050 7701    9 -103
B 3060 8142    9  -90
B 3070 8151    9  -76
B 3080 8298    9  -63
B 3090 8337    9  -50
pb end 
B 3100 8339   10  -36
B 3110 8340   10  -23
B 3120 8340   10  -10
B 3130 8342   10    1
B 3140 8340   10   10
B 3150 8343   10   17
B 3160 8346   10   22
B 3170 8344   10   24
B 3180 8344   10   26
B 3190 8347   10   26
SSS vs= 0.95  t=  185
%P VOLT1   = 8274
%P VOLT2   = 8454
%P S2_SC   =  0.96
%P L_ANG_MAX = 185
B 3200 8344   57   26
B 3210 8346   57   26
B 3220 8347   57   26
B 3230 8315   57   26
B 3240 8290   57   26
B 3250 8259   57   26
B 3260 8226   57   26
B 3270 8054   57   26
B 3280 8039   57   26
B 3290 7998   57   26
B 3300 7960   57   29
B 3310 7968   57   35
B 3320 7913   57   42
B 3330 7898   57   47
B 3340 7909   57   53
B 3350 7949   57   58
B 3360 7907   57   64
B 3370 7901   57   70
B 3380 7969   57   76
B 3390 7936   57   82
B 3400 7940   57   88
B 3410 7945   57   94
B 3420 7943   57  101
B 3430 7945   57  108
B 3440 7911   51  115
B 3450 7987   42  123
B 3460 7991   23  131
*** dt = 20 , A = 137 , rpm = 132 
B 3470 7984   18  140
B 3480 8001   18  149
pull out 154
B 3490 8043  -95  158
B 3500 7967  -95  166
B 3510 7933  -95  173
B 3520 7941  -95  181
B 3530 8100  -95  188
B 3540 7512  -95  193
B 3550 7523  -95  197
B 3560 7642  -95  197
B 3570 7800  -95  197
*** amax = 197  vhit = 100
B 3580 7742  -95  194
B 3590 7759  -95  181
B 3600 7431  -95  165
B 3610 7498  -95  148
B 3620 7393  -95  130
B 3630 7420  -95  111
B 3640 7453  -95   91
B 3650 7600  -95   70
B 3660 7881  -95   47
B 3670 7880  -95   23
B 3680 7925  -95   -2
push -11 -10
push out at target
B 3690 7938   76  -19
B 3700 7844   76  -31
B 3710 7805   76  -43
B 3720 7889   76  -54
B 3730 7944   76  -66
B 3740 7990   76  -79
B 3750 7795   76  -91
B 3760 7720   76 -100
B 3770 7724   61 -105
B 3780 7851   30 -105
B 3790 7931    9 -105
B 3800 8003    9  -99
B 3810 7687    9  -87
B 3820 7728    9  -75
B 3830 7679    9  -64
B 3840 8184    9  -51
B 3850 8189    9  -38
B 3860 8298    9  -25
B 3870 8337    9  -12
pb end 
B 3880 8339   10    1
B 3890 8339   10   13
B 3900 8339   10   23
B 3910 8342   10   31
B 3920 8340   10   36
B 3930 8342   10   39
B 3940 8342   10   40
B 3950 8340   10   40
B 3960 8343   10   40
B 3970 8343   10   40
*** 3983
SSS vs= 0.96  t=  185
%P VOLT1   = 8333
%P VOLT2   = 8479
%P S2_SC   =  0.95
%P L_ANG_MAX = 185
B   0 839    0    0
B  10 8391   57    0
B  20 8355   57    0
B  30 8290   57    0
B  40 8290   57    0
B  50 8301   57    0
B  60 8065   57    0
B  70 8142   57    0
B  80 8149   57    0
B  90 8213   57    1
B 100 8168   57    7
B 110 8116   57   15
B 120 7941   57   23
B 130 7921   57   32
B 140 7949   57   40
B 150 7971   57   48
B 160 7981   55   55
B 170 7978   57   62
B 180 8036   57   70
B 190 8025   57   78
B 200 8025   55   86
B 210 7990   55   93
B 220 7962   57  102
B 230 7967   44  109
B 240 7970   35  118
B 250 8003   21  126
B 260 8037   19  135
*** dt = 26 , A = 137 , rpm = 140 
B 270 8056   18  144
B 280 8130   18  154
pull out 161
B 290 8144  -95  162
B 300 8222  -95  170
B 310 8166  -95  177
B 320 8033  -95  184
B 330 8084  -95  190
B 340 8140  -95  197
B 350 8189  -95  200
B 360 7763  -95  202
B 370 7793  -95  202
B 380 7675  -95  202
*** amax = 202  vhit = 100
B 390 7729  -95  196
B 400 7548  -95  182
B 410 7591  -95  166
B 420 7310  -95  148
B 430 7347  -95  130
B 440 7400  -95  111
B 450 7671  -95   91
B 460 7777  -95   70
B 470 7773  -95   46
B 480 7918  -95   22
B 490 7929  -95   -2
push -10 -10
push out at target
B 500 7948   76  -20
B 510 7926   76  -31
B 520 7901   76  -46
B 530 7845   76  -62
B 540 7885   76  -76
B 550 7831   76  -92
B 560 7881   76 -110
B 570 7785   76 -126
B 580 7804   76 -138
B 590 7705   76 -146
B 600 7834   53 -146
B 610 7738    9 -146
B 620 7822    9 -143
B 630 7501    9 -131
B 640 7621    9 -116
B 650 7681    9 -105
B 660 7992    9  -90
B 670 8252    9  -75
B 680 8259    9  -62
B 690 8332    9  -47
B 700 8337    9  -33
pb end 
B 710 8339   10  -19
B 720 8340   10   -6
B 730 8342   10    6
B 740 8342   10   15
B 750 8342   10   22
B 760 8343   10   26
B 770 8343   10   28
B 780 8344   10   29
B 790 8346   10   29
SSS vs= 0.95  t=  197
%P VOLT1   = 8274
%P VOLT2   = 8447
%P S2_SC   =  0.96
%P L_ANG_MAX = 197
B 800 8343   57   29
B 810 8346   57   29
B 820 8346   57   29
B 830 8318   57   29
B 840 8287   57   29
B 850 8243   57   29
B 860 8202   57   29
B 870 8039   57   29
B 880 7958   57   29
B 890 7953   57   29
B 900 7958   57   32
B 910 7894   57   38
B 920 7907   57   45
B 930 7858   57   50
B 940 7912   57   56
B 950 7919   57   61
B 960 7911   57   66
B 970 7972   57   72
B 980 7966   57   78
B 990 7931   57   83
B 1000 7935   57   90
B 1010 7939   57   96
B 1020 7940   57  102
B 1030 7905   57  110
B 1040 7911   55  117
B 1050 7983   40  124
B 1060 7952   41  133
B 1070 7984   19  142
*** dt = 12 , A = 150 , rpm = 149 
B 1080 8002   18  150
B 1090 8044   18  159
pull out 160
B 1100 8064  -95  168
B 1110 8180  -95  175
B 1120 8154  -95  182
B 1130 8042  -95  189
B 1140 8094  -95  196
B 1150 8143  -95  201
B 1160 8193  -95  204
B 1170 7759  -95  206
B 1180 7786  -95  206
B 1190 7670  -95  206
*** amax = 206  vhit = 100
B 1200 7725  -95  199
B 1210 7579  -95  185
B 1220 7622  -95  169
B 1230 7304  -95  152
B 1240 7379  -95  134
B 1250 7430  -95  114
B 1260 7672  -95   94
B 1270 7784  -95   72
B 1280 7779  -95   49
B 1290 7921  -95   25
B 1300 7934  -95    0
push -11 -10
push out at target
B 1310 7948   76  -18
B 1320 7931   76  -30
B 1330 7910   76  -44
B 1340 7843   76  -59
B 1350 7874   76  -74
B 1360 7822   76  -90
B 1370 7872   76 -106
B 1380 7750   76 -122
B 1390 7811   76 -135
B 1400 7710   76 -143
B 1410 7838   53 -144
B 1420 7744    0 -144
B 1430 7822    9 -143
B 1440 7499    9 -130
B 1450 7622    9 -116
B 1460 7677    9 -105
B 1470 7987    9  -91
B 1480 8246    9  -78
B 1490 8256    9  -63
B 1500 8293    9  -50
B 1510 8296    9  -36
pb end 
B 1520 8297   10  -22
B 1530 8336   10  -10
B 1540 8337   10    2
B 1550 8337   10   12
B 1560 8339   10   20
B 1570 8339   10   24
B 1580 8339   10   27
B 1590 8340   10   29
B 1600 8344   10   30
B 1610 8340   10   30
SSS vs= 0.96  t=  197
%P VOLT1   = 8333
%P VOLT2   = 8440
%P S2_SC   =  0.95
%P L_ANG_MAX = 197
B 1620 8377   57   30
B 1630 8342   57   30
B 1640 8316   57   30
B 1650 8255   57   29
B 1660 8224   57   29
B 1670 8189   57   29
B 1680 8020   57   29
B 1690 8006   57   29
B 1700 7997   57   29
B 1710 7960   57   30
B 1720 7892   57   37
B 1730 7904   57   43
B 1740 7888   57   50
B 1750 7907   57   55
B 1760 7913   57   61
B 1770 7875   57   66
B 1780 7938   57   72
B 1790 7932   57   78
B 1800 7931   57   84
B 1810 7936   57   90
B 1820 7936   57   97
B 1830 7935   57  104
B 1840 7905   57  111
B 1850 7908   53  118
B 1860 7946   45  126
B 1870 7952   29  135
B 1880 7970   19  144
*** dt = 12 , A = 150 , rpm = 149 
B 1890 7978   18  153
pull out 162
B 1900 8033  -95  162
B 1910 8058  -95  171
B 1920 8139  -95  180
B 1930 8150  -95  186
B 1940 8044  -95  193
B 1950 8059  -95  200
B 1960 8111  -95  206
B 1970 8153  -95  209
B 1980 7749  -95  212
B 1990 7778  -95  212
B 2000 7672  -95  212
*** amax = 212  vhit = 100
B 2010 7732  -95  205
B 2020 7545  -95  190
B 2030 7587  -95  174
B 2040 7273  -95  157
B 2050 7347  -95  139
B 2060 7394  -95  120
B 2070 7667  -95  100
B 2080 7811  -95   77
B 2090 7808  -95   56
B 2100 7916  -95   32
B 2110 7929  -95    7
push -10 -10
push out at target
B 2120 7945   76  -16
B 2130 7943   76  -26
B 2140 7930   76  -39
B 2150 7851   76  -54
B 2160 7918   76  -67
B 2170 7896   76  -82
B 2180 7942   76  -98
B 2190 7683   76 -113
B 2200 7790   76 -126
B 2210 7689   76 -134
B 2220 7811   53 -135
B 2230 7779    0 -135
B 2240 7860    9 -134
B 2250 7532    9 -122
B 2260 7547    9 -107
B 2270 7605    9  -96
B 2280 7916    9  -82
B 2290 8210    9  -67
B 2300 8218    9  -54
B 2310 8290    9  -39
B 2320 8293    9  -26
pb end 
B 2330 8297   10  -12
B 2340 8296   10    2
B 2350 8333   10   13
B 2360 8336   10   22
B 2370 8333   10   27
B 2380 8339   10   31
B 2390 8336   10   33
B 2400 8336   10   33
B 2410 8339   10   33
B 2420 8336   10   33
SSS vs= 0.95  t=  199
%P VOLT1   = 8274
%P VOLT2   = 8433
%P S2_SC   =  0.96
%P L_ANG_MAX = 199
B 2430 8337   57   33
B 2440 8340   57   33
B 2450 8311   57   33
B 2460 8246   57   32
B 2470 8208   57   30
B 2480 8165   57   29
B 2490 7970   57   29
B 2500 7997   57   30
B 2510 7994   57   30
B 2520 7960   57   32
B 2530 7892   57   38
B 2540 7900   57   45
B 2550 7922   57   50
B 2560 7872   57   56
B 2570 7877   57   62
B 2580 7911   57   67
B 2590 7972   57   73
B 2600 7963   57   79
B 2610 7894   57   85
B 2620 7932   57   92
B 2630 7935   57   98
B 2640 7901   57  105
B 2650 7939   57  112
B 2660 7942   53  119
B 2670 7946   46  127
B 2680 7949   30  136
B 2690 7967   19  144
*** dt = 17 , A = 151 , rpm = 140 
B 2700 7978   17  154
B 2710 8029   17  163
pull out 166
B 2720 8055  -95  172
B 2730 8137  -95  180
B 2740 8115  -95  186
B 2750 7997  -95  194
B 2760 8047  -95  201
B 2770 8097  -95  206
B 2780 8147  -95  210
B 2790 7718  -95  212
B 2800 7751  -95  213
*** amax = 213  vhit = 100
B 2810 7638  -95  212
B 2820 7729  -95  206
B 2830 7584  -95  192
B 2840 7626  -95  176
B 2850 7306  -95  159
B 2860 7306  -95  141
B 2870 7355  -95  122
B 2880 7626  -95  102
B 2890 7732  -95   81
B 2900 7731  -95   58
B 2910 7876  -95   34
B 2920 7924  -95    9
push -10 -10
push out at target
B 2930 7942   76  -14
B 2940 7908   76  -26
B 2950 7903   76  -38
B 2960 7818   76  -54
B 2970 7916   76  -67
B 2980 7896   76  -82
B 2990 7939   76  -97
B 3000 7648   76 -112
B 3010 7788   76 -126
B 3020 7692   76 -134
B 3030 7807   53 -135
B 3040 7778    0 -135
B 3050 7858    9 -132
B 3060 7600    9 -120
B 3070 7577    9 -106
B 3080 7640    9  -95
B 3090 7910    9  -80
B 3100 8169    9  -66
B 3110 8180    9  -52
B 3120 8287    9  -38
B 3130 8293    9  -23
pb end 
B 3140 8293   10  -10
B 3150 8294   10    3
B 3160 8296   10   15
B 3170 8296   10   24
B 3180 8333   10   30
B 3190 8332   10   33
B 3200 8333   10   34
B 3210 8334   10   35
B 3220 8332   10   35
B 3230 8336   10   35
SSS vs= 0.96  t=  199
%P VOLT1   = 8274
%P VOLT2   = 8430
%P S2_SC   =  0.96
%P L_ANG_MAX = 199
B 3240 8334   57   35
B 3250 8336   57   35
B 3260 8309   57   34
B 3270 8241   57   32
B 3280 8200   57   30
B 3290 8166   57   29
B 3300 7971   57   30
B 3310 7926   57   30
B 3320 7923   57   30
B 3330 7921   57   32
B 3340 7858   57   39
B 3350 7873   57   46
B 3360 7926   57   51
B 3370 7872   57   57
B 3380 7874   57   62
B 3390 7939   57   68
B 3400 7931   57   74
B 3410 7929   57   80
B 3420 7928   57   86
B 3430 7932   57   93
B 3440 7936   57  100
B 3450 7904   57  106
B 3460 7940   57  114
B 3470 7940   52  122
B 3480 7913   28  129
B 3490 7984   28  138
B 3500 8029   19  147
*** dt = 12 , A = 152 , rpm = 149 
B 3510 8019   17  155
pull out 163
B 3520 8047  -95  165
B 3530 7998  -95  173
B 3540 7968  -95  178
B 3550 8038  -95  186
B 3560 8084  -95  192
B 3570 7602  -95  197
B 3580 7836  -95  200
B 3590 7753  -95  201
B 3600 7729  -95  201
B 3610 7705  -95  198
*** amax = 201  vhit = 100
B 3620 7684  -95  186
B 3630 7500  -95  170
B 3640 7245  -95  154
B 3650 7312  -95  136
B 3660 7374  -95  118
B 3670 7691  -95   98
B 3680 7697  -95   76
B 3690 7805  -95   54
B 3700 7876  -95   30
B 3710 7883  -95    6
push -10 -10
push out at target
B 3720 7895   76  -15
B 3730 7926   76  -25
B 3740 7868   76  -37
B 3750 7804   76  -51
B 3760 7797   76  -66
B 3770 7848   76  -79
B 3780 7789   76  -94
B 3790 7857   76 -110
B 3800 7799   76 -123
B 3810 7804   76 -132
B 3820 7813   61 -134
B 3830 7781    6 -134
B 3840 7752    9 -133
B 3850 7453    9 -120
B 3860 7582    9 -106
B 3870 7619    9  -94
B 3880 7865    9  -80
B 3890 7883    9  -66
B 3900 8245    9  -52
B 3910 8283    9  -38
B 3920 8289    9  -23
pb end 
B 3930 8289   10  -10
B 3940 8292   10    4
B 3950 8293   10   15
B 3960 8293   10   24
B 3970 8330   10   30
B 3980 8332   10   34
B 3990 8332   10   36
B 4000 8330   10   36
B 4010 8333   10   36
B 4020 8333   10   36
B 4030 8333   10   36
*** 4035
SSS vs= 0.96  t=  197
%P VOLT1   = 8333
%P VOLT2   = 8454
%P S2_SC   =  0.95
%P L_ANG_MAX = 197
B   0 838    0    1
B  10 8381   57    1
B  21 8381   57    1
B  31 8294   57    1
B  41 8273   57    1
B  51 8287   57    1
B  61 8297   57    1
B  71 8026   57    1
B  81 8176   57    1
B  91 8177   57    1
B 101 8162   57    6
B 111 7985   57   13
B 121 7953   57   21
B 131 7898   57   29
B 141 7866   57   37
B 151 7875   57   44
B 161 7918   57   51
B 171 7956   57   58
B 181 7954   57   65
B 191 8021   57   72
B 201 8018   57   80
B 211 8018   57   87
B 221 7948   57   94
B 231 7950   57  102
B 241 7949   55  110
B 251 7916   39  118
B 261 8009   30  126
B 271 8032   20  136
B 281 8023   19  145
*** dt = 18 , A = 150 , rpm = 157 
B 291 8143   19  154
B 301 8163   19  162
pull out 166
B 311 8175  -95  170
B 321 8249  -95  177
B 331 8189  -95  184
B 341 8041  -95  189
B 351 8038  -95  194
B 361 8086  -95  199
B 371 8034  -95  202
B 381 7781  -95  204
B 391 7721  -95  204
B 401 7732  -95  204
B 411 7757  -95  201
*** amax = 204  vhit = 100
B 421 7732  -95  188
B 431 7612  -95  172
B 441 7322  -95  154
B 451 7393  -95  136
B 461 7417  -95  118
B 471 7668  -95   98
B 481 7678  -95   76
B 491 7780  -95   53
B 501 7887  -95   29
B 511 7893  -95    4
push -10 -10
push out at target
B 521 7939   76  -16
B 531 7966   76  -28
B 541 7916   76  -42
B 551 7840   76  -57
B 561 7829   76  -71
B 571 7879   76  -86
B 581 7823   76 -103
B 591 7781   76 -119
B 601 7725   76 -134
B 611 7768   76 -142
B 621 7810   53 -144
B 631 7781    6 -144
B 641 7807    9 -144
B 651 7453    9 -134
B 661 7567    9 -120
B 671 7667    9 -107
B 681 7980    9  -95
B 691 7994    9  -82
B 701 8249    9  -68
B 711 8290    9  -54
B 721 8292    9  -41
pb end 
B 731 8293   10  -27
B 741 8293   10  -14
B 751 8296   10   -2
B 761 8298   10    8
B 771 8333   10   16
B 781 8334   10   21
B 791 8336   10   24
B 801 8334   10   26
B 811 8336   10   26
B 821 8336   10   26
B 831 8337   10   26
SSS vs= 0.95  t=  211
%P VOLT1   = 8274
%P VOLT2   = 8430
%P S2_SC   =  0.96
%P L_ANG_MAX = 211
B 841 8337   57   26
B 851 8336   57   26
B 861 8336   57   26
B 871 8302   57   26
B 881 8227   57   26
B 891 8185   57   25
B 901 8158   57   25
B 911 8040   57   26
B 921 7929   57   26
B 931 7926   57   26
B 941 7970   57   27
B 951 7876   57   32
B 961 7890   57   38
B 971 7932   57   43
B 981 7863   57   49
B 991 7857   57   54
B 1001 7885   57   59
B 1011 7924   57   64
B 1021 7925   57   70
B 1031 7894   57   75
B 1041 7895   57   82
B 1051 7897   57   87
B 1061 7861   57   94
B 1071 7866   57  100
B 1081 7861   57  107
B 1091 7939   57  114
B 1101 7908   55  122
B 1111 7912   41  130
B 1121 7949   27  138
B 1131 7954   20  147
B 1141 7977   19  156
*** dt = 13 , A = 163 , rpm = 149 
B 1151 8024   18  166
B 1161 8082   18  175
pull out 175
B 1171 8096  -95  183
B 1181 8139  -95  190
B 1191 8283  -95  198
B 1201 8084  -95  204
B 1211 8027  -95  210
B 1221 8064  -95  216
B 1231 8114  -95  220
B 1241 7515  -95  222
B 1251 7831  -95  222
B 1261 7720  -95  222
B 1271 7730  -95  221
*** amax = 222  vhit = 100
B 1281 7589  -95  207
B 1291 7597  -95  193
B 1301 7444  -95  176
B 1311 7347  -95  157
B 1321 7407  -95  139
B 1331 7518  -95  119
B 1341 7786  -95   98
B 1351 7780  -95   76
B 1361 7846  -95   52
B 1371 7924  -95   28
B 1381 7938  -95    2
push -10 -10
push out at target
B 1391 7915   76  -17
B 1401 7972   76  -29
B 1411 7902   76  -42
B 1421 7857   76  -58
B 1431 7865   76  -70
B 1441 7910   76  -86
B 1451 7739   76 -102
B 1461 7845   76 -116
B 1471 7752   76 -128
B 1481 7737   76 -133
B 1491 7799   30 -133
B 1501 7828    9 -133
B 1511 7822    9 -126
B 1521 7553    9 -112
B 1531 7602    9  -99
B 1541 7839    9  -88
B 1551 8242    9  -74
B 1561 8248    9  -60
B 1571 8287    9  -46
B 1581 8290    9  -33
pb end 
B 1591 8292   10  -19
B 1601 8293   10   -6
B 1611 8292   10    6
B 1621 8293   10   15
B 1631 8294   10   22
B 1641 8294   10   27
B 1651 8296   10   30
B 1661 8332   10   31
B 1671 8333   10   31
B 1681 8332   10   31
SSS vs= 0.96  t=  209
%P VOLT1   = 8274
%P VOLT2   = 8416
%P S2_SC   =  0.96
%P L_ANG_MAX = 209
B 1691 8332   57   31
B 1701 8332   57   31
B 1711 8333   57   31
B 1721 8269   57   31
B 1731 8210   57   30
B 1741 8168   57   29
B 1751 8146   57   29
B 1761 7992   57   29
B 1771 7988   57   29
B 1781 7951   57   29
B 1791 7885   57   34
B 1801 7892   57   40
B 1811 7835   57   46
B 1821 7860   57   52
B 1831 7868   57   58
B 1841 7909   57   62
B 1851 7902   57   68
B 1861 7893   57   74
B 1871 7922   57   80
