10 continuous shot; auto add 6 at 2nd shot; auto asjust at 385 by +/- 5
SSS v= 7699  t=  270
B 1666 630   54  108
B 1676 658   36  120
B 1686 672   31  133
B 1696 701   31  146
B 1706 716   31  159
B 1716 728   31  172
B 1726 735   31  183
B 1736 738   31  194
B 1746 740   31  205
B 1756 742   31  216
B 1766 743   31  225
pull out 226
B 1777 744   22  236
B 1787 744   22  246
B 1797 745   22  254
B 1807 749   22  262
B 1817 750   22  270
B 1827 750   22  278
B 1837 750   22  286
B 1847 750   22  292
B 1857 751   22  299
B 1868 752   22  305
B 1878 752   22  310
B 1888 752   22  313
B 1898 752   22  316
B 1908 751   22  317
B 1918 750   22  317
B 1928 749 -126  317
B 1938 748 -126  317
B 1948 668 -126  317
B 1958 649 -126  317
B 1968 660 -126  317
B 1978 677 -126  317
B 1988 694 -126  317
B 1998 707 -126  317
B 2008 704 -126  317
B 2018 671 -126  316
B 2028 623 -126  308
B 2038 589 -126  296
B 2048 577 -126  282
B 2058 592 -126  268
B 2068 618 -126  252
B 2078 643 -126  236
B 2088 663 -126  220
B 2098 674 -126  202
B 2108 677 -126  182
B 2118 678 -126  160
B 2128 680 -126  136
B 2138 684 -126  116
B 2148 689 -126   94
B 2158 696 -126   70
B 2168 703 -126   45
B 2178 709 -126   20
B 2188 712 -126   -4
push -10 -10
push out at target
B 2198 710   84  -16
B 2208 692   84  -28
B 2218 618   84  -43
B 2228 616   84  -56
B 2238 636   84  -71
B 2248 660   84  -86
B 2258 678   84 -102
B 2268 659   84 -114
B 2278 610   84 -122
B 2288 574   59 -123
B 2298 558    0 -123
B 2308 654   10 -121
B 2318 707   10 -110
B 2328 729   10 -100
B 2338 741   10  -90
B 2348 747   10  -78
B 2358 751   10  -67
B 2368 754   10  -56
B 2378 754   10  -46
B 2388 756   10  -36
pb end 
B 2398 756   10  -26
B 2408 756   10  -16
SSS v= 7576  t=  286
SSS   -2    44     9    -9
%P VOLT1   = 7564
%P VOLT2   = 7576
%P S2_SC   =  1.06
%P L_ANG_MAX = 286
S 7576    -2    44     9
B 2419 757  126   -8
B 2429 758  126   -1
B 2440 759  126    5
B 2450 706  126   10
B 2460 686  126   14
B 2470 689  126   18
B 2480 700  126   20
B 2490 710  126   30
B 2500 710  126   31
B 2510 686  126   35
B 2520 647  126   40
B 2530 616  126   49
B 2540 592  126   60
B 2550 583  110   71
B 2560 592   95   83
B 2570 610   75   94
B 2580 626   60  105
B 2590 645   44  116
B 2600 664   31  128
B 2610 684   31  142
B 2620 704   31  155
B 2630 719   31  168
B 2640 730   31  180
B 2650 734   31  191
B 2660 737   31  202
B 2670 739   31  212
B 2680 741   31  223
pull out 224
B 2690 742 -126  232
B 2700 743 -126  243
B 2710 743 -126  252
B 2720 654 -126  260
B 2730 612 -126  264
B 2740 620 -126  272
B 2750 643 -126  278
B 2760 667 -126  284
B 2770 683 -126  288
B 2780 672 -126  290
B 2790 626 -126  290
B 2800 586 -126  290
B 2810 565 -126  284
B 2820 562 -126  271
B 2830 579 -126  258
B 2840 605 -126  244
B 2850 633 -126  228
B 2860 654 -126  211
B 2870 666 -126  194
B 2880 672 -126  175
B 2890 673 -126  152
B 2900 674 -126  131
B 2910 679 -126  111
B 2920 685 -126   88
B 2930 691 -126   64
B 2940 698 -126   41
B 2950 704 -126   16
B 2960 708 -126   -6
push -11 -10
push out at target
B 2970 704   84  -16
B 2980 683   84  -28
B 2990 650   84  -43
B 3000 626   84  -59
B 3010 589   84  -76
B 3020 597   84  -91
B 3030 622   84 -108
B 3040 649   84 -125
B 3050 657   84 -142
B 3060 623   84 -154
B 3070 582   84 -160
B 3080 558   41 -161
B 3091 552    0 -160
B 3101 656   10 -156
B 3111 706   10 -144
B 3121 727   10 -134
B 3131 739   10 -123
B 3141 746   10 -112
B 3151 749   10 -100
B 3161 751   10  -89
B 3171 753   10  -79
B 3181 753   10  -69
pb end 
B 3191 754   10  -60
B 3201 755   10  -52
SSS v= 7555  t=  286
SSS    0    44     0   -45
%P VOLT1   = 7564
%P VOLT2   = 7555
%P S2_SC   =  1.06
%P L_ANG_MAX = 286
S 7555     0    44     0
B 3212 755  127  -44
B 3222 756  127  -38
B 3232 756  127  -34
B 3242 703  127  -29
B 3253 679  127  -24
B 3263 684  127  -20
B 3273 695  127  -15
B 3283 707  127   -7
B 3293 712  127   -1
B 3303 699  127    5
B 3314 661  127   15
B 3325 624  127   28
B 3335 606  127   41
B 3346 606  127   54
B 3356 616  117   67
B 3366 630   97   80
B 3376 640   77   94
B 3386 644   56  107
B 3396 640   36  120
B 3406 669   31  135
B 3416 686   31  150
B 3426 713   31  164
B 3436 726   31  178
B 3446 732   31  190
B 3456 736   31  203
B 3466 738   31  216
pull out 225
B 3476 740 -127  227
B 3486 741 -127  238
B 3496 742 -127  249
B 3506 721 -127  261
B 3516 621 -127  269
B 3526 599 -127  276
B 3536 615 -127  285
B 3546 641 -127  293
B 3556 664 -127  299
B 3566 672 -127  304
B 3576 642 -127  305
B 3586 595 -127  305
B 3596 567 -127  304
B 3606 556 -127  294
B 3616 563 -127  282
B 3626 587 -127  268
B 3636 616 -127  254
B 3646 640 -127  238
B 3656 657 -127  222
B 3666 665 -127  204
B 3676 666 -127  185
B 3686 668 -127  164
B 3696 671 -127  140
B 3706 677 -127  120
B 3716 685 -127   98
B 3726 692 -127   74
B 3736 698 -127   50
B 3746 704 -127   26
B 3756 707 -127    1
push -10 -10
push out at target
B 3766 708   84  -14
B 3776 692   84  -24
B 3786 662   84  -38
B 3796 624   84  -54
B 3806 600   84  -69
B 3816 617   84  -84
B 3826 642   84 -101
B 3836 665   84 -116
B 3846 656   84 -132
B 3856 614   84 -141
B 3866 574   68 -144
B 3876 555   15 -144
B 3886 590   10 -144
B 3896 674   10 -134
B 3906 712   10 -122
B 3916 731   10 -112
B 3926 741   10 -100
B 3936 746   10  -88
B 3946 748   10  -76
B 3956 751   10  -64
B 3966 752   10  -52
pb end 
B 3976 753   10  -42
B 3986 753   10  -31
SSS v= 7545  t=  286
SSS    1    44    -6   -30
%P VOLT1   = 7505
%P VOLT2   = 7545
%P S2_SC   =  1.06
%P L_ANG_MAX = 286
S 7545     1    44    -6
B 3997 754  127  -20
B 4008 754  127  -12
B 4019 689  127   -4
B 4031 680  127    4
B 4041 690  127   10
B 4052 702  127   16
B 4063 713  127   24
B 4073 718  127   31
B 4084 704  127   36
B 4095 662  127   44
B 4105 620  127   54
B 4115 594  118   66
B 4125 587  100   78
B 4135 597   82   91
B 4145 616   62  103
B 4155 643   44  115
B 4165 680   31  127
B 4175 702   31  140
B 4185 720   31  152
B 4195 728   31  165
B 4205 733   31  177
B 4215 735   31  188
B 4225 737   31  198
B 4235 738   31  208
B 4245 739   31  218
pull out 222
B 4255 740 -127  228
B 4265 688 -127  238
B 4275 610 -127  244
B 4285 606 -127  250
B 4295 626 -127  257
B 4305 651 -127  263
B 4315 673 -127  267
B 4325 676 -127  270
B 4335 641 -127  270
B 4345 593 -127  270
B 4355 568 -127  268
B 4365 560 -127  256
B 4375 570 -127  242
B 4385 594 -127  228
B 4395 623 -127  213
B 4405 647 -127  196
B 4415 663 -127  179
B 4425 672 -127  160
B 4435 674 -127  138
B 4445 673 -127  120
B 4455 676 -127   99
B 4465 681 -127   76
B 4475 686 -127   52
B 4485 691 -127   30
B 4495 698 -127    6
push -10 -10
push out at target
B 4505 702   84  -10
B 4515 690   84  -20
B 4525 662   84  -32
B 4535 619   84  -48
B 4545 604   84  -62
B 4555 624   84  -76
B 4565 648   84  -92
B 4575 668   84 -108
B 4586 654   84 -123
B 4596 607   84 -132
B 4607 571   68 -133
B 4617 554    0 -133
B 4627 623   10 -131
B 4637 689   10 -120
B 4647 719   10 -108
B 4657 734   10  -98
B 4667 742   10  -86
B 4677 747   10  -74
B 4687 749   10  -62
B 4697 750   10  -51
B 4707 752   10  -40
pb end 
B 4717 752   10  -30
B 4727 753   10  -20
SSS v= 7545  t=  291
SSS    0    41    -9   -12
%P VOLT1   = 7564
%P VOLT2   = 7545
%P S2_SC   =  1.06
%P L_ANG_MAX = 291
S 7541     0    41    -9
B 4738 754  127  -12
B 4748 754  127   -4
B 4758 754  127    2
B 4768 727  127    7
B 4778 688  127   12
B 4788 685  127   16
B 4798 694  127   20
B 4808 704  127   28
B 4818 709  127   31
B 4828 690  127   35
B 4840 646  127   42
B 4850 615  127   51
B 4860 596  127   60
B 4871 588  108   73
B 4881 595   92   84
B 4891 609   74   96
B 4901 624   57  108
B 4911 640   40  120
B 4921 667   31  132
B 4931 689   31  144
B 4941 711   31  158
B 4951 723   31  170
B 4961 729   31  182
B 4971 732   31  192
B 4981 736   31  204
B 4991 737   31  214
B 5001 738   31  223
pull out 230
B 5011 739 -127  233
B 5021 740 -127  243
B 5031 740 -127  251
B 5041 662 -127  259
B 5051 611 -127  264
B 5061 616 -127  271
B 5071 638 -127  277
B 5081 661 -127  284
B 5091 680 -127  288
B 5101 675 -127  290
B 5111 633 -127  290
B 5121 587 -127  290
B 5131 564 -127  285
B 5141 557 -127  273
B 5151 571 -127  260
B 5161 597 -127  246
B 5171 625 -127  230
B 5181 650 -127  214
B 5191 663 -127  196
B 5201 670 -127  178
B 5211 672 -127  156
B 5221 672 -127  135
B 5231 675 -127  115
B 5241 681 -127   92
B 5251 687 -127   69
B 5261 694 -127   45
B 5271 700 -127   22
B 5281 704 -127   -2
push -11 -10
push out at target
B 5291 703   84  -13
B 5301 682   84  -24
B 5311 624   84  -37
B 5321 612   84  -51
B 5331 632   84  -63
B 5341 654   84  -78
B 5351 673   84  -92
B 5361 665   84 -105
B 5371 622   84 -113
B 5381 580   59 -115
B 5391 560    6 -116
B 5401 584    0 -114
B 5411 612   10 -103
B 5421 675   10  -90
B 5431 713   10  -78
B 5441 732   10  -66
B 5451 740   10  -52
B 5461 745   10  -39
B 5471 748   10  -25
B 5481 750   10  -12
B 5491 750   10    1
pb end 
B 5501 751   10   14
B 5511 752   10   25
SSS v= 7531  t=  291
SSS    0    41     0    32
%P VOLT1   = 7564
%P VOLT2   = 7534
%P S2_SC   =  1.06
%P L_ANG_MAX = 291
S 7534     0    41     0
B 5522 753  127   34
B 5532 754  127   40
B 5542 728  127   44
B 5552 689  127   48
B 5562 686  127   50
B 5572 694  127   52
B 5582 703  127   56
B 5592 708  127   56
B 5602 686  127   58
B 5612 643  125   62
B 5622 606  114   69
B 5632 579  102   78
B 5643 565   83   90
B 5653 574   68  100
B 5663 594   54  111
B 5673 632   37  122
B 5683 655   31  132
B 5693 697   31  144
B 5703 716   31  156
B 5713 724   31  167
B 5723 729   31  177
B 5733 731   31  186
B 5743 734   31  196
B 5753 736   31  205
B 5763 737   31  214
B 5773 738   31  223
B 5783 738   31  231
pull out 232
B 5793 738   22  238
B 5804 739   22  245
B 5815 741   22  253
B 5825 743   22  260
B 5835 744   22  266
B 5845 744   22  271
B 5855 745   22  276
B 5865 746   22  281
B 5875 746   22  285
B 5885 747   22  290
B 5895 747   22  294
B 5905 747   22  298
B 5915 747   22  301
B 5925 747   22  304
B 5935 747   22  307
B 5945 747   22  308
B 5955 746 -127  310
B 5965 746 -127  312
B 5975 700 -127  313
B 5985 645 -127  314
B 5995 644 -127  314
B 6005 659 -127  314
B 6015 677 -127  314
B 6025 693 -127  314
B 6035 701 -127  314
B 6045 680 -127  314
B 6055 633 -127  309
B 6065 595 -127  298
B 6075 575 -127  286
B 6085 581 -127  272
B 6095 605 -127  257
B 6105 631 -127  241
B 6115 653 -127  224
B 6125 667 -127  208
B 6135 673 -127  188
B 6145 674 -127  168
B 6155 674 -127  144
B 6165 676 -127  124
B 6175 682 -127  102
B 6185 688 -127   78
B 6195 695 -127   54
B 6205 702 -127   30
B 6215 706 -127    6
push -10 -10
push out at target
B 6225 708   84  -11
B 6235 695   84  -22
B 6245 641   84  -34
B 6255 611   84  -48
B 6265 626   84  -60
B 6275 648   84  -76
B 6285 669   84  -90
B 6295 671   84 -104
B 6305 632   84 -113
B 6315 587   68 -116
B 6325 562   15 -116
B 6335 603   10 -116
B 6345 675   10 -108
B 6355 712   10  -96
B 6365 731   10  -86
B 6375 740   10  -74
B 6385 746   10  -61
B 6395 748   10  -49
B 6405 750   10  -37
B 6415 751   10  -25
pb end 
B 6425 751   10  -14
B 6435 752   10   -2
B 6445 753   10    8
SSS v= 7531  t=  286
SSS   -1    41     0     8
%P VOLT1   = 7505
%P VOLT2   = 7531
%P S2_SC   =  1.06
%P L_ANG_MAX = 286
S 7531    -1    41     0
B 6455 753  127   16
B 6465 754  127   23
B 6475 752  127   27
B 6485 694  127   31
B 6495 683  127   34
B 6505 690  127   35
B 6515 700  127   40
B 6525 707  127   42
B 6535 697  127   42
B 6545 658  127   46
B 6555 620  127   52
B 6565 591  127   62
B 6575 571  109   72
B 6585 570   92   83
B 6595 586   77   94
B 6605 613   60  104
B 6615 638   45  114
B 6625 668   31  124
B 6635 687   31  136
B 6645 709   31  148
B 6655 721   31  160
B 6665 727   31  171
B 6675 731   31  180
B 6685 733   31  191
B 6695 734   31  200
B 6705 737   31  209
B 6715 738   31  217
pull out 224
B 6725 738   22  227
B 6735 738   22  234
B 6745 739   22  241
B 6755 743   22  248
B 6765 744   22  255
B 6775 745   22  260
B 6785 745   22  267
B 6795 745   22  272
B 6805 745   22  277
B 6815 746   22  282
B 6825 746   22  286
B 6835 746   22  291
B 6845 747   22  295
B 6855 747   22  298
B 6865 746   22  302
B 6875 746   22  303
B 6885 746   22  304
B 6895 745   22  306
B 6905 744   22  308
B 6915 744   22  310
B 6925 744   22  311
B 6935 745   22  312
B 6945 746   22  314
B 6955 746   22  314
B 6965 746 -127  314
B 6975 745 -127  314
B 6985 682 -127  314
B 6995 645 -127  314
B 7005 649 -127  314
B 7015 665 -127  314
B 7025 683 -127  314
B 7035 698 -127  314
B 7045 701 -127  314
B 7055 675 -127  314
B 7065 628 -127  308
B 7075 590 -127  297
B 7085 574 -127  284
B 7095 584 -127  270
B 7105 608 -127  255
B 7115 634 -127  240
B 7125 655 -127  223
B 7135 669 -127  204
B 7145 674 -127  186
B 7155 674 -127  164
B 7165 674 -127  140
B 7175 677 -127  122
B 7185 683 -127   99
B 7195 689 -127   75
B 7205 696 -127   51
B 7215 702 -127   27
B 7225 706 -127    2
push -10 -10
push out at target
B 7235 706   84  -12
B 7245 692   84  -22
B 7255 627   84  -36
B 7265 610   84  -49
B 7275 629   84  -62
B 7285 652   84  -76
B 7295 671   84  -91
B 7305 667   84 -104
B 7315 624   84 -112
B 7325 582   59 -115
B 7335 559   15 -115
B 7345 623   10 -115
B 7355 685   10 -104
B 7365 717   10  -92
B 7375 733   10  -81
B 7385 741   10  -68
B 7395 746   10  -56
B 7405 748   10  -44
B 7415 750   10  -31
B 7425 750   10  -19
B 7435 752   10   -7
pb end 
B 7445 752   10    4
SSS v= 7531  t=  281
SSS   -1    41     0    12
%P VOLT1   = 7564
%P VOLT2   = 7531
%P S2_SC   =  1.06
%P L_ANG_MAX = 281
S 7531    -1    41     0
B 7456 753  127   16
B 7466 753  127   23
B 7476 754  127   28
B 7486 729  127   32
B 7496 688  127   35
B 7506 686  127   37
B 7516 694  127   38
B 7526 704  127   44
B 7536 705  127   44
B 7546 681  127   45
B 7556 637  127   50
B 7566 606  127   57
B 7576 579  116   68
B 7586 568  100   78
B 7596 576   83   88
B 7606 595   65  100
B 7616 626   49  110
B 7626 644   31  121
B 7636 679   31  132
B 7646 695   31  144
B 7656 715   31  156
B 7666 724   31  167
B 7676 729   31  177
B 7686 732   31  188
B 7696 734   31  197
B 7706 736   31  207
B 7716 737   31  216
B 7726 738   31  224
pull out 228
B 7736 738   22  233
B 7746 739   22  240
B 7756 740   22  248
B 7766 743   22  254
B 7776 744   22  261
B 7786 744   22  268
B 7796 745   22  273
B 7806 745   22  278
B 7816 745 -127  284
B 7826 746 -127  288
B 7836 746 -127  293
B 7846 698 -127  298
B 7856 630 -127  299
B 7866 627 -127  302
B 7876 645 -127  305
B 7886 666 -127  308
B 7896 683 -127  309
B 7906 686 -127  309
B 7916 657 -127  310
B 7926 611 -127  309
B 7936 576 -127  303
B 7946 564 -127  291
B 7956 574 -127  278
B 7966 599 -127  264
B 7976 627 -127  250
B 7986 648 -127  234
B 7996 660 -127  217
B 8006 665 -127  199
B 8016 665 -127  180
B 8026 666 -127  156
B 8036 669 -127  134
B 8046 677 -127  114
B 8056 684 -127   91
B 8066 692 -127   67
B 8076 698 -127   44
B 8087 704 -127   17
B 8097 706 -127   -5
push -10 -10
push out at target
B 8107 702   84  -16
B 8117 681   84  -28
B 8127 648   84  -42
B 8137 605   84  -58
B 8147 602   84  -72
B 8157 623   84  -89
B 8167 647   84 -106
B 8177 664   84 -122
B 8187 638   84 -136
B 8198 591   84 -144
B 8208 561   53 -144
B 8218 548   10 -144
B 8228 629   10 -141
B 8238 689   10 -129
B 8248 719   10 -117
B 8258 733   10 -108
B 8268 741   10  -96
B 8278 745   10  -84
B 8288 747   10  -72
B 8298 749   10  -60
pb end 
B 8308 750   10  -49
B 8318 751   10  -39
