6-8 miss
23-25 miss
4th set short
SSS vs= 1.03  t=  218
B 2917 7210   48   83
B 2927 7267   36   95
B 2937 7285   31  106
B 2947 7340   31  117
B 2957 7339   31  129
*** adj PULL_V2->36 
*** dt = 29 , A = 133 , rpm = 381 
B 2967 7390   37  140
B 2977 7399   37  150
B 2987 7577   37  160
pull out 164
B 2997 7611 -103  171
B 3007 7615 -103  181
B 3017 7415 -103  191
B 3027 7354 -103  198
B 3037 7380 -103  204
B 3047 7435 -103  212
B 3057 6855 -103  217
B 3067 6876 -103  221
B 3077 7140 -103  223
B 3087 7118 -103  223
B 3097 7055 -103  223
*** amax = 223  vhit = 100
B 3107 7100 -103  211
B 3117 6972 -103  196
B 3127 7024 -103  182
B 3137 6775 -103  165
B 3147 6839 -103  146
B 3157 6877 -103  128
B 3167 7104 -103  109
B 3177 7213 -103   87
B 3187 7204 -103   66
B 3197 7312 -103   44
B 3207 7322 -103   19
B 3217 7337 -103   -4
push -12 -10
push out at target
B 3227 7349   82  -21
B 3237 7366   82  -32
B 3247 7304   82  -45
B 3257 7275   82  -60
B 3267 7352   82  -73
B 3277 7399   82  -88
B 3287 7157   82 -102
B 3297 7015   82 -117
B 3307 6911   82 -128
B 3317 7106   82 -132
B 3327 7168   23 -132
B 3337 7197   10 -132
B 3347 7181   10 -124
B 3357 7055   10 -111
B 3367 7101   10 -100
B 3377 7228   10  -87
B 3387 7595   10  -73
B 3397 7602   10  -60
B 3407 7673   10  -47
B 3417 7677   10  -33
pb end 
B 3427 7679    0  -20
B 3437 7679    0   -8
B 3447 7681    0    4
B 3457 7683    0   12
B 3467 7684    0   19
B 3477 7681    0   24
B 3487 7687    0   26
B 3497 7721    0   28
B 3507 7720    0   28
B 3517 7721    0   28
B 3527 7722    0   28
B 3537 7722    0   30
B 3547 7721    0   30
B 3557 7721    0   30
B 3567 7721    0   30
B 3577 7722    0   30
B 3587 7721    0   30
B 3597 7724    0   30
B 3607 7722    0   30
B 3617 7722    0   30
B 3627 7724    0   30
B 3637 7724    0   30
B 3647 7724    0   29
B 3657 7724    0   28
B 3667 7722    0   26
SSS vs= 1.04  t=  224
%P VOLT1   = 7564
%P VOLT2   = 7961
%P S2_SC   =  1.04
%P L_ANG_MAX = 224
B 3678 7727   72   24
B 3688 7724   72   23
B 3700 7626   72   21
B 3710 7557   72   19
B 3720 7568   72   18
B 3730 7564   72   18
B 3740 7568   72   18
B 3750 7173   72   18
B 3760 7206   72   18
B 3770 7174   72   23
B 3780 7097   72   32
B 3790 6984   72   40
B 3800 7017   72   48
B 3810 7036   72   57
B 3820 7178   66   67
B 3830 7175   55   77
B 3841 7219   43   88
B 3851 7304   31  100
B 3861 7340   31  110
B 3871 7335   31  121
*** adj PULL_V2->47 
*** dt = 38 , A = 132 , rpm = 348 
B 3881 7495   48  132
B 3891 7505   48  142
B 3901 7511   48  152
B 3911 7585   48  161
pull out 168
B 3921 7570 -103  171
B 3931 7598 -103  180
B 3941 7596 -103  188
B 3951 7472 -103  197
B 3961 7341 -103  204
B 3971 7357 -103  210
B 3981 7411 -103  216
B 3991 7461 -103  223
B 4001 7100 -103  227
B 4011 7058 -103  229
B 4021 7083 -103  229
B 4031 7176 -103  229
*** amax = 229  vhit = 98
B 4041 7141 -101  223
B 4051 7145 -101  210
B 4061 6827 -101  195
B 4071 6893 -101  179
B 4081 6817 -101  161
B 4091 6896 -101  143
B 4101 6919 -101  124
B 4111 7208 -101  104
B 4121 7276 -101   82
B 4131 7273 -101   60
B 4141 7350 -101   36
B 4151 7329 -101   12
push -12 -10
push out at target
B 4161 7346   82  -12
B 4171 7387   82  -24
B 4181 7359   82  -36
B 4191 7234   82  -50
B 4201 7328   82  -62
B 4211 7307   82  -76
B 4221 7355   82  -89
B 4231 7066   82 -103
B 4241 7145   82 -116
B 4251 7036   82 -121
B 4261 7185   32 -122
B 4271 7163    0 -122
B 4281 7319   10 -120
B 4291 7018   10 -108
B 4301 7012   10  -95
B 4311 7044   10  -84
B 4321 7554   10  -70
B 4331 7632   10  -57
B 4341 7636   10  -44
B 4351 7675   10  -30
B 4361 7676   10  -16
pb end 
B 4371 7677    0   -4
B 4381 7677    0    8
B 4391 7679    0   18
B 4401 7681    0   26
B 4411 7681    0   32
B 4421 7677    0   36
B 4431 7683    0   38
B 4441 7717    0   39
B 4451 7684    0   40
B 4461 7686    0   40
B 4471 7720    0   40
B 4481 7721    0   40
B 4491 7718    0   40
B 4501 7721    0   40
B 4511 7722    0   40
B 4521 7720    0   40
B 4531 7721    0   40
B 4541 7721    0   40
B 4551 7721    0   39
B 4561 7722    0   37
B 4571 7722    0   36
B 4581 7721    0   33
B 4591 7721    0   32
B 4601 7721    0   29
B 4611 7722    0   27
SSS vs= 1.04  t=  224
%P VOLT1   = 7564
%P VOLT2   = 7958
%P S2_SC   =  1.04
%P L_ANG_MAX = 224
B 4621 7722   72   24
B 4631 7724   72   23
B 4641 7722   72   20
B 4651 7668   72   18
B 4661 7563   72   16
B 4671 7562   72   14
B 4681 7584   72   12
B 4691 7205   72   12
B 4701 7167   72   12
B 4711 7206   72   13
B 4721 7205   72   16
B 4731 7189   72   24
B 4741 7034   72   32
B 4751 7009   72   41
B 4761 7042   72   50
B 4771 7122   72   59
B 4781 7186   64   69
B 4791 7175   52   79
B 4801 7256   40   90
B 4811 7228   31  101
B 4821 7282   31  113
B 4831 7308   31  124
*** adj PULL_V2->36 
*** dt = 28 , A = 134 , rpm = 381 
B 4841 7376   37  136
B 4851 7392   37  148
B 4861 7503   37  158
pull out 164
B 4871 7611 -103  169
B 4881 7611 -103  179
B 4891 7420 -103  188
B 4901 7358 -103  195
B 4911 7393 -103  203
B 4921 7449 -103  211
B 4931 6895 -103  216
B 4941 6896 -103  220
B 4951 7164 -103  220
B 4961 7129 -103  220
*** amax = 220  vhit = 102
B 4971 7083 -105  219
B 4981 7031 -105  206
B 4991 6836 -105  192
B 5001 6902 -105  175
B 5011 6753 -105  160
B 5021 6883 -105  141
B 5031 6921 -105  122
B 5041 7176 -105  104
B 5051 7242 -105   83
B 5061 7234 -105   60
B 5071 7308 -105   38
B 5081 7319 -105   15
B 5091 7335 -105  -10
push -11 -10
push out at target
B 5101 7345   82  -24
B 5111 7359   82  -34
B 5121 7272   82  -48
B 5131 7278   82  -63
B 5141 7285   82  -76
B 5151 7335   82  -90
B 5161 6911   82 -105
B 5171 7108   82 -118
B 5181 6999   82 -128
B 5191 7167   75 -132
B 5201 7162   23 -132
B 5211 7246   10 -132
B 5221 7095   10 -121
B 5231 7029   10 -108
B 5241 7068   10  -97
B 5251 7549   10  -84
B 5261 7593   10  -70
B 5271 7598   10  -57
B 5281 7670   10  -44
B 5291 7673   10  -31
pb end 
B 5301 7675    0  -18
B 5311 7676    0   -6
B 5321 7676    0    5
B 5331 7679    0   14
B 5341 7680    0   20
B 5351 7680    0   24
B 5361 7681    0   27
B 5371 7683    0   28
B 5381 7717    0   30
B 5391 7718    0   30
B 5401 7718    0   30
B 5411 7718    0   30
B 5421 7717    0   30
B 5431 7718    0   30
B 5441 7718    0   30
B 5451 7720    0   30
B 5461 7720    0   30
B 5471 7720    0   30
B 5481 7718    0   30
B 5491 7718    0   30
B 5501 7720    0   30
B 5511 7720    0   30
B 5521 7720    0   30
B 5531 7720    0   29
B 5541 7718    0   27
SSS vs= 1.04  t=  224
%P VOLT1   = 7564
%P VOLT2   = 7954
%P S2_SC   =  1.04
%P L_ANG_MAX = 224
B 5552 7721   72   25
B 5562 7721   72   23
B 5574 7596   72   21
B 5584 7553   72   20
B 5594 7577   72   18
B 5604 7208   72   18
B 5614 7186   72   19
B 5624 7198   72   19
B 5634 7153   72   19
B 5644 7132   72   26
B 5654 7034   72   34
B 5664 6962   72   42
B 5674 6992   72   51
B 5684 7072   72   60
B 5694 7179   64   69
B 5704 7171   52   79
B 5714 7214   41   90
B 5724 7234   31  100
B 5734 7279   31  112
B 5744 7325   31  123
*** adj PULL_V2->36 
*** dt = 30 , A = 132 , rpm = 381 
B 5754 7383   37  134
B 5764 7392   37  145
B 5774 7533   37  154
pull out 162
B 5784 7570 -103  164
B 5794 7571 -103  175
B 5804 7523 -103  185
B 5814 7332 -103  192
B 5824 7334 -103  199
B 5834 7420 -103  206
B 5844 6907 -103  212
B 5854 6945 -103  216
B 5864 7094 -103  219
B 5874 7228 -103  219
B 5884 7144 -103  219
*** amax = 219  vhit = 102
B 5894 7144 -105  210
B 5904 6819 -105  198
B 5914 6861 -105  184
B 5924 6788 -105  168
B 5934 6819 -105  150
B 5944 6863 -105  133
B 5954 6992 -105  114
B 5964 7238 -105   94
B 5974 7230 -105   73
B 5984 7263 -105   51
B 5994 7307 -105   28
B 6004 7321 -105    4
push -10 -10
push out at target
B 6014 7337   82  -17
B 6024 7339   82  -28
B 6034 7300   82  -40
B 6044 7230   82  -54
B 6054 7253   82  -68
B 6064 7302   82  -82
B 6074 7277   82  -96
B 6084 7126   82 -110
B 6094 7060   82 -123
B 6104 7097   82 -129
B 6114 7183   40 -130
B 6124 7158    0 -130
B 6134 7182   10 -127
B 6144 6915   10 -114
B 6154 6997   10 -100
B 6164 7034   10  -89
B 6174 7443   10  -75
B 6184 7449   10  -61
B 6194 7632   10  -48
B 6204 7670   10  -33
B 6214 7670   10  -20
pb end 
B 6224 7675    0   -6
B 6234 7676    0    6
B 6244 7675    0   17
B 6254 7677    0   25
B 6264 7679    0   31
B 6274 7680    0   34
B 6284 7680    0   37
B 6294 7680    0   38
B 6304 7680    0   39
B 6314 7681    0   39
B 6324 7681    0   39
B 6334 7680    0   40
B 6344 7681    0   40
B 6354 7716    0   40
B 6364 7717    0   40
B 6374 7718    0   40
B 6384 7718    0   40
B 6394 7718    0   40
B 6404 7718    0   40
B 6414 7718    0   40
B 6424 7717    0   39
B 6434 7717    0   37
B 6444 7717    0   35
B 6454 7717    0   32
B 6464 7718    0   30
B 6474 7717    0   28
SSS vs= 1.04  t=  224
%P VOLT1   = 7564
%P VOLT2   = 7951
%P S2_SC   =  1.04
%P L_ANG_MAX = 224
B 6484 7720   72   25
B 6494 7718   72   23
B 6504 7689   72   20
B 6514 7567   72   18
B 6524 7559   72   16
B 6534 7582   72   14
B 6544 7582   72   14
B 6554 7155   72   14
B 6564 7206   72   15
B 6574 7166   72   17
B 6584 7094   72   25
B 6594 6943   72   33
B 6604 6977   72   42
B 6614 7070   72   50
B 6624 7142   72   60
B 6634 7140   63   69
B 6644 7208   51   80
B 6654 7277   39   91
B 6664 7298   31  102
B 6674 7304   31  113
B 6684 7434   31  124
*** adj PULL_V2->42 
*** dt = 34 , A = 132 , rpm = 364 
B 6694 7454   43  135
B 6704 7429   43  146
B 6714 7539   43  156
B 6724 7535   43  165
pull out 166
B 6734 7600 -103  175
B 6744 7431 -103  184
B 6754 7354 -103  190
B 6764 7351 -103  198
B 6774 6802 -103  204
B 6784 6852 -103  209
B 6794 7017 -103  214
B 6804 7245 -103  215
B 6814 7127 -103  215
B 6824 7127 -103  215
*** amax = 215  vhit = 104
B 6834 7000 -107  204
B 6844 7008 -107  191
B 6854 6848 -107  176
B 6864 6739 -107  160
B 6874 6798 -107  142
B 6884 6907 -107  124
B 6894 7169 -107  106
B 6904 7167 -107   85
B 6914 7230 -107   64
B 6924 7300 -107   42
B 6934 7312 -107   18
B 6944 7328 -107   -5
push -11 -10
push out at target
B 6954 7342   82  -21
B 6964 7322   82  -32
B 6974 7281   82  -45
B 6984 7275   82  -60
B 6994 7315   82  -73
B 7004 7289   82  -87
B 7014 7013   82 -101
B 7024 7010   82 -116
B 7034 7081   82 -125
B 7044 7218   66 -129
B 7054 7173   23 -129
B 7064 7144   10 -129
B 7074 6884   10 -120
B 7084 6990   10 -106
B 7094 6980   10  -92
B 7104 7203   10  -80
B 7114 7224   10  -64
B 7124 7519   10  -49
B 7134 7631   10  -34
B 7144 7634   10  -20
pb end 
B 7154 7635    0   -5
B 7164 7672    0    8
B 7174 7673    0   20
B 7184 7672    0   29
B 7194 7675    0   36
B 7204 7677    0   40
B 7214 7677    0   43
B 7224 7680    0   44
B 7234 7679    0   45
B 7244 7679    0   45
B 7254 7679    0   46
B 7264 7679    0   48
B 7274 7677    0   48
B 7284 7680    0   48
B 7294 7680    0   48
B 7304 7681    0   48
B 7314 7680    0   48
B 7324 7679    0   48
B 7334 7681    0   48
B 7344 7717    0   48
B 7354 7717    0   48
B 7364 7681    0   46
B 7374 7680    0   44
B 7384 7680    0   42
B 7394 7716    0   40
B 7404 7718    0   37
*** 7410
SSS vs= 1.04  t=  229
%P VOLT1   = 7564
%P VOLT2   = 7961
%P S2_SC   =  1.04
%P L_ANG_MAX = 229
B   0 772   72    0
B  10 7724   72    0
B  20 7722   72    0
B  30 7722   72    0
B  40 7613   72    0
B  50 7574   72    0
B  60 7585   72    0
B  70 7604   72    0
B  80 7376   72    0
B  90 7317   72    2
B 100 7258   72   11
B 110 7210   72   20
B 120 7088   72   28
B 130 7121   72   38
B 140 7114   72   47
B 150 7122   72   56
B 160 7115   67   66
B 170 7213   57   76
B 180 7255   46   88
B 190 7277   35   99
B 200 7306   31  111
B 210 7340   31  122
B 220 7368   31  134
*** adj PULL_V2->36 
*** dt = 28 , A = 139 , rpm = 381 
B 230 7388   37  145
B 240 7536   37  156
B 250 7543   37  167
pull out 169
B 260 7577 -103  178
B 270 7555 -103  188
B 280 7376 -103  195
B 290 7372 -103  203
B 300 7422 -103  210
B 310 7475 -103  217
B 320 6873 -103  222
B 330 7194 -103  224
B 340 7078 -103  224
B 350 7107 -103  224
*** amax = 224  vhit = 102
B 360 7077 -105  217
B 370 7079 -105  204
B 380 6939 -105  190
B 390 6720 -105  173
B 400 6780 -105  156
B 410 6899 -105  137
B 420 7096 -105  118
B 430 7102 -105   98
B 440 7203 -105   77
B 450 7307 -105   54
B 460 7312 -105   31
B 470 7326 -105    8
push -11 -10
push out at target
B 480 7343   82  -16
B 490 7342   82  -27
B 500 7346   82  -39
B 510 7281   82  -53
B 520 7292   82  -67
B 530 7339   82  -81
B 540 6888   82  -95
B 550 6917   82 -110
B 560 7037   82 -123
B 570 7182   82 -130
B 580 7119   49 -132
B 590 7163    6 -132
B 600 7126   10 -129
B 610 7229   10 -117
B 620 7060   10 -108
B 630 7508   10  -94
B 640 7517   10  -81
B 650 7629   10  -68
B 660 7634   10  -56
B 670 7636   10  -44
B 680 7673   10  -32
pb end 
B 690 7675    0  -21
B 700 7677    0  -12
B 710 7677    0   -4
B 720 7677    0    3
B 730 7679    0    8
B 740 7680    0   11
B 750 7680    0   14
B 760 7680    0   16
B 770 7681    0   16
B 780 7680    0   17
B 790 7681    0   20
B 800 7681    0   20
B 810 7718    0   20
B 820 7716    0   20
B 830 7718    0   20
B 840 7681    0   20
B 850 7683    0   20
B 860 7718    0   20
B 870 7718    0   20
B 880 7717    0   20
B 890 7718    0   20
B 900 7718    0   20
B 910 7718    0   20
B 920 7718    0   20
B 930 7718    0   20
SSS vs= 1.04  t=  235
%P VOLT1   = 7564
%P VOLT2   = 7951
%P S2_SC   =  1.04
%P L_ANG_MAX = 235
B 940 7718   72   20
B 950 7718   72   19
B 960 7587   72   18
B 970 7557   72   17
B 980 7571   72   16
B 990 7215   72   16
B 1000 7194   72   17
B 1010 7248   72   17
B 1020 7210   72   17
B 1030 7182   72   24
B 1040 7002   72   33
B 1050 7021   72   41
B 1061 7049   72   51
B 1071 7099   72   60
B 1081 7176   64   70
B 1091 7175   53   80
B 1101 7257   44   90
B 1111 7232   33  102
B 1121 7283   31  112
B 1131 7322   31  124
B 1141 7343   31  135
*** adj PULL_V2->36 
*** dt = 35 , A = 137 , rpm = 381 
B 1151 7354   37  146
B 1161 7574   37  156
B 1171 7608   37  165
pull out 172
B 1181 7607 -103  176
B 1191 7608 -103  186
B 1201 7610 -103  194
B 1211 7420 -103  203
B 1221 7369 -103  208
B 1231 7401 -103  214
B 1241 7457 -103  220
B 1251 6902 -103  225
B 1261 7093 -103  228
B 1271 7023 -103  230
B 1281 7151 -103  230
B 1291 7168 -103  230
*** amax = 230  vhit = 102
B 1301 7148 -105  220
B 1311 6983 -105  205
B 1321 6820 -105  191
B 1331 6887 -105  174
B 1341 6832 -105  156
B 1351 6938 -105  138
B 1361 6955 -105  118
B 1371 7204 -105   98
B 1381 7273 -105   76
B 1391 7271 -105   53
B 1401 7317 -105   30
B 1411 7331 -105    7
push -10 -10
push out at target
B 1421 7346   82  -16
B 1431 7378   82  -28
B 1441 7304   82  -40
B 1451 7239   82  -53
B 1461 7349   82  -64
B 1471 7324   82  -77
B 1481 7364   82  -91
B 1491 7095   82 -104
B 1502 7178   82 -115
B 1512 7082   75 -119
B 1522 7172   23 -119
B 1532 7139   10 -119
B 1542 7166   10 -112
B 1552 6906   10  -98
B 1562 6975   10  -84
B 1572 7023   10  -73
B 1582 7115   10  -59
B 1592 7588   10  -44
B 1602 7594   10  -30
B 1612 7631   10  -16
B 1622 7635   10   -2
pb end 
B 1632 7635    0   10
B 1642 7673    0   22
B 1652 7675    0   30
B 1662 7675    0   36
B 1672 7676    0   41
B 1682 7675    0   44
B 1692 7677    0   45
B 1702 7677    0   45
B 1712 7680    0   45
B 1722 7679    0   45
B 1732 7681    0   46
B 1742 7680    0   46
B 1752 7677    0   46
B 1762 7680    0   46
B 1772 7679    0   46
B 1782 7679    0   46
B 1792 7680    0   46
B 1802 7679    0   44
B 1812 7680    0   42
B 1822 7681    0   40
B 1832 7680    0   39
B 1842 7680    0   37
B 1852 7683    0   35
B 1862 7714    0   32
B 1872 7717    0   30
SSS vs= 1.04  t=  235
%P VOLT1   = 7564
%P VOLT2   = 7944
%P S2_SC   =  1.04
%P L_ANG_MAX = 235
B 1882 7716   72   28
B 1892 7717   72   25
B 1902 7716   72   22
B 1912 7598   72   20
B 1922 7550   72   17
B 1932 7566   72   15
B 1942 7549   72   14
B 1952 7184   72   14
B 1962 7153   72   15
B 1972 7210   72   15
B 1982 7068   72   20
B 1992 7065   72   28
B 2002 6984   72   36
B 2012 7017   72   44
B 2022 7037   72   52
B 2032 7111   71   62
B 2042 7209   61   72
B 2052 7209   52   82
B 2062 7224   41   93
B 2072 7256   31  104
B 2082 7288   31  116
B 2092 7354   31  127
*** adj PULL_V2->36 
*** dt = 36 , A = 136 , rpm = 381 
B 2102 7374   37  138
B 2112 7388   37  149
B 2122 7501   37  159
B 2132 7569   37  169
pull out 174
B 2142 7570 -103  179
B 2152 7569 -103  188
B 2162 7482 -103  198
B 2172 7368 -103  203
B 2182 7349 -103  211
B 2192 7434 -103  218
B 2202 7488 -103  224
B 2212 7025 -103  228
B 2222 7152 -103  230
B 2232 7039 -103  230
B 2242 7177 -103  230
*** amax = 230  vhit = 102
B 2252 7147 -105  223
B 2262 7153 -105  208
B 2272 6840 -105  194
B 2282 6762 -105  178
B 2292 6818 -105  160
B 2302 6930 -105  142
B 2312 7058 -105  123
B 2322 7063 -105  102
B 2332 7235 -105   81
B 2342 7270 -105   59
B 2352 7278 -105   34
B 2362 7328 -105   12
push -10 -10
push out at target
B 2372 7342   82  -12
B 2382 7347   82  -24
B 2392 7353   82  -35
B 2402 7242   82  -48
B 2412 7267   82  -60
B 2422 7347   82  -73
B 2432 7106   82  -86
B 2442 7127   82 -100
B 2452 7138   82 -112
B 2462 7143   82 -118
B 2472 7081   40 -118
B 2482 7180   10 -119
B 2492 7259   10 -116
B 2502 7340   10 -105
B 2512 6990   10  -94
B 2522 7187   10  -83
B 2532 7198   10  -70
B 2542 7628   10  -58
B 2552 7631   10  -46
B 2562 7632   10  -34
pb end 
B 2572 7669    0  -22
B 2582 7669    0  -10
B 2592 7672    0    0
B 2602 7673    0    9
B 2612 7673    0   16
B 2622 7676    0   20
B 2632 7677    0   24
