SSS vs= 1.02  t=  210
B 4251 7391   81 -108
B 4261 7057   81 -123
B 4271 7279   81 -134
B 4281 7199   81 -139
B 4291 7260   32 -139
B 4301 7187   10 -139
B 4311 7188   10 -133
B 4321 7030   10 -119
B 4331 7073   10 -105
B 4341 7141   10  -92
B 4351 7136   10  -77
B 4361 7721   10  -62
B 4371 7732   10  -47
B 4381 7767   10  -33
B 4391 7768   10  -18
pb end 
B 4401 7770    0   -5
B 4411 7771    0    8
B 4421 7774    0   19
B 4431 7771    0   26
B 4441 7777    0   30
B 4451 7814    0   33
B 4461 7812    0   34
B 4471 7815    0   34
B 4481 7814    0   34
B 4491 7815    0   34
B 4501 7815    0   34
B 4511 7815    0   34
B 4521 7815    0   34
B 4531 7815    0   32
B 4541 7815    0   29
B 4551 7817    0   27
B 4561 7817    0   25
B 4571 7815    0   23
B 4581 7817    0   21
B 4591 7818    0   19
B 4601 7815    0   17
B 4611 7817    0   15
B 4621 7817    0   14
B 4631 7817    0   12
B 4641 7817    0   11
B 4651 7817    0    9
B 4661 7817    0    7
B 4671 7818    0    7
B 4681 7818    0    6
B 4691 7818    0    5
B 4701 7818    0    4
B 4711 7817    0    4
B 4721 7818    0    4
B 4731 7818    0    4
B 4741 7817    0    4
B 4751 7818    0    4
B 4761 7818    0    4
B 4771 7818    0    4
B 4781 7818    0    4
B 4791 7818    0    4
B 4801 7818    0    4
B 4811 7818    0    4
B 4821 7819    0    4
B 4831 7818    0    4
B 4841 7819    0    4
B 4851 7818    0    4
B 4861 7818    0    4
B 4871 7819    0    4
B 4881 7819    0    4
B 4891 7818    0    4
SSS vs= 1.02  t=  205
%P VOLT1   = 7623
%P VOLT2   = 8115
%P S2_SC   =  1.02
%P L_ANG_MAX = 205
B 4901 7818   71    4
B 4911 7815   71    4
B 4921 7688   71    4
B 4931 7674   71    4
B 4941 7693   71    4
B 4951 7717   71    4
B 4961 7488   71    4
B 4971 7490   71    4
B 4981 7489   71    5
B 4991 7414   71   13
B 5001 7362   71   22
B 5011 7280   71   31
B 5021 7162   71   40
B 5031 7197   71   49
B 5041 7253   71   56
B 5051 7327   61   65
B 5061 7315   39   73
B 5071 7336   30   81
B 5081 7439   30   91
B 5091 7478   30   99
*** adj PULL_V2->64 
*** dt = 74 , A = 103 , rpm = 298 
B 5101 7432   65  108
B 5111 7627   65  116
B 5121 7636   65  123
B 5131 7643   65  129
B 5141 7644   65  136
B 5151 7638   65  142
B 5161 7660   65  148
pull out 154
B 5171 7420 -102  156
B 5181 7400 -102  165
B 5191 7501 -102  175
B 5201 7437 -102  185
B 5211 7336 -102  195
B 5221 7289 -102  202
B 5231 7314 -102  211
B 5241 7367 -102  219
B 5251 7042 -102  224
B 5261 7302 -102  227
B 5271 7178 -102  228
*** amax = 228  vhit = 89
B 5281 7222  -91  227
B 5291 7230  -91  219
B 5301 7228  -91  207
B 5311 7056  -91  192
B 5321 6840  -91  175
B 5331 6914  -91  157
B 5341 6960  -91  139
B 5351 7234  -91  119
B 5361 7237  -91   99
B 5371 7341  -91   76
B 5381 7446  -91   52
B 5391 7452  -91   28
B 5401 7470  -91    3
push -10 -10
push out at target
B 5411 7481   81  -13
B 5421 7469   81  -25
B 5431 7419   81  -38
B 5441 7409   81  -53
B 5451 7426   81  -66
B 5461 7440   81  -81
B 5471 7097   81  -98
B 5481 7121   81 -113
B 5492 7113   81 -127
B 5502 7261   81 -134
B 5513 7306   49 -135
B 5523 7286    0 -135
B 5533 7157   10 -132
B 5543 7028   10 -121
B 5553 7119   10 -107
B 5563 7267   10  -96
B 5573 7536   10  -82
B 5583 7546   10  -69
B 5593 7764   10  -55
B 5603 7768   10  -41
B 5613 7770   10  -29
pb end 
B 5623 7771    0  -15
B 5633 7771    0   -2
B 5643 7773    0    9
B 5653 7776    0   18
B 5663 7776    0   24
B 5673 7777    0   28
B 5683 7777    0   31
B 5693 7812    0   31
B 5703 7812    0   31
B 5713 7812    0   31
B 5723 7814    0   31
B 5733 7814    0   31
B 5743 7814    0   31
B 5753 7814    0   31
B 5763 7814    0   28
B 5773 7814    0   25
B 5783 7814    0   23
B 5793 7814    0   20
B 5803 7815    0   19
B 5813 7815    0   17
B 5823 7815    0   16
B 5833 7815    0   15
B 5843 7815    0   14
B 5853 7811    0   12
B 5863 7812    0   11
B 5873 7818    0   11
B 5883 7815    0    8
B 5893 7815    0    7
B 5903 7818    0    6
B 5913 7815    0    5
B 5923 7815    0    4
B 5933 7817    0    4
B 5943 7815    0    4
B 5953 7817    0    4
B 5963 7817    0    4
B 5973 7815    0    4
B 5983 7817    0    4
B 5993 7818    0    4
B 6003 7818    0    4
B 6013 7817    0    4
B 6023 7817    0    4
B 6033 7815    0    4
B 6043 7817    0    4
B 6053 7817    0    4
B 6063 7817    0    4
B 6073 7817    0    4
B 6083 7817    0    4
B 6093 7815    0    4
B 6103 7817    0    4
B 6113 7815    0    4
SSS vs= 1.02  t=  205
%P VOLT1   = 7623
%P VOLT2   = 8111
%P S2_SC   =  1.02
%P L_ANG_MAX = 205
B 6123 7818   71    4
B 6133 7818   71    4
B 6143 7703   71    4
B 6153 7674   71    4
B 6163 7689   71    4
B 6173 7715   71    4
B 6183 7731   71    5
B 6193 7520   71    5
B 6203 7557   71    5
B 6213 7495   71   11
B 6223 7371   71   19
B 6233 7212   71   29
B 6243 7231   71   38
B 6253 7221   71   47
B 6263 7246   71   55
B 6273 7249   63   63
B 6283 7308   41   71
B 6293 7366   30   81
B 6303 7418   30   90
B 6313 7410   30   99
*** adj PULL_V2->64 
*** dt = 74 , A = 103 , rpm = 298 
B 6323 7472   65  108
B 6333 7485   65  115
B 6343 7638   65  123
B 6353 7598   65  130
B 6363 7601   65  137
B 6373 7556   65  144
B 6383 7426   65  153
pull out 162
B 6393 7405 -102  163
B 6403 7506 -102  173
B 6413 7325 -102  183
B 6423 7306 -102  191
B 6433 7286 -102  201
B 6443 7025 -102  210
B 6453 7067 -102  216
B 6463 7264 -102  222
B 6473 7372 -102  223
B 6483 7280 -102  223
B 6493 7276 -102  221
*** amax = 223  vhit = 91
B 6503 6947  -93  209
B 6513 6971  -93  194
B 6523 6850  -93  178
B 6533 6885  -93  161
B 6543 6938  -93  142
B 6553 7076  -93  123
B 6563 7336  -93  103
B 6573 7334  -93   81
B 6583 7401  -93   59
B 6593 7441  -93   35
B 6603 7455  -93   11
push -11 -10
push out at target
B 6613 7473   81  -11
B 6623 7475   81  -22
B 6633 7439   81  -34
B 6643 7396   81  -49
B 6653 7374   81  -63
B 6663 7412   81  -77
B 6673 7356   81  -93
B 6683 7248   81 -109
B 6693 7218   81 -124
B 6703 7230   81 -133
B 6713 7328   66 -137
B 6723 7295   23 -137
B 6733 7246   10 -137
B 6743 6909   10 -129
B 6753 7024   10 -115
B 6763 7115   10 -101
B 6773 7372   10  -89
B 6783 7391   10  -75
B 6793 7754   10  -61
B 6803 7764   10  -46
B 6813 7766   10  -33
pb end 
B 6823 7766    0  -18
B 6833 7767    0   -5
B 6843 7770    0    7
B 6853 7770    0   18
B 6863 7773    0   25
B 6873 7773    0   30
B 6883 7776    0   33
B 6893 7809    0   34
B 6903 7809    0   34
B 6913 7809    0   34
B 6923 7811    0   34
B 6933 7811    0   34
B 6943 7809    0   34
B 6953 7809    0   33
B 6963 7812    0   32
B 6973 7811    0   29
B 6983 7812    0   27
B 6993 7812    0   24
B 7003 7812    0   22
B 7013 7812    0   20
B 7023 7812    0   19
B 7033 7814    0   17
B 7043 7812    0   15
B 7053 7812    0   14
B 7063 7814    0   13
B 7073 7814    0   11
B 7083 7811    0    9
B 7093 7814    0    8
B 7103 7812    0    7
B 7113 7812    0    6
B 7123 7814    0    5
B 7133 7814    0    4
B 7143 7815    0    4
B 7153 7815    0    3
B 7163 7815    0    3
B 7173 7814    0    3
B 7183 7811    0    3
B 7193 7817    0    3
B 7203 7815    0    3
B 7213 7812    0    3
B 7223 7817    0    3
B 7233 7814    0    3
B 7243 7815    0    3
B 7253 7814    0    3
B 7263 7815    0    3
B 7273 7815    0    3
B 7283 7815    0    3
B 7293 7814    0    3
B 7303 7814    0    3
B 7313 7815    0    3
SSS vs= 1.02  t=  205
%P VOLT1   = 7623
%P VOLT2   = 8108
%P S2_SC   =  1.02
%P L_ANG_MAX = 205
B 7324 7815   71    3
B 7334 7815   71    3
B 7344 7757   71    3
B 7354 7677   71    3
B 7364 7678   71    3
B 7374 7343   71    3
B 7384 7367   71    3
B 7394 7451   71    4
B 7404 7543   71    3
B 7415 7484   71    8
B 7425 7421   71   16
B 7435 7249   71   25
B 7445 7252   71   35
B 7455 7211   71   43
B 7465 7239   71   51
B 7475 7250   71   59
B 7485 7282   52   67
B 7495 7336   30   76
B 7505 7337   30   85
B 7515 7416   30   94
*** adj PULL_V2->64 
*** dt = 74 , A = 103 , rpm = 298 
B 7525 7381   65  103
B 7535 7406   65  111
B 7545 7450   65  119
B 7555 7707   65  125
B 7565 7656   65  132
B 7575 7639   65  139
B 7585 7668   65  145
B 7595 7654   65  152
pull out 155
B 7605 7414 -102  161
B 7615 7503 -102  170
B 7625 7501 -102  180
B 7635 7337 -102  190
B 7645 7230 -102  198
B 7655 7269 -102  207
B 7665 7295 -102  215
B 7675 7166 -102  222
B 7685 7176 -102  227
B 7695 7260 -102  230
B 7705 7334 -102  230
*** amax = 230  vhit = 88
B 7715 7287  -90  229
B 7725 7232  -90  218
B 7735 6888  -90  203
B 7745 6941  -90  187
B 7755 6868  -90  171
B 7765 7001  -90  152
B 7775 7038  -90  133
B 7785 7196  -90  114
B 7795 7375  -90   92
B 7805 7368  -90   69
B 7815 7439  -90   46
B 7825 7452  -90   21
B 7835 7467  -90   -3
push -11 -10
push out at target
B 7845 7480   81  -17
B 7855 7493   81  -29
B 7865 7430   81  -42
B 7875 7374   81  -57
B 7885 7375   81  -71
B 7895 7419   81  -86
B 7905 7357   81 -101
B 7915 7319   81 -116
B 7925 7226   81 -127
B 7935 7244   81 -132
B 7945 7269   32 -133
B 7955 7288    0 -133
B 7965 7251   10 -128
B 7975 7054   10 -116
B 7985 7112   10 -103
B 7995 7172   10  -93
B 8005 7718   10  -81
B 8015 7725   10  -67
B 8025 7764   10  -55
B 8035 7764   10  -42
B 8045 7767   10  -30
pb end 
B 8055 7768    0  -18
B 8065 7767    0   -6
B 8075 7770    0    4
B 8085 7770    0   13
B 8095 7771    0   19
B 8105 7776    0   23
B 8115 7809    0   25
B 8125 7808    0   26
B 8135 7809    0   26
B 8145 7808    0   26
B 8155 7811    0   26
B 8165 7809    0   26
B 8175 7808    0   25
B 8185 7808    0   25
B 8195 7811    0   23
B 8205 7811    0   20
B 8215 7809    0   19
B 8225 7812    0   17
B 8235 7811    0   15
B 8245 7811    0   15
B 8255 7811    0   13
B 8265 7812    0   13
B 8275 7812    0   12
B 8285 7814    0   11
B 8295 7811    0   11
B 8305 7812    0   11
B 8315 7811    0   11
B 8325 7811    0   11
B 8335 7812    0   10
B 8345 7811    0   10
B 8355 7811    0   10
B 8365 7812    0   10
B 8375 7812    0   10
B 8385 7812    0   10
B 8395 7812    0   10
B 8405 7812    0   10
B 8415 7814    0   10
B 8425 7812    0   10
B 8435 7812    0   10
B 8445 7814    0   10
B 8455 7812    0   10
B 8465 7814    0   10
B 8475 7814    0   10
B 8485 7814    0   10
B 8495 7814    0   10
B 8505 7814    0   10
B 8515 7814    0   10
B 8525 7814    0   10
B 8535 7814    0   10
B 8545 7814    0   10
SSS vs= 1.02  t=  200
%P VOLT1   = 7623
%P VOLT2   = 8101
%P S2_SC   =  1.02
%P L_ANG_MAX = 200
B 8555 7814   71   10
B 8565 7811   71   10
B 8575 7685   71   10
B 8585 7670   71   10
B 8595 7688   71   10
B 8605 7358   71   10
B 8615 7374   71   10
B 8625 7478   71   10
B 8635 7504   71   11
B 8645 7434   71   16
B 8655 7359   71   25
B 8665 7208   71   34
B 8675 7235   71   43
B 8685 7194   71   50
B 8695 7319   71   58
B 8705 7318   51   66
B 8715 7304   30   74
B 8725 7323   30   83
B 8735 7396   30   92
*** adj PULL_V2->64 
*** dt = 76 , A = 96 , rpm = 298 
B 8745 7411   65  101
B 8755 7400   65  109
B 8765 7399   65  116
B 8775 7633   65  123
B 8785 7631   65  131
B 8795 7631   65  137
B 8805 7617   65  144
B 8815 7450   65  153
pull out 154
B 8825 7432 -102  163
B 8835 7469 -102  173
B 8845 7308 -102  183
B 8855 7316 -102  191
B 8865 7331 -102  200
B 8875 6996 -102  208
B 8885 7033 -102  215
B 8895 7219 -102  219
B 8905 7316 -102  219
B 8915 7236 -102  219
*** amax = 219  vhit = 91
B 8925 7273  -93  215
B 8935 7019  -93  203
B 8945 7049  -93  188
B 8955 6895  -93  172
B 8965 6889  -93  155
B 8975 6942  -93  136
B 8985 7043  -93  117
B 8995 7300  -93   97
B 9005 7298  -93   75
B 9015 7365  -93   52
B 9025 7443  -93   29
B 9035 7457  -93    4
push -10 -10
push out at target
B 9045 7471   81  -13
B 9055 7460   81  -25
B 9065 7411   81  -37
B 9075 7333   81  -52
B 9085 7345   81  -66
B 9095 7391   81  -81
B 9105 7365   81  -97
B 9115 7183   81 -112
B 9125 7130   81 -126
B 9135 7207   81 -134
B 9145 7282   57 -137
B 9155 7258   14 -137
B 9165 7311   10 -137
B 9175 6992   10 -126
B 9185 7107   10 -113
B 9195 7137   10  -99
B 9205 7414   10  -87
B 9215 7428   10  -73
B 9225 7685   10  -59
B 9235 7760   10  -46
B 9245 7767   10  -32
pb end 
B 9255 7766    0  -18
B 9265 7766    0   -5
B 9275 7766    0    7
B 9285 7767    0   16
B 9295 7768    0   23
B 9305 7770    0   27
B 9315 7770    0   30
B 9325 7807    0   31
B 9335 7809    0   31
B 9345 7770    0   31
B 9355 7773    0   31
B 9365 7773    0   31
B 9375 7809    0   31
B 9385 7809    0   31
B 9395 7811    0   28
B 9405 7808    0   26
B 9415 7809    0   23
B 9425 7809    0   22
B 9435 7809    0   20
B 9445 7809    0   19
B 9455 7811    0   18
B 9465 7811    0   16
B 9475 7811    0   15
B 9485 7809    0   14
B 9495 7811    0   13
B 9505 7814    0   11
B 9515 7808    0    9
B 9525 7812    0    7
B 9535 7811    0    6
B 9545 7811    0    5
B 9555 7811    0    4
B 9565 7812    0    4
B 9575 7811    0    4
B 9585 7811    0    4
B 9595 7811    0    4
B 9605 7805    0    4
B 9615 7811    0    4
B 9625 7811    0    4
B 9635 7809    0    4
B 9645 7812    0    4
B 9655 7808    0    4
B 9665 7811    0    4
B 9675 7812    0    4
B 9685 7811    0    4
B 9695 7812    0    4
B 9705 7812    0    4
B 9715 7812    0    4
B 9725 7812    0    4
B 9735 7812    0    4
B 9745 7811    0    4
SSS vs= 1.02  t=  200
%P VOLT1   = 7623
%P VOLT2   = 8097
%P S2_SC   =  1.02
%P L_ANG_MAX = 200
B 9755 7812   71    4
B 9765 7811   71    4
B 9775 7733   71    4
B 9785 7670   71    4
B 9796 7677   71    4
B 9806 7702   71    4
B 9816 7724   71    4
B 9827 7488   71    4
B 9837 7552   71    4
B 9848 7453   71   10
B 9858 7382   71   18
B 9868 7244   71   27
B 9878 7181   71   36
B 9889 7214   71   45
B 9899 7206   71   53
B 9909 7320   67   61
B 9919 7312   35   69
B 9929 7369   30   78
B 9939 7387   30   87
B 9949 7444   30   95
*** adj PULL_V2->69 
*** dt = 82 , A = 97 , rpm = 281 
B 9959 7431   70  104
B 9969 7657   70  111
B 9979 7583   70  118
B 9989 7576   70  125
B 9999 7616   70  131
B 10009 7600   70  139
B 10019 7356   70  147
B 10029 7435   70  157
pull out 161
B 10039 7432 -102  168
B 10049 7377 -102  179
B 10059 7319 -102  191
B 10069 7180 -102  202
B 10079 7157 -102  210
B 10089 7245 -102  220
B 10099 7308 -102  229
B 10109 6991 -102  236
B 10119 7319 -102  242
B 10129 7206 -102  243
B 10139 7232 -102  243
B 10149 7167 -102  242
*** amax = 243  vhit = 79
B 10159 7158  -80  229
B 10169 6973  -80  214
B 10179 6813  -80  198
B 10189 6887  -80  181
B 10199 6955  -80  163
B 10209 7203  -80  143
B 10219 7221  -80  123
B 10229 7405  -80  103
B 10239 7474  -80   80
B 10249 7480  -80   57
B 10259 7522  -80   33
B 10269 7533  -80    9
push -11 -10
push out at target
B 10279 7546   81  -11
B 10289 7536   81  -21
B 10299 7455   81  -33
B 10309 7416   81  -45
B 10319 7489   81  -55
