L: in lcd_mode_selection
L: t_push=   103
L: in lcd_bat_adj
L: t_push=    74
%Initializing ...
% batt1   = 8.15v
% batt2   = 8.11v
% mode    = 0   
% time    = 15351   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 8.15v
% batt2   = 8.11v
% mode    = 0   
% time    = 15351   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  210
B 566 7602   22 -123
B 576 7658    9 -123
B 586 7415    9 -113
B 596 7583    9 -101
B 606 7621    9  -89
B 616 7956    9  -75
B 626 7966    9  -61
B 636 7970    9  -49
B 646 8044    9  -34
B 657 8047    9  -21
pb end 
SSS vs= 0.98  t=  194
%P VOLT1   = 8096
%P VOLT2   = 8101
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 809   79    0
B  10 8102   79    0
B  20 8021   79    0
B  30 7950   79    0
B  40 7961   79    0
B  50 7955   79    0
B  60 7563   79    0
B  70 7717   79    0
B  80 7665   79    1
B  90 7675   79    8
B 100 7606   79   18
B 110 7479   79   28
B 120 7224   79   39
B 130 7263   79   48
B 140 7220   79   57
B 150 7363   69   65
B 160 7347   49   75
B 170 7409   49   85
B 180 7412   49   95
B 190 7495   49  104
*** dtMore = 23 , A = 115
B 200 7498   49  115
B 210 7481   49  123
B 220 7497   49  132
pull out 135
B 230 7787  -88  141
B 240 7830  -88  150
B 250 7835  -88  159
B 261 7683  -88  168
B 271 7671  -88  175
B 282 7687  -88  183
B 293 7747  -88  189
B 303 7381  -88  194
B 313 7480  -88  195
B 323 7350  -88  195
B 333 7498  -88  195
*** amax = 195  vhit = 89
B 343 7401  -87  183
B 354 7413  -87  168
B 364 7052  -87  151
B 374 7028  -87  135
B 385 7099  -87  114
B 395 7283  -87   94
B 405 7469  -87   73
B 417 7609  -87   47
B 427 7608  -87   24
B 438 7651  -87   -3
push -11 -10
push out at target
B 448 7663   79  -18
B 458 7639   79  -31
B 468 7584   79  -46
B 479 7553   79  -63
B 489 7598   79  -79
B 500 7584   79  -97
B 510 7305   79 -114
B 522 7481   79 -131
B 532 7370   79 -139
B 543 7454   55 -141
B 553 7463    9 -141
B 563 7618    9 -139
B 573 7357    9 -128
B 583 7347    9 -116
B 594 7375    9 -103
B 604 7990    9  -90
B 615 8000    9  -77
B 625 8004    9  -64
B 636 8043    9  -51
B 646 8044    9  -39
pb end 
SSS vs= 0.99  t=  178
%P VOLT1   = 8096
%P VOLT2   = 8094
%P S2_SC   =  0.99
%P L_ANG_MAX = 178
B   0 809   79    2
B  10 8096   79    2
B  21 8095   79    2
B  31 7959   79    2
B  41 7913   79    2
B  51 7930   79    2
B  61 7644   79    2
B  72 7539   79    2
B  83 7489   79    5
B  93 7557   79   15
B 103 7448   79   24
B 115 7103   79   35
B 125 7106   79   43
B 135 7148   79   52
B 145 7361   49   61
B 155 7358   49   69
B 165 7429   49   79
B 175 7462   49   87
*** dtMore = 30 , A = 97
B 185 7515   49   97
B 196 7466   49  107
B 207 7695   49  115
pull out 123
B 217 7707  -88  123
B 227 7752  -88  130
B 237 7789  -88  137
B 247 7636  -88  145
B 257 7661  -88  150
B 268 7708  -88  157
B 278 7767  -88  163
B 288 7168  -88  167
B 298 7526  -88  170
B 310 7496  -88  170
B 320 7409  -88  170
*** amax = 170  vhit = 98
B 330 7446  -96  161
B 340 7270  -96  145
B 351 7328  -96  129
B 362 7058  -96  111
B 373 7128  -96   90
B 383 7168  -96   70
B 394 7466  -96   48
B 404 7534  -96   26
B 415 7639  -96   -2
push -11 -10
push out at target
B 425 7640   79  -15
B 435 7621   79  -26
B 446 7523   79  -41
B 456 7544   79  -56
B 466 7633   79  -70
B 476 7220   79  -83
B 487 7242   79  -98
B 497 7409   79 -109
B 507 7554   79 -115
B 517 7506   39 -115
B 528 7521    9 -115
B 538 7336    9 -107
B 550 7327    9  -92
B 560 7367    9  -79
B 571 7951    9  -65
B 582 7996    9  -50
B 592 8002    9  -35
B 602 8004    9  -21
B 612 8043    9   -8
pb end 
SSS vs= 0.99  t=  186
%P VOLT1   = 8096
%P VOLT2   = 8094
%P S2_SC   =  0.99
%P L_ANG_MAX = 186
B   0 809   79   -2
B  10 8095   79   -2
B  20 8093   79   -2
B  30 7996   79   -2
B  40 7909   79   -2
B  50 7918   79   -2
B  60 7915   79   -2
B  70 7947   79   -2
B  80 7539   79   -2
B  90 7740   79    0
B 100 7621   79    8
B 110 7597   79   19
B 120 7298   79   29
B 130 7328   79   39
B 140 7269   79   49
B 150 7262   79   58
B 160 7257   49   67
B 170 7377   49   75
B 181 7560   49   86
B 192 7556   49   97
*** dtMore = 21 , A = 105
B 203 7576   49  106
B 214 7738   49  115
pull out 122
B 225 7751  -88  123
B 235 7756  -88  131
B 246 7664  -88  138
B 257 7631  -88  145
B 267 7663  -88  151
B 277 7712  -88  156
B 287 7193  -88  161
B 297 7555  -88  164
B 308 7446  -88  165
B 318 7432  -88  165
*** amax = 165  vhit = 111
B 328 7490 -109  161
B 339 7479 -109  147
B 349 7329 -109  132
B 360 7017 -109  114
B 370 7091 -109   96
B 381 7112 -109   75
B 392 7427 -109   53
B 402 7533 -109   31
B 412 7530 -109    9
push -10 -10
push out at target
B 422 7601   79  -11
B 432 7590   79  -22
B 442 7534   79  -35
B 452 7485   79  -50
B 463 7565   79  -65
B 473 7622   79  -79
B 483 7198   79  -93
B 493 7422   79 -107
B 503 7315   79 -117
B 513 7499   72 -119
B 523 7527    6 -119
B 534 7622    9 -118
B 544 7434    9 -105
B 555 7455    9  -90
B 565 7482    9  -78
B 576 7990    9  -63
B 587 7997    9  -48
B 597 8002    9  -34
B 608 8003    9  -20
B 619 8006    9   -6
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8096
%P VOLT2   = 8090
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 809   79    0
B  10 8090   79    0
B  20 8057   79    0
B  30 7920   79    0
B  40 7912   79    0
B  50 7940   79    0
B  60 7443   79    0
B  70 7610   79    1
B  80 7596   79    1
B  90 7732   79    7
B 100 7574   79   17
B 110 7535   79   27
B 120 7180   79   38
B 130 7141   79   48
B 141 7169   79   57
B 152 7286   67   67
B 162 7378   49   77
B 173 7506   49   87
B 183 7531   49   97
B 193 7527   49  106
*** dtMore = 26 , A = 112
B 203 7687   49  115
B 213 7703   49  123
B 223 7713   49  132
pull out 134
B 233 7824  -88  140
B 243 7824  -88  147
B 253 7786  -88  156
B 263 7644  -88  164
B 273 7630  -88  170
B 283 7679  -88  177
B 293 7239  -88  183
B 303 7273  -88  187
B 313 7440  -88  190
B 324 7542  -88  190
*** amax = 190  vhit = 94
B 334 7470  -92  189
B 344 7479  -92  179
B 354 7100  -92  165
B 364 7159  -92  148
B 374 7054  -92  131
B 384 7149  -92  114
B 394 7190  -92   94
B 405 7347  -92   73
B 415 7564  -92   48
B 425 7565  -92   26
B 436 7608  -92   -1
push -10 -10
push out at target
B 446 7656   79  -16
B 458 7530   79  -30
B 468 7516   79  -43
B 478 7604   79  -53
B 488 7200   79  -67
B 499 7240   79  -79
B 509 7492   79  -91
B 520 7488   79  -98
B 530 7413   42  -99
B 541 7498    0  -99
B 551 7590    9  -96
B 561 7293    9  -82
B 572 7324    9  -74
B 582 7804    9  -61
B 594 7993    9  -47
B 604 7999    9  -34
B 615 8000    9  -22
B 625 8003    9   -9
B 636 8004    9    2
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8096
%P VOLT2   = 8083
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 809   79   -2
B  10 8090   79   -2
B  20 8089   79   -2
B  30 8064   79   -2
B  40 7914   79   -2
B  50 7912   79   -2
B  60 7941   79   -2
B  70 7478   79   -2
B  80 7492   79   -2
B  90 7585   79    0
B 100 7588   79    7
B 111 7520   79   18
B 121 7438   79   29
B 131 7292   79   39
B 141 7331   79   48
B 151 7250   79   57
B 161 7317   71   65
B 171 7300   52   74
B 181 7364   49   83
B 192 7442   49   93
B 202 7460   49  103
*** dtMore = 25 , A = 113
B 213 7491   49  113
B 224 7474   49  123
B 234 7737   49  131
pull out 134
B 244 7748  -88  140
B 254 7753  -88  148
B 265 7788  -88  157
B 275 7620  -88  165
B 285 7633  -88  171
B 295 7722  -88  179
B 305 7776  -88  184
B 316 7267  -88  188
B 327 7388  -88  190
B 337 7265  -88  190
*** amax = 190  vhit = 94
B 348 7453  -92  187
B 358 7442  -92  174
B 369 7121  -92  158
B 379 7192  -92  141
B 389 7044  -92  124
B 399 7170  -92  105
B 409 7195  -92   86
B 419 7384  -92   65
B 429 7563  -92   42
B 439 7567  -92   17
B 449 7610  -92   -6
push -10 -10
push out at target
B 459 7615   79  -17
B 469 7581   79  -29
B 479 7520   79  -45
B 489 7541   79  -61
B 499 7583   79  -73
B 509 7564   79  -90
B 519 7225   79 -107
B 529 7198   79 -122
B 539 7315   79 -133
B 549 7485   79 -137
B 559 7441   22 -138
B 569 7464    0 -137
B 579 7045    9 -130
B 589 7116    9 -116
B 599 7242    9 -102
B 609 7248    9  -90
B 619 7289    9  -75
B 629 7378    9  -61
B 640 7953    9  -45
B 650 7958    9  -31
B 660 7994    9  -17
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8073
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 805   79   -1
B  10 8051   79   -1
B  21 8086   79   -1
B  31 7928   79   -1
B  41 7909   79   -1
B  51 7932   79    0
B  61 7469   79    0
B  72 7494   79    0
B  82 7617   79    0
B  92 7671   79    7
B 102 7582   79   16
B 112 7441   79   27
B 122 7206   79   38
B 132 7249   79   47
B 142 7246   79   57
B 152 7326   69   65
B 162 7309   49   75
B 172 7399   49   84
B 183 7426   49   95
B 194 7446   49  107
*** dtMore = 14 , A = 116
B 205 7487   49  117
B 216 7473   49  127
pull out 129
B 226 7737  -89  137
B 237 7748  -89  147
B 247 7559  -89  155
B 258 7610  -89  162
B 269 7635  -89  171
B 280 7696  -89  177
B 290 7222  -89  182
B 300 7498  -89  183
B 311 7378  -89  183
B 321 7464  -89  183
*** amax = 183  vhit = 101
B 331 7298 -100  173
B 341 7315 -100  158
B 351 7124 -100  142
B 362 6990 -100  123
B 374 7158 -100  102
B 385 7190 -100   80
B 395 7485 -100   59
B 405 7557 -100   35
B 415 7560 -100   13
B 426 7606 -100  -10
push -10 -10
push out at target
B 436 7602   79  -20
B 446 7545   79  -33
B 456 7520   79  -46
B 467 7510   79  -63
B 477 7566   79  -77
B 488 7410   79  -94
B 498 7230   79 -110
B 509 7504   79 -125
B 519 7411   79 -131
B 529 7461   39 -133
B 540 7364    6 -133
B 550 7511    9 -129
B 560 7355    9 -117
B 570 7304    9 -105
B 580 7328    9  -93
B 590 7945    9  -79
B 601 7951    9  -65
B 611 7958    9  -51
B 621 7996    9  -39
B 632 8000    9  -26
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8073
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 805   79   -2
B  10 8051   79   -2
B  20 8049   79   -2
B  30 7989   79   -2
B  40 7876   79   -2
B  50 7872   79   -2
B  61 7585   79   -2
B  72 7623   79   -2
B  82 7579   79   -1
B  92 7707   79    4
B 104 7555   79   15
B 114 7475   79   25
B 124 7152   79   35
B 134 7152   79   45
B 144 7172   79   54
B 154 7290   75   63
B 164 7367   60   71
B 174 7378   49   80
B 184 7491   49   89
B 194 7492   49   99
B 204 7524   49  108
*** dtMore = 25 , A = 113
B 214 7578   49  117
B 224 7627   49  125
pull out 132
B 234 7635  -89  133
B 244 7745  -89  141
B 254 7813  -89  148
B 264 7769  -89  156
B 274 7623  -89  164
B 284 7633  -89  169
B 294 7681  -89  177
B 304 7134  -89  182
B 315 7409  -89  186
B 325 7328  -89  187
B 335 7457  -89  187
B 345 7499  -89  187
*** amax = 187  vhit = 97
B 355 7480  -96  175
B 366 7216  -96  159
B 376 7028  -96  142
B 386 7098  -96  125
B 396 7118  -96  107
B 406 7295  -96   86
B 416 7309  -96   65
B 427 7523  -96   41
B 437 7560  -96   17
B 447 7571  -96   -7
push -10 -10
push out at target
B 457 7612   79  -18
B 467 7581   79  -31
B 477 7517   79  -46
B 487 7496   79  -62
B 497 7500   79  -77
B 507 7550   79  -93
B 518 7391   79 -111
B 528 7288   79 -129
B 539 7462   79 -139
B 549 7392   64 -143
B 559 7470   22 -143
B 569 7184    9 -143
B 579 7350    9 -134
B 589 7257    9 -121
B 599 7523    9 -109
B 609 7545    9  -96
B 619 7911    9  -82
B 629 7989    9  -69
B 639 7993    9  -56
B 649 7994    9  -42
B 659 8029    9  -30
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8069
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 804   79   -1
B  10 8051   79   -1
B  21 7897   79   -1
B  32 7869   79   -1
B  42 7896   79   -1
B  52 7924   79   -1
B  62 7637   79   -1
B  72 7644   79   -1
B  82 7703   79    7
B  92 7509   79   16
B 102 7445   79   27
B 112 7281   79   37
B 122 7117   79   47
B 132 7143   79   55
B 142 7158   73   63
B 152 7405   54   72
B 162 7391   49   81
B 172 7415   49   91
B 183 7459   49  102
B 193 7510   49  112
*** dtMore = 22 , A = 112
B 203 7426   49  121
B 213 7654   49  131
pull out 133
B 224 7666  -89  139
B 235 7783  -89  149
B 245 7789  -89  158
B 257 7592  -89  167
B 267 7583  -89  173
B 277 7669  -89  181
B 287 7228  -89  187
B 297 7260  -89  191
B 307 7393  -89  193
B 317 7518  -89  193
B 328 7433  -89  193
*** amax = 193  vhit = 91
B 338 7439  -90  184
B 349 7091  -90  168
B 359 7157  -90  151
B 370 7061  -90  133
B 380 7119  -90  115
B 390 7151  -90   96
B 400 7268  -90   75
B 410 7516  -90   55
B 420 7516  -90   31
B 430 7594  -90    7
push -11 -10
push out at target
B 440 7646   79  -12
B 450 7636   79  -23
B 460 7545   79  -37
B 470 7515   79  -51
B 480 7538   79  -66
B 490 7590   79  -81
B 500 7178   79  -97
B 512 7391   79 -114
B 522 7295   79 -125
B 532 7460   79 -130
B 542 7492   31 -130
B 552 7480    9 -130
B 562 7354    9 -123
B 572 7225    9 -111
B 582 7295    9  -96
B 592 7751    9  -85
B 602 7873    9  -70
B 612 7880    9  -57
B 622 7990    9  -41
B 633 7993    9  -27
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8066
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 804   79   -3
B  10 8049   79   -3
B  20 8047   79   -3
B  30 8045   79   -3
B  40 7890   79   -3
B  50 7868   79   -3
B  60 7893   79   -3
B  71 7928   79   -3
B  81 7497   79   -3
B  91 7661   79   -3
B 101 7577   79    4
B 112 7590   79   14
B 122 7473   79   25
B 134 7171   79   37
B 144 7213   79   47
B 154 7175   79   55
B 164 7324   73   64
B 174 7309   52   73
B 184 7377   49   83
B 194 7419   49   92
B 204 7492   49  103
B 214 7486   49  111
*** dtMore = 25 , A = 113
B 224 7436   49  119
B 234 7448   49  128
pull out 134
B 244 7741  -89  136
B 254 7780  -89  144
B 264 7782  -89  152
B 274 7601  -89  160
B 284 7619  -89  166
B 294 7665  -89  173
B 305 7689  -89  179
B 315 7368  -89  184
B 325 7319  -89  186
B 335 7369  -89  186
B 345 7471  -89  186
*** amax = 186  vhit = 98
B 355 7438  -97  178
B 365 7412  -97  163
B 375 7039  -97  147
B 385 7108  -97  131
B 395 7029  -97  113
B 405 7213  -97   94
B 415 7228  -97   73
B 425 7410  -97   51
B 435 7588  -97   28
B 446 7594  -97    3
push -10 -10
push out at target
B 457 7608   79  -14
B 467 7587   79  -26
B 479 7551   79  -43
B 490 7496   79  -61
B 500 7535   79  -74
B 511 7454   79  -93
B 521 7501   79 -110
B 531 7301   79 -124
B 541 7367   79 -135
B 551 7297   79 -139
B 561 7439   22 -139
B 571 7409    9 -139
B 581 7587    9 -131
B 591 7251    9 -119
B 601 7304    9 -106
B 611 7330    9  -94
B 621 7872    9  -81
B 631 7951    9  -66
B 641 7953    9  -53
B 652 7993    9  -40
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8062
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 804   79   -1
B  10 8045   79   -1
B  21 8045   79   -1
B  31 7908   79   -1
B  42 7862   79   -1
B  53 7886   79   -1
B  63 7921   79   -1
B  73 7492   79   -1
B  84 7679   79   -1
B  94 7626   79    6
B 104 7604   79   16
B 114 7363   79   27
B 125 7348   79   37
B 135 7158   79   47
B 145 7151   79   56
B 155 7164   71   65
B 165 7339   52   74
B 175 7430   49   83
B 186 7437   49   93
B 196 7462   49  103
*** dtMore = 25 , A = 113
B 207 7456   49  113
B 218 7542   49  123
B 229 7556   49  132
pull out 133
B 240 7741  -89  141
B 251 7584  -89  149
B 263 7596  -89  156
B 274 7652  -89  163
B 284 7136  -89  168
B 294 7286  -89  173
B 305 7186  -89  174
B 316 7390  -89  174
*** amax = 174  vhit = 110
B 327 7409 -109  169
B 338 7262 -109  155
B 349 7306 -109  137
B 360 7136 -109  119
B 371 7062 -109  100
B 381 7108 -109   81
B 392 7270 -109   58
B 402 7485 -109   35
B 413 7557 -109   11
push -11 -10
push out at target
B 424 7560   79  -11
B 435 7584   79  -22
B 445 7486   79  -37
B 456 7496   79  -50
B 466 7584   79  -64
B 477 7565   79  -78
B 488 7414   79  -93
B 499 7330   79 -105
B 510 7409   79 -110
B 520 7506   27 -110
B 531 7540    9 -110
B 541 7615    9 -101
B 552 7301    9  -87
B 563 7316    9  -74
B 574 7334    9  -59
B 584 7840    9  -44
B 595 7952    9  -29
B 606 7955    9  -14
B 616 7993    9    0
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8059
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 804   79   -6
B  11 8045   79   -6
B  21 7973   79   -6
B  31 7869   79   -6
B  42 7873   79   -6
B  52 7900   79   -6
B  62 7437   79   -6
B  72 7567   79   -6
B  82 7534   79   -4
B  92 7642   79    3
B 102 7600   79   14
B 112 7572   79   24
B 122 7348   79   35
B 132 7216   79   45
B 142 7249   79   53
B 152 7217   75   62
B 162 7339   56   71
B 172 7313   49   80
B 182 7385   49   90
B 192 7476   49  100
B 203 7513   49  111
*** dtMore = 21 , A = 113
B 214 7430   49  120
B 224 7623   49  129
pull out 131
B 234 7633  -89  137
B 244 7743  -89  145
B 255 7760  -89  155
B 266 7576  -89  163
B 276 7594  -89  168
B 287 7688  -89  175
B 297 7205  -89  181
B 307 7219  -89  185
B 317 7347  -89  186
B 327 7473  -89  186
B 338 7416  -89  184
*** amax = 186  vhit = 98
B 348 7438  -97  171
B 358 7152  -97  155
B 368 7209  -97  139
B 378 7034  -97  122
B 388 7118  -97  104
B 399 7146  -97   83
B 409 7299  -97   63
B 419 7514  -97   40
B 429 7514  -97   17
B 439 7596  -97   -7
push -10 -10
push out at target
B 449 7602   79  -18
B 459 7567   79  -31
B 469 7517   79  -45
B 480 7499   79  -62
B 491 7514   79  -79
B 502 7574   79  -97
B 512 7184   79 -114
B 523 7336   79 -129
B 533 7228   79 -137
B 543 7419   55 -139
B 553 7429    6 -139
B 564 7566    9 -138
B 574 7378    9 -125
B 585 7298    9 -114
B 597 7894    9  -99
B 607 7907    9  -85
B 618 7948    9  -72
B 628 7952    9  -59
B 639 7953    9  -47
B 649 7956    9  -35
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8055
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 804   79    2
B  11 8043   79    2
B  21 8041   79    2
B  31 7910   79    2
B  41 7861   79    2
B  51 7877   79    2
B  61 7911   79    2
B  71 7443   79    3
B  81 7444   79    3
B  91 7610   79   10
B 101 7477   79   19
B 111 7420   79   28
B 121 7113   79   38
B 131 7115   79   47
B 143 7234   79   57
B 153 7245   69   65
B 163 7352   49   74
B 173 7419   49   83
B 183 7453   49   93
B 194 7459   49  103
*** dtMore = 27 , A = 111
B 205 7593   49  112
B 215 7610   49  120
B 225 7549   49  128
pull out 132
B 236 7732  -89  136
B 246 7607  -89  144
B 256 7539  -89  149
B 266 7573  -89  156
B 278 7428  -89  164
B 288 7470  -89  168
B 298 7445  -89  171
B 308 7438  -89  171
B 318 7343  -89  171
*** amax = 171  vhit = 113
B 328 7409 -112  167
B 338 7297 -112  152
B 348 7332 -112  137
B 358 6974 -112  121
B 368 7044 -112  103
B 378 7094 -112   85
B 388 7337 -112   65
B 398 7483 -112   43
B 408 7482 -112   20
B 419 7588 -112   -5
push -10 -10
push out at target
B 429 7588   79  -17
B 439 7553   79  -30
B 449 7472   79  -43
B 459 7510   79  -56
B 469 7557   79  -69
B 479 7181   79  -83
B 489 7367   79  -96
B 500 7276   79 -107
B 510 7465   72 -111
B 520 7495   22 -111
B 530 7519    9 -111
B 541 7440    9 -103
B 551 7272    9  -89
B 563 7812    9  -77
B 573 7828    9  -62
B 584 7875    9  -47
B 594 7949    9  -33
B 605 7953    9  -18
B 615 7953    9   -5
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8052
%P S2_SC   =  0.99
%P L_ANG_MAX = 194
B   0 804   79   -7
B  10 8041   79   -7
B  20 8041   79   -7
B  30 7925   79   -7
B  40 7859   79   -7
B  50 7869   79   -7
B  60 7899   79   -7
B  70 7933   79   -7
B  80 7631   79   -6
B  90 7657   79   -2
B 100 7558   79    6
B 110 7558   79   16
B 120 7467   79   27
B 130 7488   79   37
B 140 7144   79   47
B 150 7172   79   55
B 160 7178   71   64
B 170 7344   52   74
B 180 7425   49   83
B 190 7441   49   93
B 200 7497   49  103
B 210 7453   49  112
*** dtMore = 25 , A = 113
B 220 7469   49  120
B 230 7695   49  129
pull out 135
B 240 7737  -89  137
B 252 7739  -89  146
B 262 7681  -89  155
B 272 7619  -89  162
B 282 7597  -89  167
B 292 7646  -89  174
B 303 7737  -89  179
B 313 7431  -89  184
B 323 7339  -89  185
B 333 7365  -89  185
B 343 7453  -89  184
*** amax = 185  vhit = 99
B 353 7434  -98  173
B 363 7350  -98  157
B 374 6955  -98  139
B 385 7028  -98  122
B 396 7049  -98  102
B 406 7291  -98   81
B 417 7440  -98   57
B 428 7442  -98   33
B 439 7587  -98    7
push -11 -10
push out at target
B 450 7601   79  -13
B 460 7591   79  -23
B 470 7535   79  -37
B 480 7464   79  -53
B 490 7469   79  -68
B 501 7490   79  -83
B 511 7438   79 -101
B 522 7386   79 -118
B 532 7306   79 -130
B 542 7356   79 -138
B 552 7445   55 -139
B 562 7423    0 -139
B 572 7397    9 -135
B 582 7071    9 -123
B 593 7196    9 -108
B 604 7296    9  -94
B 614 7677    9  -79
B 624 7689    9  -66
B 634 7910    9  -51
B 645 7949    9  -36
B 655 7951    9  -21
pb end 
SSS vs= 0.99  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8045
%P S2_SC   =  1.00
%P L_ANG_MAX = 194
B   0 804   79   -2
B  10 8040   79   -2
B  20 8037   79   -2
B  30 7876   79   -2
B  40 7858   79   -2
B  50 7887   79   -2
B  61 7921   79   -2
B  71 7556   79   -2
B  82 7654   79   -1
B  92 7578   79    6
B 102 7560   79   15
B 112 7372   79   26
B 122 7372   79   36
B 132 7123   79   46
B 142 7196   79   55
B 152 7209   73   63
B 162 7374   56   72
B 173 7426   49   82
B 183 7437   49   92
B 194 7495   49  102
B 204 7452   49  111
*** dtMore = 32 , A = 111
B 214 7467   49  119
B 224 7655   49  127
B 235 7698   49  135
pull out 137
B 245 7735  -89  145
B 255 7711  -89  151
B 265 7580  -89  159
B 275 7584  -89  164
B 285 7632  -89  171
B 295 7685  -89  177
B 307 7435  -89  181
B 317 7371  -89  182
B 328 7374  -89  182
B 338 7454  -89  182
*** amax = 182  vhit = 102
B 348 7439 -101  170
B 358 7352 -101  155
B 368 6988 -101  139
B 379 7057 -101  122
B 390 7044 -101  102
B 400 7251 -101   81
B 410 7259 -101   61
B 420 7404 -101   39
B 431 7549 -101   14
push -10 -10
push out at target
B 443 7563   79  -11
B 454 7553   79  -22
B 464 7495   79  -36
B 474 7501   79  -50
B 485 7503   79  -67
B 495 7489   79  -82
B 506 7435   79  -99
B 517 7347   79 -117
B 527 7261   79 -129
B 537 7351   79 -137
B 547 7477   55 -137
B 557 7456    9 -137
B 567 7392    9 -133
B 577 7104    9 -121
B 587 7226    9 -106
B 597 7323    9  -95
B 607 7636    9  -81
B 617 7649    9  -67
B 627 7906    9  -52
B 637 7947    9  -39
B 647 7948    9  -25
pb end 
SSS vs= 1.00  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8045
%P S2_SC   =  1.00
%P L_ANG_MAX = 194
B   0 804   79   -1
B  11 8040   79   -1
B  22 8038   79   -1
B  33 7877   79   -1
B  43 7861   79   -1
B  53 7885   79   -1
B  63 7917   79   -1
B  73 7448   79   -1
B  83 7448   79   -1
B  93 7618   79    5
B 103 7563   79   15
B 113 7513   79   24
B 123 7260   79   35
B 133 7190   79   45
B 145 7162   79   55
B 155 7173   73   63
