L: t_push=    90
%Initializing ...
% batt1   = 7.98v
% batt2   = 8.32v
% mode    = 6   
% time    = 8761   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.98v
% batt2   = 8.32v
% mode    = 6   
% time    = 8761   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  178
B 631 7356    9 -107
B 641 7446    9  -91
B 652 7522    9  -79
B 663 7752    9  -63
B 674 7977    9  -47
B 684 7981    9  -32
B 695 8019    9  -17
pb end 
goto reselect
L: in lcd_mode_selection
L: t_push=   103
L: in lcd_bat_adj
%Initializing ... 
%  batt 7.98v 8.30v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 170
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
L: in lcd_mode_selection
L: t_push=   161
L: in lcd_bat_adj
L: t_push=    90
%Initializing ...
% batt1   = 7.98v
% batt2   = 8.30v
% mode    = 0   
% time    = 3490   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.98v
% batt2   = 8.29v
% mode    = 0   
% time    = 3490   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  170
%P VOLT1   = 7978
%P VOLT2   = 8293
%P S2_SC   =  0.99
%P L_ANG_MAX = 170
B   0 810   59    0
B  10 8104   59    0
B  21 8058   59    0
B  31 7997   59    0
B  42 8000   59    0
B  52 8016   59    0
B  64 7780   59    0
B  74 7787   59    0
B  84 7888   59    0
B  94 7853   59    0
B 104 7810   59    0
B 114 7809   59    4
B 124 7796   59   13
B 134 7811   59   23
B 145 7661   59   32
B 155 7650   59   42
B 165 7666   59   50
B 176 7698   40   60
B 186 7730   48   71
B 196 7757   23   80
B 206 7779   24   91
B 216 7794   24  101
B 228 7801   19  113
*** dt = 7 , A = 123 , rpm = 166 
B 239 7818   19  123
pull out 129
B 249 7900  -98  131
B 259 8010  -98  140
B 270 7999  -98  150
B 280 7780  -98  158
B 290 7794  -98  165
B 301 7842  -98  173
B 311 7899  -98  178
B 321 7449  -98  183
B 333 7485  -98  184
*** amax = 184  vhit = 100
B 343 7371  -98  183
B 353 7460  -98  183
B 363 7301  -98  171
B 373 7329  -98  155
B 383 7036  -98  142
B 394 7075  -98  124
B 404 7131  -98  107
B 414 7329  -98   90
B 424 7433  -98   71
B 435 7423  -98   51
B 446 7561  -98   29
B 456 7569  -98    7
push -12 -10
push out at target
B 466 7582   79  -13
B 476 7557   79  -25
B 486 7572   79  -35
B 496 7491   79  -46
B 507 7572   79  -58
B 518 7594   79  -70
B 528 7392   79  -82
B 539 7406   79  -94
B 550 7534   79 -105
B 560 7572   72 -107
B 570 7519    6 -107
B 580 7643    9 -107
B 590 7468    9  -99
B 601 7532    9  -87
B 612 7384    9  -77
B 622 7964    9  -63
B 634 8009    9  -49
B 644 8013    9  -35
B 655 8015    9  -22
B 666 8016    9   -8
pb end 
SSS vs= 0.99  t=  170
%P VOLT1   = 7919
%P VOLT2   = 8290
%P S2_SC   =  0.99
%P L_ANG_MAX = 170
B   0 806    0  356
pull out 356 170
B  10 8065  -99  356
B  22 7878  -99  356
B  33 7845  -99  356
*** amax = 356  vhit = 100
B  44 7851  -99  355
B  55 7225  -99  352
B  67 7262  -99  343
B  78 7204  -99  339
B  89 7269  -99  332
B 100 7160  -99  323
B 112 7003  -99  313
B 123 7036  -99  302
B 134 7050  -99  289
B 145 7156  -99  275
B 156 7232  -99  258
B 167 7251  -99  239
B 177 7345  -99  221
B 188 7368  -99  202
B 198 7392  -99  181
B 208 7521  -99  159
B 218 7533  -99  137
B 228 7547  -99  113
B 238 7590  -99   93
B 248 7620  -99   71
B 258 7617  -99   50
B 268 7641  -99   29
B 279 7669  -99    6
push -12 -10
push out at target
B 291 7631   79  -21
B 302 7631   79  -45
B 312 7490   79  -67
B 323 7489   79  -89
B 333 7547   79 -113
B 344 7609   79 -136
B 355 7226   79 -157
B 366 7344   79 -172
B 376 7287   79 -176
B 387 7365   22 -176
B 397 7348    9 -176
B 408 7478    9 -162
B 418 7339    9 -147
B 429 7340    9 -134
B 441 7890    9 -118
B 451 7897    9 -104
B 461 7972    9  -90
B 471 7978    9  -77
B 482 7978    9  -63
pb end 
%Initializing ... 
%  batt 7.86v 8.28v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 170
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
L: in lcd_mode_selection
L: t_push=   161
L: in lcd_bat_adj
L: t_push=    90
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.28v
% mode    = 0   
% time    = 3562   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.28v
% mode    = 0   
% time    = 3562   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  170
%P VOLT1   = 7860
%P VOLT2   = 8279
%P S2_SC   =  1.00
%P L_ANG_MAX = 170
B   0 802   59    0
B  10 8027   59    0
B  20 7939   59    0
B  31 7920   59    0
B  42 7970   59    0
B  52 7909   59    0
B  63 7817   59    0
B  73 7821   59    0
B  84 7854   59    0
B  95 7808   59    3
B 105 7753   59    9
B 115 7758   59   17
B 126 7678   59   26
B 136 7689   59   35
B 146 7683   59   44
B 156 7568   40   53
B 166 7585   40   61
B 176 7633   49   71
B 186 7766   40   80
B 198 7776   32   90
B 209 7777   46  100
B 220 7899   28  109
B 231 7868   19  118
*** dt = 20 , A = 121 , rpm = 135 
B 241 7862   17  125
B 252 7912   17  134
pull out 137
B 262 7928  -99  141
B 273 7683  -99  149
B 284 7658  -99  154
B 295 7775  -99  161
B 306 7230  -99  167
B 318 7459  -99  171
B 329 7364  -99  172
B 340 7452  -99  172
B 350 7463  -99  172
*** amax = 172  vhit = 100
B 361 7445  -99  158
B 371 7253  -99  144
B 382 7113  -99  127
B 393 7083  -99  109
B 403 7137  -99   91
B 414 7230  -99   71
B 424 7480  -99   51
B 434 7474  -99   29
B 445 7545  -99    6
push -11 -10
push out at target
B 456 7555   79  -13
B 466 7548   79  -23
B 476 7499   79  -35
B 487 7471   79  -51
B 498 7509   79  -65
B 509 7570   79  -80
B 520 7413   79  -96
B 530 7344   79 -111
B 540 7260   79 -121
B 550 7453   72 -127
B 560 7508   39 -127
B 570 7502    9 -127
B 580 7411    9 -119
B 590 7303    9 -105
B 601 7380    9  -91
B 612 7554    9  -77
B 622 7779    9  -62
B 633 7967    9  -47
B 644 7969    9  -31
B 654 7974    9  -16
pb end 
%Initializing ... 
%  batt 7.86v 8.28v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 170
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
L: in lcd_mode_selection
L: t_push=    19
L: in lcd_bat_adj
L: t_push=   108
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.28v
% mode    = 0   
% time    = 4398   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.28v
% mode    = 0   
% time    = 4398   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =    0   
% Intaker =    0   
% Gryo    =    0   
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
% * usercontrol 
%    startTask somnus_monitor
%    startTask somnus_bat
%    startTask somnus_feeder
%    startTask somnus_remote
SSS vs= 1.00  t=  170
%P VOLT1   = 7860
%P VOLT2   = 8269
%P S2_SC   =  1.00
%P L_ANG_MAX = 170
B   0 802   59    0
B  10 8026   59    0
B  20 8024   59    0
B  30 7962   59    0
B  40 7920   59    0
B  51 7928   59    0
B  61 7798   59    0
B  71 7807   59    0
B  81 7740   59    0
B  92 7783   59    0
B 104 7781   59    2
B 115 7738   59    8
B 125 7718   59   17
B 136 7689   59   26
B 146 7710   59   35
B 157 7631   59   44
B 167 7572   47   53
B 179 7648   47   63
B 189 7653   46   72
B 199 7672   46   81
B 210 7750   40   91
B 220 7757   40  101
B 230 7771   19  109
B 241 7817   19  119
*** dt = 17 , A = 121 , rpm = 141 
B 251 7821   17  128
pull out 137
B 262 7833  -99  138
B 273 7926  -99  147
B 283 7734  -99  155
B 293 7651  -99  160
B 304 7754  -99  168
B 315 7813  -99  175
B 326 7849  -99  180
B 337 7403  -99  183
B 347 7415  -99  183
B 358 7467  -99  183
*** amax = 183  vhit = 100
B 368 7439  -99  175
B 378 7342  -99  161
B 389 7006  -99  145
B 399 7081  -99  129
B 410 7080  -99  109
B 421 7258  -99   89
B 431 7264  -99   70
B 442 7399  -99   49
B 453 7537  -99   25
B 463 7579  -99    2
push -12 -10
push out at target
B 473 7597   79  -18
B 484 7594   79  -29
B 494 7541   79  -41
B 504 7486   79  -54
B 514 7568   79  -66
B 525 7518   79  -81
B 535 7564   79  -96
B 546 7418   79 -110
B 556 7454   79 -119
B 566 7370   64 -123
B 576 7465   22 -123
B 586 7500    9 -123
B 598 7266    9 -113
B 608 7335    9  -99
B 619 7371    9  -87
B 629 7883    9  -73
B 640 7892    9  -59
B 651 7933    9  -45
B 661 7971    9  -30
B 673 7972    9  -15
pb end 
SSS vs= 1.00  t=  194
%P VOLT1   = 7860
%P VOLT2   = 8265
%P S2_SC   =  1.00
%P L_ANG_MAX = 194
B   0 802   59   15
B  10 8026   59   15
B  20 8022   59   15
B  30 7926   59   15
B  40 7913   59   15
B  50 7925   59   15
B  61 7681   59   15
B  72 7693   59   15
B  83 7639   59   15
B  93 7609   59   22
B 104 7575   59   29
B 115 7603   59   37
B 126 7557   59   45
B 137 7564   59   53
B 148 7635   59   63
B 158 7632   54   71
B 169 7665   48   81
B 180 7663   48   91
B 192 7657   39  102
B 204 7682   25  113
B 214 7702   19  123
B 225 7757   19  134
B 235 7768   19  143
*** dt = 9 , A = 147 , rpm = 157 
B 245 7886   18  152
pull out 155
B 255 7965  -99  161
B 265 7968  -99  168
B 275 7908  -99  175
B 286 7716  -99  182
B 298 7726  -99  189
B 308 7778  -99  195
B 318 7830  -99  199
B 329 7443  -99  202
B 339 7347  -99  202
B 349 7335  -99  202
*** amax = 202  vhit = 100
B 360 7453  -99  198
B 370 7439  -99  184
B 380 7332  -99  169
B 390 7012  -99  153
B 400 7081  -99  137
B 410 7098  -99  119
B 420 7299  -99   99
B 432 7444  -99   76
B 442 7440  -99   54
B 452 7546  -99   31
B 462 7555  -99    7
push -12 -10
push out at target
B 472 7569   79  -14
B 482 7614   79  -25
B 492 7545   79  -35
B 503 7496   79  -49
B 513 7579   79  -58
B 524 7600   79  -73
B 534 7642   79  -85
B 545 7425   79  -97
B 556 7456   79 -106
B 567 7504   57 -107
B 577 7472    0 -107
B 587 7531    9 -107
B 597 7198    9  -95
B 607 7321    9  -82
B 617 7347    9  -70
B 627 7624    9  -57
B 637 7633    9  -42
B 648 7927    9  -27
B 658 7967    9  -12
B 669 7968    9    3
pb end 
SSS vs= 1.00  t=  218
%P VOLT1   = 7860
%P VOLT2   = 8262
%P S2_SC   =  1.00
%P L_ANG_MAX = 218
B   0 802   59   11
B  10 8020   59   11
B  21 7934   59   11
B  31 7910   59   11
B  41 7922   59   12
B  51 7685   59   12
B  62 7678   59   12
B  73 7707   59   12
B  83 7596   59   18
B  94 7573   59   25
B 104 7551   59   33
B 114 7539   59   41
B 125 7557   59   48
B 136 7564   59   57
B 146 7667   59   66
B 158 7666   47   76
B 169 7667   46   87
B 179 7684   37   95
B 190 7691   38  106
B 200 7702   31  115
B 211 7706   19  126
B 221 7873   19  135
B 233 7887   19  145
B 243 7892   19  153
B 253 7895   19  161
B 264 7967   19  170
*** dt = 20 , A = 170 , rpm = 133 
B 274 7968   18  176
B 284 7969   18  183
pull out 183
B 295 7968  -99  189
B 306 7842  -99  195
B 317 7722  -99  198
B 328 7751  -99  202
B 339 7805  -99  205
B 349 7849  -99  207
B 360 7459  -99  207
B 370 7507  -99  207
B 380 7390  -99  207
*** amax = 207  vhit = 100
B 391 7473  -99  200
B 401 7423  -99  186
B 411 7461  -99  170
B 421 7205  -99  153
B 431 7130  -99  135
B 441 7186  -99  115
B 452 7312  -99   95
B 462 7421  -99   74
B 473 7557  -99   49
B 483 7557  -99   26
B 493 7565  -99    2
push -10 -10
push out at target
B 504 7621   79  -19
B 514 7608   79  -30
B 524 7512   79  -41
B 534 7574   79  -55
B 544 7622   79  -65
B 554 7638   79  -80
B 564 7389   79  -93
B 574 7374   79 -105
B 584 7454   79 -113
B 594 7511   55 -115
B 604 7472    6 -115
B 614 7501    9 -115
B 624 7197    9 -105
B 634 7307    9  -91
B 644 7304    9  -78
B 654 7654    9  -65
B 664 7668    9  -51
B 675 7924    9  -35
B 685 7924    9  -19
B 695 7931    9   -5
pb end 
goto reselect
L: in lcd_mode_selection
L: t_push=  4216
in loop, waiting for press
L: in lcd_mode_selection
L: t_push=   136
L: in lcd_bat_adj
L: t_push=    79
%Initializing ...
% batt1   = 7.86v
% batt2   = 8.27v
% mode    = 6   
% time    = 44500   
% Wheel_L =    0   
% Wheel_R =    0   
% Bat     =   12   
% Intaker =    0   
% Gryo    =    0   
SSS vs= 1.00  t=  210
%P VOLT1   = 7860
%P VOLT2   = 8262
%P S2_SC   =  1.00
%P L_ANG_MAX = 210
B   0 802    0    0
B  10 8022   59    0
B  20 8022   59    0
B  30 7957   59    0
B  40 7916   59    0
B  50 7917   59    1
B  60 7959   59    1
B  70 7944   59    1
B  80 7661   59    1
B  90 7658   59    2
B 100 7652   59    8
B 110 7586   59   15
B 120 7571   59   23
B 130 7587   59   31
B 140 7561   59   38
B 150 7594   59   46
B 160 7594   59   54
B 170 7662   57   63
B 180 7629   49   72
B 190 7635   40   81
B 200 7662   40   91
B 210 7681   32  101
B 220 7696   19  110
B 230 7784   19  120
B 240 7831   19  129
B 250 7846   19  138
B 260 7889   19  147
B 270 7928   19  154
*** dt = 30 , A = 162 , rpm = 132 
B 280 7931   18  162
B 290 7968   18  169
B 300 7969   18  175
pull out 182
B 310 7969  -99  182
B 320 7971  -99  187
B 330 7971  -99  193
B 340 7774  -99  197
B 350 7721  -99  198
B 360 7754  -99  202
B 370 7805  -99  204
B 380 7279  -99  205
B 390 7473  -99  205
B 400 7398  -99  205
B 410 7479  -99  205
*** amax = 205  vhit = 100
B 420 7475  -99  198
B 430 7451  -99  185
B 440 7310  -99  169
B 450 7206  -99  151
B 460 7273  -99  135
B 470 7183  -99  115
B 480 7317  -99   95
B 490 7319  -99   75
B 500 7487  -99   53
B 510 7555  -99   30
B 520 7562  -99    5
push -10 -10
push out at target
B 530 7608   79  -17
B 540 7626   79  -34
B 550 7573   79  -45
B 560 7516   79  -57
B 570 7588   79  -66
B 580 7640   79  -78
B 590 7154   79  -91
B 600 7396   79 -103
B 610 7336   79 -113
B 620 7482   72 -118
B 630 7488   31 -118
B 640 7508    9 -118
B 650 7505    9 -114
B 660 7337    9 -102
B 670 7387    9  -90
B 680 7765    9  -79
B 690 7850    9  -65
B 700 7854    9  -53
B 710 7931    9  -39
B 720 7933    9  -25
pb end 
B 730 7933   10  -12
B 740 7969   10    1
B 750 7972   10   12
B 760 7971   10   21
B 770 7971   10   28
B 780 7974   10   32
B 790 7974   10   35
B 800 7974   10   37
B 810 7975   10   38
B 820 7975   10   38
SSS vs= 1.00  t=  224
%P VOLT1   = 7801
%P VOLT2   = 8237
%P S2_SC   =  1.00
%P L_ANG_MAX = 224
B 831 7974   60   38
B 841 7975   60   38
B 852 7975   60   39
B 862 7919   60   39
B 872 7879   60   39
B 882 7845   60   39
B 892 7811   60   39
B 902 7641   60   39
B 912 7664   60   39
B 922 7659   60   41
B 932 7622   60   47
B 942 7564   60   54
B 952 7583   60   61
B 962 7530   60   69
B 972 7505   60   76
B 982 7509   60   84
B 992 7543   60   92
B 1002 7618   58  101
B 1012 7617   44  110
B 1022 7662   30  119
B 1032 7636   23  131
B 1042 7677   20  141
B 1052 7699   20  151
B 1062 7757   20  162
B 1072 7771   20  171
*** dt = 8 , A = 176 , rpm = 165 
B 1082 7882   20  179
pull out 183
B 1092 7922 -100  187
B 1102 7923 -100  195
B 1112 7756 -100  203
B 1122 7666 -100  210
B 1132 7692 -100  215
B 1142 7781 -100  221
B 1152 7330 -100  225
B 1162 7319 -100  227
B 1172 7350 -100  227
B 1182 7455 -100  227
*** amax = 227  vhit = 100
B 1192 7409 -100  222
B 1202 7331 -100  210
B 1212 6978 -100  195
B 1222 7045 -100  179
B 1232 7045 -100  162
B 1242 7236 -100  143
B 1252 7258 -100  124
B 1262 7372 -100  104
B 1272 7505 -100   81
B 1282 7507 -100   59
B 1292 7552 -100   35
B 1302 7574 -100   10
push -12 -10
push out at target
B 1312 7593   80  -13
B 1322 7640   80  -32
B 1332 7652   80  -41
B 1342 7588   80  -53
B 1352 7566   80  -67
B 1362 7537   80  -79
B 1372 7587   80  -93
B 1382 7273   80 -106
B 1392 7525   80 -121
B 1402 7425   80 -130
B 1412 7395   64 -134
B 1422 7419   23 -135
B 1432 7451    0 -134
B 1442 7470   10 -127
B 1452 7233   10 -114
B 1462 7279   10 -102
B 1472 7654   10  -90
B 1482 7879   10  -77
B 1492 7886   10  -63
B 1502 7924   10  -50
B 1512 7926   10  -36
B 1522 7927   10  -23
pb end 
B 1532 7930   10  -10
B 1542 7964   10    1
B 1552 7968   10   11
B 1562 7967   10   17
B 1572 7967   10   22
B 1582 7968   10   25
B 1592 7969   10   27
B 1602 7969   10   29
B 1612 7968   10   29
B 1622 7969   10   29
B 1632 7971   10   31
SSS vs= 1.00  t=  222
%P VOLT1   = 7801
%P VOLT2   = 8227
%P S2_SC   =  1.00
%P L_ANG_MAX = 222
B 1642 7971   60   31
B 1652 7972   60   31
B 1662 7969   60   31
B 1672 7887   60   31
B 1682 7844   60   31
B 1692 7814   60   31
B 1702 7783   60   31
B 1712 7593   60   31
B 1722 7554   60   33
B 1732 7555   60   38
B 1742 7555   60   43
B 1752 7500   60   49
B 1762 7515   60   55
B 1772 7492   60   61
B 1782 7535   60   67
B 1792 7532   60   74
B 1802 7565   60   81
B 1812 7603   60   90
B 1822 7604   58   99
B 1832 7576   37  107
B 1842 7581   39  117
B 1852 7621   23  127
B 1862 7641   20  137
B 1872 7691   20  147
B 1882 7700   20  158
B 1892 7829   20  167
*** dt = 9 , A = 173 , rpm = 165 
B 1902 7840   19  176
pull out 181
B 1912 7843 -100  184
B 1922 7919 -100  192
B 1932 7920 -100  199
B 1942 7720 -100  204
B 1952 7671 -100  210
B 1962 7709 -100  216
B 1972 7756 -100  221
B 1982 7163 -100  223
B 1992 7503 -100  226
B 2002 7394 -100  226
B 2012 7390 -100  226
*** amax = 226  vhit = 100
B 2022 7379 -100  221
B 2032 7364 -100  208
B 2042 7222 -100  193
B 2052 6977 -100  177
B 2062 7042 -100  161
B 2072 7128 -100  142
B 2082 7369 -100  122
B 2092 7372 -100  102
B 2102 7437 -100   80
B 2112 7542 -100   56
B 2122 7551 -100   34
B 2132 7569 -100   10
push -11 -10
push out at target
B 2142 7625   80  -16
B 2152 7587   80  -33
B 2162 7443   80  -43
B 2172 7525   80  -51
B 2182 7581   80  -60
B 2192 7179   80  -70
B 2202 7367   80  -80
B 2212 7377   80  -89
B 2222 7398   64  -94
B 2232 7472   31  -95
B 2242 7490    0  -95
B 2252 7610   10  -94
B 2262 7291   10  -85
B 2272 7343   10  -73
B 2282 7615   10  -63
B 2292 7876   10  -51
B 2302 7882   10  -38
B 2312 7922   10  -25
B 2322 7923   10  -13
B 2332 7924   10   -1
B 2342 7927   10   10
pb end 
B 2352 7927   10   19
B 2362 7928   10   28
B 2372 7964   10   35
B 2382 7964   10   40
B 2392 7965   10   43
B 2402 7930   10   46
B 2412 7964   10   47
B 2422 7967   10   47
B 2432 7967   10   47
B 2442 7968   10   47
SSS vs= 1.00  t=  222
%P VOLT1   = 7801
%P VOLT2   = 8220
%P S2_SC   =  1.00
%P L_ANG_MAX = 222
B 2452 7967   60   47
B 2462 7967   60   47
B 2472 7968   60   47
B 2482 7901   60   47
B 2492 7867   60   47
B 2502 7847   60   47
B 2512 7833   60   47
B 2522 7603   60   47
B 2532 7647   60   47
B 2542 7622   60   47
B 2552 7610   60   47
B 2562 7469   60   52
B 2572 7482   60   59
B 2582 7543   60   67
B 2592 7497   60   75
B 2602 7509   58   83
B 2612 7547   58   91
