SSS vs= 1.02  t=  218
B 2891 7300 -110   64
B 2901 7337 -110   41
B 2911 7380 -110   18
B 2921 7391 -110   -5
push -10 -10
push out at target
B 2931 7395   82  -17
B 2941 7364   82  -28
B 2951 7301   82  -42
B 2961 7267   82  -57
B 2971 7255   82  -73
B 2981 7310   82  -87
B 2991 7220   82 -103
B 3001 7130   82 -119
B 3011 7048   82 -132
B 3021 7124   82 -139
B 3031 7217   49 -140
B 3041 7194    0 -140
B 3051 7185   10 -136
B 3061 6911   10 -123
B 3071 7019   10 -109
B 3081 7073   10  -95
B 3091 7490   10  -82
B 3101 7504   10  -67
B 3111 7688   10  -53
B 3121 7728   10  -38
B 3131 7732   10  -25
pb end 
B 3141 7732   10  -10
B 3151 7732   10    3
B 3161 7735   10   14
B 3171 7737   10   22
B 3181 7738   10   27
B 3191 7739   10   31
B 3201 7775   10   34
B 3211 7776   10   35
B 3221 7776   10   35
B 3231 7778   10   35
SSS vs= 1.03  t=  228
%P VOLT1   = 7742
%P VOLT2   = 7835
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 3241 7778   71   37
B 3251 7779   71   37
B 3261 7764   71   37
B 3271 7646   71   37
B 3281 7576   71   37
B 3291 7524   71   37
B 3301 7174   71   36
B 3311 7170   71   37
B 3321 7203   71   40
B 3331 7215   71   45
B 3341 7239   71   51
B 3351 7228   71   58
B 3361 7203   66   65
B 3371 7215   59   72
B 3381 7147   50   80
B 3391 7137   41   89
B 3401 7161   32   97
B 3411 7263   30  105
B 3421 7387   30  114
B 3431 7425   30  123
*** adj PULL_V2->30 
*** dt = 76 , A = 124 , rpm = 298 
B 3441 7514   30  131
B 3451 7593   30  139
B 3461 7599   30  147
B 3471 7636   30  154
B 3481 7673   30  161
B 3491 7675   30  168
B 3501 7677   30  174
pull out 179
B 3511 7677 -102  181
B 3521 7677 -102  187
B 3531 7696 -102  193
B 3541 7518 -102  198
B 3551 7509 -102  201
B 3561 7549 -102  205
B 3571 6992 -102  209
B 3581 7022 -102  210
B 3591 7176 -102  211
B 3601 7318 -102  211
*** amax = 211  vhit = 108
B 3611 7213 -111  210
B 3621 7239 -111  203
B 3631 7135 -111  189
B 3641 7178 -111  173
B 3651 7062 -111  157
B 3661 6877 -111  140
B 3671 6919 -111  122
B 3681 7048 -111  103
B 3691 7265 -111   83
B 3701 7262 -111   61
B 3711 7334 -111   39
B 3721 7375 -111   15
B 3731 7388 -111   -7
push -10 -10
push out at target
B 3741 7391   82  -17
B 3751 7360   82  -29
B 3761 7294   82  -43
B 3771 7300   82  -59
B 3781 7248   82  -74
B 3791 7305   82  -89
B 3801 7216   82 -105
B 3811 7126   82 -121
B 3821 7039   82 -134
B 3831 7085   82 -141
B 3841 7211   49 -142
B 3851 7190    0 -142
B 3861 7218   10 -138
B 3871 6910   10 -125
B 3881 7017   10 -111
B 3891 7037   10  -97
B 3901 7416   10  -85
B 3911 7430   10  -70
B 3921 7651   10  -55
B 3931 7725   10  -41
B 3941 7728   10  -27
pb end 
B 3951 7731   10  -13
B 3961 7732   10   -1
B 3971 7732   10   11
B 3981 7735   10   19
B 3991 7735   10   25
B 4001 7738   10   29
B 4011 7738   10   32
B 4021 7775   10   33
B 4031 7775   10   34
B 4041 7773   10   34
SSS vs= 1.03  t=  228
%P VOLT1   = 7742
%P VOLT2   = 7828
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 4051 7778   72   35
B 4061 7776   72   35
B 4071 7756   72   35
B 4081 7639   72   35
B 4091 7580   72   35
B 4101 7528   72   35
B 4111 7184   72   35
B 4121 7176   72   36
B 4131 7207   72   40
B 4141 7255   72   47
B 4151 7238   72   54
B 4161 7257   72   60
B 4171 7198   65   68
B 4181 7210   56   76
B 4191 7153   47   84
B 4202 7220   37   93
B 4213 7206   30  103
B 4223 7248   30  112
B 4233 7377   30  121
*** adj PULL_V2->30 
*** dt = 75 , A = 125 , rpm = 298 
B 4243 7507   30  130
B 4253 7518   30  139
B 4263 7596   30  147
B 4273 7668   30  154
B 4283 7673   30  161
B 4293 7674   30  168
B 4303 7675   30  175
pull out 182
B 4313 7675 -102  182
B 4323 7675 -102  188
B 4333 7675 -102  194
B 4343 7603 -102  200
B 4353 7467 -102  203
B 4363 7471 -102  208
B 4373 7515 -102  212
B 4383 6996 -102  215
B 4393 7166 -102  217
B 4403 7132 -102  217
B 4413 7306 -102  217
B 4423 7279 -102  217
*** amax = 217  vhit = 105
B 4433 7239 -108  207
B 4443 7136 -108  193
B 4453 7010 -108  176
B 4463 7072 -108  160
B 4473 6883 -108  143
B 4483 6998 -108  124
B 4493 7015 -108  105
B 4503 7266 -108   85
B 4513 7337 -108   63
B 4523 7337 -108   41
B 4533 7380 -108   17
B 4543 7391 -108   -7
push -11 -10
push out at target
B 4553 7395   82  -17
B 4563 7364   82  -29
B 4573 7335   82  -42
B 4583 7275   82  -57
B 4593 7309   82  -71
B 4603 7253   82  -86
B 4613 7299   82 -102
B 4623 7053   82 -117
B 4633 7170   82 -129
B 4643 7085   82 -135
B 4653 7218   40 -135
B 4663 7167   10 -135
B 4673 7303   10 -131
B 4683 6960   10 -118
B 4693 7011   10 -104
B 4703 7051   10  -92
B 4713 7528   10  -78
B 4723 7681   10  -63
B 4733 7688   10  -49
B 4743 7727   10  -35
pb end 
B 4753 7731   10  -21
B 4763 7729   10   -8
B 4773 7734   10    5
B 4783 7769   10   15
B 4793 7769   10   23
B 4803 7735   10   29
B 4813 7737   10   33
B 4823 7735   10   35
B 4833 7772   10   36
B 4843 7772   10   36
SSS vs= 1.03  t=  228
%P VOLT1   = 7742
%P VOLT2   = 7821
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 4853 7773   72   36
B 4863 7775   72   38
B 4873 7775   72   38
B 4883 7726   72   38
B 4893 7628   72   38
B 4904 7565   72   38
B 4914 7514   72   38
B 4924 7173   72   38
B 4934 7200   72   38
B 4945 7197   72   43
B 4955 7213   72   48
B 4966 7198   72   55
B 4976 7188   70   63
B 4986 7201   63   70
B 4997 7111   54   78
B 5008 7158   44   87
B 5019 7191   34   96
B 5029 7297   30  106
B 5039 7358   30  115
B 5049 7386   30  123
*** adj PULL_V2->30 
*** dt = 83 , A = 124 , rpm = 281 
B 5059 7510   30  131
B 5069 7591   30  139
B 5079 7593   30  147
B 5090 7670   30  155
B 5100 7671   30  163
B 5110 7671   30  169
B 5120 7674   30  175
B 5130 7671   30  182
pull out 184
B 5140 7673 -102  188
B 5150 7668 -102  194
B 5160 7481 -102  199
B 5170 7470 -102  202
B 5180 7506 -102  206
B 5190 7021 -102  210
B 5200 7053 -102  211
B 5210 7293 -102  212
B 5220 7297 -102  212
B 5230 7189 -102  211
*** amax = 212  vhit = 108
B 5240 7247 -111  205
B 5250 7162 -111  192
B 5260 7197 -111  177
B 5270 6910 -111  161
B 5280 6867 -111  143
B 5290 6913 -111  126
B 5300 7083 -111  107
B 5310 7232 -111   87
B 5320 7230 -111   66
B 5330 7370 -111   43
B 5340 7371 -111   20
B 5350 7382 -111   -3
push -10 -10
push out at target
B 5360 7391   82  -15
B 5370 7366   82  -27
B 5380 7308   82  -41
B 5390 7271   82  -55
B 5400 7283   82  -70
B 5410 7332   82  -85
B 5420 7171   82 -101
B 5430 6988   82 -116
B 5440 6911   82 -130
B 5450 7172   82 -137
B 5460 7194   49 -138
B 5470 7166    0 -138
B 5480 7107   10 -136
B 5490 6941   10 -123
B 5500 7044   10 -109
B 5510 7032   10  -94
B 5520 7484   10  -82
B 5530 7498   10  -67
B 5540 7681   10  -53
B 5550 7684   10  -37
B 5560 7689   10  -23
B 5570 7727   10   -9
pb end 
B 5580 7729   10    3
B 5590 7729   10   15
B 5600 7732   10   23
B 5610 7732   10   28
B 5620 7734   10   32
B 5630 7734   10   34
B 5640 7734   10   35
B 5650 7735   10   35
B 5660 7735   10   37
B 5670 7737   10   38
SSS vs= 1.03  t=  228
%P VOLT1   = 7683
%P VOLT2   = 7821
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 5680 7738   72   38
B 5690 7766   72   38
B 5700 7643   72   38
B 5710 7584   72   38
B 5720 7531   72   38
B 5730 7361   72   38
B 5740 7347   72   38
B 5750 7237   72   42
B 5760 7240   72   47
B 5770 7254   72   53
B 5780 7208   72   60
B 5790 7196   65   67
B 5800 7210   56   75
B 5810 7152   48   83
B 5820 7178   39   91
B 5830 7199   31   99
B 5840 7300   31  108
B 5850 7360   31  117
*** adj PULL_V2->30 
*** dt = 76 , A = 124 , rpm = 298 
B 5860 7387   31  126
B 5870 7507   31  134
B 5880 7588   31  142
B 5890 7592   31  150
B 5900 7665   31  157
B 5910 7633   31  164
B 5920 7633   31  171
B 5930 7670   31  178
pull out 180
B 5940 7668 -103  184
B 5950 7670 -103  190
B 5960 7667 -103  196
B 5970 7481 -103  202
B 5980 7465 -103  205
B 5990 7501 -103  209
B 6000 7510 -103  213
B 6010 7546 -103  214
B 6020 7259 -103  215
B 6030 7269 -103  215
B 6040 7157 -103  215
*** amax = 215  vhit = 106
B 6050 7248 -109  209
B 6060 7200 -109  195
B 6070 7238 -109  181
B 6080 6940 -109  165
B 6090 6862 -109  147
B 6100 6911 -109  130
B 6110 7077 -109  111
B 6120 7228 -109   91
B 6130 7227 -109   70
B 6140 7366 -109   47
B 6150 7372 -109   25
B 6160 7381 -109    1
push -10 -10
push out at target
B 6170 7392   82  -13
B 6180 7372   82  -25
B 6190 7318   82  -38
B 6200 7279   82  -53
B 6210 7290   82  -68
B 6220 7339   82  -82
B 6230 7211   82  -98
B 6240 6992   82 -113
B 6250 6926   82 -127
B 6260 7183   82 -135
B 6270 7201   57 -137
B 6280 7174    6 -137
B 6290 7094   10 -134
B 6300 6913   10 -122
B 6310 7026   10 -107
B 6320 7058   10  -93
B 6330 7408   10  -81
B 6340 7422   10  -65
B 6350 7679   10  -50
B 6360 7685   10  -36
B 6370 7687   10  -21
pb end 
B 6380 7728   10   -7
B 6390 7727   10    7
B 6400 7728   10   17
B 6410 7728   10   26
B 6420 7766   10   31
B 6430 7768   10   35
B 6440 7732   10   38
B 6450 7734   10   39
B 6460 7734   10   39
B 6470 7734   10   40
SSS vs= 1.03  t=  228
B 6480 7735   10   42
%P VOLT1   = 7683
%P VOLT2   = 7818
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 6490 7735   72   42
B 6500 7729   72   42
B 6510 7616   72   42
B 6520 7560   72   42
B 6530 7548   72   42
B 6540 7476   72   42
B 6550 7458   72   42
B 6560 7208   72   45
B 6570 7244   72   51
B 6580 7256   72   56
B 6591 7211   69   63
B 6601 7195   61   71
B 6614 7152   51   81
B 6624 7166   41   89
B 6634 7161   33   97
B 6644 7286   31  106
B 6654 7325   31  115
B 6664 7418   31  123
*** adj PULL_V2->30 
*** dt = 83 , A = 124 , rpm = 281 
B 6674 7506   31  131
B 6684 7514   31  139
B 6694 7626   31  147
B 6704 7663   31  154
B 6714 7667   31  161
B 6724 7633   31  168
B 6734 7667   31  174
B 6744 7668   31  181
pull out 183
B 6754 7667 -103  187
B 6764 7667 -103  193
B 6774 7569 -103  198
B 6784 7461 -103  201
B 6794 7474 -103  206
B 6804 7515 -103  210
B 6814 7558 -103  212
B 6824 7266 -103  213
B 6834 7235 -103  214
B 6844 7227 -103  214
*** amax = 214  vhit = 107
B 6854 7284 -110  213
B 6864 7249 -110  202
B 6874 7220 -110  188
B 6884 6913 -110  173
B 6894 6974 -110  156
B 6904 6887 -110  139
B 6914 7066 -110  121
B 6924 7082 -110  101
B 6934 7191 -110   81
B 6944 7330 -110   59
B 6954 7330 -110   37
B 6964 7375 -110   14
B 6974 7386 -110   -8
push -10 -10
push out at target
B 6984 7388   82  -18
B 6994 7353   82  -30
B 7004 7332   82  -45
B 7014 7275   82  -61
B 7024 7310   82  -73
B 7034 7182   82  -89
B 7044 7227   82 -105
B 7054 6978   82 -121
B 7064 7198   82 -133
B 7074 7117   82 -138
B 7084 7184   32 -138
B 7094 7060   10 -138
B 7104 7228   10 -132
B 7114 7063   10 -119
B 7124 7058   10 -105
B 7134 7089   10  -93
B 7144 7564   10  -79
B 7154 7678   10  -65
B 7164 7684   10  -50
B 7174 7685   10  -37
pb end 
B 7184 7724   10  -23
B 7194 7727   10  -10
B 7204 7727   10    3
B 7214 7728   10   12
B 7224 7729   10   20
B 7234 7729   10   25
B 7244 7734   10   29
B 7254 7732   10   31
B 7264 7732   10   32
B 7274 7734   10   33
SSS vs= 1.03  t=  228
%P VOLT1   = 7683
%P VOLT2   = 7811
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 7284 7734   72   33
B 7294 7734   72   35
B 7304 7734   72   35
B 7314 7683   72   35
B 7324 7621   72   35
B 7334 7529   72   35
B 7344 7487   72   35
B 7354 7219   72   35
B 7364 7210   72   36
B 7374 7213   72   41
B 7384 7254   72   47
B 7394 7198   72   54
B 7404 7218   72   61
B 7414 7201   64   68
B 7424 7143   56   76
B 7434 7150   47   85
B 7444 7184   37   93
B 7454 7235   31  102
B 7464 7274   31  111
B 7474 7333   31  119
*** adj PULL_V2->30 
*** dt = 82 , A = 125 , rpm = 281 
B 7484 7497   31  129
B 7494 7510   31  137
B 7504 7586   31  145
B 7514 7626   31  153
B 7524 7629   31  160
B 7534 7665   31  167
B 7544 7667   31  174
B 7554 7667   31  181
pull out 186
B 7564 7665 -103  187
B 7574 7665 -103  194
B 7584 7562 -103  199
B 7594 7459 -103  202
B 7604 7474 -103  207
B 7614 7516 -103  211
B 7624 6992 -103  214
B 7634 7193 -103  216
B 7644 7153 -103  216
B 7654 7293 -103  216
B 7664 7277 -103  215
*** amax = 216  vhit = 106
B 7674 7239 -109  204
B 7684 7105 -109  191
B 7694 6944 -109  175
B 7704 7005 -109  159
B 7714 6884 -109  141
B 7724 6997 -109  123
B 7734 7011 -109  104
B 7744 7265 -109   84
B 7754 7298 -109   61
B 7764 7298 -109   39
B 7774 7375 -109   16
B 7784 7385 -109   -7
push -10 -10
push out at target
B 7794 7389   82  -17
B 7804 7360   82  -29
B 7814 7304   82  -43
B 7824 7242   82  -58
B 7834 7311   82  -71
B 7844 7253   82  -86
B 7854 7300   82 -103
B 7864 7083   82 -118
B 7874 7164   82 -129
B 7885 7082   82 -134
B 7895 7220   28 -135
B 7905 7163    0 -134
B 7915 7322   10 -129
B 7925 7013   10 -115
B 7935 7032   10 -102
B 7945 7056   10  -91
B 7955 7600   10  -77
B 7965 7678   10  -64
B 7975 7682   10  -50
B 7985 7723   10  -37
B 7995 7724   10  -24
pb end 
B 8005 7728   10  -11
B 8015 7727   10    1
B 8025 7727   10   10
B 8035 7728   10   18
B 8045 7729   10   23
B 8055 7731   10   26
B 8065 7731   10   28
B 8075 7732   10   30
B 8085 7731   10   30
B 8095 7732   10   31
SSS vs= 1.03  t=  228
%P VOLT1   = 7683
%P VOLT2   = 7807
%P S2_SC   =  1.03
%P L_ANG_MAX = 228
B 8106 7732   72   32
B 8116 7734   72   32
B 8126 7650   72   32
B 8136 7585   72   32
B 8146 7534   72   32
B 8156 7487   72   32
B 8166 7183   72   32
B 8176 7200   72   35
B 8186 7244   72   40
B 8196 7255   72   46
B 8206 7241   72   52
B 8218 7195   72   61
B 8228 7207   63   69
B 8238 7180   55   77
B 8248 7150   46   85
B 8258 7175   36   94
B 8268 7202   31  103
B 8278 7300   31  112
B 8288 7331   31  121
*** adj PULL_V2->30 
*** dt = 74 , A = 126 , rpm = 298 
B 8298 7462   31  130
B 8308 7542   31  139
B 8318 7550   31  147
B 8328 7626   31  155
B 8338 7629   31  163
B 8348 7630   31  170
B 8358 7632   31  177
pull out 183
B 8368 7665 -103  183
B 8378 7667 -103  190
B 8388 7665 -103  197
B 8398 7498 -103  203
B 8408 7456 -103  206
B 8418 7484 -103  211
B 8428 6927 -103  215
B 8438 6965 -103  217
B 8448 7150 -103  219
B 8458 7325 -103  219
B 8468 7214 -103  219
*** amax = 219  vhit = 104
B 8478 7228 -107  215
B 8488 7138 -107  202
B 8498 7161 -107  187
B 8508 7000 -107  171
B 8518 6890 -107  154
B 8528 6934 -107  137
B 8538 7000 -107  119
B 8548 7227 -107   98
B 8558 7230 -107   78
B 8568 7299 -107   56
B 8578 7372 -107   32
B 8588 7380 -107    9
B 8598 7392 -107   -9
push -10 -10
push out at target
B 8608 7382   82  -19
B 8618 7336   82  -30
B 8628 7262   82  -44
B 8638 7290   82  -58
B 8648 7338   82  -71
B 8658 7276   82  -86
B 8668 7099   82 -101
B 8678 7068   82 -114
B 8688 7136   82 -123
B 8698 7243   66 -125
B 8708 7211    6 -125
B 8718 7204   10 -125
B 8728 6836   10 -115
B 8738 6946   10 -102
B 8748 6999   10  -89
B 8758 7253   10  -77
B 8768 7274   10  -63
B 8778 7602   10  -49
B 8788 7679   10  -36
B 8798 7682   10  -22
pb end 
B 8808 7685   10   -9
B 8818 7725   10    5
B 8828 7724   10   16
B 8838 7725   10   25
B 8848 7725   10   31
B 8858 7728   10   36
B 8868 7728   10   39
B 8878 7728   10   40
B 8888 7729   10   40
B 8898 7729   10   40
B 8908 7729   10   40
SSS vs= 1.03  t=  228
%P VOLT1   = 7683
%P VOLT2   = 7800
%P S2_SC   =  1.04
%P L_ANG_MAX = 228
B 8918 7731   72   41
B 8928 7731   72   41
B 8938 7626   72   41
B 8948 7576   72   41
B 8958 7532   72   41
B 8968 7250   72   41
B 8978 7219   72   41
B 8988 7242   72   41
B 8998 7235   72   44
B 9008 7251   72   51
B 9018 7233   72   58
B 9028 7152   67   65
B 9038 7172   60   72
B 9048 7152   52   79
B 9058 7164   43   87
B 9068 7191   34   96
B 9078 7219   31  105
B 9088 7317   31  113
B 9098 7340   31  122
*** adj PULL_V2->30 
*** dt = 82 , A = 125 , rpm = 281 
B 9108 7500   31  131
B 9118 7581   31  139
B 9128 7586   31  146
B 9138 7624   31  153
B 9148 7627   31  160
B 9158 7629   31  167
B 9168 7630   31  174
B 9178 7664   31  179
pull out 183
B 9188 7664   10  186
B 9198 7661   10  192
B 9208 7678   10  198
B 9218 7685   10  203
B 9228 7689   10  207
B 9238 7728   10  210
B 9248 7728   10  213
B 9258 7729   10  215
B 9268 7729   10  218
B 9278 7731   10  219
B 9288 7732   10  219
B 9298 7729   10  219
B 9308 7731   10  219
B 9318 7732   10  219
B 9328 7732   10  219
B 9338 7734   10  219
B 9348 7732 -103  219
B 9358 7734 -103  219
B 9368 7734 -103  219
*** amax = 219  vhit = 104
B 9378 7732 -107  218
B 9388 7579 -107  215
B 9398 7543 -107  213
B 9408 7566 -107  209
B 9418 7103 -107  206
B 9428 7136 -107  202
B 9438 7298 -107  194
B 9448 7508 -107  187
B 9458 7450 -107  179
B 9468 7423 -107  167
B 9478 7356 -107  153
B 9488 7330 -107  137
B 9498 7332 -107  119
B 9508 7138 -107  101
B 9518 7192 -107   82
B 9528 7161 -107   61
B 9538 7259 -107   39
B 9548 7267 -107   18
B 9558 7338 -107   -5
push -10 -10
push out at target
B 9568 7392   82  -16
B 9578 7358   82  -27
B 9588 7258   82  -41
B 9598 7283   82  -53
B 9608 7328   82  -66
B 9618 7299   82  -79
B 9628 7213   82  -93
B 9638 7149   82 -103
B 9648 7152   75 -109
B 9658 7238   40 -109
B 9668 7220   10 -109
B 9678 7291   10 -105
B 9688 6984   10  -93
B 9698 7052   10  -79
B 9708 7051   10  -67
B 9718 7493   10  -54
B 9728 7500   10  -41
B 9738 7681   10  -26
B 9748 7721   10  -13
pb end 
B 9758 7724   10    1
B 9768 7724   10   14
B 9778 7725   10   25
B 9788 7724   10   34
B 9798 7725   10   40
B 9808 7728   10   44
B 9818 7729   10   47
B 9828 7729   10   48
B 9838 7729   10   48
B 9848 7732   10   48
SSS vs= 1.04  t=  233
