%Initializing ... 
%  batt 7.98v 8.02v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B  81 7375   80   -2
B  91 7589   80   -2
B 101 7538   80    5
B 111 7479   80   14
B 121 7334   80   25
B 131 7148   80   36
B 141 7188   80   45
B 151 7106   80   55
B 161 7178   75   65
B 171 7160   63   73
B 181 7292   50   83
B 191 7326   50   94
B 202 7402   50  105
B 213 7372   50  116
*** dtMore = 28 , A = 124
B 223 7365   50  127
B 233 7382   50  137
B 243 7609   50  146
pull out 152
B 254 7650  -90  157
B 264 7592  -90  167
B 275 7518  -90  176
B 285 7515  -90  182
B 296 7011  -90  191
B 306 7067  -90  197
B 317 7159  -90  202
B 328 7412  -90  204
B 338 7299  -90  204
*** amax = 204  vhit = 87
B 348 7354  -87  203
B 358 7158  -87  189
B 368 7181  -87  173
B 378 7000  -87  157
B 389 6939  -87  137
B 399 6995  -87  119
B 410 7102  -87   99
B 420 7426  -87   77
B 431 7496  -87   52
B 442 7499  -87   25
B 452 7547  -87    0
push -11 -10
push out at target
B 462 7563   80  -16
B 473 7544   80  -29
B 483 7445   80  -44
B 494 7457   80  -59
B 506 7409   80  -77
B 516 7462   80  -92
B 527 7132   80 -107
B 537 7440   80 -120
B 548 7336   80 -127
B 558 7348   42 -127
B 568 7259   10 -127
B 578 7459   10 -121
B 589 7312   10 -107
B 599 7214   10  -96
B 611 7841   10  -80
B 622 7853   10  -64
B 632 7893   10  -51
B 643 7896   10  -36
B 653 7899   10  -23
pb end 
SSS vs= 1.00  t=  194
%P VOLT1   = 7978
%P VOLT2   = 8003
%P S2_SC   =  1.00
%P L_ANG_MAX = 194
B   0 798   80   -3
B  11 7988   80   -3
B  22 7939   80   -3
B  32 7808   80   -3
B  42 7810   80   -3
B  52 7836   80   -3
B  62 7873   80   -3
B  72 7542   80   -3
B  82 7521   80   -3
B  92 7532   80    5
B 102 7406   80   16
B 113 7364   80   27
B 123 7209   80   38
B 133 7035   80   47
B 143 7066   80   56
B 153 7103   72   65
B 163 7299   53   74
B 173 7281   50   84
B 183 7314   50   93
B 194 7344   50  105
*** dtMore = 30 , A = 114
B 204 7386   50  115
B 215 7334   50  125
B 226 7633   50  135
pull out 142
B 236 7679  -90  145
B 247 7685  -90  154
B 258 7630  -90  164
B 268 7510  -90  171
B 278 7531  -90  178
B 288 7628  -90  185
B 298 7113  -90  191
B 308 7126  -90  195
B 318 7317  -90  196
B 328 7300  -90  196
*** amax = 196  vhit = 87
B 339 7243  -87  195
B 349 7327  -87  180
B 359 7221  -87  165
B 369 7285  -87  150
B 379 6939  -87  131
B 389 6995  -87  113
B 399 7028  -87   94
B 409 7287  -87   73
B 419 7391  -87   51
B 431 7498  -87   23
B 441 7508  -87   -1
push -12 -10
push out at target
B 451 7523   80  -17
B 461 7536   80  -28
B 471 7475   80  -43
B 481 7417   80  -57
B 492 7466   80  -73
B 502 7513   80  -87
B 512 7451   80 -103
B 523 7328   80 -118
B 533 7223   80 -127
B 543 7305   64 -129
B 553 7443    6 -129
B 563 7526   10 -129
B 573 7507   10 -118
B 583 7417   10 -106
B 593 7443   10  -96
B 603 7420   10  -82
B 614 7889   10  -68
B 624 7893   10  -55
B 635 7896   10  -43
B 645 7900   10  -30
pb end 
SSS vs= 1.00  t=  186
%P VOLT1   = 7978
%P VOLT2   = 7996
%P S2_SC   =  1.00
%P L_ANG_MAX = 186
B   0 798   80   -3
B  11 7986   80   -3
B  21 7985   80   -3
B  31 7839   80   -3
B  41 7800   80   -3
B  52 7822   80   -3
B  62 7858   80   -3
B  72 7428   80   -3
B  82 7619   80   -2
B  92 7569   80    4
B 102 7405   80   13
B 112 7228   80   24
B 123 7192   80   34
B 134 7033   80   45
B 144 7070   80   54
B 154 7276   55   65
B 164 7274   50   72
B 174 7325   50   81
B 184 7327   50   91
B 195 7352   50  101
*** dtMore = 35 , A = 105
B 205 7349   50  111
B 216 7367   50  121
B 227 7382   50  129
pull out 135
B 238 7675  -90  139
B 249 7678  -90  149
B 259 7607  -90  158
B 270 7484  -90  165
B 280 7528  -90  171
B 291 7552  -90  179
B 301 7607  -90  185
B 311 7269  -90  189
B 321 7407  -90  189
*** amax = 190  vhit = 84
B 331 7273  -84  189
B 341 7357  -84  189
B 351 7300  -84  177
B 361 7328  -84  162
B 372 7008  -84  145
B 382 6940  -84  129
B 392 7001  -84  111
B 402 7213  -84   91
B 412 7367  -84   71
B 422 7366  -84   49
B 432 7509  -84   25
B 442 7551  -84    1
push -11 -10
push out at target
B 452 7561   80  -15
B 462 7555   80  -26
B 472 7503   80  -40
B 482 7419   80  -55
B 492 7476   80  -69
B 502 7453   80  -83
B 512 7502   80  -99
B 522 7187   80 -115
B 532 7312   80 -126
B 542 7221   80 -131
B 553 7349   31 -132
B 563 7331    0 -132
B 573 7522   10 -126
B 583 7202   10 -112
B 594 7208   10 -100
B 606 7838   10  -84
B 616 7848   10  -70
B 627 7853   10  -56
B 637 7892   10  -43
B 648 7896   10  -30
B 658 7896   10  -17
pb end 
SSS vs= 1.00  t=  186
%P VOLT1   = 7978
%P VOLT2   = 7989
%P S2_SC   =  1.00
%P L_ANG_MAX = 186
B   0 798   80   -3
B  11 7984   80   -3
B  21 7984   80   -3
B  31 7864   80   -3
B  41 7800   80   -3
B  51 7813   80   -3
B  61 7846   80   -3
B  71 7347   80   -3
B  82 7616   80   -3
B  92 7577   80    4
B 102 7532   80   13
B 112 7176   80   23
B 122 7146   80   33
B 132 7010   80   43
B 142 7067   80   52
B 152 7082   80   61
B 162 7153   50   69
B 173 7330   50   79
B 183 7299   50   90
B 193 7353   50   99
*** dtMore = 31 , A = 105
B 204 7298   50  109
B 215 7360   50  120
B 226 7374   50  129
pull out 134
B 236 7630  -90  138
B 246 7675  -90  147
B 257 7681  -90  157
B 268 7545  -90  166
B 279 7511  -90  173
B 291 7601  -90  181
B 301 7658  -90  188
B 311 7129  -90  193
B 321 7426  -90  195
B 331 7297  -90  195
*** amax = 195  vhit = 77
B 341 7331  -77  194
B 351 7231  -77  185
B 361 7239  -77  170
B 371 7101  -77  154
B 382 6946  -77  137
B 392 7017  -77  118
B 403 7129  -77   98
B 414 7506  -77   76
B 426 7582  -77   51
B 436 7585  -77   29
B 446 7624  -77    6
push -11 -10
push out at target
B 456 7629   80  -12
B 467 7616   80  -23
B 477 7590   80  -36
B 488 7507   80  -51
B 498 7548   80  -63
B 508 7518   80  -76
B 519 7095   80  -91
B 530 7417   80 -105
B 540 7308   80 -112
B 550 7340   48 -115
B 560 7349   14 -115
B 571 7468   10 -112
B 581 7349   10  -99
B 592 7196   10  -85
B 603 7228   10  -72
B 613 7808   10  -58
B 624 7851   10  -43
B 635 7890   10  -27
B 646 7893   10  -13
B 657 7894   10    1
pb end 
SSS vs= 1.00  t=  194
%P VOLT1   = 7919
%P VOLT2   = 7989
%P S2_SC   =  1.01
%P L_ANG_MAX = 194
B   0 794   80   -7
B  10 7947   80   -7
B  20 7948   80   -7
B  30 7913   80   -7
B  40 7772   80   -7
B  51 7769   80   -7
B  61 7801   80   -7
B  71 7374   80   -7
B  81 7395   80   -7
B  91 7545   80   -5
B 101 7595   80    2
B 113 7470   80   13
B 123 7429   80   25
B 133 7091   80   35
B 143 7065   80   45
B 153 7102   80   53
B 163 7180   76   62
B 173 7274   57   71
B 183 7247   50   81
B 193 7326   50   90
B 203 7341   50  101
B 213 7374   50  110
*** dtMore = 30 , A = 114
B 223 7290   50  119
B 233 7624   50  128
B 243 7636   50  137
pull out 141
B 253 7641  -90  145
B 263 7678  -90  153
B 273 7678  -90  162
B 283 7644  -90  171
B 293 7514  -90  179
B 303 7529  -90  185
B 313 7581  -90  193
B 323 7031  -90  198
B 333 7055  -90  203
B 343 7399  -90  204
B 353 7350  -90  204
B 364 7290  -90  204
*** amax = 204  vhit = 75
B 375 7300  -75  189
B 385 7109  -75  173
B 396 7212  -75  156
B 407 6949  -75  137
B 418 7081  -75  116
B 428 7466  -75   97
B 439 7480  -75   75
B 450 7592  -75   51
B 460 7664  -75   29
B 471 7668  -75    3
push -10 -10
push out at target
B 482 7675   80  -15
B 492 7663   80  -27
B 504 7566   80  -40
B 514 7553   80  -54
B 524 7595   80  -66
B 535 7427   80  -79
B 545 7458   80  -91
B 555 7359   80 -103
B 565 7361   80 -108
B 575 7288    0 -109
B 585 7383    0 -109
B 596 7432   10 -105
B 606 7528   10  -92
B 617 7214   10  -80
B 628 7484   10  -67
B 638 7848   10  -53
B 649 7853   10  -39
B 659 7890   10  -26
B 669 7894   10  -14
B 680 7894   10   -1
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7989
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   80   -3
B  10 7947   80   -3
B  20 7944   80   -3
B  30 7945   80   -3
B  40 7801   80   -3
B  50 7761   80   -3
B  60 7780   80   -3
B  72 7360   80   -3
B  83 7389   80   -3
B  93 7558   80   -3
B 103 7573   80    3
B 114 7481   80   13
B 124 7338   80   25
B 134 7101   80   35
B 145 7140   80   45
B 155 7098   80   55
B 166 7211   75   65
B 178 7262   60   76
B 189 7243   50   87
B 200 7333   50   98
B 211 7363   50  109
B 222 7320   50  121
*** dtMore = 26 , A = 122
B 233 7337   50  130
B 244 7670   50  141
pull out 146
B 254 7677  -90  150
B 264 7679  -90  159
B 274 7516  -90  168
B 284 7506  -90  173
B 294 7542  -90  181
B 304 7563  -90  189
B 314 7222  -90  193
B 324 7208  -90  197
B 334 7266  -90  197
B 344 7383  -90  197
*** amax = 197  vhit = 97
B 354 7340  -97  193
B 365 7299  -97  179
B 375 6983  -97  163
B 385 7059  -97  145
B 395 6952  -97  127
B 405 7108  -97  109
B 415 7132  -97   89
B 425 7277  -97   68
B 435 7491  -97   45
B 447 7495  -97   17
B 457 7510  -97   -8
push -11 -10
push out at target
B 468 7517   80  -20
B 478 7482   80  -32
B 489 7389   80  -47
B 499 7462   80  -61
B 510 7483   80  -77
B 522 7112   80  -95
B 532 7115   80 -109
B 542 7306   80 -120
B 552 7398   80 -125
B 562 7349   31 -125
B 573 7391   10 -125
B 583 7194   10 -117
B 594 7280   10 -103
B 604 7213   10  -91
B 614 7798   10  -77
B 625 7808   10  -63
B 635 7849   10  -49
B 645 7889   10  -35
B 657 7892   10  -20
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7982
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   80   -3
B  11 7944   80   -3
B  21 7856   80   -3
B  31 7759   80   -3
B  41 7767   80   -3
B  51 7798   80   -3
B  61 7796   80   -3
B  71 7570   80   -3
B  82 7538   80   -2
B  92 7502   80    8
B 103 7307   80   18
B 114 7118   80   30
B 124 7151   80   41
B 134 7048   80   50
B 144 7213   80   58
B 154 7207   71   68
B 164 7256   57   77
B 174 7310   50   87
B 184 7357   50   97
B 194 7349   50  107
B 204 7308   50  117
*** dtMore = 30 , A = 122
B 214 7327   50  126
B 224 7623   50  134
B 234 7600   50  144
pull out 149
B 244 7606  -90  152
B 254 7678  -90  161
B 264 7678  -90  170
B 274 7561  -90  180
B 284 7479  -90  186
B 295 7548  -90  193
B 305 7604  -90  201
B 315 7045  -90  206
B 325 7285  -90  210
B 335 7172  -90  211
B 345 7315  -90  211
*** amax = 211  vhit = 77
B 355 7344  -77  209
B 365 7334  -77  196
B 375 7110  -77  181
B 385 6955  -77  165
B 395 7041  -77  147
B 405 7058  -77  129
B 416 7235  -77  109
B 426 7253  -77   88
B 437 7544  -77   64
B 447 7582  -77   42
B 457 7583  -77   21
B 467 7630  -77   -4
push -11 -10
push out at target
B 477 7636   80  -17
B 487 7591   80  -27
B 497 7498   80  -40
B 507 7521   80  -50
B 517 7185   80  -64
B 527 7221   80  -73
B 537 7243   80  -85
B 549 7436   80  -96
B 560 7336   66  -99
B 570 7359   12  -99
B 580 7349   10  -99
B 591 7489   10  -88
B 601 7301   10  -75
B 612 7648   10  -64
B 622 7663   10  -51
B 633 7848   10  -36
B 644 7849   10  -22
B 654 7889   10   -8
B 664 7890   10    4
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7982
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   80  -10
B  11 7943   80  -10
B  21 7943   80  -10
B  31 7938   80  -10
B  41 7775   80  -10
B  51 7761   80  -10
B  62 7818   80  -10
B  72 7294   80  -10
B  83 7259   80   -7
B  93 7336   80   -3
B 103 7445   80    5
B 114 7412   80   16
B 124 7432   80   27
B 134 7196   80   37
B 146 7133   80   47
B 156 7137   80   55
B 166 7084   75   64
B 176 7205   65   73
B 187 7188   52   82
B 198 7312   50   93
B 208 7342   50  102
B 218 7377   50  112
*** dtMore = 36 , A = 120
B 228 7326   50  121
B 238 7551   50  129
B 249 7559   50  137
B 259 7600   50  146
pull out 149
B 270 7673  -90  155
B 282 7673  -90  165
B 293 7492  -90  174
B 303 7517  -90  180
B 314 7534  -90  188
B 326 7174  -90  195
B 336 7194  -90  198
B 346 7298  -90  200
B 356 7415  -90  200
B 366 7355  -90  200
*** amax = 200  vhit = 93
B 376 7333  -93  188
B 386 6994  -93  172
B 397 7054  -93  155
B 407 6952  -93  138
B 418 7058  -93  117
B 428 7096  -93   98
B 439 7281  -93   77
B 449 7455  -93   54
B 459 7458  -93   30
B 469 7535  -93    5
push -11 -10
push out at target
B 479 7516   80  -13
B 489 7508   80  -25
B 499 7464   80  -38
B 509 7411   80  -54
B 521 7451   80  -70
B 531 7501   80  -86
B 541 7118   80 -101
B 551 7315   80 -114
B 561 7212   80 -124
B 571 7377   73 -128
B 581 7405   23 -128
B 591 7436   10 -128
B 601 7197   10 -119
B 611 7270   10 -107
B 621 7313   10  -95
B 631 7794   10  -81
B 641 7771   10  -67
B 651 7776   10  -55
B 661 7849   10  -41
B 671 7889   10  -27
B 681 7889   10  -14
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7975
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   80   -4
B  10 7943   80   -4
B  20 7941   80   -4
B  30 7804   80   -4
B  40 7761   80   -4
B  50 7776   80   -4
B  60 7773   80   -4
B  70 7375   80   -4
B  80 7388   80   -4
B  90 7582   80   -1
B 100 7516   80    8
B 110 7451   80   18
B 120 7142   80   29
B 130 7033   80   39
B 140 7072   80   48
B 150 7100   80   57
B 160 7207   75   65
B 170 7192   63   73
B 180 7318   50   83
B 190 7316   50   93
B 200 7358   50  103
B 210 7321   50  112
*** dtMore = 35 , A = 121
B 221 7282   50  121
B 231 7298   50  131
B 241 7523   50  139
B 251 7668   50  148
pull out 151
B 261 7673  -90  157
B 271 7673  -90  165
B 281 7577  -90  174
B 292 7513  -90  181
B 303 7553  -90  189
B 313 7573  -90  196
B 324 7298  -90  201
B 334 7264  -90  204
B 345 7272  -90  204
B 356 7368  -90  204
*** amax = 204  vhit = 87
B 366 7338  -87  195
B 376 7306  -87  180
B 386 6928  -87  165
B 396 6999  -87  148
B 406 6960  -87  129
B 416 7185  -87  110
B 426 7207  -87   89
B 437 7314  -87   67
B 447 7492  -87   43
B 457 7496  -87   19
B 467 7509  -87   -6
push -10 -10
push out at target
B 477 7516   80  -20
B 487 7491   80  -32
B 498 7425   80  -47
B 508 7464   80  -63
B 519 7445   80  -77
B 530 7495   80  -94
B 540 7224   80 -109
B 550 7311   80 -121
B 561 7211   80 -127
B 571 7336   35 -128
B 581 7304    0 -128
B 592 7511   10 -121
B 602 7171   10 -107
B 613 7170   10  -96
B 625 7831   10  -80
B 635 7839   10  -67
B 646 7845   10  -53
B 656 7849   10  -40
B 667 7852   10  -27
B 678 7889   10  -15
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7972
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   80   -3
B  11 7941   80   -3
B  21 7941   80   -3
B  32 7912   80   -3
B  42 7770   80   -3
B  53 7762   80   -3
B  63 7793   80   -3
B  73 7329   80   -3
B  83 7355   80   -3
B  93 7565   80    1
B 103 7533   80    9
B 114 7449   80   20
B 124 7036   80   31
B 135 6998   80   41
B 146 7056   80   51
B 156 7072   80   60
B 166 7180   70   68
B 176 7321   57   77
B 186 7328   50   87
B 196 7323   50   97
B 207 7282   50  107
B 217 7309   50  117
*** dtMore = 35 , A = 121
B 228 7363   50  127
B 239 7588   50  136
B 249 7596   50  145
pull out 152
B 259 7637  -90  153
B 269 7673  -90  163
B 279 7671  -90  171
B 290 7556  -90  181
B 300 7513  -90  187
B 311 7517  -90  195
B 321 7575  -90  201
B 331 7119  -90  206
B 341 7303  -90  209
B 351 7171  -90  209
B 361 7305  -90  209
*** amax = 209  vhit = 80
B 371 7338  -80  205
B 381 7331  -80  191
B 391 7049  -80  176
B 401 6933  -80  159
B 412 7015  -80  141
B 422 7061  -80  121
B 432 7263  -80  102
B 443 7272  -80   81
B 453 7523  -80   58
B 463 7560  -80   35
B 474 7568  -80   10
push -10 -10
push out at target
B 484 7582   80  -11
B 494 7616   80  -22
B 504 7510   80  -34
B 514 7460   80  -47
B 524 7533   80  -59
B 534 7579   80  -71
B 544 7055   80  -83
B 555 7252   80  -95
B 566 7419   80 -104
B 576 7341   57 -106
B 586 7343    6 -106
B 596 7293   10 -105
B 606 7395   10  -95
B 616 7265   10  -83
B 626 7753   10  -72
B 636 7766   10  -60
B 646 7841   10  -48
B 656 7849   10  -35
B 666 7851   10  -23
B 676 7888   10  -11
B 686 7890   10    0
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7972
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   80   -7
B  10 7940   80   -7
B  20 7921   80   -7
B  30 7779   80   -7
B  40 7758   80   -7
B  50 7781   80   -7
B  60 7817   80   -7
B  70 7455   80   -7
B  82 7556   80   -6
B  93 7467   80    1
B 104 7436   80   13
B 114 7289   80   24
B 124 7295   80   33
B 134 7048   80   43
B 145 7086   80   53
B 155 7204   79   62
B 165 7194   68   70
B 176 7281   55   80
B 187 7299   50   91
B 198 7344   50  101
B 208 7322   50  112
*** dtMore = 31 , A = 121
B 219 7351   50  121
B 229 7367   50  131
B 239 7484   50  139
pull out 148
B 250 7632  -90  149
B 260 7636  -90  157
B 271 7637  -90  167
B 281 7506  -90  176
B 292 7513  -90  182
B 303 7559  -90  191
B 313 7545  -90  197
B 323 7153  -90  201
B 334 7101  -90  204
B 344 7289  -90  204
B 354 7330  -90  204
*** amax = 204  vhit = 87
B 364 7304  -87  195
B 375 7202  -87  179
B 386 7048  -87  161
B 397 6915  -87  141
B 408 6978  -87  122
B 418 7094  -87  102
B 429 7353  -87   78
B 439 7350  -87   57
B 449 7459  -87   31
B 460 7500  -87    6
push -11 -10
push out at target
B 470 7519   80  -14
B 480 7508   80  -24
B 490 7446   80  -39
B 502 7419   80  -55
B 513 7463   80  -70
B 523 7443   80  -85
B 533 7089   80  -99
B 544 7043   80 -114
B 555 7280   80 -123
B 566 7319   57 -124
B 577 7253    0 -124
B 587 7445   10 -119
B 597 7329   10 -107
B 607 7162   10  -95
B 617 7183   10  -83
B 627 7800   10  -68
B 637 7841   10  -55
B 647 7845   10  -42
B 657 7849   10  -29
B 667 7851   10  -17
pb end 
SSS vs= 1.01  t=  194
%P VOLT1   = 7919
%P VOLT2   = 7968
%P S2_SC   =  1.01
%P L_ANG_MAX = 194
B   0 793   80   -4
B  10 7938   80   -4
B  20 7831   80   -4
B  30 7756   80   -4
B  40 7766   80   -4
B  50 7800   80   -4
B  60 7336   80   -4
B  70 7497   80   -4
B  80 7469   80    0
B  90 7522   80    8
B 100 7337   80   19
B 110 7303   80   29
B 120 6960   80   39
B 130 7026   80   48
B 140 7048   80   56
B 150 7193   72   64
B 160 7250   55   73
B 170 7229   50   81
B 180 7298   50   91
B 190 7297   50  101
B 202 7229   50  112
*** dtMore = 35 , A = 112
B 212 7250   50  121
B 222 7583   50  129
B 232 7558   50  137
pull out 142
B 242 7562  -90  146
B 252 7671  -90  155
B 262 7671  -90  164
B 272 7537  -90  173
B 282 7506  -90  179
B 293 7539  -90  187
B 303 7593  -90  193
B 313 7003  -90  199
B 324 7379  -90  203
B 334 7267  -90  203
B 345 7271  -90  203
*** amax = 203  vhit = 77
B 356 7300  -77  196
B 367 7122  -77  181
B 378 7190  -77  163
B 389 6942  -77  143
B 400 7006  -77  125
B 410 7050  -77  105
B 421 7425  -77   84
B 432 7503  -77   60
B 443 7610  -77   37
B 453 7616  -77   13
push -10 -10
push out at target
B 464 7623   80  -11
B 474 7620   80  -21
B 484 7584   80  -33
B 495 7498   80  -47
B 505 7521   80  -59
B 515 7572   80  -73
B 526 7543   80  -87
B 537 7359   80 -101
B 547 7362   80 -109
B 557 7281   56 -112
B 567 7387   14 -112
B 577 7338   10 -112
B 587 7473   10 -101
B 598 7147   10  -88
B 608 7216   10  -76
B 619 7231   10  -63
B 630 7807   10  -48
B 640 7847   10  -33
B 650 7848   10  -20
B 660 7849   10   -7
pb end 
SSS vs= 1.01  t=  202
%P VOLT1   = 7919
%P VOLT2   = 7965
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 793   80   -7
B  10 7937   80   -7
B  21 7937   80   -7
B  32 7930   80   -7
B  42 7770   80   -7
B  52 7755   80   -7
B  62 7787   80   -7
B  72 7320   80   -7
B  82 7490   80   -7
B  92 7477   80   -6
B 102 7571   80    0
B 114 7438   80   11
B 124 7392   80   21
B 134 7118   80   32
B 144 7087   80   42
B 154 7123   80   51
B 164 7104   80   60
B 174 7234   70   69
B 184 7213   57   77
B 194 7302   50   87
B 204 7314   50   97
B 215 7358   50  107
B 226 7315   50  117
*** dtMore = 40 , A = 121
B 236 7542   50  126
B 247 7556   50  135
B 258 7597   50  145
B 269 7634   50  154
pull out 155
B 279 7668  -90  163
B 289 7671  -90  172
B 299 7670  -90  180
B 309 7516  -90  189
B 319 7473  -90  195
B 330 7510  -90  203
B 341 7008  -90  209
B 352 7048  -90  214
B 363 7205  -90  217
B 373 7361  -90  217
B 384 7361  -90  216
*** amax = 217  vhit = 75
B 394 7335  -75  205
B 405 7141  -75  189
B 415 6937  -75  173
B 425 7025  -75  156
B 436 7020  -75  135
B 447 7161  -75  116
B 459 7541  -75   92
B 469 7544  -75   70
B 479 7582  -75   48
B 489 7622  -75   25
B 499 7630  -75    1
push -11 -10
push out at target
B 509 7640   80  -16
B 519 7665   80  -27
B 529 7626   80  -40
B 539 7545   80  -55
B 549 7492   80  -70
B 560 7530   80  -85
