SSS vs= 0.99  t=  186
B 1500 7072 -107  134
B 1510 7146 -107  118
B 1520 7103 -107  101
B 1530 7280 -107   82
B 1540 7294 -107   63
B 1550 7469 -107   41
B 1560 7605 -107   20
B 1570 7608 -107   -3
push -10 -10
push out at target
B 1580 7609   79  -15
B 1590 7549   79  -27
B 1600 7494   79  -40
B 1610 7477   79  -56
B 1620 7471   79  -71
B 1630 7528   79  -86
B 1640 7473   79 -102
B 1650 7418   79 -117
B 1660 7330   79 -131
B 1670 7379   79 -137
B 1680 7515   39 -137
B 1690 7494    9 -137
B 1700 7513    9 -133
B 1710 7211    9 -119
B 1720 7302    9 -105
B 1730 7341    9  -93
B 1740 7787    9  -79
B 1750 7797    9  -64
B 1760 7944    9  -50
B 1770 7981    9  -36
pb end 
B 1780 7984   10  -21
B 1790 7985   10   -8
B 1800 7986   10    5
B 1810 7986   10   15
B 1820 8020   10   23
B 1830 8023   10   29
B 1840 8023   10   33
B 1850 8024   10   36
B 1860 8023   10   37
B 1870 8023   10   39
B 1880 8024   10   40
B 1890 8024   10   42
B 1900 8024   10   42
B 1910 8023   10   42
B 1920 8026   10   42
B 1930 8024   10   42
B 1940 8023   10   42
B 1950 8024   10   42
B 1960 8022   10   42
B 1970 8026   10   42
B 1980 8024   10   42
B 1990 8023   10   42
B 2000 8026   10   42
B 2010 8024   10   42
B 2020 8026   10   42
B 2030 8027   10   42
B 2040 8027   10   42
B 2050 8026   10   42
B 2060 8024   10   42
B 2070 8027   10   42
B 2080 8026   10   42
B 2090 8029   10   42
B 2100 8027   10   42
B 2110 8026   10   42
B 2120 8026   10   42
B 2130 8027   10   42
B 2140 8026   10   42
B 2150 8026   10   42
B 2160 8027   10   42
B 2170 8027   10   42
B 2180 8027   10   42
B 2190 8027   10   42
B 2200 8027   10   42
B 2210 8029   10   42
B 2220 8027   10   42
B 2230 8027   10   42
B 2240 8027   10   42
B 2250 8029   10   42
B 2260 8027   10   42
B 2270 8027   10   42
SSS vs= 1.00  t=  197
%P VOLT1   = 8037
%P VOLT2   = 8013
%P S2_SC   =  1.00
%P L_ANG_MAX = 197
B 2280 8027   69   42
B 2290 8027   69   42
B 2300 8027   69   42
B 2310 7929   69   42
B 2320 7871   69   42
B 2330 7854   69   42
B 2340 7826   69   42
B 2350 7798   69   42
B 2360 7425   69   45
B 2370 7429   69   51
B 2380 7448   69   59
B 2390 7429   48   66
B 2400 7369   29   74
B 2410 7372   29   83
B 2420 7482   29   92
*** dt = 69 , A = 99 , rpm = 298 
B 2430 7634   29  101
B 2440 7651   29  111
B 2450 7663   29  119
B 2460 7919   29  126
B 2470 7924   29  134
B 2480 7926   29  141
B 2490 7929   29  150
pull out 154
B 2500 7929  -99  157
B 2510 7931  -99  164
B 2520 7964  -99  170
B 2530 7754  -99  176
B 2540 7730  -99  180
B 2550 7774  -99  185
B 2560 7827  -99  189
B 2570 7191  -99  192
B 2580 7534  -99  193
B 2590 7439  -99  193
B 2600 7429  -99  193
*** amax = 193  vhit = 102
B 2610 7480 -101  187
B 2620 7465 -101  173
B 2630 7393 -101  158
B 2640 7074 -101  142
B 2650 7144 -101  125
B 2660 7123 -101  107
B 2670 7367 -101   87
B 2680 7370 -101   67
B 2690 7472 -101   45
B 2700 7614 -101   22
B 2710 7617 -101   -2
push -10 -10
push out at target
B 2720 7623   79  -14
B 2730 7564   79  -25
B 2740 7490   79  -40
B 2750 7502   79  -55
B 2760 7548   79  -67
B 2770 7598   79  -83
B 2780 7499   79  -98
B 2790 7472   79 -111
B 2800 7366   79 -121
B 2810 7442   72 -124
B 2820 7509   14 -124
B 2830 7589    9 -124
B 2840 7578    9 -115
B 2850 7424    9 -102
B 2860 7455    9  -91
B 2870 7399    9  -79
B 2880 7938    9  -65
B 2890 7941    9  -52
B 2900 7979    9  -39
B 2910 7982    9  -27
pb end 
B 2920 7985   10  -15
B 2930 7984   10   -3
B 2940 7985   10    7
B 2950 7986   10   16
B 2960 7986   10   21
B 2970 8020   10   26
B 2980 8023   10   29
B 2990 8023   10   31
B 3000 8024   10   33
B 3010 8023   10   33
B 3020 8024   10   35
B 3030 8023   10   36
B 3040 8024   10   36
B 3050 8023   10   36
B 3060 8023   10   36
B 3070 8022   10   36
B 3080 8023   10   36
B 3090 8024   10   36
B 3100 8024   10   36
B 3110 8024   10   36
B 3120 8022   10   36
B 3130 8024   10   36
B 3140 8023   10   36
B 3150 8023   10   36
B 3160 8024   10   36
B 3170 8024   10   36
B 3180 8023   10   36
B 3190 8024   10   36
B 3200 8023   10   36
B 3210 8024   10   36
B 3220 8024   10   36
B 3230 8024   10   36
B 3240 8024   10   36
B 3250 8024   10   36
B 3260 8024   10   36
B 3270 8024   10   36
B 3280 8026   10   36
B 3290 8024   10   36
B 3300 8024   10   36
B 3310 8024   10   36
B 3320 8023   10   36
B 3330 8024   10   36
B 3340 8026   10   36
B 3350 8026   10   36
B 3360 8026   10   36
B 3370 8026   10   36
B 3380 8027   10   36
B 3390 8026   10   36
B 3400 8026   10   36
B 3410 8026   10   36
SSS vs= 1.00  t=  197
%P VOLT1   = 8037
%P VOLT2   = 8006
%P S2_SC   =  1.00
%P L_ANG_MAX = 197
B 3420 8024   69   36
B 3430 8024   69   36
B 3440 7988   69   36
B 3450 7885   69   36
B 3460 7861   69   36
B 3470 7834   69   36
B 3480 7409   69   36
B 3490 7384   69   37
B 3500 7453   69   43
B 3510 7404   69   50
B 3520 7427   69   58
B 3530 7407   51   65
B 3540 7409   29   75
B 3550 7451   29   84
B 3560 7546   29   93
*** dt = 69 , A = 99 , rpm = 298 
B 3570 7645   29  102
B 3580 7661   29  111
B 3590 7669   29  119
B 3600 7886   29  126
B 3610 7889   29  134
B 3620 7926   29  142
B 3630 7929   29  149
pull out 153
B 3640 7929  -99  156
B 3650 7929  -99  162
B 3660 7797  -99  169
B 3670 7723  -99  172
B 3680 7751  -99  177
B 3690 7765  -99  183
B 3700 7814  -99  185
B 3710 7261  -99  188
B 3720 7548  -99  188
B 3730 7419  -99  188
*** amax = 188  vhit = 104
B 3740 7454 -103  186
B 3750 7394 -103  173
B 3760 7411 -103  159
B 3770 7260 -103  143
B 3780 7051 -103  126
B 3790 7105 -103  109
B 3800 7174 -103   90
B 3810 7437 -103   70
B 3820 7434 -103   49
B 3830 7535 -103   27
B 3840 7573 -103    3
B 3850 7581 -103  -11
push -11 -10
push out at target
B 3860 7603   79  -22
B 3870 7506   79  -35
B 3880 7457   79  -50
B 3890 7470   79  -67
B 3900 7341   79  -83
B 3910 7397   79  -99
B 3920 7353   79 -116
B 3930 7219   79 -133
B 3940 7165   79 -149
B 3950 7256   79 -159
B 3960 7447   72 -163
B 3970 7426   22 -163
B 3980 7435    9 -162
B 3990 7242    9 -151
B 4000 7324    9 -138
B 4010 7368    9 -125
B 4020 7888    9 -112
B 4030 7897    9  -99
B 4040 7900    9  -84
B 4050 7978    9  -71
B 4060 7978    9  -59
B 4070 7979    9  -46
pb end 
B 4080 7981   10  -34
B 4090 7984   10  -23
B 4100 7982   10  -14
B 4110 7985   10   -6
B 4120 7984   10    0
B 4130 8019   10    5
B 4140 8020   10   10
B 4150 8020   10   13
B 4160 8022   10   17
B 4170 8020   10   19
B 4180 8022   10   23
B 4190 7986   10   25
B 4200 8020   10   25
B 4210 8022   10   26
B 4220 8020   10   27
B 4230 8019   10   28
B 4240 8019   10   29
B 4250 8022   10   29
B 4260 8020   10   29
B 4270 8022   10   29
B 4280 8020   10   29
B 4290 8019   10   29
B 4300 8022   10   29
B 4310 8023   10   29
B 4320 8022   10   30
B 4330 8023   10   30
B 4340 8020   10   30
B 4350 8023   10   30
B 4360 8023   10   30
B 4370 8023   10   30
B 4380 8023   10   30
B 4390 8022   10   30
B 4400 8023   10   30
B 4410 8023   10   30
B 4420 8023   10   30
B 4430 8023   10   30
B 4440 8023   10   30
B 4450 8022   10   30
B 4460 8023   10   30
B 4470 8023   10   30
B 4480 8022   10   30
B 4490 8023   10   30
B 4500 8024   10   30
B 4510 8022   10   30
B 4520 8023   10   30
B 4530 8024   10   30
B 4540 8022   10   30
B 4550 8023   10   30
B 4560 8023   10   30
B 4570 8023   10   30
SSS vs= 1.00  t=  202
%P VOLT1   = 8037
%P VOLT2   = 8006
%P S2_SC   =  1.00
%P L_ANG_MAX = 202
B 4581 8023   69   30
B 4591 8024   69   30
B 4602 8023   69   30
B 4612 7950   69   30
B 4622 7875   69   29
B 4632 7855   69   29
B 4643 7827   69   29
B 4653 7401   69   33
B 4663 7456   69   38
B 4673 7465   69   45
B 4683 7448   69   53
B 4693 7394   69   60
B 4703 7404   52   68
B 4713 7409   29   77
B 4723 7492   29   85
B 4733 7521   29   95
B 4743 7633   29  105
*** dt = 57 , A = 105 , rpm = 332 
B 4753 7658   29  114
B 4763 7663   29  123
B 4773 7812   29  131
B 4783 7923   29  138
B 4793 7924   29  147
pull out 153
B 4803 7926  -99  154
B 4813 7927  -99  161
B 4823 7927  -99  168
B 4833 7716  -99  175
B 4843 7684  -99  178
B 4853 7723  -99  184
B 4863 7776  -99  188
B 4873 7255  -99  191
B 4883 7252  -99  193
B 4893 7481  -99  193
B 4903 7468  -99  193
*** amax = 193  vhit = 104
B 4913 7415 -103  188
B 4923 7398 -103  175
B 4933 7255 -103  159
B 4943 7318 -103  143
B 4953 7069 -103  126
B 4963 7152 -103  109
B 4973 7178 -103   89
B 4983 7435 -103   69
B 4993 7503 -103   48
B 5003 7500 -103   25
B 5013 7611 -103    1
push -11 -10
push out at target
B 5023 7581   79  -12
B 5033 7566   79  -23
B 5043 7507   79  -37
B 5053 7489   79  -52
B 5063 7454   79  -69
B 5073 7400   79  -85
B 5083 7353   79 -101
B 5093 7412   79 -119
B 5103 7225   79 -136
B 5113 7327   79 -151
B 5124 7239   79 -159
B 5134 7431   49 -160
B 5144 7417    0 -160
B 5154 7569    9 -157
B 5164 7267    9 -145
B 5174 7356    9 -132
B 5184 7380    9 -121
B 5194 7929    9 -108
B 5204 7934    9  -95
B 5214 7938    9  -83
B 5224 7976    9  -71
B 5234 7978    9  -59
pb end 
B 5244 7978   10  -48
B 5254 7981   10  -39
B 5264 7981   10  -31
B 5274 7982   10  -25
B 5284 7982   10  -19
B 5294 7982   10  -13
B 5304 7982   10   -9
B 5314 7982   10   -3
B 5324 8019   10    1
B 5334 8020   10    5
B 5344 7984   10    8
B 5354 7984   10   13
B 5364 7986   10   17
B 5374 8020   10   19
B 5384 8019   10   21
B 5394 8020   10   22
B 5404 8019   10   23
B 5414 8020   10   24
B 5424 8020   10   25
B 5434 8019   10   25
B 5444 8017   10   25
B 5454 8019   10   25
B 5464 8019   10   25
B 5474 8020   10   25
B 5484 8017   10   25
B 5494 8022   10   25
B 5504 8020   10   25
B 5514 8020   10   25
B 5524 8022   10   25
B 5534 8019   10   25
B 5544 8020   10   25
B 5554 8022   10   25
B 5564 8022   10   25
B 5574 8020   10   25
B 5584 8022   10   25
B 5594 8022   10   25
B 5604 8020   10   25
B 5614 8022   10   25
B 5624 8022   10   25
B 5634 8022   10   25
B 5644 8022   10   25
B 5654 8022   10   25
B 5664 8020   10   25
B 5674 8023   10   25
B 5684 8022   10   25
B 5694 8022   10   25
B 5704 8022   10   25
B 5714 8022   10   25
B 5724 8022   10   25
B 5734 8022   10   25
SSS vs= 1.00  t=  207
%P VOLT1   = 8037
%P VOLT2   = 8000
%P S2_SC   =  1.00
%P L_ANG_MAX = 207
B 5745 8022   69   25
B 5755 8022   69   25
B 5765 8022   69   25
B 5775 8022   69   25
B 5785 7911   69   25
B 5795 7865   69   25
B 5806 7845   69   25
B 5817 7422   69   25
B 5827 7394   69   29
B 5837 7449   69   36
B 5847 7384   69   42
B 5857 7409   69   49
B 5867 7395   69   57
B 5877 7406   60   65
B 5887 7409   45   73
B 5897 7462   29   83
B 5907 7563   29   93
B 5917 7611   29  102
*** dt = 61 , A = 111 , rpm = 315 
B 5927 7635   29  113
B 5937 7692   29  122
B 5947 7700   29  130
B 5957 7883   29  138
B 5967 7921   29  147
B 5977 7924   29  155
pull out 163
B 5987 7924  -99  163
B 5997 7929  -99  170
B 6007 7927  -99  177
B 6017 7777  -99  184
B 6027 7684  -99  189
B 6037 7706  -99  193
B 6047 7756  -99  199
B 6057 7272  -99  203
B 6067 7291  -99  205
B 6077 7443  -99  205
B 6087 7534  -99  205
B 6097 7458  -99  205
*** amax = 205  vhit = 101
B 6107 7467 -100  193
B 6117 7165 -100  177
B 6127 7222 -100  161
B 6137 7078 -100  145
B 6147 7176 -100  126
B 6157 7205 -100  109
B 6167 7331 -100   89
B 6177 7543 -100   66
B 6187 7539 -100   45
B 6197 7578 -100   21
B 6207 7587 -100   -4
push -11 -10
push out at target
B 6217 7592   79  -15
B 6227 7564   79  -27
B 6237 7502   79  -41
B 6247 7527   79  -55
B 6257 7575   79  -68
B 6267 7195   79  -82
B 6277 7218   79  -96
B 6287 7407   79 -108
B 6297 7511   79 -115
B 6307 7459   47 -115
B 6317 7470    9 -115
B 6327 7335    9 -111
B 6337 7429    9  -98
B 6347 7366    9  -85
B 6357 7919    9  -73
B 6367 7930    9  -60
B 6377 7935    9  -47
B 6387 7975    9  -33
B 6397 7978    9  -19
pb end 
B 6407 7978   10   -7
B 6417 7981   10    5
B 6427 7981   10   15
B 6437 7979   10   23
B 6447 7981   10   29
B 6457 7981   10   33
B 6467 7981   10   35
B 6477 7984   10   37
B 6487 7984   10   37
B 6497 8017   10   38
B 6507 7981   10   41
B 6517 7985   10   41
B 6527 7984   10   41
B 6537 7985   10   41
B 6547 7982   10   41
B 6557 7982   10   41
B 6567 7984   10   41
B 6577 7981   10   41
B 6587 7982   10   41
B 6597 7982   10   41
B 6607 7982   10   41
B 6617 7984   10   41
B 6627 8020   10   41
B 6637 8019   10   41
B 6647 8019   10   40
B 6657 8019   10   40
B 6667 8019   10   40
B 6677 7985   10   39
B 6687 8020   10   39
B 6697 8020   10   39
B 6707 8020   10   39
B 6717 8020   10   39
B 6727 8020   10   39
B 6737 8019   10   39
B 6747 8019   10   39
B 6757 8020   10   39
B 6767 8020   10   39
B 6777 7986   10   39
B 6787 7986   10   39
B 6797 8020   10   39
B 6807 8022   10   39
B 6817 8020   10   39
B 6827 8020   10   39
B 6837 8020   10   39
B 6847 8020   10   39
B 6857 8020   10   39
B 6867 8020   10   39
B 6877 8020   10   39
B 6887 8020   10   39
B 6897 8020   10   39
SSS vs= 1.00  t=  207
%P VOLT1   = 8037
%P VOLT2   = 7996
%P S2_SC   =  1.00
%P L_ANG_MAX = 207
B 6907 8020   69   39
B 6917 8020   69   39
B 6928 8020   69   39
B 6938 7904   69   39
B 6948 7866   69   39
B 6958 7851   69   39
B 6969 7819   69   39
B 6979 7394   69   39
B 6990 7456   69   43
B 7002 7434   69   51
B 7012 7454   69   59
B 7022 7363   56   67
B 7032 7372   43   76
B 7042 7407   29   85
B 7052 7554   29   94
B 7062 7625   29  103
*** dt = 69 , A = 109 , rpm = 298 
B 7072 7652   29  113
B 7082 7838   29  121
B 7092 7810   29  129
B 7102 7812   29  137
B 7112 7921   29  145
B 7122 7924   29  153
B 7132 7924   29  159
pull out 163
B 7142 7924  -99  166
B 7152 7927  -99  173
B 7162 7923  -99  179
B 7172 7743  -99  185
B 7182 7695  -99  189
B 7192 7729  -99  193
B 7202 7777  -99  199
B 7212 7287  -99  201
B 7222 7287  -99  203
B 7232 7517  -99  203
B 7242 7475  -99  203
*** amax = 203  vhit = 102
B 7252 7420 -101  197
B 7262 7399 -101  184
B 7272 7220 -101  169
B 7282 7287 -101  152
B 7292 7068 -101  135
B 7302 7153 -101  117
B 7312 7180 -101   97
B 7322 7472 -101   77
B 7332 7540 -101   55
B 7342 7537 -101   33
B 7352 7578 -101    9
push -10 -10
push out at target
B 7362 7588   79  -10
B 7372 7581   79  -21
B 7382 7539   79  -34
B 7392 7513   79  -49
B 7402 7471   79  -67
B 7412 7392   79  -83
B 7422 7373   79  -99
B 7432 7432   79 -117
B 7442 7221   79 -135
B 7452 7340   79 -151
B 7462 7246   79 -159
B 7472 7443   55 -162
B 7482 7383   14 -162
B 7492 7477    9 -162
B 7502 7269    9 -151
B 7512 7339    9 -137
B 7522 7374    9 -127
B 7532 7888    9 -112
B 7542 7894    9  -99
B 7552 7899    9  -86
B 7562 7938    9  -73
B 7572 7974    9  -60
pb end 
B 7582 7976   10  -49
B 7592 7978   10  -38
B 7602 7976   10  -28
B 7612 7978   10  -19
B 7622 7981   10  -12
B 7632 7979   10   -6
B 7642 7981   10   -1
B 7652 7979   10    4
B 7662 7982   10    8
B 7672 7982   10   11
B 7682 7981   10   14
B 7692 7981   10   19
B 7702 7982   10   21
B 7712 7982   10   22
B 7722 7981   10   23
B 7732 7982   10   24
B 7742 7982   10   25
B 7752 8017   10   25
B 7762 8016   10   26
B 7772 7982   10   27
B 7782 7982   10   27
B 7792 7984   10   27
B 7802 7982   10   27
B 7812 7982   10   27
B 7822 7984   10   27
B 7832 7982   10   27
B 7842 7984   10   27
B 7852 7982   10   27
B 7862 7982   10   27
B 7872 7982   10   27
B 7882 7984   10   27
B 7892 7982   10   27
B 7902 8019   10   27
B 7912 8019   10   27
B 7922 7982   10   27
B 7932 8019   10   27
B 7942 8017   10   27
B 7952 8019   10   27
B 7962 7982   10   27
B 7972 7984   10   27
B 7982 8019   10   27
B 7992 8019   10   27
B 8002 8019   10   27
B 8012 8020   10   27
B 8022 7984   10   27
B 8032 7984   10   27
B 8042 7985   10   27
B 8052 8019   10   27
B 8062 8019   10   27
B 8072 7984   10   27
B 8082 8019   10   27
SSS vs= 1.00  t=  207
%P VOLT1   = 8037
%P VOLT2   = 7996
%P S2_SC   =  1.00
%P L_ANG_MAX = 207
B 8092 8020   69   27
B 8102 8020   69   27
B 8112 8020   69   27
B 8122 7946   69   27
B 8132 7871   69   27
B 8142 7849   69   27
B 8152 7826   69   27
B 8162 7407   69   30
B 8172 7453   69   35
B 8182 7451   69   42
B 8192 7404   69   49
B 8202 7389   69   57
B 8212 7403   62   64
B 8222 7404   47   72
B 8232 7468   31   81
B 8242 7486   29   90
B 8252 7572   29  100
B 8262 7604   29  109
*** dt = 62 , A = 110 , rpm = 315 
B 8272 7617   29  119
B 8282 7731   29  127
B 8292 7880   29  135
B 8302 7880   29  143
B 8312 7920   29  151
B 8322 7920   29  159
pull out 161
B 8332 7923  -99  166
B 8342 7923  -99  173
B 8352 7917  -99  179
B 8362 7716  -99  185
B 8372 7696  -99  189
B 8382 7735  -99  194
B 8392 7787  -99  199
B 8402 7332  -99  201
B 8412 7486  -99  203
B 8422 7384  -99  203
B 8432 7489  -99  203
*** amax = 203  vhit = 102
B 8442 7481 -101  196
B 8452 7470 -101  181
B 8462 7191 -101  166
B 8472 7047 -101  149
B 8482 7113 -101  132
B 8492 7196 -101  114
B 8502 7325 -101   94
B 8512 7332 -101   74
B 8522 7541 -101   52
B 8532 7573 -101   29
B 8542 7580 -101    5
push -10 -10
push out at target
B 8552 7588   79  -11
B 8562 7574   79  -22
B 8572 7494   79  -35
B 8582 7503   79  -49
B 8592 7551   79  -63
B 8602 7597   79  -76
B 8612 7209   79  -91
B 8622 7444   79 -104
B 8632 7340   79 -113
B 8642 7479   64 -116
B 8652 7475   14 -116
B 8662 7556    9 -116
B 8672 7415    9 -107
B 8682 7305    9  -93
B 8692 7339    9  -83
B 8702 7888    9  -69
B 8712 7933    9  -56
B 8722 7935    9  -43
B 8732 7974    9  -29
B 8742 7972    9  -16
pb end 
B 8752 7975   10   -3
B 8762 7978   10    8
B 8772 7978   10   18
B 8782 7979   10   25
B 8792 7978   10   30
B 8802 7979   10   34
B 8812 7979   10   37
B 8822 7979   10   38
B 8832 7981   10   39
B 8842 7979   10   39
B 8852 7978   10   41
B 8862 7981   10   41
B 8872 7979   10   41
B 8882 7981   10   41
B 8892 7978   10   41
B 8902 7979   10   41
B 8912 7978   10   41
B 8922 7978   10   41
B 8932 7978   10   41
B 8942 7979   10   41
B 8952 7981   10   41
B 8962 7982   10   41
B 8972 7979   10   41
B 8982 7982   10   41
B 8992 7982   10   41
B 9002 7981   10   41
B 9012 7982   10   40
B 9022 7981   10   39
B 9032 7981   10   39
B 9042 7982   10   38
B 9052 7982   10   38
B 9062 7981   10   38
B 9072 7984   10   38
B 9082 7981   10   38
B 9092 7982   10   38
B 9102 7982   10   38
B 9112 7982   10   38
B 9122 7984   10   38
B 9132 7984   10   38
B 9142 7982   10   38
B 9152 7984   10   38
B 9162 7982   10   38
B 9172 7982   10   38
B 9182 7982   10   38
B 9192 7985   10   38
B 9202 7982   10   38
B 9212 7982   10   38
B 9222 7982   10   38
B 9232 7984   10   38
B 9242 7982   10   38
B 9252 7982   10   38
SSS vs= 1.00  t=  207
%P VOLT1   = 7978
%P VOLT2   = 7996
%P S2_SC   =  1.00
%P L_ANG_MAX = 207
B 9262 7984   70   38
B 9272 7984   70   38
B 9282 7982   70   38
B 9292 7915   70   38
B 9302 7866   70   38
B 9312 7814   70   38
B 9322 7788   70   38
B 9332 7356   70   39
B 9342 7441   70   39
B 9352 7445   70   45
B 9362 7434   70   52
B 9372 7312   70   60
B 9382 7326   55   68
B 9392 7362   40   76
B 9402 7471   30   85
B 9412 7503   30   95
B 9422 7580   30  105
*** dt = 57 , A = 110 , rpm = 332 
B 9432 7784   30  115
B 9442 7796   30  123
B 9452 7766   30  131
B 9462 7878   30  139
B 9472 7880   30  148
B 9482 7919   30  156
pull out 158
B 9492 7920 -100  164
B 9502 7917 -100  170
B 9512 7730 -100  177
B 9522 7682 -100  181
B 9532 7715 -100  187
B 9542 7767 -100  192
B 9552 7386 -100  195
B 9562 7390 -100  197
B 9572 7446 -100  197
B 9582 7503 -100  197
*** amax = 197  vhit = 105
B 9592 7452 -105  193
B 9602 7434 -105  180
B 9612 7175 -105  165
B 9622 7238 -105  149
B 9632 7093 -105  132
B 9642 7182 -105  114
B 9652 7210 -105   95
B 9662 7363 -105   75
B 9672 7541 -105   53
B 9682 7537 -105   31
B 9692 7574 -105    7
push -10 -10
push out at target
B 9702 7547   80  -10
B 9712 7536   80  -21
B 9722 7527   80  -34
B 9732 7506   80  -49
B 9742 7468   80  -67
B 9752 7356   80  -83
B 9762 7306   80  -99
B 9772 7362   80 -116
B 9782 7256   80 -135
B 9793 7394   80 -150
B 9803 7296   80 -159
B 9813 7426   64 -160
B 9823 7371    0 -160
B 9833 7513   10 -159
B 9843 7257   10 -146
B 9853 7276   10 -133
B 9863 7303   10 -123
B 9873 7920   10 -109
B 9883 7927   10  -97
B 9893 7934   10  -84
B 9903 7935   10  -72
B 9913 7972   10  -61
pb end 
B 9923 7974   10  -51
B 9933 7975   10  -41
B 9943 7976   10  -32
B 9953 7976   10  -25
B 9963 7976   10  -19
B 9973 7974   10  -14
B 9983 7978   10   -9
B 9993 7978   10   -4
B 10003 7978   10    0
B 10013 7978   10    4
B 10023 7979   10    8
B 10033 7978   10   13
B 10043 7979   10   17
B 10053 7978   10   19
B 10063 7978   10   21
B 10073 7978   10   22
B 10083 7979   10   23
B 10093 7979   10   24
B 10103 7979   10   25
B 10113 7979   10   25
B 10123 7978   10   25
B 10133 7979   10   25
B 10143 7979   10   25
B 10153 7981   10   25
B 10163 7981   10   25
B 10173 7979   10   25
B 10183 7981   10   25
B 10193 7979   10   25
B 10203 7981   10   25
B 10213 7981   10   25
B 10223 7981   10   25
B 10233 8016   10   25
B 10243 7982   10   25
B 10253 7981   10   25
B 10263 7981   10   25
B 10273 7979   10   25
B 10283 7981   10   25
B 10293 7979   10   25
B 10303 7979   10   25
B 10313 7981   10   25
B 10323 7981   10   25
B 10333 7981   10   25
B 10343 7981   10   25
B 10353 7982   10   25
B 10363 7981   10   25
B 10373 7982   10   25
B 10383 7981   10   25
B 10393 7981   10   25
B 10403 7979   10   25
