SSS v= 8136  t=  240 
B 564 723   79 -105
B 574 689   79 -113
B 584 648   55 -115
B 594 623    6 -115
B 604 652    9 -115
B 614 675    9 -105
B 624 741    9  -92
B 635 772    9  -81
B 646 788    9  -67
B 657 795    9  -53
B 667 798    9  -39
B 678 800    9  -27
B 688 800    9  -13
pb end 
SSS v= 8080  t=  240 
SSS   -8     6     6    22
%P VOLT1   = 8037
%P VOLT2   = 8080
%P S2_SC   =  0.99
%P L_ANG_MAX = 240
S 8080    -8     6     6
B   0 808  118   21
B  10 808  118   18
B  21 808  118   15
B  31 752  118   13
B  42 679  118   10
B  52 673  118    8
B  62 673  118    8
B  72 658  118    8
B  82 631  118    8
B  92 606  118   12
B 102 600  118   21
B 112 611  118   30
B 122 631  118   40
B 132 651  118   49
B 142 660  118   59
B 152 660   98   69
B 162 654   72   81
B 172 650   45   93
B 182 669   29  105
B 192 697   29  119
B 202 738   29  131
B 212 761   29  145
B 222 773   29  156
B 232 779   29  168
B 242 783   29  179
pull out 181
B 252 786 -118  189
B 263 758 -118  201
B 273 661 -118  209
B 283 645 -118  218
B 293 663 -118  227
B 303 688 -118  233
B 313 711 -118  238
B 323 702 -118  241
B 333 659 -118  241
B 343 619 -118  241
B 353 601 -118  237
B 363 595 -118  225
B 373 609 -118  212
B 383 638 -118  197
B 393 666 -118  181
B 403 691 -118  164
B 414 708 -118  145
B 424 713 -118  125
B 435 712 -118  103
B 447 712 -118   76
B 458 716 -118   51
B 468 724 -118   24
B 478 732 -118    0
push -11 -10
push out at target
B 489 739   79  -19
B 499 732   79  -30
B 510 702   79  -44
B 520 660   79  -59
B 530 662   79  -73
B 541 686   79  -89
B 552 713   79 -107
B 563 723   79 -123
B 573 689   79 -136
B 583 648   79 -141
B 594 618   31 -141
B 604 618    9 -141
B 614 713    9 -137
B 624 755    9 -126
B 634 777    9 -116
B 645 788    9 -104
B 655 794    9  -92
B 666 797    9  -79
B 676 798    9  -68
B 688 800    9  -55
pb end 
SSS v= 8062  t=  240 
SSS   -9     6     6    14
%P VOLT1   = 8037
%P VOLT2   = 8062
%P S2_SC   =  0.99
%P L_ANG_MAX = 240
S 8062    -9     6     6
B   0 806  119   14
B  10 806  119   14
B  20 806  119   14
B  30 806  119   14
B  40 720  119   13
B  50 681  119   12
B  60 681  119   11
B  70 681  119   11
B  81 655  119   11
B  92 617  119   11
B 102 598  119   21
B 112 601  119   29
B 122 617  119   39
B 132 638  119   48
B 142 653  119   57
B 152 658  104   67
B 162 655   81   78
B 172 649   54   89
B 182 651   29  101
B 192 660   29  115
B 202 708   29  127
B 212 749   29  141
B 222 766   29  153
B 232 775   29  165
B 242 780   29  176
pull out 179
B 253 782 -119  188
B 263 784 -119  198
B 273 708 -119  208
B 283 646 -119  217
B 293 648 -119  225
B 303 673 -119  233
B 313 696 -119  239
B 323 708 -119  244
B 333 679 -119  245
B 344 633 -119  245
B 354 604 -119  245
B 364 594 -119  233
B 374 602 -119  220
B 384 626 -119  205
B 395 657 -119  189
B 405 683 -119  172
B 417 703 -119  151
B 427 710 -119  132
B 438 710 -119  110
B 448 710 -119   87
B 458 713 -119   65
B 469 720 -119   40
B 479 729 -119   14
B 489 737 -119  -10
push -11 -10
push out at target
B 499 740   79  -23
B 510 661   79  -35
B 520 654   79  -47
B 531 677   79  -55
B 541 703   79  -69
B 553 727   79  -83
B 563 723   79  -95
B 574 682   79 -101
B 584 641   34 -103
B 594 643    6 -103
B 604 705    9 -100
B 614 743    9  -89
B 624 772    9  -77
B 635 785    9  -67
B 645 791    9  -55
B 655 795    9  -43
B 665 797    9  -31
B 675 798    9  -19
B 685 799    9   -5
pb end 
SSS v= 8073  t=  240 
SSS  -10     6     6    -1
%P VOLT1   = 8037
%P VOLT2   = 8073
%P S2_SC   =  0.99
%P L_ANG_MAX = 240
S 8069   -10     6     6
B   0 807  118   -1
B  10 807  118   -1
B  20 788  118   -1
B  30 700  118   -1
B  40 687  118   -1
B  50 697  118   -1
B  60 703  118   -1
B  71 689  118    1
B  81 651  118    8
B  91 615  118   17
B 101 601  118   27
B 112 611  118   38
B 122 634  118   49
B 133 658  118   60
B 143 668   96   70
B 154 665   70   82
B 164 659   45   94
B 174 676   29  108
B 184 700   29  120
B 195 746   29  135
B 205 764   29  147
B 215 775   29  158
B 225 781   29  169
B 236 783   29  181
pull out 188
B 247 785 -118  193
B 257 725 -118  204
B 268 647 -118  213
B 279 647 -118  221
B 290 673 -118  229
B 301 701 -118  236
B 312 710 -118  241
B 323 670 -118  241
B 334 622 -118  241
B 345 600 -118  237
B 356 597 -118  223
B 366 612 -118  209
B 376 641 -118  193
B 387 670 -118  177
B 398 695 -118  157
B 410 709 -118  135
B 420 711 -118  115
B 431 710 -118   93
B 442 712 -118   67
B 452 717 -118   45
B 462 724 -118   18
B 472 732 -118   -4
push -11 -10
push out at target
B 482 739   79  -21
B 493 726   79  -33
B 503 695   79  -48
B 515 654   79  -63
B 525 667   79  -79
B 535 689   79  -95
B 545 713   79 -111
B 555 719   79 -127
B 565 690   79 -138
B 575 647   79 -143
B 585 619   31 -144
B 595 606    0 -143
B 605 709    9 -139
B 615 753    9 -129
B 625 775    9 -120
B 635 785    9 -108
B 645 791    9  -96
B 655 794    9  -85
B 665 796    9  -74
B 676 798    9  -63
B 686 798    9  -52
pb end 
SSS v= 8062  t=  240 
SSS  -12     6     6     1
%P VOLT1   = 8037
%P VOLT2   = 8062
%P S2_SC   =  0.99
%P L_ANG_MAX = 240
S 8059   -12     6     6
B   0 805  119    1
B  10 805  119    1
B  20 719  119    1
B  30 684  119    1
B  40 682  119    1
B  50 674  119    1
B  60 648  119    5
B  70 620  119   13
B  80 605  119   21
B  90 608  119   31
B 100 624  119   40
B 110 643  119   49
B 120 654  119   59
B 130 656   99   69
B 142 651   68   83
B 152 647   41   95
B 162 663   29  107
B 172 683   29  120
B 182 724   29  133
B 192 755   29  146
B 202 769   29  157
B 213 776   29  171
B 223 780   29  181
pull out 184
B 233 782 -119  192
B 244 784 -119  203
B 254 688 -119  213
B 265 643 -119  221
B 275 653 -119  230
B 285 678 -119  237
B 295 701 -119  242
B 307 706 -119  247
B 317 667 -119  248
B 327 626 -119  248
B 337 599 -119  245
B 347 592 -119  232
B 357 604 -119  219
B 367 629 -119  205
B 378 661 -119  189
B 388 688 -119  171
B 398 703 -119  153
B 408 709 -119  134
B 418 709 -119  115
B 428 707 -119   92
B 438 710 -119   69
B 448 717 -119   47
B 458 725 -119   23
B 468 733 -119   -3
push -11 -10
push out at target
B 478 739   79  -19
B 488 730   79  -31
B 498 701   79  -43
B 508 657   79  -58
B 518 665   79  -72
B 529 688   79  -88
B 539 713   79 -105
B 550 721   79 -121
B 560 686   79 -133
B 570 644   79 -138
B 580 614   31 -139
B 590 614    0 -138
B 601 694    9 -134
B 611 739    9 -123
B 623 772    9 -110
B 633 785    9  -99
B 644 791    9  -87
B 654 794    9  -75
B 665 795    9  -63
B 675 797    9  -52
B 686 797    9  -40
pb end 
SSS v= 8013  t=  240 
SSS  -12     6     6     0
%P VOLT1   = 8037
%P VOLT2   = 8010
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 8010   -12     6     6
B   0 801  119    1
B  10 801  119    6
B  20 781  119   10
B  30 727  119   13
B  40 720  119   15
B  50 730  119   17
B  60 742  119   21
B  70 742  119   22
B  80 712  119   25
B  90 674  119   29
B 100 646  119   37
B 110 619  119   47
B 120 606  119   57
B 130 613  104   68
B 140 631   79   78
B 150 650   54   89
B 160 661   32   99
B 170 713   29  111
B 180 740   29  121
B 190 760   29  134
B 200 769   29  144
B 210 775   29  154
B 221 778   29  165
B 231 780   29  176
B 242 782   29  185
pull out 193
B 253 783 -119  195
B 264 784 -119  204
B 274 731 -119  212
B 284 650 -119  217
B 295 647 -119  222
B 306 672 -119  228
B 316 698 -119  232
B 327 719 -119  233
B 339 706 -119  235
B 350 659 -119  235
B 360 622 -119  233
B 370 602 -119  220
B 381 606 -119  205
B 391 630 -119  190
B 402 660 -119  173
B 412 689 -119  155
B 422 703 -119  138
B 433 711 -119  118
B 444 710 -119   94
B 454 708 -119   73
B 465 711 -119   49
B 475 717 -119   23
B 486 726 -119   -3
push -10 -10
push out at target
B 497 733   79  -20
B 507 721   79  -31
B 519 686   79  -47
B 529 651   79  -60
B 540 658   79  -75
B 550 682   79  -92
B 560 706   79 -108
B 571 718   79 -124
B 581 689   79 -136
B 592 646   79 -142
B 602 616   34 -143
B 612 604    0 -142
B 622 707    9 -139
B 633 754    9 -127
B 643 775    9 -117
B 655 785    9 -104
B 665 790    9  -92
B 676 793    9  -80
B 686 795    9  -69
B 696 796    9  -59
B 707 796    9  -48
pb end 
SSS v= 8024  t=  240 
SSS  -15     6     6    13
%P VOLT1   = 8037
%P VOLT2   = 8020
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 8020   -15     6     6
B   0 802  119   13
B  10 802  119   14
B  20 802  119   14
B  30 760  119   15
B  40 691  119   15
B  50 674  119   15
B  60 666  119   16
B  70 655  119   19
B  81 643  119   23
B  91 628  119   28
B 101 611  119   35
B 111 608  119   43
B 121 614  119   51
B 131 624  119   59
B 141 632  104   68
B 151 638   81   77
B 162 639   59   87
B 172 644   36   98
B 183 676   29  111
B 193 705   29  121
B 204 743   29  134
B 214 760   29  145
B 225 770   29  157
B 235 775   29  166
B 245 777   29  176
pull out 184
B 256 780 -119  186
B 267 781 -119  197
B 279 780 -119  207
B 289 666 -119  214
B 300 643 -119  219
B 310 661 -119  225
B 320 685 -119  230
B 331 709 -119  233
B 341 716 -119  236
B 352 684 -119  236
B 363 636 -119  236
B 373 605 -119  229
B 384 596 -119  217
B 394 612 -119  201
B 404 639 -119  187
B 414 668 -119  171
B 424 689 -119  154
B 434 704 -119  135
B 444 710 -119  117
B 454 708 -119   97
B 464 706 -119   73
B 474 709 -119   52
B 484 715 -119   28
B 494 724 -119    5
push -11 -10
push out at target
B 504 732   79  -17
B 514 718   79  -27
B 524 648   79  -39
B 534 654   79  -51
B 544 676   79  -60
B 554 702   79  -74
B 564 721   79  -85
B 574 717   79  -97
B 584 680   79 -104
B 594 640   47 -106
B 604 619    6 -106
B 614 673    9 -105
B 624 709    9  -95
B 634 754    9  -81
B 645 775    9  -71
B 655 785    9  -57
B 665 790    9  -44
B 675 793    9  -31
B 686 794    9  -17
B 696 795    9   -4
pb end 
SSS v= 8000  t=  240 
SSS  -15     6     6    42
%P VOLT1   = 8037
%P VOLT2   = 7996
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 7996   -15     6     6
B   0 799  120   42
B  10 800  120   42
B  20 800  120   42
B  30 761  120   42
B  40 713  120   42
B  50 703  120   42
B  60 686  120   42
B  70 661  120   42
B  80 646  120   42
B  90 633  120   45
B 100 619  120   52
B 110 607  120   61
B 120 605  100   69
B 130 615   78   79
B 140 629   57   88
B 150 642   37   97
B 160 698   30  109
B 170 728   30  118
B 180 752   30  129
B 190 764   30  139
B 200 770   30  147
B 210 774   30  157
B 220 776   30  165
B 230 778   30  175
B 240 780   30  183
B 250 780   30  192
pull out 197
B 260 781 -120  198
B 271 781 -120  205
B 281 737 -120  212
B 292 663 -120  217
B 302 663 -120  221
B 312 681 -120  225
B 322 704 -120  229
B 333 724 -120  232
B 344 714 -120  233
B 354 671 -120  232
B 364 630 -120  232
B 374 604 -120  221
B 384 600 -120  208
B 394 617 -120  193
B 404 644 -120  178
B 414 672 -120  162
B 424 695 -120  144
B 434 708 -120  126
B 444 711 -120  106
B 454 709 -120   86
B 464 708 -120   63
B 474 710 -120   41
B 484 716 -120   17
B 494 725 -120   -8
push -11 -10
push out at target
B 504 730   80  -22
B 514 720   80  -33
B 525 687   80  -48
B 535 652   80  -61
B 545 646   80  -79
B 555 667   80  -93
B 566 694   80 -111
B 577 711   80 -128
B 587 688   80 -141
B 597 647   80 -148
B 607 613   48 -150
B 617 598    6 -149
B 627 679   10 -148
B 637 738   10 -137
B 647 766   10 -127
B 657 778   10 -117
B 667 785   10 -105
B 677 789   10  -94
B 687 791   10  -83
B 697 793   10  -72
B 707 794   10  -61
pb end 
SSS v= 7951  t=  240 
SSS  -18     6     6   -43
%P VOLT1   = 8037
%P VOLT2   = 7954
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7954   -18     6     6
B   0 795  120  -41
B  10 795  120  -33
B  21 768  120  -25
B  31 715  120  -19
B  41 712  120  -11
B  51 722  120   -6
B  61 736  120    0
B  71 748  120    7
B  81 755  120   14
B  91 742  120   20
B 102 703  120   28
B 112 660  120   38
B 122 631  120   50
B 132 620  118   62
B 142 626   91   74
B 152 643   62   86
B 162 660   35   98
B 172 707   30  110
B 182 732   30  123
B 192 755   30  135
B 202 766   30  148
B 212 771   30  158
B 222 775   30  170
B 232 776   30  180
pull out 187
B 242 778 -120  191
B 252 778 -120  200
B 262 662 -120  209
B 273 636 -120  217
B 283 651 -120  225
B 293 676 -120  231
B 303 701 -120  236
B 313 703 -120  239
B 323 664 -120  240
B 334 621 -120  240
B 344 595 -120  236
B 354 589 -120  225
B 366 606 -120  208
B 376 634 -120  193
B 386 663 -120  177
B 397 687 -120  159
B 407 702 -120  141
B 417 705 -120  123
B 427 703 -120  103
B 437 703 -120   80
B 447 705 -120   58
B 457 712 -120   34
B 467 720 -120   10
push -10 -10
push out at target
B 477 728   80  -12
B 487 731   80  -24
B 497 713   80  -35
B 507 671   80  -50
B 517 649   80  -63
B 527 666   80  -77
B 537 689   80  -93
B 547 711   80 -109
B 557 711   80 -123
B 567 673   80 -133
B 577 630   73 -137
B 587 603   23 -138
B 597 636    0 -137
B 607 718   10 -133
B 617 756   10 -123
B 627 773   10 -115
B 637 782   10 -104
B 647 787   10  -95
B 657 790   10  -84
B 667 791   10  -74
B 677 792   10  -65
B 687 793   10  -56
B 698 794   10  -47
pb end 
SSS v= 7972  t=  240 
SSS  -20     6     6   -15
%P VOLT1   = 8037
B   0 797    0  -13
%P VOLT2   = 7975
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 7979   -20     6     6
B  10 797  120   -8
B  20 798  120   -4
B  30 747  120    0
B  40 712  120    3
B  52 714  120    6
B  62 727  120   13
B  73 731  120   14
B  83 711  120   17
B  93 681  120   22
B 103 654  120   29
B 114 631  120   39
B 124 614  120   49
B 134 613  120   59
B 144 623  102   69
B 154 640   78   80
B 164 651   55   90
B 174 669   30  101
B 185 679   30  113
B 195 719   30  126
B 206 745   30  139
B 217 762   30  152
B 228 769   30  162
B 239 773   30  175
pull out 184
B 249 775 -120  185
B 259 777 -120  195
B 270 778 -120  205
B 280 744 -120  213
B 290 647 -120  220
B 301 637 -120  227
B 311 659 -120  233
B 323 688 -120  239
B 333 709 -120  242
B 344 704 -120  244
B 354 660 -120  244
B 364 616 -120  243
B 375 594 -120  233
B 386 594 -120  220
B 397 618 -120  205
B 407 648 -120  189
B 418 676 -120  172
B 429 695 -120  153
B 439 704 -120  133
B 449 704 -120  114
B 459 703 -120   91
B 470 705 -120   67
B 480 710 -120   45
B 490 718 -120   20
B 500 725 -120   -3
push -11 -10
push out at target
B 510 733   80  -20
B 521 720   80  -31
B 532 674   80  -47
B 543 649   80  -60
B 553 668   80  -75
B 564 693   80  -91
B 574 713   80 -106
B 584 708   80 -120
B 594 667   80 -129
B 604 628   64 -132
B 614 603   14 -132
B 624 659   10 -131
B 634 722   10 -125
B 644 757   10 -114
B 654 775   10 -105
B 665 783   10  -95
B 675 788   10  -83
B 685 790   10  -73
B 695 791   10  -63
B 706 791   10  -52
pb end 
SSS v= 7933  t=  240 
SSS  -22     6     6   -35
%P VOLT1   = 8037
%P VOLT2   = 7933
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7933   -22     6     6
B   0 793  121  -33
B  10 794  121  -23
B  20 793  121  -15
B  30 713  121   -7
B  40 700  121    0
B  50 710  121    6
B  60 725  121   12
B  70 739  121   17
B  80 750  121   25
B  90 753  121   28
B 100 730  121   33
B 110 681  121   41
B 120 638  121   51
B 130 610  115   63
B 140 605   90   75
B 150 620   65   86
B 160 641   37   97
B 170 684   30  109
B 180 713   30  121
B 190 743   30  133
B 201 760   30  146
B 212 768   30  159
B 223 772   30  170
B 233 774   30  181
pull out 184
B 244 776 -121  192
B 254 773 -121  201
B 264 662 -121  209
B 274 633 -121  218
B 284 648 -121  225
B 295 674 -121  232
B 305 698 -121  236
B 317 695 -121  240
B 327 653 -121  240
B 338 611 -121  240
B 348 591 -121  232
B 358 589 -121  221
B 369 607 -121  206
B 379 637 -121  191
B 390 666 -121  174
B 400 688 -121  157
B 411 701 -121  137
B 423 703 -121  115
B 433 701 -121   93
B 443 702 -121   72
B 453 707 -121   48
B 463 713 -121   25
B 474 722 -121   -1
push -11 -10
push out at target
B 484 730   80  -18
B 494 661   80  -29
B 504 633   80  -41
B 514 652   80  -50
B 525 679   80  -61
B 535 703   80  -73
B 545 719   80  -85
B 555 697   80  -95
B 565 652   73  -99
B 576 616   23  -99
B 587 687   10  -99
B 598 736   10  -92
B 608 765   10  -81
B 619 778   10  -73
B 630 786   10  -61
B 640 788   10  -49
B 650 790   10  -39
B 662 791   10  -26
B 672 792   10  -14
pb end 
SSS v= 7996  t=  240 
SSS  -23     6     6    -1
%P VOLT1   = 8037
%P VOLT2   = 7996
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 7996   -23     6     6
B   0 800  120   -1
B  11 799  120   -1
B  21 799  120   -1
B  31 768  120   -1
B  41 687  120   -1
B  51 677  120   -1
B  61 690  120   -1
B  71 697  120   -1
B  81 690  120   -1
B  91 659  120    5
B 101 620  120   15
B 111 600  120   25
B 121 602  120   36
B 131 622  120   46
B 141 644  120   57
B 151 659  109   66
B 162 660   82   78
B 173 652   55   91
B 183 644   30  103
B 193 656   30  116
B 203 710   30  130
B 214 740   30  143
B 224 759   30  157
B 236 768   30  169
pull out 179
B 247 773 -120  183
B 258 775 -120  193
B 268 708 -120  205
B 278 637 -120  213
B 289 637 -120  223
B 300 662 -120  231
B 312 692 -120  238
B 322 699 -120  243
B 332 663 -120  244
B 342 620 -120  244
B 352 593 -120  244
B 363 584 -120  232
B 374 594 -120  217
B 384 620 -120  203
B 395 652 -120  187
B 406 679 -120  169
B 416 694 -120  151
B 427 702 -120  131
B 438 700 -120  109
B 448 700 -120   86
B 459 703 -120   63
B 469 710 -120   38
B 479 719 -120   15
B 489 727 -120  -10
push -11 -10
push out at target
B 499 731   80  -23
B 509 717   80  -35
B 519 666   80  -51
B 530 645   80  -65
B 541 666   80  -81
B 551 691   80  -98
B 562 710   80 -113
B 573 693   80 -129
B 584 647   80 -137
B 594 611   50 -139
B 604 593    6 -139
B 614 694   10 -138
B 624 742   10 -129
B 635 767   10 -119
B 645 779   10 -108
B 657 785   10  -96
B 668 788   10  -85
B 678 790   10  -75
B 689 791   10  -64
B 699 791   10  -55
pb end 
SSS v= 8000  t=  240 
SSS  -26     6     6     3
%P VOLT1   = 8037
%P VOLT2   = 8000
%P S2_SC   =  1.00
%P L_ANG_MAX = 240
S 8000   -26     6     6
B   0 799  120    3
B  10 799  120    3
B  20 800  120    3
B  30 800  120    3
B  40 710  120    3
B  50 676  120    3
B  61 675  120    3
B  72 667  120    3
B  82 643  120    5
B  92 617  120   12
B 102 598  120   21
B 112 601  120   30
B 122 616  120   39
B 132 636  120   49
B 142 647  120   58
B 152 650  102   68
B 162 646   78   79
B 172 640   55   90
B 182 643   30  102
B 192 653   30  115
B 202 702   30  126
B 212 742   30  140
B 222 758   30  151
B 233 767   30  164
B 243 772   30  175
pull out 180
B 253 774 -120  185
B 263 776 -120  196
B 273 699 -120  205
B 283 637 -120  213
B 293 640 -120  221
B 303 664 -120  229
B 313 689 -120  235
B 323 702 -120  239
B 333 680 -120  240
B 343 632 -120  240
B 353 600 -120  240
B 363 586 -120  231
B 373 589 -120  218
B 383 608 -120  205
B 394 640 -120  189
B 404 669 -120  171
B 415 690 -120  153
B 426 701 -120  133
B 436 702 -120  113
B 448 700 -120   87
B 459 702 -120   63
B 469 708 -120   39
B 480 717 -120   14
push -13 -10
push out at target
B 492 726   80  -14
B 503 726   80  -26
B 513 706   80  -38
B 523 658   80  -53
B 534 646   80  -67
B 545 667   80  -83
B 556 694   80 -100
B 567 712   80 -117
B 578 687   80 -131
B 588 641   80 -138
B 598 607   48 -139
B 608 593    0 -139
B 618 644   10 -139
B 628 687   10 -127
B 639 743   10 -115
B 649 768   10 -105
B 660 779   10  -93
B 672 786   10  -78
B 682 788   10  -67
B 692 790   10  -55
B 703 791   10  -43
pb end 
SSS v= 7923  t=  240 
SSS  -27     6     6   -25
%P VOLT1   = 8037
%P VOLT2   = 7926
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7923   -27     6     6
B   0 792  121  -24
B  10 792  121  -15
B  20 793  121   -4
B  30 793  121    3
B  40 735  121    9
B  50 708  121   14
B  60 712  121   19
B  70 725  121   21
B  80 738  121   24
B  90 747  121   29
B 100 738  121   32
B 110 696  121   37
B 120 652  121   43
B 130 616  121   53
B 140 596  112   64
B 150 598   90   75
B 160 616   65   85
B 170 638   40   96
B 180 671   30  107
B 190 701   30  117
B 200 728   30  129
B 210 751   30  141
B 220 761   30  153
B 230 767   30  162
B 240 770   30  173
pull out 181
B 252 773 -121  185
B 262 774 -121  195
B 273 693 -121  204
B 283 634 -121  212
B 294 640 -121  219
B 304 665 -121  225
B 315 690 -121  229
B 327 698 -121  233
B 338 660 -121  234
B 348 617 -121  233
B 359 591 -121  228
B 370 584 -121  215
B 381 603 -121  201
B 391 632 -121  185
B 403 665 -121  167
B 414 688 -121  149
B 424 698 -121  130
B 434 699 -121  112
B 444 697 -121   90
B 455 697 -121   67
B 465 702 -121   43
B 475 709 -121   20
B 485 718 -121   -3
push -11 -10
push out at target
B 496 725   80  -21
B 507 654   80  -35
B 518 631   80  -48
B 528 652   80  -56
B 539 679   80  -71
B 549 703   80  -84
B 560 712   80  -97
B 570 676   80 -106
B 580 634   65 -109
B 590 606   14 -109
B 601 701   10 -108
B 613 748   10  -98
B 623 769   10  -88
B 634 779   10  -77
B 644 784   10  -65
B 654 787   10  -55
B 665 789   10  -43
B 675 790   10  -31
B 687 791   10  -19
pb end 
SSS v= 7919  t=  240 
SSS  -30     6     6    -3
%P VOLT1   = 8037
%P VOLT2   = 7919
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7919   -30     6     6
B   0 792  121   -2
B  10 791  121    7
B  20 793  121   14
B  30 793  121   19
B  40 729  121   23
B  50 706  121   26
B  60 711  121   28
B  70 724  121   29
B  80 736  121   33
B  90 734  121   33
B 100 700  121   35
B 110 659  121   40
B 120 626  121   48
B 130 599  121   57
B 140 589  103   68
B 150 598   81   79
B 160 619   56   89
B 170 644   30  100
B 180 678   30  110
B 190 716   30  121
B 200 740   30  133
B 210 756   30  144
B 220 764   30  154
B 230 768   30  164
B 240 771   30  173
B 250 773   30  184
pull out 189
B 261 774 -121  193
B 271 775 -121  201
B 281 776 -121  211
B 291 684 -121  217
B 301 633 -121  221
B 312 640 -121  227
B 322 664 -121  232
B 333 691 -121  236
B 344 711 -121  238
B 354 695 -121  239
B 364 650 -121  239
B 374 610 -121  238
B 384 589 -121  227
B 394 589 -121  213
B 404 609 -121  200
B 414 637 -121  185
B 424 667 -121  168
B 434 687 -121  151
B 444 699 -121  133
B 454 701 -121  113
B 464 699 -121   93
B 474 697 -121   72
B 484 700 -121   49
B 494 708 -121   25
B 505 716 -121    0
push -11 -10
push out at target
B 516 725   80  -20
B 527 715   80  -32
B 537 680   80  -46
B 547 640   80  -59
B 558 654   80  -72
B 569 681   80  -90
B 580 704   80 -106
B 590 704   80 -121
B 601 662   80 -131
B 611 618   65 -135
B 621 592   23 -135
B 631 641   10 -135
B 641 708   10 -128
B 651 746   10 -119
B 661 768   10 -109
B 671 779   10  -99
B 681 783   10  -89
B 691 786   10  -79
B 701 788   10  -68
B 711 789   10  -59
pb end 
SSS v= 7905  t=  240 
SSS  -32     6     6   -40
%P VOLT1   = 8037
%P VOLT2   = 7909
%P S2_SC   =  1.01
%P L_ANG_MAX = 240
S 7909   -32     6     6
B   0 790  121  -37
B  10 791  121  -28
B  20 770  121  -19
B  30 694  121  -10
B  40 688  121   -2
B  50 700  121    5
B  60 717  121   11
B  70 733  121   17
B  80 745  121   26
B  90 750  121   30
B 100 732  121   36
B 110 684  121   43
B 120 632  121   54
B 130 602  108   66
B 140 595   81   78
B 150 612   56   90
B 160 635   30  101
B 170 689   30  113
B 180 715   30  124
B 190 746   30  136
B 200 759   30  147
B 211 765   30  161
B 221 768   30  171
B 231 770   30  181
pull out 184
B 242 772 -121  191
B 252 769 -121  201
