27 seconds shot 30
%Initializing ... 
%  batt 7.92v 8.14v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
B 771 7954    0   16
B 781 7954    0   18
B 791 7956    0   19
B 801 7956    0   19
SSS vs= 1.00  t=  221
%P VOLT1   = 7860
%P VOLT2   = 8108
%P S2_SC   =  1.01
%P L_ANG_MAX = 221
B 812 7956   70   19
B 823 7952   70   21
B 833 7946   70   20
B 843 7838   70   21
B 853 7780   70   21
B 863 7720   70   21
B 873 7434   70   21
B 883 7447   70   21
B 893 7442   70   26
B 903 7451   70   32
B 913 7394   70   39
B 923 7419   70   47
B 933 7335   70   54
B 943 7276   70   61
B 953 7274   70   69
B 963 7273   70   77
B 973 7339   63   87
B 983 7342   46   95
B 993 7385   39  106
B 1003 7447   23  116
B 1013 7487   20  127
B 1023 7529   20  137
B 1033 7659   20  147
B 1043 7671   20  156
B 1053 7822   20  165
*** dt = 12 , A = 174 , rpm = 149 
B 1063 7826   20  174
B 1073 7826   20  182
pull out 183
B 1083 7864 -100  190
B 1093 7652 -100  197
B 1103 7607 -100  203
B 1113 7679 -100  209
B 1123 7345 -100  213
B 1133 7382 -100  215
B 1143 7345 -100  216
B 1153 7328 -100  216
B 1163 7242 -100  216
*** amax = 216  vhit = 100
B 1173 7277 -100  205
B 1183 7108 -100  191
B 1193 7164 -100  175
B 1203 6919 -100  159
B 1213 6981 -100  140
B 1223 7017 -100  122
B 1233 7277 -100  102
B 1243 7386 -100   80
B 1253 7381 -100   58
B 1263 7495 -100   34
B 1273 7511 -100    9
push -10 -10
push out at target
B 1283 7525   80  -11
B 1293 7523   80  -21
B 1303 7481   80  -34
B 1313 7420   80  -49
B 1323 7501   80  -61
B 1333 7482   80  -75
B 1343 7525   80  -89
B 1353 7312   80 -103
B 1363 7353   80 -114
B 1373 7260   80 -118
B 1383 7351   23 -118
B 1393 7350   10 -118
B 1403 7519   10 -110
B 1413 7166   10  -97
B 1423 7178   10  -85
B 1433 7202   10  -73
B 1443 7745   10  -58
B 1453 7858   10  -45
B 1463 7863   10  -31
B 1473 7866   10  -17
B 1483 7868   10   -3
pb end 
B 1493 7870    0    9
B 1503 7907    0   20
B 1513 7908    0   29
B 1523 7909    0   35
B 1533 7912    0   39
B 1543 7912    0   41
B 1553 7913    0   41
B 1563 7913    0   42
B 1573 7915    0   42
SSS vs= 1.01  t=  221
%P VOLT1   = 7801
%P VOLT2   = 8087
%P S2_SC   =  1.01
%P L_ANG_MAX = 221
B 1583 7915   70   42
B 1593 7916   70   42
B 1603 7950   70   42
B 1613 7857   70   41
B 1623 7791   70   41
B 1633 7743   70   39
B 1643 7694   70   39
B 1653 7381   70   39
B 1663 7403   70   39
B 1673 7396   70   39
B 1683 7370   70   45
B 1693 7285   70   52
B 1703 7320   70   59
B 1713 7308   70   67
B 1723 7281   70   76
B 1733 7282   55   85
B 1743 7350   46   94
B 1753 7374   40  105
B 1763 7426   20  115
B 1773 7446   20  125
B 1783 7501   20  135
B 1793 7533   20  146
B 1803 7694   20  155
B 1813 7742   20  164
*** dt = 13 , A = 173 , rpm = 149 
B 1823 7746   20  173
B 1833 7856   20  181
pull out 183
B 1843 7860 -101  189
B 1853 7860 -101  197
B 1863 7728 -101  203
B 1873 7603 -101  207
B 1883 7618 -101  212
B 1893 7705 -101  217
B 1903 7084 -101  219
B 1913 7110 -101  221
B 1923 7410 -101  221
B 1933 7392 -101  221
*** amax = 221  vhit = 100
B 1943 7303 -101  217
B 1953 7239 -101  205
B 1963 7085 -101  190
B 1973 7150 -101  174
B 1983 6937 -101  157
B 1993 6995 -101  138
B 2003 7025 -101  119
B 2013 7318 -101   99
B 2023 7421 -101   77
B 2033 7418 -101   53
B 2043 7497 -101   30
B 2053 7514 -101    5
push -10 -10
push out at target
B 2063 7527   80  -13
B 2073 7514   80  -25
B 2083 7418   80  -38
B 2093 7429   80  -51
B 2103 7515   80  -63
B 2113 7106   80  -78
B 2123 7139   80  -91
B 2133 7349   80 -103
B 2143 7333   80 -111
B 2153 7263   56 -113
B 2163 7333    6 -113
B 2173 7377   10 -111
B 2183 7481   10  -99
B 2193 7139   10  -90
B 2203 7657   10  -77
B 2213 7670   10  -65
B 2223 7819   10  -53
B 2233 7858   10  -39
B 2243 7861   10  -27
B 2253 7863   10  -15
B 2263 7866   10   -3
pb end 
B 2273 7868    0    7
B 2283 7904    0   15
B 2293 7907    0   20
B 2303 7908    0   24
B 2313 7908    0   27
B 2323 7912    0   27
B 2333 7909    0   28
B 2343 7911    0   28
B 2353 7913    0   28
SSS vs= 1.01  t=  216
%P VOLT1   = 7801
%P VOLT2   = 8076
%P S2_SC   =  1.01
%P L_ANG_MAX = 216
B 2363 7911   70   28
B 2373 7912   70   28
B 2383 7867   70   28
B 2393 7760   70   28
B 2403 7704   70   27
B 2413 7659   70   28
B 2423 7638   70   28
B 2433 7411   70   28
B 2443 7431   70   29
B 2453 7448   70   35
B 2463 7336   70   43
B 2473 7326   70   50
B 2483 7336   70   57
B 2493 7267   70   65
B 2503 7263   70   74
B 2513 7266   55   83
B 2523 7342   46   92
B 2533 7406   46  102
B 2543 7437   25  112
B 2553 7451   20  122
B 2563 7618   20  132
B 2573 7653   20  142
B 2583 7697   20  151
B 2593 7740   20  159
B 2603 7745   20  167
*** dt = 19 , A = 169 , rpm = 132 
B 2613 7854   20  174
B 2623 7856   20  182
pull out 182
B 2633 7854 -101  189
B 2643 7858 -101  195
B 2653 7835 -101  201
B 2663 7659 -101  203
B 2673 7620 -101  207
B 2683 7666 -101  211
B 2693 7717 -101  213
B 2703 7289 -101  213
B 2713 7418 -101  214
B 2723 7312 -101  214
*** amax = 214  vhit = 100
B 2733 7406 -101  213
B 2743 7357 -101  201
B 2753 7360 -101  186
B 2763 7059 -101  170
B 2773 6990 -101  152
B 2783 7050 -101  134
B 2793 7164 -101  115
B 2803 7253 -101   94
B 2813 7253 -101   72
B 2823 7429 -101   49
B 2833 7466 -101   25
B 2843 7477 -101    1
push -11 -10
push out at target
B 2853 7523   80  -15
B 2863 7501   80  -26
B 2873 7440   80  -39
B 2883 7441   80  -54
B 2893 7370   80  -71
B 2903 7407   80  -85
B 2913 7291   80 -103
B 2923 7132   80 -121
B 2933 7130   80 -137
B 2943 7261   80 -149
B 2953 7269   80 -155
B 2963 7227   39 -155
B 2973 7209   10 -155
B 2983 7186   10 -147
B 2993 7289   10 -135
B 3003 7130   10 -123
B 3013 7581   10 -110
B 3023 7596   10  -96
B 3033 7813   10  -82
B 3043 7820   10  -69
B 3053 7822   10  -57
pb end 
B 3063 7858    0  -43
B 3073 7861    0  -31
B 3083 7864    0  -21
B 3093 7866    0  -10
B 3103 7868    0   -2
B 3113 7868    0    4
B 3123 7904    0    9
B 3133 7905    0   13
B 3143 7907    0   15
B 3153 7908    0   18
B 3163 7909    0   19
SSS vs= 1.01  t=  216
%P VOLT1   = 7801
%P VOLT2   = 8069
%P S2_SC   =  1.01
%P L_ANG_MAX = 216
B 3173 7908   70   21
B 3183 7909   70   23
B 3193 7873   70   23
B 3203 7791   70   23
B 3213 7736   70   23
B 3223 7679   70   23
B 3233 7642   70   23
B 3243 7442   70   27
B 3253 7466   70   32
B 3263 7479   70   39
B 3273 7317   70   45
B 3283 7341   70   52
B 3293 7362   70   59
B 3303 7267   70   67
B 3313 7238   70   76
B 3323 7235   55   85
B 3333 7339   46   93
B 3343 7368   50  103
B 3353 7396   32  113
B 3363 7391   20  123
B 3373 7556   20  133
B 3383 7599   20  143
B 3393 7619   20  152
B 3403 7700   20  161
*** dt = 14 , A = 167 , rpm = 149 
B 3413 7705   19  169
B 3423 7849   19  177
pull out 178
B 3433 7853 -101  184
B 3443 7842 -101  191
B 3453 7621 -101  197
B 3463 7603 -101  202
B 3473 7647 -101  207
B 3483 7061 -101  211
B 3493 7205 -101  212
B 3503 7182 -101  213
B 3513 7385 -101  213
B 3523 7354 -101  213
*** amax = 213  vhit = 100
B 3533 7313 -101  203
B 3543 7142 -101  189
B 3553 7014 -101  173
B 3563 7084 -101  155
B 3573 6968 -101  138
B 3583 7081 -101  119
B 3593 7097 -101   99
B 3603 7347 -101   78
B 3613 7415 -101   55
B 3623 7419 -101   32
B 3633 7466 -101    7
push -11 -10
push out at target
B 3644 7517   80  -14
B 3654 7507   80  -25
B 3664 7405   80  -38
B 3674 7417   80  -53
B 3684 7463   80  -65
B 3694 7444   80  -79
B 3704 7094   80  -93
B 3714 7079   80 -107
B 3724 7322   80 -117
B 3734 7309   73 -119
B 3744 7269    6 -119
B 3754 7240   10 -119
B 3764 7049   10 -109
B 3774 7191   10  -95
B 3784 7118   10  -81
B 3794 7273   10  -69
B 3804 7297   10  -54
B 3814 7769   10  -39
B 3824 7812   10  -25
B 3834 7816   10  -10
pb end 
B 3844 7820    0    4
B 3854 7857    0   17
B 3864 7860    0   28
B 3874 7861    0   37
B 3884 7863    0   43
B 3894 7863    0   47
B 3904 7867    0   49
B 3914 7902    0   50
B 3924 7902    0   50
B 3934 7904    0   50
SSS vs= 1.01  t=  221
%P VOLT1   = 7801
%P VOLT2   = 8059
%P S2_SC   =  1.01
%P L_ANG_MAX = 221
B 3944 7905   70   50
B 3954 7909   70   50
B 3964 7902   70   50
B 3974 7786   70   50
B 3984 7737   70   50
B 3994 7694   70   50
B 4004 7398   70   50
B 4014 7374   70   50
B 4024 7360   70   50
B 4034 7324   70   51
B 4044 7335   70   57
B 4054 7249   70   65
B 4064 7312   70   72
B 4074 7336   70   80
B 4084 7238   70   89
B 4094 7314   55   97
B 4104 7309   48  107
B 4114 7374   30  117
B 4124 7402   20  127
B 4134 7460   20  138
B 4144 7529   20  149
B 4154 7653   20  158
B 4164 7660   20  167
*** dt = 12 , A = 174 , rpm = 149 
B 4174 7808   20  175
pull out 184
B 4184 7813 -101  184
B 4194 7813 -101  192
B 4204 7850 -101  199
B 4214 7853 -101  206
B 4224 7658 -101  211
B 4234 7597 -101  217
B 4244 7626 -101  221
B 4254 7680 -101  225
B 4264 7121 -101  226
B 4274 7291 -101  227
B 4284 7198 -101  227
B 4294 7341 -101  227
*** amax = 227  vhit = 100
B 4304 7323 -101  215
B 4314 7318 -101  202
B 4324 7016 -101  186
B 4334 6946 -101  169
B 4344 7008 -101  151
B 4354 7086 -101  132
B 4364 7243 -101  112
B 4374 7243 -101   91
B 4384 7415 -101   68
B 4394 7455 -101   45
B 4404 7466 -101   21
B 4414 7482 -101   -4
push -10 -10
push out at target
B 4424 7525   80  -18
B 4434 7479   80  -30
B 4444 7406   80  -43
B 4454 7476   80  -55
B 4464 7527   80  -69
B 4474 7041   80  -82
B 4484 7243   80  -95
B 4494 7177   80 -106
B 4504 7316   80 -113
B 4514 7324   48 -113
B 4524 7314   10 -113
B 4534 7289   10 -109
B 4544 7093   10  -97
B 4554 7172   10  -82
B 4564 7459   10  -71
B 4574 7585   10  -57
B 4584 7594   10  -43
B 4594 7812   10  -29
B 4604 7816   10  -15
pb end 
B 4614 7820    0   -1
B 4624 7854    0   12
B 4634 7858    0   24
B 4644 7860    0   34
B 4654 7863    0   41
B 4664 7863    0   45
B 4674 7866    0   48
B 4684 7864    0   49
B 4694 7901    0   50
B 4704 7901    0   50
SSS vs= 1.01  t=  221
%P VOLT1   = 7801
%P VOLT2   = 8059
%P S2_SC   =  1.01
%P L_ANG_MAX = 221
B 4714 7902   70   50
B 4724 7902   70   50
B 4734 7904   70   50
B 4744 7827   70   50
B 4754 7758   70   50
B 4764 7727   70   49
B 4774 7697   70   48
B 4784 7367   70   48
B 4794 7342   70   48
B 4804 7365   70   48
B 4814 7328   70   51
B 4824 7339   70   58
B 4834 7258   70   66
B 4844 7250   70   74
B 4854 7273   63   82
B 4864 7245   63   91
B 4874 7335   55  100
B 4884 7345   37  109
B 4894 7367   28  119
B 4904 7467   20  130
B 4914 7503   20  140
B 4924 7635   20  150
B 4934 7618   20  159
B 4944 7623   20  167
*** dt = 15 , A = 174 , rpm = 140 
B 4954 7772   20  175
B 4964 7809   20  183
pull out 186
B 4974 7813 -101  191
B 4984 7849 -101  199
B 4994 7748 -101  206
B 5004 7603 -101  210
B 5014 7611 -101  215
B 5024 7660 -101  219
B 5034 7710 -101  222
B 5044 7239 -101  223
B 5054 7340 -101  223
B 5064 7224 -101  223
*** amax = 223  vhit = 100
B 5074 7351 -101  219
B 5084 7284 -101  207
B 5094 7296 -101  192
B 5104 7039 -101  175
B 5114 6964 -101  159
B 5124 7019 -101  140
B 5134 7129 -101  121
B 5144 7280 -101  100
B 5154 7282 -101   79
B 5164 7421 -101   55
B 5174 7460 -101   31
B 5184 7476 -101    7
push -11 -10
push out at target
B 5194 7484   80  -13
B 5204 7509   80  -23
B 5214 7454   80  -36
B 5224 7424   80  -51
B 5234 7419   80  -68
B 5244 7459   80  -81
B 5254 7303   80  -99
B 5264 7105   80 -117
B 5274 7092   80 -133
B 5284 7251   80 -145
B 5294 7269   80 -150
B 5304 7228   31 -151
B 5314 7223    0 -150
B 5324 7244   10 -143
B 5334 7336   10 -131
B 5344 7130   10 -120
B 5354 7578   10 -106
B 5364 7589   10  -94
B 5374 7773   10  -81
B 5384 7813   10  -68
B 5394 7815   10  -57
B 5404 7817   10  -45
pb end 
B 5414 7856    0  -33
B 5424 7856    0  -24
B 5434 7857    0  -16
B 5444 7860    0   -9
B 5454 7861    0   -3
B 5464 7863    0    3
B 5474 7863    0    7
B 5484 7866    0   11
B 5494 7901    0   14
B 5504 7866    0   16
SSS vs= 1.01  t=  221
%P VOLT1   = 7742
%P VOLT2   = 8052
%P S2_SC   =  1.02
%P L_ANG_MAX = 221
B 5514 7864   71   19
B 5524 7901   71   21
B 5534 7853   71   21
B 5544 7785   71   21
B 5554 7743   71   21
B 5564 7690   71   22
B 5574 7642   71   24
B 5584 7406   71   27
B 5594 7428   71   32
B 5604 7431   71   39
B 5614 7376   71   46
B 5624 7370   71   53
B 5634 7395   71   60
B 5644 7231   71   68
B 5654 7231   71   76
B 5664 7230   64   85
B 5674 7298   55   94
B 5684 7343   46  104
B 5694 7368   25  114
B 5704 7436   20  124
B 5714 7502   20  135
B 5724 7531   20  144
B 5734 7653   20  153
B 5744 7695   20  161
B 5754 7698   20  169
*** dt = 19 , A = 174 , rpm = 132 
B 5764 7809   20  177
B 5774 7809   20  185
pull out 187
B 5784 7812 -101  191
B 5794 7849 -101  199
B 5804 7748 -101  204
B 5814 7610 -101  207
B 5824 7615 -101  211
B 5834 7661 -101  215
B 5844 7713 -101  217
B 5854 7210 -101  217
B 5864 7470 -101  217
B 5874 7364 -101  217
B 5884 7365 -101  215
*** amax = 217  vhit = 100
B 5894 7213 -101  203
B 5904 7221 -101  187
B 5914 7101 -101  171
B 5924 6925 -101  154
B 5934 6979 -101  136
B 5944 7091 -101  117
B 5954 7318 -101   96
B 5964 7316 -101   75
B 5974 7419 -101   52
B 5984 7460 -101   28
B 5994 7469 -101    4
push -10 -10
push out at target
B 6004 7477   81  -13
B 6014 7504   81  -25
B 6024 7450   81  -37
B 6034 7424   81  -53
B 6044 7376   81  -70
B 6054 7418   81  -83
B 6064 7331   81 -101
B 6074 7096   81 -118
B 6084 7086   81 -134
B 6094 7160   81 -147
B 6104 7324   81 -152
B 6114 7284   32 -152
B 6124 7277   10 -151
B 6134 7023   10 -143
B 6144 7115   10 -130
B 6154 7126   10 -118
B 6164 7716   10 -105
B 6174 7728   10  -90
B 6184 7769   10  -77
B 6194 7811   10  -63
B 6204 7813   10  -51
B 6214 7813   10  -38
pb end 
B 6224 7853    0  -26
B 6234 7854    0  -15
B 6244 7856    0   -6
B 6254 7858    0    2
B 6264 7860    0    7
B 6274 7860    0   12
B 6284 7861    0   15
B 6294 7863    0   18
B 6304 7861    0   20
B 6314 7899    0   21
SSS vs= 1.02  t=  221
%P VOLT1   = 7801
%P VOLT2   = 8045
%P S2_SC   =  1.01
%P L_ANG_MAX = 221
B 6324 7898   70   24
B 6334 7898   70   24
B 6344 7842   70   24
B 6354 7764   70   24
B 6364 7718   70   24
B 6374 7426   70   24
B 6384 7391   70   24
B 6394 7430   70   28
B 6404 7396   70   34
B 6414 7410   70   40
B 6424 7388   70   47
B 6434 7273   70   54
B 6444 7293   70   61
B 6454 7234   70   69
B 6464 7270   70   77
B 6474 7268   63   85
B 6484 7268   63   95
B 6494 7360   41  104
B 6504 7381   26  114
B 6514 7389   20  124
B 6524 7494   20  135
B 6534 7525   20  144
B 6545 7578   20  154
B 6555 7762   20  163
B 6565 7766   20  171
*** dt = 14 , A = 175 , rpm = 140 
B 6575 7807   20  179
pull out 186
B 6585 7804 -101  187
B 6595 7809 -101  194
B 6605 7811 -101  200
B 6615 7726 -101  207
B 6625 7603 -101  210
B 6635 7612 -101  214
B 6645 7232 -101  218
B 6655 7283 -101  219
B 6665 7135 -101  221
B 6675 7421 -101  221
B 6685 7312 -101  221
*** amax = 221  vhit = 100
B 6695 7324 -101  217
B 6705 7218 -101  204
B 6715 7235 -101  189
B 6725 7112 -101  173
B 6735 6929 -101  155
B 6745 6983 -101  137
B 6755 7123 -101  118
B 6765 7313 -101   97
B 6775 7313 -101   75
B 6785 7384 -101   53
B 6795 7458 -101   29
B 6805 7472 -101    4
push -10 -10
push out at target
B 6815 7477   81  -13
B 6825 7469   81  -24
B 6835 7407   81  -37
B 6845 7384   81  -53
B 6855 7345   81  -69
B 6865 7388   81  -82
B 6875 7338   81 -100
B 6885 7102   81 -117
B 6896 7074   81 -133
B 6906 7186   81 -145
B 6916 7328   81 -149
B 6926 7286   23 -149
B 6936 7285   10 -148
B 6946 7041   10 -139
B 6956 7125   10 -125
B 6966 7130   10 -114
B 6976 7718   10 -101
B 6986 7731   10  -87
B 6996 7769   10  -73
B 7006 7809   10  -61
B 7016 7811   10  -48
pb end 
B 7026 7812    0  -35
B 7036 7850    0  -24
B 7046 7854    0  -13
B 7056 7856    0   -4
B 7066 7856    0    3
B 7076 7857    0    9
B 7086 7858    0   13
B 7096 7860    0   17
B 7106 7860    0   19
B 7116 7861    0   21
SSS vs= 1.01  t=  221
%P VOLT1   = 7742
%P VOLT2   = 8038
%P S2_SC   =  1.02
%P L_ANG_MAX = 221
B 7126 7860   71   21
B 7136 7864   71   25
B 7146 7863   71   25
B 7156 7823   71   24
B 7166 7755   71   25
B 7176 7711   71   25
B 7186 7412   71   25
B 7196 7380   71   25
B 7206 7396   71   28
B 7216 7396   71   34
B 7226 7410   71   40
B 7236 7352   71   47
B 7246 7265   71   54
B 7256 7283   71   61
B 7266 7221   71   69
B 7276 7260   71   77
B 7286 7259   64   85
B 7296 7263   64   95
B 7306 7321   40  104
B 7316 7350   24  115
B 7326 7391   20  125
B 7336 7461   20  135
B 7346 7489   20  145
B 7356 7575   20  155
B 7366 7762   20  163
B 7376 7765   20  171
*** dt = 18 , A = 175 , rpm = 132 
B 7386 7768   20  179
B 7396 7807   20  187
pull out 188
B 7406 7807 -101  194
B 7416 7845 -101  200
B 7426 7662 -101  207
B 7436 7555 -101  210
B 7446 7606 -101  214
B 7456 7512 -101  218
B 7466 7564 -101  219
B 7476 7131 -101  220
B 7486 7414 -101  220
B 7496 7306 -101  220
*** amax = 220  vhit = 100
B 7506 7320 -101  215
B 7516 7213 -101  203
B 7526 7234 -101  188
B 7536 7118 -101  171
B 7546 6935 -101  155
B 7556 6986 -101  136
B 7566 7055 -101  117
B 7576 7315 -101   96
B 7586 7312 -101   73
B 7596 7417 -101   51
B 7606 7456 -101   27
B 7616 7470 -101    3
push -11 -10
push out at target
B 7626 7482   81  -14
B 7636 7465   81  -25
B 7646 7404   81  -38
B 7656 7384   81  -53
B 7666 7349   81  -69
B 7676 7394   81  -83
B 7686 7376   81 -101
B 7696 7066   81 -117
B 7706 7044   81 -133
B 7716 7154   81 -143
B 7726 7290   74 -147
B 7736 7253   23 -147
B 7746 7323   10 -146
B 7756 7079   10 -138
B 7766 7161   10 -125
B 7776 7129   10 -113
B 7786 7717   10 -101
B 7796 7727   10  -86
B 7806 7768   10  -73
B 7816 7808   10  -61
B 7826 7809   10  -48
pb end 
B 7836 7812    0  -35
B 7846 7815    0  -24
B 7856 7816    0  -13
B 7866 7853    0   -4
B 7876 7856    0    3
B 7886 7856    0    9
B 7896 7857    0   14
B 7906 7858    0   17
B 7916 7858    0   19
B 7926 7858    0   20
SSS vs= 1.02  t=  221
%P VOLT1   = 7742
%P VOLT2   = 8034
%P S2_SC   =  1.02
%P L_ANG_MAX = 221
B 7936 7860   71   21
B 7946 7860   71   24
B 7956 7860   71   24
B 7966 7790   71   24
B 7976 7720   71   24
B 7986 7704   71   24
B 7996 7516   71   24
B 8006 7489   71   24
B 8016 7407   71   28
B 8026 7370   71   33
B 8036 7381   71   39
B 8046 7394   71   47
B 8056 7271   71   54
B 8066 7285   71   62
B 8076 7256   71   70
B 8086 7260   64   78
B 8096 7262   64   87
B 8106 7267   56   96
B 8116 7358   39  106
B 8126 7387   23  116
B 8136 7389   20  127
B 8146 7497   20  137
B 8156 7523   20  147
B 8166 7539   20  156
B 8176 7725   20  164
B 8186 7728   20  173
*** dt = 14 , A = 175 , rpm = 140 
B 8196 7766   20  181
pull out 187
B 8206 7804 -101  189
B 8216 7807 -101  196
B 8226 7807 -101  203
B 8236 7658 -101  209
B 8246 7559 -101  213
B 8256 7576 -101  217
B 8267 7521 -101  221
B 8278 7111 -101  223
B 8288 7127 -101  223
B 8298 7389 -101  223
B 8308 7380 -101  223
*** amax = 223  vhit = 100
B 8318 7308 -101  215
B 8328 7218 -101  202
B 8338 7070 -101  187
B 8348 7133 -101  170
B 8358 6914 -101  152
B 8368 7033 -101  134
B 8378 7064 -101  115
B 8388 7316 -101   94
B 8398 7384 -101   71
B 8408 7381 -101   48
B 8418 7462 -101   24
B 8428 7473 -101    0
push -10 -10
push out at target
B 8438 7480   81  -15
B 8448 7456   81  -26
B 8458 7429   81  -39
B 8468 7367   81  -55
B 8478 7363   81  -70
B 8488 7343   81  -85
B 8498 7393   81 -102
B 8508 7075   81 -118
B 8518 7238   81 -133
B 8528 7136   81 -142
B 8538 7286   65 -145
B 8548 7286   14 -145
B 8558 7370   10 -145
B 8568 7093   10 -133
B 8578 7131   10 -119
B 8588 7166   10 -109
B 8598 7717   10  -95
B 8608 7762   10  -81
B 8618 7768   10  -68
B 8628 7807   10  -55
B 8638 7809   10  -42
pb end 
B 8648 7811    0  -29
B 8658 7813    0  -17
B 8668 7852    0   -6
B 8678 7853    0    3
B 8688 7854    0    9
B 8698 7853    0   15
B 8708 7856    0   18
B 8718 7856    0   20
B 8728 7857    0   22
B 8738 7857    0   23
SSS vs= 1.02  t=  221
%P VOLT1   = 7742
%P VOLT2   = 8031
