SSS vs= 1.00  t=  170
B 920 7783   58   39
B 930 7802   58   45
B 940 7704   58   51
B 950 7695   58   57
B 960 7758   58   63
B 970 7826   58   69
B 980 7821   58   75
B 990 7829   58   82
B 1000 7798   58   89
B 1010 7801   58   95
B 1020 7731   58  103
B 1030 7804   58  110
B 1040 7805   41  118
B 1050 7811   29  126
B 1060 7836   19  135
*** dt = 17 , A = 136 , rpm = 140 
B 1070 7865   18  144
pull out 151
B 1080 7900  -97  153
B 1090 7887  -97  162
B 1100 7688  -97  168
B 1110 7798  -97  175
B 1120 7942  -97  182
B 1130 7997  -97  189
B 1140 7498  -97  192
B 1150 7618  -97  194
*** amax = 194  vhit = 100
B 1160 7485  -97  193
B 1170 7616  -97  193
B 1180 7542  -97  183
B 1190 7545  -97  168
B 1200 7248  -97  152
B 1210 7150  -97  135
B 1220 7220  -97  117
B 1230 7340  -97   98
B 1240 7531  -97   77
B 1250 7530  -97   56
B 1260 7738  -97   33
B 1270 7777  -97    9
push -11 -10
push out at target
B 1280 7788   78  -14
B 1290 7738   78  -25
B 1300 7648   78  -37
B 1310 7673   78  -48
B 1320 7768   78  -59
B 1330 7326   78  -71
B 1340 7362   78  -83
B 1350 7622   78  -93
B 1360 7651   71  -99
B 1370 7573   38 -100
B 1380 7695    0 -100
B 1390 7797    9  -97
B 1400 7872    9  -87
B 1410 7516    9  -77
B 1420 7927    9  -66
B 1430 7932    9  -55
B 1440 8120    9  -43
B 1450 8157    9  -29
B 1460 8157    9  -18
B 1470 8160    9   -7
pb end 
B 1480 8159   10    5
B 1490 8159   10   13
B 1500 8163   10   19
B 1510 8163   10   23
B 1520 8163   10   25
B 1530 8198   10   27
B 1540 8198   10   26
B 1550 8200   10   27
B 1560 8200   10   27
B 1570 8201   10   27
SSS vs= 0.98  t=  186
%P VOLT1   = 8096
%P VOLT2   = 8360
%P S2_SC   =  0.98
%P L_ANG_MAX = 186
B 1582 8200   58   26
B 1592 8200   58   25
B 1602 8124   58   21
B 1612 8070   58   18
B 1622 8018   58   17
B 1632 7996   58   17
B 1642 7807   58   17
B 1652 7802   58   17
B 1662 7800   58   18
B 1672 7770   58   22
B 1682 7789   58   29
B 1692 7745   58   36
B 1702 7768   58   42
B 1712 7777   58   49
B 1722 7735   58   55
B 1732 7762   58   61
B 1742 7754   58   67
B 1752 7754   58   73
B 1762 7754   58   81
B 1772 7757   58   87
B 1782 7795   58   94
B 1792 7759   58  101
B 1802 7758   58  109
B 1812 7798   44  117
B 1822 7801   24  125
B 1832 7831   19  134
*** dt = 15 , A = 139 , rpm = 140 
B 1842 7843   18  143
B 1852 7907   18  152
pull out 153
B 1862 7923  -97  161
B 1872 8036  -97  167
B 1882 8112  -97  174
B 1892 7901  -97  181
B 1902 7896  -97  187
B 1912 7933  -97  193
B 1922 7987  -97  197
B 1932 7419  -97  199
B 1942 7682  -97  200
B 1952 7552  -97  199
*** amax = 200  vhit = 100
B 1962 7614  -97  199
B 1972 7443  -97  185
B 1982 7464  -97  171
B 1992 7312  -97  154
B 2002 7209  -97  137
B 2012 7270  -97  118
B 2022 7341  -97   99
B 2032 7635  -97   77
B 2042 7632  -97   56
B 2052 7702  -97   33
B 2062 7745  -97    7
push -11 -10
push out at target
B 2072 7757   78  -15
B 2082 7758   78  -25
B 2092 7755   78  -39
B 2102 7681   78  -53
B 2112 7661   78  -68
B 2122 7640   78  -82
B 2132 7693   78  -99
B 2142 7452   78 -115
B 2152 7673   78 -130
B 2162 7571   78 -140
B 2172 7594   71 -144
B 2182 7596   22 -144
B 2192 7654    9 -144
B 2202 7595    9 -136
B 2212 7391    9 -124
B 2222 7436    9 -113
B 2232 7881    9 -100
B 2242 8105    9  -88
B 2252 8114    9  -75
B 2262 8115    9  -63
B 2272 8153    9  -50
pb end 
B 2282 8155   10  -37
B 2292 8155   10  -26
B 2302 8156   10  -15
B 2312 8157   10   -4
B 2322 8157   10    3
B 2332 8160   10    9
B 2342 8160   10   13
B 2352 8160   10   17
B 2362 8160   10   18
B 2372 8161   10   19
SSS vs= 0.98  t=  188
%P VOLT1   = 8037
%P VOLT2   = 8346
%P S2_SC   =  0.98
%P L_ANG_MAX = 188
B 2382 8161   58   19
B 2392 8161   58   21
B 2402 8161   58   20
B 2412 8101   58   21
B 2422 8092   58   20
B 2432 8064   58   20
B 2442 8033   58   20
B 2452 7861   58   20
B 2462 7848   58   20
B 2472 7844   58   21
B 2482 7741   58   25
B 2492 7745   58   32
B 2502 7765   58   38
B 2512 7675   58   44
B 2522 7687   58   49
B 2532 7761   58   55
B 2542 7752   58   60
B 2552 7747   58   66
B 2562 7783   58   72
B 2572 7784   58   78
B 2582 7787   58   85
B 2592 7752   58   91
B 2602 7754   58   97
B 2612 7754   58  105
B 2622 7720   58  112
B 2632 7758   43  120
B 2642 7779   30  128
B 2652 7805   19  136
*** dt = 21 , A = 139 , rpm = 132 
B 2662 7840   18  145
B 2672 7870   18  153
pull out 158
B 2682 7956  -98  161
B 2692 8105  -98  168
B 2702 8109  -98  175
B 2712 8084  -98  181
B 2722 7911  -98  187
B 2732 7894  -98  192
B 2742 7939  -98  196
B 2752 7425  -98  198
B 2762 7456  -98  200
B 2772 7581  -98  200
B 2782 7701  -98  200
*** amax = 200  vhit = 100
B 2792 7616  -98  195
B 2802 7586  -98  182
B 2812 7258  -98  167
B 2822 7328  -98  150
B 2832 7259  -98  133
B 2842 7388  -98  114
B 2852 7421  -98   94
B 2862 7498  -98   73
B 2872 7704  -98   50
B 2882 7703  -98   27
B 2892 7747  -98    3
push -11 -10
push out at target
B 2902 7755   78  -18
B 2912 7701   78  -29
B 2922 7614   78  -41
B 2932 7724   78  -51
B 2942 7778   78  -63
B 2952 7580   78  -75
B 2962 7610   78  -87
B 2972 7558   78  -97
B 2982 7557   71 -103
B 2992 7667   38 -103
B 3002 7698    9 -103
B 3012 7745    9  -99
B 3022 7403    9  -87
B 3032 7460    9  -75
B 3042 7661    9  -65
B 3052 8065    9  -51
B 3062 8074    9  -38
B 3072 8112    9  -24
B 3082 8149    9  -11
pb end 
B 3092 8150   10    2
B 3102 8153   10   14
B 3112 8153   10   25
B 3122 8155   10   33
B 3132 8155   10   39
B 3142 8157   10   42
B 3152 8156   10   44
B 3162 8157   10   44
B 3172 8156   10   44
B 3182 8157   10   44
SSS vs= 0.98  t=  188
%P VOLT1   = 8037
%P VOLT2   = 8342
%P S2_SC   =  0.98
%P L_ANG_MAX = 188
B 3192 8159   58   44
B 3202 8157   58   44
B 3212 8157   58   41
B 3222 8085   58   36
B 3232 8038   58   31
B 3242 8024   58   27
B 3252 8015   58   25
B 3262 7815   58   26
B 3272 7792   58   26
B 3282 7745   58   26
B 3292 7703   58   29
B 3302 7701   58   37
B 3312 7715   58   44
B 3322 7704   58   51
B 3332 7728   58   57
B 3342 7776   58   64
B 3352 7807   58   70
B 3362 7795   58   77
B 3372 7793   58   84
B 3382 7785   58   92
B 3392 7790   58   99
B 3402 7757   58  106
B 3412 7759   55  114
B 3422 7763   37  123
B 3432 7732   19  131
*** dt = 15 , A = 141 , rpm = 140 
B 3442 7771   18  141
B 3452 7793   18  149
pull out 155
B 3462 7849  -98  159
B 3472 7909  -98  169
B 3482 7921  -98  177
B 3492 7852  -98  184
B 3502 7859  -98  192
B 3512 7886  -98  199
B 3522 7939  -98  204
B 3532 7548  -98  208
B 3542 7511  -98  210
B 3552 7522  -98  210
B 3562 7617  -98  209
*** amax = 210  vhit = 100
B 3572 7583  -98  201
B 3582 7440  -98  187
B 3592 7104  -98  171
B 3602 7176  -98  154
B 3612 7176  -98  136
B 3622 7431  -98  117
B 3632 7448  -98   97
B 3642 7556  -98   75
B 3652 7731  -98   51
B 3662 7738  -98   28
B 3672 7752  -98    3
push -11 -10
push out at target
B 3682 7766   78  -17
B 3692 7758   78  -28
B 3702 7706   78  -41
B 3712 7702   78  -56
B 3722 7740   78  -68
B 3732 7757   78  -83
B 3742 7379   78  -99
B 3752 7387   78 -113
B 3762 7539   78 -125
B 3772 7623   78 -131
B 3782 7574   38 -131
B 3792 7627    9 -131
B 3802 7272    9 -124
B 3812 7353    9 -111
B 3822 7403    9  -96
B 3832 7476    9  -83
B 3842 7510    9  -69
B 3852 7526    9  -54
B 3862 8104    9  -39
B 3872 8108    9  -23
pb end 
B 3882 8109   10   -9
B 3892 8109   10    5
B 3902 8114   10   17
B 3912 8115   10   27
B 3922 8152   10   34
B 3932 8152   10   38
B 3942 8153   10   40
B 3952 8153   10   41
B 3962 8152   10   41
B 3972 8155   10   41
B 3982 8152   10   41
SSS vs= 0.98  t=  188
%P VOLT1   = 8037
%P VOLT2   = 8328
%P S2_SC   =  0.98
%P L_ANG_MAX = 188
B 3992 8155   58   41
B 4002 8155   58   41
B 4012 8094   58   38
B 4022 8027   58   35
B 4032 7977   58   33
B 4042 7879   58   33
B 4052 7870   58   33
B 4062 7720   58   33
B 4072 7715   58   33
B 4082 7728   58   37
B 4092 7741   58   43
B 4102 7658   58   49
B 4112 7676   58   55
B 4122 7717   58   60
B 4132 7748   58   65
B 4142 7743   58   71
B 4152 7774   58   77
B 4162 7776   58   83
B 4172 7779   58   89
B 4182 7711   58   95
B 4192 7713   58  102
B 4202 7714   58  109
B 4212 7717   53  117
B 4222 7755   35  125
B 4232 7758   19  133
*** dt = 19 , A = 141 , rpm = 132 
B 4242 7766   18  141
B 4252 7835   18  150
pull out 157
B 4262 7864  -98  159
B 4272 7915  -98  167
B 4282 7957  -98  173
B 4292 7855  -98  181
B 4302 7872  -98  188
B 4312 7848  -98  193
B 4322 7897  -98  197
B 4332 7427  -98  199
B 4342 7633  -98  199
B 4352 7524  -98  199
*** amax = 199  vhit = 100
B 4362 7588  -98  193
B 4372 7332  -98  179
B 4382 7376  -98  163
B 4392 7271  -98  146
B 4402 7198  -98  129
B 4412 7247  -98  110
B 4422 7375  -98   90
B 4432 7625  -98   68
B 4442 7624  -98   46
B 4452 7733  -98   22
B 4462 7744  -98   -2
push -11 -10
push out at target
B 4472 7754   78  -20
B 4482 7740   78  -31
B 4492 7721   78  -44
B 4502 7664   78  -59
B 4512 7697   78  -73
B 4522 7642   78  -88
B 4532 7686   78 -104
B 4542 7524   78 -119
B 4552 7579   78 -132
B 4562 7480   78 -139
B 4572 7637   47 -140
B 4582 7546    0 -140
B 4592 7659    9 -137
B 4602 7350    9 -125
B 4612 7452    9 -112
B 4622 7497    9 -101
B 4632 7877    9  -87
B 4642 8061    9  -74
B 4652 8068    9  -61
B 4662 8106    9  -48
B 4672 8108    9  -35
pb end 
B 4682 8111   10  -21
B 4692 8112   10   -9
B 4702 8149   10    3
B 4712 8147   10   13
B 4722 8150   10   20
B 4732 8152   10   25
B 4742 8150   10   27
B 4752 8150   10   29
B 4762 8150   10   29
B 4772 8152   10   29
SSS vs= 0.98  t=  190
%P VOLT1   = 8037
%P VOLT2   = 8328
%P S2_SC   =  0.98
%P L_ANG_MAX = 190
B 4782 8152   58   29
B 4792 8152   58   29
B 4802 8125   58   29
B 4812 8062   58   29
B 4822 8029   58   28
B 4832 8003   58   26
B 4842 7828   58   26
B 4852 7811   58   27
B 4862 7803   58   27
B 4872 7764   58   27
B 4882 7689   58   33
B 4892 7701   58   40
B 4902 7686   58   46
B 4912 7710   58   52
B 4922 7725   58   58
B 4932 7721   58   63
B 4942 7787   58   69
B 4952 7780   58   75
B 4962 7777   58   81
B 4972 7743   58   89
B 4982 7748   58   95
B 4992 7716   58  102
B 5002 7718   58  109
B 5012 7721   52  117
B 5022 7758   35  125
B 5032 7761   19  134
*** dt = 17 , A = 142 , rpm = 140 
B 5042 7798   19  143
B 5052 7819   19  151
pull out 158
B 5062 7895  -98  161
B 5072 7819  -98  169
B 5082 7787  -98  175
B 5092 7863  -98  182
B 5102 7912  -98  189
B 5112 7355  -98  194
B 5122 7545  -98  197
B 5132 7463  -98  199
B 5142 7588  -98  199
*** amax = 199  vhit = 100
B 5152 7599  -98  197
B 5162 7582  -98  183
B 5172 7289  -98  168
B 5182 7173  -98  151
B 5192 7243  -98  134
B 5202 7229  -98  116
B 5212 7404  -98   96
B 5222 7411  -98   75
B 5232 7655  -98   53
B 5242 7724  -98   30
B 5252 7730  -98    7
push -11 -10
push out at target
B 5262 7748   78  -15
B 5272 7747   78  -27
B 5282 7710   78  -39
B 5292 7664   78  -55
B 5302 7720   78  -69
B 5312 7770   78  -83
B 5322 7533   78  -99
B 5332 7421   78 -114
B 5342 7354   78 -128
B 5352 7574   78 -135
B 5362 7614   47 -137
B 5372 7587    6 -137
B 5382 7533    9 -137
B 5392 7402    9 -125
B 5402 7507    9 -112
B 5412 7487    9  -99
B 5422 7799    9  -87
B 5432 7810    9  -74
B 5442 8064    9  -60
B 5452 8104    9  -47
B 5462 8106    9  -33
pb end 
B 5472 8102   10  -20
B 5482 8111   10   -7
B 5492 8111   10    5
B 5502 8146   10   15
B 5512 8147   10   22
B 5522 8147   10   27
B 5532 8147   10   29
B 5542 8149   10   31
B 5552 8149   10   31
B 5562 8149   10   31
B 5572 8149   10   31
SSS vs= 0.98  t=  192
%P VOLT1   = 8037
%P VOLT2   = 8321
%P S2_SC   =  0.98
%P L_ANG_MAX = 192
B 5582 8150   58   31
B 5592 8153   58   31
B 5602 8150   58   31
B 5612 8104   58   29
B 5622 8030   58   26
B 5632 7981   58   25
B 5642 7964   58   25
B 5652 7743   58   25
B 5662 7773   58   25
B 5672 7769   58   25
B 5682 7698   58   28
B 5692 7719   58   34
B 5702 7740   58   39
B 5712 7679   58   45
B 5722 7681   58   49
B 5732 7667   58   55
B 5742 7731   58   60
B 5752 7734   58   65
B 5762 7741   58   71
B 5772 7744   58   77
B 5782 7711   58   83
B 5792 7711   58   89
B 5802 7676   58   95
B 5812 7710   58  101
B 5822 7708   58  109
B 5832 7716   58  115
B 5842 7754   49  123
B 5852 7759   39  131
B 5862 7772   19  139
*** dt = 20 , A = 144 , rpm = 132 
B 5872 7836   18  148
B 5882 7861   18  157
pull out 161
B 5892 7875  -98  164
B 5902 8059  -98  171
B 5912 8059  -98  177
B 5922 7925  -98  184
B 5932 7859  -98  190
B 5942 7886  -98  195
B 5952 7934  -98  199
B 5962 7442  -98  201
B 5972 7408  -98  201
B 5982 7608  -98  201
B 5992 7596  -98  201
*** amax = 201  vhit = 100
B 6002 7556  -98  189
B 6012 7390  -98  173
B 6022 7269  -98  157
B 6032 7337  -98  140
B 6042 7257  -98  121
B 6052 7370  -98  102
B 6062 7384  -98   81
B 6072 7629  -98   59
B 6082 7699  -98   36
B 6092 7704  -98   13
push -11 -10
push out at target
B 6102 7713   78  -12
B 6112 7716   78  -24
B 6122 7689   78  -37
B 6132 7701   78  -51
B 6142 7654   78  -67
B 6152 7697   78  -80
B 6162 7642   78  -97
B 6172 7332   78 -114
B 6182 7318   78 -130
B 6192 7544   78 -141
B 6202 7563   78 -147
B 6212 7524   38 -147
B 6222 7513    9 -147
B 6232 7339    9 -141
B 6242 7420    9 -129
B 6252 7399    9 -115
B 6262 7439    9 -104
B 6272 7467    9  -91
B 6282 8015    9  -76
B 6292 8061    9  -63
B 6302 8064    9  -49
pb end 
B 6312 8104   10  -35
B 6322 8104   10  -23
B 6332 8105   10  -10
B 6342 8143   10    2
B 6352 8108   10   11
B 6362 8109   10   17
B 6372 8109   10   22
B 6382 8111   10   25
B 6392 8111   10   25
B 6402 8146   10   26
B 6412 8146   10   26
SSS vs= 0.98  t=  194
%P VOLT1   = 8037
%P VOLT2   = 8314
%P S2_SC   =  0.98
%P L_ANG_MAX = 194
B 6422 8146   58   26
B 6432 8149   58   26
B 6442 8100   58   26
B 6452 8048   58   25
B 6462 8016   58   25
B 6472 7981   58   25
B 6482 7964   58   25
B 6492 7811   58   25
B 6502 7769   58   25
B 6512 7766   58   29
B 6522 7699   58   36
B 6532 7719   58   42
B 6542 7740   58   48
B 6552 7717   58   53
B 6562 7717   58   59
B 6572 7714   58   64
B 6582 7741   58   69
B 6592 7703   58   76
B 6602 7704   58   81
B 6612 7744   58   88
B 6622 7679   58   95
B 6632 7679   58  101
B 6642 7716   58  108
B 6652 7718   58  116
B 6662 7717   40  123
B 6672 7722   33  131
B 6682 7762   22  140
*** dt = 15 , A = 147 , rpm = 140 
B 6692 7787   18  149
B 6702 7799   18  157
pull out 161
B 6712 7863  -98  167
B 6722 7873  -98  175
B 6732 7884  -98  181
B 6742 7855  -98  189
B 6752 7881  -98  195
B 6762 7933  -98  201
B 6772 7402  -98  204
B 6782 7372  -98  206
B 6792 7571  -98  206
B 6802 7593  -98  206
*** amax = 206  vhit = 100
B 6812 7556  -98  197
B 6822 7410  -98  184
B 6832 7240  -98  168
B 6842 7309  -98  151
B 6852 7198  -98  133
B 6862 7317  -98  114
B 6872 7343  -98   94
B 6882 7561  -98   73
B 6892 7665  -98   49
B 6902 7665  -98   27
B 6912 7743  -98    3
push -10 -10
push out at target
B 6922 7717   78  -18
B 6932 7716   78  -28
B 6942 7695   78  -41
B 6952 7661   78  -56
B 6962 7696   78  -69
B 6972 7709   78  -84
B 6982 7435   78  -99
B 6992 7448   78 -113
B 7002 7582   78 -125
B 7013 7660   78 -131
B 7023 7610   34 -131
B 7033 7593    9 -131
B 7043 7240    9 -124
B 7053 7340    9 -111
B 7063 7372    9  -95
B 7073 7439    9  -83
B 7083 7467    9  -68
B 7093 7945    9  -53
B 7103 8059    9  -39
B 7113 8064    9  -23
pb end 
B 7123 8101   10   -9
B 7133 8104   10    5
B 7143 8104   10   17
B 7153 8105   10   27
B 7163 8106   10   33
B 7173 8108   10   37
B 7183 8106   10   39
B 7193 8108   10   40
B 7203 8109   10   40
B 7213 8108   10   40
SSS vs= 0.98  t=  196
%P VOLT1   = 8037
%P VOLT2   = 8307
%P S2_SC   =  0.98
%P L_ANG_MAX = 196
B 7224 8145   58   40
B 7234 8145   58   40
B 7244 8143   58   40
B 7254 8073   58   37
B 7264 8023   58   34
B 7274 7981   58   33
B 7284 7748   58   33
B 7294 7737   58   33
B 7304 7732   58   33
B 7314 7729   58   33
B 7324 7727   58   37
B 7334 7701   58   43
B 7344 7726   58   49
B 7354 7748   58   54
B 7364 7683   58   59
B 7374 7751   58   65
B 7384 7743   58   70
B 7394 7704   58   76
B 7404 7737   58   82
B 7414 7740   58   89
B 7424 7708   58   95
B 7434 7676   58  101
B 7444 7677   58  108
B 7454 7714   58  115
B 7464 7717   51  123
B 7474 7720   33  131
B 7484 7776   19  139
*** dt = 20 , A = 148 , rpm = 132 
B 7494 7785   18  149
B 7504 7813   18  157
pull out 165
B 7514 7867  -98  165
B 7524 8016  -98  172
B 7534 8019  -98  179
B 7544 7818  -98  185
B 7554 7858  -98  191
B 7564 7894  -98  196
B 7574 7944  -98  200
B 7584 7479  -98  201
B 7594 7434  -98  202
B 7604 7450  -98  202
*** amax = 202  vhit = 100
B 7614 7584  -98  201
B 7624 7556  -98  189
B 7634 7393  -98  174
B 7644 7236  -98  157
B 7654 7305  -98  141
B 7664 7256  -98  122
B 7674 7367  -98  103
B 7684 7382  -98   82
B 7694 7628  -98   60
B 7704 7697  -98   37
B 7714 7702  -98   13
push -11 -10
push out at target
B 7724 7710   78  -12
B 7734 7713   78  -23
B 7744 7680   78  -35
B 7754 7681   78  -48
B 7764 7667   78  -63
B 7774 7710   78  -76
B 7784 7618   78  -92
B 7794 7373   78 -107
B 7805 7351   78 -123
B 7815 7569   78 -133
B 7825 7566   71 -136
B 7835 7529   14 -136
B 7845 7622    9 -136
B 7855 7544    9 -127
B 7865 7610    9 -115
B 7875 7464    9 -104
B 7885 8012    9  -91
B 7895 8022    9  -79
B 7905 8060    9  -67
B 7915 8100    9  -55
B 7925 8102    9  -42
B 7935 8102    9  -30
pb end 
B 7945 8104   10  -18
B 7955 8105   10   -7
B 7965 8105   10    1
B 7975 8105   10    8
B 7985 8106   10   13
B 7995 8106   10   16
B 8005 8106   10   18
B 8015 8108   10   19
B 8025 8145   10   19
B 8035 8145   10   19
SSS vs= 0.98  t=  198
