SSS v= 7681  t=  270 
push out at target
B 526 713   83  -22
B 538 706   83  -35
B 549 677   83  -49
B 560 625   83  -65
B 570 624   83  -80
B 581 646   83  -97
B 592 670   83 -115
B 603 674   83 -131
B 613 636   83 -143
B 623 596   83 -147
B 633 573   24 -147
B 643 565   10 -147
B 654 658   10 -138
B 664 704   10 -124
B 675 730   10 -112
B 685 744   10  -99
B 696 750   10  -86
B 706 753   10  -72
B 718 755   10  -57
B 729 756   10  -44
pb end 
SSS v= 7657  t=  270 
SSS   21     0     0    -5
%P VOLT1   = 7623
%P VOLT2   = 7657
%P S2_SC   =  1.04
%P L_ANG_MAX = 270
S 7657    21     0     0
B   0 765  125   -5
B  10 765  125   -5
B  20 765  125   -5
B  30 733  125   -5
B  40 661  125   -5
B  50 652  125   -5
B  60 651  125   -5
B  70 636  125   -4
B  80 606  125    1
B  90 584  125    9
B 100 575  125   19
B 110 585  125   29
B 120 605  125   37
B 130 621  125   47
B 140 630  125   57
B 150 629  111   68
B 160 624   86   79
B 170 620   60   92
B 180 630   41  104
B 190 642   41  117
B 200 686   41  129
B 210 708   41  143
B 220 720   41  157
B 230 727   41  169
B 240 731   41  180
B 250 733   41  193
pull out 200
B 260 736 -125  203
B 270 737 -125  213
B 280 728 -125  224
B 290 631 -125  233
B 301 616 -125  241
B 311 633 -125  249
B 321 658 -125  257
B 331 678 -125  263
B 341 678 -125  268
B 351 634 -125  269
B 361 590 -125  269
B 371 569 -125  267
B 381 563 -125  255
B 392 573 -125  241
B 403 604 -125  225
B 413 632 -125  209
B 423 655 -125  193
B 433 670 -125  175
B 443 676 -125  156
B 454 677 -125  133
B 465 679 -125  110
B 476 684 -125   87
B 487 690 -125   61
B 497 698 -125   36
B 508 705 -125    9
push -15 -15
push out at target
B 518 711   83  -16
B 528 712   83  -30
B 538 637   83  -42
B 548 608   83  -54
B 558 625   83  -66
B 568 650   83  -79
B 578 673   83  -94
B 588 679   83 -106
B 598 644   83 -115
B 608 605   67 -118
B 618 578   15 -119
B 628 640    0 -118
B 638 695   10 -109
B 648 726   10  -98
B 658 742   10  -87
B 668 747   10  -76
B 678 752   10  -64
B 688 754   10  -52
B 698 755   10  -40
B 708 756   10  -28
B 718 757   10  -17
pb end 
SSS v= 7653  t=  270 
SSS   25     0     0    -2
%P VOLT1   = 7623
%P VOLT2   = 7653
%P S2_SC   =  1.05
%P L_ANG_MAX = 270
S 7653    25     0     0
B   0 765  125   -2
B  11 765  125   -2
B  22 754  125   -2
B  32 668  125   -2
B  42 652  125   -2
B  52 654  125   -2
B  62 649  125   -2
B  72 625  125   -1
B  82 593  125    7
B  92 575  125   16
B 102 577  125   25
B 112 594  125   35
B 122 616  125   45
B 133 630  125   55
B 144 632  115   66
B 154 626   90   78
B 164 620   65   90
B 174 620   41  103
B 184 629   41  115
B 194 679   41  129
B 204 703   41  142
B 215 718   41  156
B 226 726   41  169
B 237 730   41  183
B 247 733   41  195
B 257 734   41  205
pull out 208
B 267 736 -125  217
B 278 679 -125  228
B 289 615 -125  235
B 299 620 -125  245
B 309 641 -125  253
B 319 665 -125  261
B 329 681 -125  267
B 340 660 -125  270
B 350 607 -125  270
B 361 575 -125  269
B 372 563 -125  260
B 383 570 -125  245
B 394 594 -125  230
B 404 625 -125  214
B 414 649 -125  198
B 424 667 -125  180
B 434 676 -125  161
B 445 678 -125  139
B 457 680 -125  113
B 468 684 -125   90
B 478 688 -125   67
B 489 696 -125   41
B 500 704 -125   13
B 510 710 -125  -12
push -15 -15
push out at target
B 521 711   83  -28
B 532 636   83  -40
B 542 612   83  -51
B 552 631   83  -63
B 562 654   83  -75
B 573 678   83  -89
B 583 681   83 -102
B 593 641   83 -109
B 604 599   50 -111
B 614 575    5 -111
B 625 663   10 -110
B 635 713   10  -98
B 645 732   10  -89
B 655 743   10  -79
B 665 750   10  -67
B 676 753   10  -55
B 686 754   10  -42
B 698 755   10  -29
B 709 756   10  -17
pb end 
SSS v= 7650  t=  270 
SSS   29     0     0    -5
%P VOLT1   = 7623
%P VOLT2   = 7650
%P S2_SC   =  1.05
%P L_ANG_MAX = 270
S 7650    29     0     0
B   0 765  125   -5
B  10 764  125   -5
B  20 762  125   -5
B  30 670  125   -5
B  40 652  125   -5
B  50 658  125   -5
B  60 654  125   -5
B  70 630  125   -3
B  80 600  125    5
B  90 580  125   13
B 100 579  125   24
B 110 593  125   33
B 120 612  125   44
B 130 626  125   53
B 140 632  119   64
B 150 629   98   75
B 160 624   73   87
B 170 622   44  100
B 181 624   41  113
B 191 672   41  128
B 202 697   41  142
B 213 715   41  157
B 223 724   41  170
B 234 729   41  183
B 245 733   41  196
pull out 206
B 256 734 -125  209
B 266 736 -125  220
B 276 681 -125  231
B 286 619 -125  237
B 296 616 -125  247
B 307 639 -125  257
B 318 666 -125  265
B 328 680 -125  271
B 338 658 -125  275
B 348 610 -125  275
B 358 579 -125  274
B 368 564 -125  267
B 378 562 -125  255
B 388 581 -125  240
B 398 609 -125  225
B 408 638 -125  209
B 418 659 -125  193
B 428 674 -125  175
B 438 680 -125  153
B 448 680 -125  133
B 458 681 -125  112
B 468 685 -125   89
B 478 689 -125   66
B 488 696 -125   41
B 498 703 -125   19
B 508 708 -125   -7
push -16 -15
push out at target
B 518 712   83  -25
B 528 701   83  -36
B 538 674   83  -48
B 548 628   83  -63
B 558 619   83  -78
B 569 641   83  -95
B 579 666   83 -112
B 590 676   83 -128
B 600 644   83 -141
B 610 601   83 -146
B 621 575   32 -147
B 631 565    0 -147
B 641 635   10 -140
B 651 684   10 -127
B 663 724   10 -112
B 673 739   10 -100
B 684 747   10  -87
B 695 751   10  -73
B 705 753   10  -59
B 716 755   10  -46
B 726 756   10  -33
pb end 
SSS v= 7646  t=  270 
SSS   31     0     0    -6
%P VOLT1   = 7623
%P VOLT2   = 7646
%P S2_SC   =  1.05
%P L_ANG_MAX = 270
S 7646    31     0     0
B   0 764  125   -6
B  10 764  125   -6
B  20 682  125   -6
B  30 652  125   -6
B  40 653  125   -6
B  50 649  125   -6
B  60 625  125   -3
B  70 595  125    4
B  80 576  125   13
B  90 578  125   22
B 100 595  125   32
B 110 613  125   41
B 120 626  125   51
B 130 629  123   61
B 140 626   98   73
B 150 622   75   84
B 160 633   48   97
B 170 660   41  109
B 180 687   41  123
B 190 710   41  135
B 201 722   41  149
B 211 727   41  161
B 222 731   41  174
B 232 733   41  185
B 243 735   41  197
B 253 735   41  207
pull out 208
B 263 735 -125  217
B 273 647 -125  227
B 283 617 -125  233
B 293 629 -125  241
B 303 650 -125  249
B 313 673 -125  256
B 324 681 -125  261
B 335 639 -125  263
B 345 595 -125  263
B 355 571 -125  262
B 366 563 -125  249
B 376 574 -125  235
B 386 600 -125  221
B 397 630 -125  204
B 408 655 -125  186
B 419 672 -125  165
B 429 677 -125  145
B 441 680 -125  121
B 451 681 -125  100
B 461 684 -125   77
B 472 690 -125   53
B 482 697 -125   28
B 492 704 -125    3
push -17 -15
push out at target
B 502 709   83  -21
B 513 706   83  -33
B 524 682   83  -46
B 535 648   83  -63
B 545 609   83  -79
B 556 622   83  -95
B 566 648   83 -113
B 576 670   83 -129
B 586 662   83 -145
B 597 620   83 -155
B 607 582   68 -157
B 617 566    6 -157
B 627 588   10 -157
B 637 674   10 -146
B 647 713   10 -135
B 658 735   10 -123
B 668 745   10 -109
B 680 751   10  -95
B 690 753   10  -83
B 700 754   10  -71
B 710 755   10  -59
pb end 
SSS v= 7643  t=  270 
SSS   36     0     0     2
%P VOLT1   = 7623
%P VOLT2   = 7646
%P S2_SC   =  1.05
%P L_ANG_MAX = 270
S 7646    36     0     0
B   0 764  125    2
B  10 764  125    2
B  20 727  125    2
B  30 659  125    2
B  40 645  125    2
B  50 636  125    3
B  60 618  125    3
B  70 594  125    7
B  80 579  125   15
B  90 580  125   24
B 100 593  125   32
B 110 609  125   41
B 120 620  125   50
B 130 623  125   60
B 140 620  102   71
B 150 618   81   82
B 160 618   56   93
B 170 640   41  107
B 181 657   41  120
B 191 697   41  133
B 201 714   41  145
B 211 723   41  158
B 222 728   41  171
B 232 731   41  183
B 244 733   41  196
B 255 735   41  207
pull out 209
B 265 735 -125  217
B 276 665 -125  228
B 287 617 -125  235
B 297 627 -125  244
B 308 651 -125  253
B 319 676 -125  260
B 330 679 -125  265
B 340 642 -125  266
B 350 594 -125  266
B 361 570 -125  265
B 371 562 -125  253
B 381 572 -125  239
B 392 599 -125  224
B 403 630 -125  207
B 414 656 -125  189
B 424 670 -125  171
B 434 676 -125  151
B 444 677 -125  130
B 454 679 -125  109
B 464 683 -125   87
B 475 688 -125   63
B 485 695 -125   37
B 495 702 -125   13
B 505 708 -125  -11
push -16 -15
push out at target
B 515 710   83  -27
B 525 663   83  -38
B 535 613   83  -50
B 545 624   83  -61
B 555 648   83  -74
B 565 670   83  -87
B 575 683   83  -99
B 585 659   83 -110
B 595 614   83 -115
B 605 583   32 -115
B 616 607   10 -115
B 626 667   10 -107
B 636 707   10  -95
B 646 731   10  -84
B 656 742   10  -74
B 666 749   10  -61
B 677 752   10  -47
B 687 754   10  -34
B 698 755   10  -21
pb end 
SSS v= 7643  t=  270 
SSS   40     0     0    -7
%P VOLT1   = 7623
%P VOLT2   = 7643
%P S2_SC   =  1.05
%P L_ANG_MAX = 270
S 7643    40     0     0
B   0 764  125   -7
B  10 764  125   -7
B  20 764  125   -7
B  30 755  125   -7
B  40 668  125   -7
B  50 653  125   -7
B  60 662  125   -7
B  70 667  125   -7
B  80 646  125   -5
B  90 612  125    2
B 100 586  125   11
B 110 576  125   21
B 120 585  125   31
B 130 606  125   41
B 141 624  125   52
B 151 634  121   63
B 161 633   98   73
B 172 626   71   87
B 182 623   44   99
B 193 629   41  113
B 203 672   41  127
B 213 694   41  141
B 223 713   41  154
B 233 723   41  167
B 243 728   41  180
B 253 731   41  192
B 264 733   41  205
pull out 205
B 275 735 -125  217
B 286 676 -125  229
B 296 615 -125  236
B 306 615 -125  245
B 316 635 -125  254
B 326 661 -125  263
B 336 677 -125  269
B 346 663 -125  273
B 358 606 -125  273
B 369 574 -125  273
B 379 561 -125  265
B 389 563 -125  252
B 400 585 -125  237
B 410 616 -125  221
B 421 645 -125  205
B 433 666 -125  184
B 443 675 -125  163
B 453 677 -125  144
B 464 678 -125  119
B 474 681 -125   99
B 485 687 -125   75
B 495 694 -125   49
B 505 701 -125   25
B 516 708 -125   -1
push -15 -15
push out at target
B 526 711   83  -23
B 538 702   83  -36
B 548 673   83  -49
B 559 624   83  -65
B 569 622   83  -80
B 580 645   83  -97
B 591 668   83 -115
B 601 673   83 -131
B 611 639   83 -142
B 621 598   83 -147
B 631 573   32 -147
B 643 571   10 -147
B 653 651   10 -137
B 664 696   10 -123
B 674 726   10 -111
B 685 741   10  -99
B 695 747   10  -85
B 705 751   10  -71
B 715 753   10  -59
B 726 754   10  -45
pb end 
SSS v= 7639  t=  280 
SSS   44     0     0    -4
%P VOLT1   = 7623
%P VOLT2   = 7639
%P S2_SC   =  1.05
%P L_ANG_MAX = 280
S 7639    44     0     0
B   0 763  125   -4
B  10 763  125   -4
B  20 763  125   -4
B  30 711  125   -4
B  40 655  125   -4
B  50 651  125   -4
B  60 653  125   -4
B  70 637  125   -3
B  81 608  125    1
B  91 582  125   11
B 101 575  125   20
B 111 585  125   29
B 121 605  125   39
B 131 622  125   49
B 141 629  125   59
B 151 628  109   69
B 161 623   86   81
B 171 620   64   93
B 181 622   41  105
B 191 641   41  119
B 201 681   41  132
B 211 705   41  147
B 221 718   41  159
B 231 725   41  173
B 241 729   41  184
B 251 732   41  195
B 261 734   41  207
pull out 212
B 271 735 -125  218
B 283 679 -125  230
B 294 613 -125  238
B 304 617 -125  248
B 314 639 -125  256
B 325 664 -125  264
B 335 679 -125  270
B 346 655 -125  273
B 356 603 -125  273
B 366 575 -125  273
B 377 563 -125  263
B 389 569 -125  248
B 399 593 -125  233
B 410 624 -125  217
B 421 651 -125  200
B 431 667 -125  181
B 441 674 -125  162
B 452 676 -125  141
B 463 677 -125  114
B 473 681 -125   95
B 483 687 -125   72
B 493 694 -125   48
B 504 702 -125   21
B 515 708 -125   -5
push -15 -15
push out at target
B 525 711   83  -25
B 536 643   83  -38
B 547 605   83  -51
B 557 620   83  -61
B 569 650   83  -77
B 579 674   83  -90
B 589 676   83 -103
B 600 637   83 -110
B 610 595   44 -112
B 620 574    6 -112
B 630 667   10 -111
B 640 710   10 -102
B 650 732   10  -91
B 661 743   10  -81
B 671 748   10  -70
B 681 751   10  -58
B 691 753   10  -47
B 703 754   10  -34
B 714 755   10  -23
pb end 
SSS v= 7639  t=  280 
SSS   49     0     0    -4
%P VOLT1   = 7623
%P VOLT2   = 7639
%P S2_SC   =  1.05
%P L_ANG_MAX = 280
S 7639    49     0     0
B   0 764  125   -4
B  10 763  125   -4
B  20 763  125   -4
B  30 763  125   -4
B  40 696  125   -4
B  50 653  125   -4
B  60 653  125   -4
B  72 654  125   -3
B  82 635  125   -3
B  92 606  125    3
B 102 581  125   12
B 112 574  125   21
B 122 585  125   31
B 133 608  125   41
B 143 625  125   52
B 153 632  124   61
B 163 630  103   73
B 173 623   83   84
B 183 619   58   97
B 193 621   41  109
B 203 664   41  122
B 214 700   41  137
B 224 716   41  151
B 234 724   41  162
B 245 729   41  176
B 256 731   41  188
B 267 734   41  201
B 278 735   41  213
pull out 217
B 288 735 -125  223
B 299 734 -125  233
B 309 674 -125  244
B 320 621 -125  251
B 331 628 -125  261
B 343 654 -125  271
B 353 675 -125  278
B 364 677 -125  283
B 374 638 -125  285
B 384 592 -125  285
B 395 569 -125  282
B 406 563 -125  269
B 417 578 -125  253
B 427 603 -125  239
B 437 631 -125  224
B 447 655 -125  206
B 458 670 -125  186
B 468 676 -125  168
B 479 677 -125  144
B 489 679 -125  120
B 499 683 -125  101
B 510 689 -125   76
B 520 698 -125   47
B 530 704 -125   25
B 541 710 -125   -2
push -16 -15
push out at target
B 553 713   83  -25
B 563 704   83  -36
B 573 674   83  -48
B 584 622   83  -65
B 594 628   83  -78
B 605 650   83  -96
B 616 673   83 -113
B 627 670   83 -129
B 637 631   83 -139
B 647 590   76 -142
B 658 569   15 -142
B 668 609   10 -141
B 678 680   10 -132
B 688 715   10 -120
B 698 735   10 -110
B 708 744   10  -99
B 718 749   10  -86
B 729 752   10  -74
B 739 754   10  -61
B 749 754   10  -51
pb end 
SSS v= 7636  t=  280 
SSS   53     0     0    -4
%P VOLT1   = 7623
%P VOLT2   = 7636
%P S2_SC   =  1.05
%P L_ANG_MAX = 280
S 7636    53     0     0
B   0 763  125   -4
B  11 763  125   -4
B  21 724  125   -4
B  31 658  125   -4
B  41 650  125   -4
B  51 648  125   -4
B  61 630  125   -3
B  71 600  125    3
B  81 579  125   11
B  91 576  125   20
B 102 591  125   31
B 112 609  125   40
B 122 622  125   49
B 132 627  125   60
B 142 626  109   71
B 152 621   83   83
B 162 619   60   95
B 172 623   41  108
B 182 641   41  121
B 193 691   41  135
B 204 712   41  150
B 215 721   41  164
B 225 727   41  177
B 237 730   41  190
B 247 733   41  202
B 258 735   41  214
pull out 215
B 268 736 -125  225
B 278 735 -125  235
B 289 730 -125  245
B 300 631 -125  255
B 311 624 -125  264
B 321 642 -125  273
B 331 666 -125  281
B 341 681 -125  287
B 351 663 -125  291
B 361 615 -125  291
B 371 581 -125  291
B 381 565 -125  287
B 391 559 -125  274
B 401 573 -125  261
B 411 600 -125  248
B 421 631 -125  232
B 432 654 -125  215
B 442 668 -125  197
B 452 673 -125  179
B 462 673 -125  157
B 472 673 -125  136
B 482 678 -125  113
B 492 684 -125   93
B 502 693 -125   67
B 512 701 -125   44
B 522 706 -125   20
B 533 711 -125   -7
push -16 -15
push out at target
B 543 713   83  -26
B 553 701   83  -39
B 563 643   83  -51
B 573 619   83  -65
B 585 637   83  -81
B 596 664   83  -99
B 606 679   83 -113
B 616 659   83 -127
B 626 616   83 -133
B 636 582   41 -134
B 646 567    0 -134
B 656 646   10 -131
B 666 705   10 -119
B 677 729   10 -108
B 688 741   10  -96
B 698 747   10  -83
B 708 751   10  -72
B 718 752   10  -59
B 729 754   10  -48
B 739 755   10  -37
pb end 
SSS v= 7629  t=  280 
SSS   59     0     0     0
%P VOLT1   = 7623
%P VOLT2   = 7629
%P S2_SC   =  1.05
%P L_ANG_MAX = 280
S 7629    59     0     0
B   0 762  125    0
B  10 763  125    0
B  20 762  125    0
B  31 671  125    0
B  41 649  125    0
B  51 647  125    0
B  61 633  125    0
B  71 607  125    1
B  81 582  125    9
B  91 574  125   19
B 101 583  125   28
B 111 603  125   37
B 121 619  125   46
B 131 626  125   56
B 141 625  116   67
B 152 620   94   78
B 162 617   71   91
B 172 619   47  103
B 182 624   41  116
B 193 670   41  129
B 204 696   41  144
B 215 715   41  160
B 226 723   41  173
B 237 728   41  186
B 247 731   41  199
pull out 210
B 258 732 -125  211
B 269 734 -125  222
B 279 655 -125  233
B 291 611 -125  241
B 302 623 -125  251
B 312 649 -125  261
B 323 672 -125  267
B 333 675 -125  273
B 344 633 -125  274
B 354 588 -125  274
B 365 567 -125  271
B 376 560 -125  258
B 386 574 -125  243
B 397 602 -125  228
B 408 634 -125  211
B 419 658 -125  193
B 429 671 -125  175
B 440 677 -125  152
B 450 677 -125  131
B 461 680 -125  109
B 472 684 -125   84
B 482 690 -125   59
B 493 697 -125   33
B 503 705 -125    7
push -15 -15
push out at target
B 513 709   83  -17
B 523 710   83  -28
B 533 622   83  -39
B 545 613   83  -53
B 556 637   83  -64
B 566 662   83  -78
B 577 681   83  -91
B 587 670   83 -101
B 597 627   76 -107
B 607 591   41 -107
B 618 597   10 -107
B 629 652   10 -102
B 639 697   10  -89
B 650 727   10  -76
B 661 741   10  -64
B 672 747   10  -50
B 682 751   10  -36
B 693 753   10  -22
B 703 753   10   -8
pb end 
SSS v= 7629  t=  280 
SSS   64     0     0    -5
%P VOLT1   = 7623
%P VOLT2   = 7629
%P S2_SC   =  1.05
%P L_ANG_MAX = 280
S 7629    64     0     0
B   0 762  125   -5
B  10 762  125   -5
B  20 763  125   -5
B  30 739  125   -5
B  41 660  125   -5
B  52 654  125   -5
B  62 665  125   -5
B  72 663  125   -5
B  82 636  125   -3
B  92 600  125    5
B 103 577  125   15
B 113 576  125   25
B 123 593  125   36
B 133 613  125   45
B 144 629  125   56
B 155 633  112   68
B 165 629   90   80
B 175 623   68   92
B 185 621   43  105
B 195 654   41  118
B 206 693   41  132
B 217 713   41  148
B 228 722   41  161
B 239 727   41  173
B 249 731   41  186
B 260 733   41  199
B 271 734   41  210
pull out 213
B 281 735 -125  221
B 293 733 -125  233
B 303 677 -125  243
B 313 621 -125  250
B 323 623 -125  259
B 333 641 -125  267
B 343 666 -125  275
B 353 680 -125  281
B 363 663 -125  285
B 373 612 -125  285
B 383 579 -125  285
B 393 563 -125  278
B 403 562 -125  266
B 413 579 -125  253
B 423 605 -125  238
B 433 635 -125  222
B 443 655 -125  206
B 453 669 -125  189
B 464 674 -125  167
B 475 675 -125  144
B 485 677 -125  120
B 495 682 -125   99
B 506 689 -125   75
B 517 698 -125   47
B 528 705 -125   21
B 539 710 -125   -7
push -15 -15
push out at target
B 550 712   83  -27
B 560 700   83  -39
B 570 668   83  -51
B 580 619   83  -67
B 590 629   83  -81
B 600 649   83  -97
B 610 670   83 -112
B 620 673   83 -127
B 630 638   83 -137
B 640 594   76 -142
B 650 571   33 -142
B 660 581   10 -142
B 670 665   10 -136
B 680 711   10 -123
B 690 732   10 -113
B 700 742   10 -102
