SSS v= 7947  t=  220
B 1407 781   10  -55
B 1417 782   10  -45
SSS v= 7828  t=  236
SSS  -66     3    35   -35
%P VOLT1   = 7801
%P VOLT2   = 7828
%P S2_SC   =  1.02
%P L_ANG_MAX = 236
S 7832   -66     3    35
B 1428 783  122  -33
B 1438 783  122  -25
B 1448 720  122  -18
B 1458 706  122  -13
B 1468 713  122   -7
B 1478 725  122   -3
B 1488 737  122    1
B 1498 745  122    7
B 1508 739  122   11
B 1518 703  122   16
B 1528 659  122   24
B 1538 625  122   35
B 1548 606  122   47
B 1558 610  122   58
B 1568 628   92   70
B 1578 648   55   82
B 1588 683   30   93
B 1598 713   30  106
B 1608 737   30  119
B 1618 750   30  131
B 1628 758   30  143
B 1638 761   30  154
B 1648 763   30  165
B 1658 765   30  175
pull out 179
B 1668 767 -122  186
B 1678 768 -122  195
B 1688 769 -122  205
B 1698 684 -122  213
B 1708 635 -122  219
B 1718 640 -122  225
B 1728 663 -122  231
B 1738 688 -122  237
B 1748 704 -122  241
B 1758 690 -122  242
B 1768 649 -122  242
B 1778 616 -122  242
B 1788 595 -122  235
B 1798 593 -122  222
B 1808 609 -122  209
B 1818 635 -122  194
B 1828 660 -122  179
B 1838 680 -122  162
B 1848 691 -122  143
B 1858 695 -122  124
B 1868 696 -122  104
B 1878 697 -122   83
B 1888 702 -122   59
B 1898 709 -122   37
B 1908 716 -122   13
push -11 -10
push out at target
B 1918 723   81  -12
B 1928 728   81  -35
B 1938 726   81  -46
B 1948 672   81  -58
B 1958 644   81  -71
B 1968 659   81  -81
B 1978 681   81  -94
B 1988 702   81 -109
B 1998 711   81 -122
B 2008 680   81 -131
B 2018 638   65 -135
B 2028 609   23 -135
B 2038 612   10 -135
B 2048 630   10 -129
B 2058 689   10 -117
B 2068 733   10 -103
B 2078 755   10  -93
B 2088 766   10  -80
B 2098 772   10  -67
B 2108 775   10  -54
B 2118 777   10  -41
pb end 
B 2128 778   10  -27
B 2138 779   10  -15
SSS v= 7804  t=  241
SSS  -68     3    35    -5
%P VOLT1   = 7801
%P VOLT2   = 7804
%P S2_SC   =  1.03
%P L_ANG_MAX = 241
S 7804   -68     3    35
B 2148 780  123   -3
B 2158 781  123    5
B 2168 717  123   12
B 2178 704  123   18
B 2188 712  123   22
B 2198 723  123   25
B 2208 735  123   28
B 2218 743  123   33
B 2228 733  123   35
B 2238 695  123   40
B 2248 652  123   47
B 2258 616  123   57
B 2268 598   99   68
B 2278 603   65   80
B 2288 622   30   91
B 2298 643   30  103
B 2308 686   30  114
B 2318 726   30  126
B 2328 744   30  139
B 2338 753   30  151
B 2348 758   30  161
B 2358 761   30  171
pull out 179
B 2368 762 -123  182
B 2378 765 -123  191
B 2388 766 -123  201
B 2398 703 -123  209
B 2408 639 -123  217
B 2418 639 -123  223
B 2428 660 -123  231
B 2438 684 -123  236
B 2448 700 -123  239
B 2458 687 -123  242
B 2468 645 -123  242
B 2478 609 -123  242
B 2488 590 -123  235
B 2498 588 -123  222
B 2508 605 -123  209
B 2518 633 -123  195
B 2528 658 -123  179
B 2538 679 -123  162
B 2548 691 -123  145
B 2558 694 -123  125
B 2568 694 -123  105
B 2578 694 -123   84
B 2588 699 -123   62
B 2598 706 -123   39
B 2608 713 -123   15
B 2618 720 -123   -9
push -11 -10
push out at target
B 2628 726   82  -33
B 2638 726   82  -45
B 2648 687   82  -57
B 2658 640   82  -71
B 2668 652   82  -81
B 2678 673   82  -94
B 2688 695   82 -109
B 2698 708   82 -121
B 2708 681   82 -133
B 2718 641   82 -137
B 2728 606   23 -137
B 2738 621   10 -137
B 2748 691   10 -133
B 2758 730   10 -122
B 2768 753   10 -112
B 2778 764   10 -101
B 2788 770   10  -89
B 2798 774   10  -77
B 2808 776   10  -65
B 2818 777   10  -54
pb end 
B 2828 778   10  -42
B 2838 779   10  -31
SSS v= 7797  t=  246
SSS  -74     3    35   -21
%P VOLT1   = 7801
%P VOLT2   = 7800
%P S2_SC   =  1.03
%P L_ANG_MAX = 246
S 7797   -74     3    35
B 2849 780  123  -19
B 2859 780  123   -9
B 2869 719  123   -2
B 2879 702  123    3
B 2889 708  123    9
B 2899 719  123   12
B 2909 731  123   15
B 2919 741  123   21
B 2929 736  123   23
B 2940 700  123   28
B 2950 653  123   36
B 2961 613  123   47
B 2971 597  123   59
B 2981 603   92   70
B 2991 622   65   81
B 3001 643   30   93
B 3011 678   30  104
B 3021 698   30  116
B 3031 726   30  129
B 3041 744   30  142
B 3051 752   30  154
B 3061 757   30  165
B 3071 760   30  175
pull out 182
B 3081 762 -123  187
B 3091 763 -123  197
B 3101 688 -123  206
B 3111 636 -123  215
B 3121 640 -123  223
B 3131 661 -123  230
B 3141 684 -123  235
B 3151 693 -123  240
B 3161 666 -123  242
B 3171 623 -123  242
B 3181 596 -123  241
B 3191 584 -123  232
B 3201 589 -123  219
B 3211 610 -123  206
B 3221 638 -123  191
B 3231 663 -123  176
B 3241 680 -123  159
B 3251 689 -123  141
B 3261 691 -123  122
B 3271 691 -123  101
B 3281 694 -123   80
B 3291 699 -123   57
B 3301 706 -123   35
B 3311 713 -123   11
B 3321 719 -123  -13
push -13 -10
push out at target
B 3331 725   82  -35
B 3341 722   82  -46
B 3351 673   82  -58
B 3361 640   82  -73
B 3371 654   82  -83
B 3381 676   82  -97
B 3391 697   82 -110
B 3401 704   82 -125
B 3411 674   82 -134
B 3421 632   66 -138
B 3431 601   23 -138
B 3441 630   10 -138
B 3451 696   10 -133
B 3461 732   10 -121
B 3471 753   10 -112
B 3481 765   10 -100
B 3491 769   10  -88
B 3501 773   10  -76
B 3511 775   10  -65
B 3521 775   10  -53
B 3531 777   10  -41
pb end 
B 3541 778   10  -29
SSS v= 7790  t=  251
SSS  -79     3    35   -19
%P VOLT1   = 7801
%P VOLT2   = 7790
%P S2_SC   =  1.03
%P L_ANG_MAX = 251
S 7790   -79     3    35
B 3552 779  123  -17
B 3562 779  123   -9
B 3572 779  123   -2
B 3582 769  123    3
B 3592 716  123    7
B 3602 707  123   10
B 3612 714  123   11
B 3622 725  123   15
B 3632 733  123   17
B 3642 722  123   18
B 3652 682  123   22
B 3662 647  123   28
B 3672 618  123   37
B 3683 598  123   48
B 3693 599  123   60
B 3703 615   92   71
B 3713 636   58   82
B 3723 651   30   92
B 3733 675   30  104
B 3743 686   30  116
B 3753 724   30  129
B 3763 741   30  142
B 3773 750   30  154
B 3783 755   30  165
B 3793 758   30  176
pull out 186
B 3803 761 -123  187
B 3813 762 -123  197
B 3823 763 -123  206
B 3833 763 -123  215
B 3843 655 -123  223
B 3853 628 -123  230
B 3863 641 -123  237
B 3873 665 -123  243
B 3883 687 -123  248
B 3893 695 -123  251
B 3903 667 -123  252
B 3913 624 -123  252
B 3923 595 -123  251
B 3933 583 -123  241
B 3943 590 -123  229
B 3953 612 -123  215
B 3963 640 -123  200
B 3973 663 -123  185
B 3983 681 -123  168
B 3993 687 -123  150
B 4003 689 -123  131
B 4013 690 -123  110
B 4023 692 -123   88
B 4033 698 -123   65
B 4043 706 -123   42
B 4053 714 -123   19
B 4063 720 -123   -5
push -11 -10
push out at target
B 4073 726   82  -29
B 4083 727   82  -43
B 4093 646   82  -54
B 4103 632   82  -66
B 4113 652   82  -74
B 4123 676   82  -87
B 4133 697   82  -99
B 4143 706   82 -110
B 4153 674   82 -119
B 4163 632   66 -121
B 4173 602    6 -121
B 4183 616   10 -121
B 4193 629   10 -115
B 4203 703   10 -103
B 4213 738   10  -92
B 4223 756   10  -82
B 4233 765   10  -69
B 4243 769   10  -57
B 4253 772   10  -44
B 4263 774   10  -31
pb end 
B 4273 775   10  -19
B 4283 776   10   -8
B 4293 777   10    3
SSS v= 7776  t=  256
SSS  -83     3    35     3
%P VOLT1   = 7801
%P VOLT2   = 7769
%P S2_SC   =  1.03
%P L_ANG_MAX = 256
S 7769   -83     3    35
B 4303 760  123   11
B 4313 700  123   18
B 4323 695  123   23
B 4333 705  123   27
B 4343 718  123   30
B 4353 730  123   34
B 4363 738  123   38
B 4373 725  123   40
B 4383 684  123   45
B 4393 640  123   53
B 4403 606  114   63
B 4413 594   80   74
B 4423 601   46   86
B 4433 634   30   96
B 4443 665   30  107
B 4453 710   30  119
B 4463 736   30  131
B 4473 747   30  143
B 4483 753   30  154
B 4493 756   30  164
B 4503 759   30  174
B 4513 760   30  183
pull out 192
B 4523 761 -123  193
B 4533 762 -123  201
B 4543 763 -123  210
B 4553 761 -123  217
B 4563 661 -123  224
B 4573 640 -123  228
B 4583 653 -123  234
B 4593 675 -123  239
B 4603 696 -123  243
B 4613 705 -123  247
B 4623 682 -123  247
B 4633 639 -123  247
B 4643 604 -123  247
B 4653 586 -123  237
B 4663 589 -123  224
B 4673 610 -123  210
B 4683 637 -123  195
B 4693 662 -123  179
B 4703 680 -123  163
B 4713 690 -123  145
B 4723 692 -123  125
B 4733 691 -123  105
B 4743 693 -123   83
B 4753 698 -123   61
B 4763 705 -123   37
B 4773 712 -123   14
B 4783 719 -123  -11
push -11 -10
push out at target
B 4793 724   82  -33
B 4803 723   82  -45
B 4813 646   82  -58
B 4823 633   82  -71
B 4833 652   82  -81
B 4843 676   82  -93
B 4853 697   82 -106
B 4863 701   82 -119
B 4873 666   82 -127
B 4883 625   57 -130
B 4893 599   14 -130
B 4903 627   10 -130
B 4913 650   10 -121
B 4923 712   10 -109
B 4933 743   10  -97
B 4943 758   10  -85
B 4953 766   10  -71
B 4963 770   10  -58
B 4973 772   10  -44
B 4983 773   10  -30
pb end 
B 4993 775   10  -17
B 5003 775   10   -5
SSS v= 7765  t=  261
SSS  -87     3    35     4
%P VOLT1   = 7801
%P VOLT2   = 7762
%P S2_SC   =  1.03
%P L_ANG_MAX = 261
S 7765   -87     3    35
B 5014 776  123    6
B 5024 749  123   14
B 5034 704  123   20
B 5044 702  123   25
B 5054 712  123   29
B 5064 724  123   31
B 5074 734  123   37
B 5084 737  123   39
B 5094 715  123   42
B 5104 669  123   47
B 5114 631  123   56
B 5124 601  105   67
B 5134 593   71   77
B 5144 604   34   89
B 5154 645   30  100
B 5164 678   30  111
B 5174 718   30  123
B 5184 739   30  134
B 5194 749   30  145
B 5204 754   30  157
B 5214 756   30  167
B 5224 758   30  176
B 5234 760   30  186
B 5244 761   30  195
B 5254 762   30  203
pull out 205
B 5264 762 -123  211
B 5274 762 -123  218
B 5284 762 -123  226
B 5294 729 -123  233
B 5304 655 -123  238
B 5314 653 -123  243
B 5324 668 -123  249
B 5334 690 -123  254
B 5344 706 -123  257
B 5354 701 -123  259
B 5364 661 -123  259
B 5374 618 -123  259
B 5384 591 -123  253
B 5394 585 -123  240
B 5404 599 -123  227
B 5414 626 -123  213
B 5424 653 -123  197
B 5434 674 -123  181
B 5444 686 -123  165
B 5454 691 -123  146
B 5464 690 -123  125
B 5474 690 -123  105
B 5484 694 -123   83
B 5494 701 -123   59
B 5504 709 -123   36
B 5514 716 -123   12
push -10 -10
push out at target
B 5524 722   82  -13
B 5534 726   82  -35
B 5544 710   82  -47
B 5554 631   82  -60
B 5564 631   82  -72
B 5574 652   82  -81
B 5584 677   82  -95
B 5594 697   82 -107
B 5604 696   82 -119
B 5614 659   82 -126
B 5624 618   49 -129
B 5634 615   14 -129
B 5644 691   10 -128
B 5654 731   10 -118
B 5664 751   10 -107
B 5674 761   10  -98
B 5684 767   10  -86
B 5694 770   10  -74
B 5704 772   10  -65
B 5714 774   10  -57
B 5724 774   10  -53
B 5734 775   10  -46
pb end 
B 5744 775   10  -40
B 5754 776   10  -34
SSS v= 7765  t=  266
SSS  -88     3    35   -33
%P VOLT1   = 7801
%P VOLT2   = 7762
%P S2_SC   =  1.03
%P L_ANG_MAX = 266
S 7762   -88     3    35
B 5764 776  123  -28
B 5774 777  123  -23
B 5784 708  123  -18
B 5794 680  123  -13
B 5804 684  123  -10
B 5814 700  123   -8
B 5824 713  123   -5
B 5834 726  123    0
B 5844 728  123    2
B 5854 697  123    5
B 5864 644  123   13
B 5874 608  123   23
B 5884 591  123   34
B 5894 596  123   45
B 5904 616  123   57
B 5914 638  102   68
B 5924 654   65   79
B 5934 658   30   91
B 5944 683   30  103
B 5954 709   30  116
B 5964 730   30  129
B 5974 744   30  142
B 5984 751   30  153
B 5994 755   30  165
B 6004 757   30  177
B 6014 759   30  187
B 6024 760   30  197
pull out 199
B 6034 761 -123  207
B 6044 762 -123  215
B 6054 674 -123  225
B 6064 626 -123  231
B 6074 631 -123  238
B 6084 654 -123  244
B 6094 679 -123  250
B 6104 695 -123  254
B 6114 682 -123  255
B 6124 640 -123  255
B 6134 604 -123  255
B 6144 585 -123  249
B 6154 584 -123  236
B 6164 601 -123  223
B 6174 627 -123  209
B 6184 653 -123  193
B 6194 672 -123  177
B 6204 683 -123  159
B 6214 686 -123  140
B 6224 687 -123  120
B 6234 688 -123   99
B 6244 693 -123   76
B 6254 701 -123   53
B 6264 709 -123   30
B 6274 715 -123    6
push -11 -10
push out at target
B 6284 722   82  -18
B 6294 725   82  -38
B 6304 662   82  -49
B 6314 624   82  -61
B 6324 637   82  -71
B 6334 661   82  -82
B 6344 684   82  -94
B 6354 702   82 -105
B 6364 686   82 -115
B 6374 646   75 -120
B 6384 608   32 -121
B 6394 639    0 -121
B 6404 688   10 -118
B 6414 726   10 -107
B 6424 750   10  -97
B 6434 761   10  -87
B 6444 766   10  -76
B 6454 769   10  -65
B 6464 771   10  -53
B 6474 773   10  -41
B 6484 773   10  -29
pb end 
B 6494 774   10  -17
B 6504 775   10   -7
SSS v= 7751  t=  266
SSS  -93     3    35     1
%P VOLT1   = 7801
%P VOLT2   = 7751
%P S2_SC   =  1.03
%P L_ANG_MAX = 266
S 7755   -93     3    35
B 6516 776  123    3
B 6526 775  123   11
B 6536 745  123   15
B 6546 701  123   19
B 6556 697  123   22
B 6566 706  123   23
B 6576 719  123   24
B 6586 729  123   28
B 6596 722  123   29
B 6606 686  123   32
B 6616 644  123   38
B 6626 609  123   47
B 6636 590  123   57
B 6646 590  102   67
B 6656 605   65   79
B 6666 628   40   90
B 6676 644   30  100
B 6686 694   30  111
B 6696 721   30  123
B 6706 739   30  135
B 6716 747   30  147
B 6726 752   30  157
B 6736 755   30  167
B 6746 756   30  177
B 6756 758   30  187
B 6766 760   30  195
pull out 199
B 6776 761 -123  204
B 6786 761 -123  213
B 6796 762 -123  220
B 6806 725 -123  227
B 6816 647 -123  234
B 6826 640 -123  238
B 6836 657 -123  243
B 6846 679 -123  249
B 6856 698 -123  252
B 6866 703 -123  255
B 6876 674 -123  255
B 6886 629 -123  255
B 6896 596 -123  253
B 6906 584 -123  241
B 6916 591 -123  227
B 6926 614 -123  214
B 6936 642 -123  198
B 6946 665 -123  182
B 6956 680 -123  165
B 6966 689 -123  147
B 6976 689 -123  126
B 6986 689 -123  106
B 6996 691 -123   84
B 7006 697 -123   61
B 7016 704 -123   38
B 7026 712 -123   14
B 7036 718 -123  -10
push -11 -10
push out at target
B 7046 724   82  -33
B 7056 708   82  -46
B 7066 629   82  -58
B 7076 628   82  -70
B 7086 649   82  -79
B 7096 674   82  -92
B 7106 695   82 -105
B 7116 697   82 -116
B 7126 659   82 -123
B 7136 620   49 -125
B 7146 604    6 -125
B 7156 648   10 -125
B 7166 684   10 -116
B 7176 730   10 -103
B 7186 750   10  -93
B 7196 760   10  -81
B 7206 766   10  -69
B 7216 769   10  -55
B 7226 771   10  -42
B 7236 772   10  -29
pb end 
B 7246 773   10  -17
B 7256 773   10   -5
B 7266 774   10    5
SSS v= 7744  t=  271
SSS  -98     3    35     5
%P VOLT1   = 7801
%P VOLT2   = 7748
%P S2_SC   =  1.03
%P L_ANG_MAX = 271
S 7748   -98     3    35
B 7276 774  123   13
B 7286 775  123   18
B 7296 722  123   23
B 7306 700  123   26
B 7316 703  123   28
B 7326 714  123   29
B 7336 725  123   32
B 7346 728  123   33
B 7356 700  123   35
B 7366 656  123   40
B 7377 621  123   48
B 7387 593  123   59
B 7397 586   96   69
B 7408 599   58   81
B 7418 620   30   91
B 7428 639   30  102
B 7438 681   30  113
B 7448 720   30  125
B 7458 737   30  137
B 7468 746   30  149
B 7478 750   30  158
B 7488 753   30  169
B 7498 756   30  179
B 7508 757   30  188
B 7518 759   30  197
pull out 203
B 7528 760 -123  205
B 7538 760 -123  215
B 7548 673 -123  222
B 7558 629 -123  226
B 7568 634 -123  231
B 7578 656 -123  237
B 7588 679 -123  241
B 7598 697 -123  243
B 7608 695 -123  246
B 7618 656 -123  246
B 7628 616 -123  245
B 7638 590 -123  239
B 7648 583 -123  227
B 7658 598 -123  213
B 7668 622 -123  199
B 7678 648 -123  184
B 7688 670 -123  167
B 7698 683 -123  150
B 7708 689 -123  131
B 7718 688 -123  111
B 7728 688 -123   91
B 7738 692 -123   68
B 7748 698 -123   45
B 7758 705 -123   22
B 7768 712 -123   -2
push -12 -10
push out at target
B 7778 718   82  -26
B 7788 722   82  -41
B 7798 661   82  -53
B 7808 626   82  -66
B 7818 640   82  -75
B 7828 664   82  -89
B 7838 686   82 -101
B 7848 700   82 -113
B 7858 679   82 -123
B 7868 636   75 -129
B 7878 604   40 -129
B 7888 648   10 -129
B 7898 710   10 -123
B 7908 739   10 -112
B 7918 754   10 -102
B 7928 762   10  -91
B 7938 766   10  -79
B 7948 769   10  -67
B 7958 770   10  -55
B 7968 772   10  -43
pb end 
B 7978 772   10  -31
B 7988 773   10  -20
SSS v= 7744  t=  276
SSS -102     3    35   -11
%P VOLT1   = 7801
%P VOLT2   = 7741
%P S2_SC   =  1.03
%P L_ANG_MAX = 276
S 7737  -102     3    35
B 7999 773  124   -9
B 8009 771  124   -2
B 8019 710  124    3
B 8029 698  124    8
B 8039 706  124   11
B 8049 717  124   14
B 8059 728  124   19
B 8069 732  124   20
B 8079 713  124   23
B 8089 667  124   28
B 8099 629  124   35
B 8109 600  124   46
B 8119 589  124   57
B 8129 596  103   67
B 8139 617   69   79
B 8149 637   35   90
B 8159 685   31  100
B 8169 718   31  112
B 8179 734   31  124
B 8189 741   31  135
B 8199 748   31  146
B 8209 751   31  156
B 8219 754   31  166
B 8229 756   31  175
B 8239 757   31  185
B 8249 759   31  195
B 8259 759   31  203
pull out 203
B 8269 759 -124  210
B 8279 752 -124  218
B 8290 654 -124  225
B 8301 643 -124  230
B 8311 659 -124  235
B 8321 680 -124  241
B 8331 698 -124  244
B 8341 701 -124  247
B 8351 667 -124  247
B 8361 623 -124  247
B 8371 593 -124  245
B 8381 580 -124  233
B 8391 588 -124  219
B 8401 611 -124  206
B 8411 639 -124  191
B 8421 663 -124  175
B 8431 680 -124  158
B 8441 687 -124  139
B 8451 688 -124  120
B 8461 688 -124   99
B 8471 689 -124   77
B 8481 695 -124   55
B 8491 702 -124   31
B 8501 709 -124    8
push -12 -10
push out at target
B 8511 716   82  -16
B 8521 721   82  -37
B 8531 713   82  -49
B 8541 633   82  -61
B 8551 631   82  -73
B 8561 652   82  -83
B 8571 675   82  -97
B 8581 695   82 -109
B 8591 692   82 -122
B 8601 652   82 -129
B 8611 613   49 -131
B 8621 601    6 -131
B 8631 685   10 -131
B 8641 730   10 -121
B 8651 748   10 -113
B 8661 758   10 -101
B 8671 764   10  -90
B 8681 767   10  -79
B 8691 769   10  -69
B 8701 770   10  -57
B 8711 771   10  -46
B 8721 773   10  -36
pb end 
B 8731 773   10  -26
B 8741 773   10  -18
SSS v= 7741  t=  281
SSS -105     3    35   -18
%P VOLT1   = 7801
%P VOLT2   = 7737
%P S2_SC   =  1.03
%P L_ANG_MAX = 281
S 7737  -105     3    35
B 8751 774  124  -13
B 8761 775  124   -8
B 8771 726  124   -4
B 8781 701  124   -1
B 8791 702  124    1
B 8801 712  124    2
B 8811 723  124    8
B 8821 720  124    8
B 8831 688  124   11
B 8841 648  124   17
B 8851 618  124   25
B 8861 597  124   35
B 8871 593  124   46
B 8881 604  124   57
B 8891 623  103   67
B 8901 639   72   78
B 8911 653   35   89
B 8921 670   31  100
B 8931 693   31  113
B 8941 724   31  126
B 8951 739   31  139
B 8961 746   31  149
B 8971 750   31  161
B 8981 753   31  171
B 8991 755   31  182
B 9001 756   31  191
B 9011 757   31  201
B 9021 758   31  210
pull out 211
B 9031 759 -124  219
B 9041 760 -124  227
B 9051 759 -124  235
B 9061 669 -124  242
B 9071 639 -124  247
B 9081 649 -124  253
B 9091 669 -124  259
B 9101 689 -124  263
B 9111 701 -124  267
B 9121 684 -124  269
B 9131 640 -124  270
B 9141 601 -124  269
B 9151 581 -124  262
B 9161 579 -124  249
B 9171 598 -124  235
B 9181 625 -124  221
B 9191 651 -124  206
B 9201 671 -124  190
B 9211 681 -124  173
B 9221 685 -124  154
B 9231 685 -124  133
B 9241 686 -124  111
B 9251 690 -124   90
B 9261 697 -124   67
B 9271 706 -124   43
B 9281 713 -124   19
B 9291 719 -124   -5
push -13 -10
push out at target
B 9301 723   82  -29
B 9311 724   82  -44
B 9321 708   82  -57
B 9331 641   82  -71
B 9341 637   82  -83
B 9351 655   82  -97
B 9361 676   82 -113
B 9371 694   82 -127
B 9381 682   82 -141
B 9391 641   82 -149
B 9401 603   57 -151
B 9411 582    6 -151
B 9421 612   10 -151
B 9431 639   10 -141
B 9441 705   10 -130
B 9451 738   10 -119
B 9461 753   10 -109
B 9471 761   10  -97
B 9481 766   10  -85
B 9491 768   10  -73
B 9501 769   10  -61
pb end 
B 9511 770   10  -50
B 9521 771   10  -38
B 9531 772   10  -27
SSS v= 7727  t=  281
SSS -111     3    35   -27
%P VOLT1   = 7801
%P VOLT2   = 7727
%P S2_SC   =  1.04
%P L_ANG_MAX = 281
S 7730  -111     3    35
B 9541 772  124  -17
B 9551 773  124   -9
B 9561 736  124   -3
B 9571 701  124    1
B 9581 700  124    5
B 9591 710  124    8
B 9601 721  124   10
B 9611 730  124   14
B 9621 724  124   16
B 9631 688  124   20
B 9641 646  124   27
B 9651 613  124   36
B 9661 591  124   47
B 9671 591  124   58
B 9681 605  103   69
B 9691 627   66   80
B 9701 648   31   91
B 9711 689   31  101
B 9721 712   31  114
B 9731 733   31  126
B 9741 743   31  137
B 9751 747   31  147
B 9761 751   31  159
B 9771 753   31  169
B 9781 755   31  179
B 9791 756   31  187
B 9801 757   31  197
B 9811 758   31  206
pull out 207
B 9821 758   10  214
B 9831 763   10  221
B 9841 769   10  228
B 9851 771   10  235
B 9861 773   10  242
B 9871 773   10  246
B 9881 773   10  251
B 9891 774   10  257
B 9901 774 -124  262
B 9911 775 -124  266
B 9921 726 -124  270
B 9931 668 -124  273
B 9941 662 -124  275
B 9951 677 -124  278
B 9961 692 -124  279
B 9971 690 -124  279
B 9981 659 -124  279
B 9991 621 -124  279
B 10001 594 -124  273
B 10011 585 -124  262
B 10021 598 -124  250
B 10031 621 -124  236
B 10041 646 -124  222
B 10051 664 -124  207
B 10061 674 -124  190
B 10071 677 -124  171
B 10081 678 -124  152
B 10091 681 -124  131
B 10101 686 -124  110
B 10111 693 -124   88
B 10121 702 -124   64
B 10131 710 -124   41
B 10141 717 -124   17
B 10151 722 -124   -8
push -10 -10
push out at target
B 10161 724   82  -33
B 10171 693   82  -45
B 10181 622   82  -57
B 10191 623   82  -69
B 10201 644   82  -77
B 10211 669   82  -89
B 10221 691   82 -101
B 10231 693   82 -111
B 10241 656   75 -119
B 10251 615   57 -121
B 10261 602    6 -121
B 10271 633   10 -120
B 10281 676   10 -112
B 10291 724   10 -101
B 10301 747   10  -91
B 10311 758   10  -80
B 10321 764   10  -68
B 10331 767   10  -56
B 10341 769   10  -43
B 10351 770   10  -31
pb end 
B 10361 771   10  -20
B 10371 771   10   -9
SSS v= 7723  t=  281
SSS -114     3    35     0
%P VOLT1   = 7801
%P VOLT2   = 7723
%P S2_SC   =  1.04
%P L_ANG_MAX = 281
S 7723  -114     3    35
B 10382 772  124    2
B 10392 772  124   10
B 10402 773  124   16
B 10412 706  124   20
B 10422 691  124   23
B 10432 698  124   26
B 10442 711  124   27
B 10452 722  124   31
B 10462 726  124   31
B 10472 704  124   33
B 10482 661  124   37
B 10492 622  124   45
B 10502 593  124   55
B 10512 583  109   65
B 10522 592   78   75
B 10532 613   41   87
B 10542 638   31   97
B 10552 677   31  107
B 10562 712   31  119
B 10572 732   31  131
