chage initial rpm target to 150
%Initializing ... 
%  batt 8.27v 8.31v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 50
%P L_ANG2 = 100
%P S_V    = 45
%P S_ANG1 = 10
%P S_ANG2 = 30
%P M_V    = 60
%P M_ANG1 = 40
%P M_ANG2 = 90
in loop, waiting for press
B  31 8182   67   -3
B  41 8079   67   -3
B  51 8071   67   -3
B  61 8094   67   -3
B  72 7726   67   -3
B  84 7886   67   -3
B  95 7881   67    0
B 105 7873   67    8
B 115 7753   67   16
B 125 7718   67   25
B 136 7527   67   35
B 146 7532   67   44
B 158 7655   43   55
B 169 7665   43   64
B 179 7707   43   75
B 189 7816   43   85
B 200 7829   43   95
B 210 7768   38  105
B 221 7919   38  115
B 231 7926   38  124
B 241 7971   38  133
*** dt = 34 , A = 137 , rpm = 149 
B 252 8011   19  142
B 263 8049   19  151
B 274 8067   19  160
pull out 165
B 284 8076  -97  169
B 295 8080  -97  177
B 305 7956  -97  183
B 315 7896  -97  189
B 325 7914  -97  194
B 335 7970  -97  199
B 345 7378  -97  203
B 356 7598  -97  205
B 366 7500  -97  205
B 376 7628  -97  205
*** amax = 205  vhit = 91
B 386 7572  -88  199
B 396 7550  -88  183
B 407 7271  -88  167
B 417 7173  -88  149
B 428 7245  -88  131
B 438 7297  -88  111
B 448 7426  -88   90
B 459 7642  -88   66
B 469 7641  -88   42
B 480 7716  -88   17
B 490 7730  -88   -7
push -11 -10
push out at target
B 500 7737   77  -24
B 511 7709   77  -37
B 521 7680   77  -53
B 533 7725   77  -70
B 543 7781   77  -85
B 554 7370   77 -101
B 565 7500   77 -118
B 575 7416   77 -131
B 585 7599   77 -137
B 595 7617   38 -138
B 605 7589    0 -138
B 615 7508    9 -134
B 625 7392    9 -121
B 635 7471    9 -107
B 646 7761    9  -94
B 657 7920    9  -79
B 668 8072    9  -63
B 679 8077    9  -49
B 689 8115    9  -33
B 700 8117    9  -19
pb end 
SSS vs= 0.97  t=  170
%P VOLT1   = 8155
%P VOLT2   = 8283
%P S2_SC   =  0.97
%P L_ANG_MAX = 170
B   0 820   68    0
B  10 8206   68    0
B  20 8125   68    0
B  30 8065   68    0
B  40 8076   68    0
B  50 8097   68    0
B  60 7763   68    1
B  70 7847   68    1
B  81 7841   68    1
B  91 7869   68    9
B 101 7707   68   17
B 111 7670   68   25
B 121 7482   68   35
B 131 7449   68   43
B 142 7466   43   52
B 152 7549   43   61
B 163 7683   43   71
B 175 7771   43   82
B 185 7786   43   92
B 195 7800   38  101
B 205 7949   38  111
B 215 7957   38  119
*** dt = 34 , A = 121 , rpm = 149 
B 226 8004   19  128
B 236 8015   19  137
B 247 8031   19  145
pull out 148
B 257 8039  -97  153
B 267 8076  -97  161
B 277 8078  -97  167
B 287 8137  -97  173
B 297 7921  -97  178
B 309 7913  -97  184
B 319 7960  -97  189
B 329 7303  -97  191
B 339 7536  -97  192
B 350 7453  -97  193
*** amax = 193  vhit = 89
B 360 7569  -86  192
B 370 7604  -86  186
B 380 7590  -86  173
B 391 7382  -86  155
B 401 7244  -86  137
B 411 7315  -86  119
B 423 7268  -86   97
B 433 7429  -86   77
B 444 7647  -86   53
B 455 7644  -86   27
B 465 7719  -86    3
push -10 -10
push out at target
B 476 7726   77  -21
B 486 7678   77  -31
B 496 7619   77  -46
B 506 7686   77  -56
B 516 7747   77  -70
B 527 7796   77  -84
B 538 7498   77  -97
B 549 7586   77 -108
B 559 7489   71 -112
B 569 7623   22 -112
B 579 7722    9 -112
B 589 7833    9 -105
B 599 7477    9  -91
B 609 7474    9  -81
B 619 7490    9  -69
B 629 7999    9  -54
B 639 8074    9  -42
B 649 8077    9  -29
B 659 8113    9  -14
B 669 8115    9   -2
pb end 
SSS vs= 0.97  t=  170
%P VOLT1   = 8155
%P VOLT2   = 8290
%P S2_SC   =  0.97
%P L_ANG_MAX = 170
B   0 820   68    1
B  10 8209   68    1
B  20 8204   68    1
B  31 8111   68    1
B  42 8060   68    1
B  53 8079   68    1
B  63 8102   68    1
B  73 7800   68    1
B  83 7918   68    2
B  94 7908   68    2
B 104 7847   68    7
B 114 7709   68   16
B 125 7668   68   27
B 135 7472   68   36
B 145 7464   68   45
B 155 7488   43   54
B 165 7600   43   63
B 175 7706   43   73
B 185 7736   43   83
B 195 7750   43   92
B 205 7801   38  102
B 215 7808   38  111
B 225 7956   38  119
*** dt = 38 , A = 121 , rpm = 140 
B 235 7967   19  128
B 245 7980   19  137
B 255 8031   19  145
pull out 153
B 265 8036  -97  154
B 275 8114  -97  161
B 286 8114  -97  169
B 296 8113  -97  175
B 307 7882  -97  180
B 317 7869  -97  186
B 327 7949  -97  191
B 337 7403  -97  194
B 347 7427  -97  195
B 358 7545  -97  195
B 368 7699  -97  195
*** amax = 195  vhit = 88
B 379 7610  -85  191
B 389 7551  -85  178
B 400 7230  -85  161
B 410 7309  -85  144
B 420 7201  -85  127
B 430 7295  -85  107
B 442 7501  -85   85
B 452 7505  -85   61
B 462 7682  -85   40
B 472 7717  -85   17
B 482 7724  -85   -8
push -10 -10
push out at target
B 492 7737   77  -23
B 502 7636   77  -33
B 512 7631   77  -45
B 522 7714   77  -54
B 532 7278   77  -67
B 542 7318   77  -78
B 553 7601   77  -89
B 563 7639   77  -97
B 573 7554   54  -97
B 583 7623    9  -97
B 593 7729    9  -97
B 603 7820    9  -84
B 613 7468    9  -74
B 623 7985    9  -62
B 633 7996    9  -50
B 643 8070    9  -37
B 653 8114    9  -25
B 663 8115    9  -11
pb end 
SSS vs= 0.97  t=  170
%P VOLT1   = 8155
%P VOLT2   = 8279
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 820   68    1
B  11 8204   68    1
B  22 8122   68    1
B  32 8060   68    1
B  42 8071   68    1
B  53 8097   68    1
B  63 7762   68    1
B  73 7808   68    2
B  84 7804   68    1
B  94 7859   68    5
B 104 7721   68   13
B 114 7671   68   23
B 125 7531   68   33
B 135 7525   68   42
B 146 7589   43   51
B 156 7600   43   60
B 166 7627   43   70
B 176 7692   43   80
B 186 7734   43   91
B 196 7771   39  101
B 206 7752   39  111
*** dt = 29 , A = 121 , rpm = 166 
B 216 7767   19  122
B 226 7922   19  131
B 236 7973   19  142
pull out 149
B 247 7990  -97  151
B 257 7999  -97  161
B 267 8037  -97  169
B 277 7833  -97  175
B 287 7849  -97  182
B 297 7883  -97  189
B 307 7936  -97  195
B 317 7381  -97  198
B 327 7611  -97  201
B 337 7482  -97  201
B 348 7518  -97  201
*** amax = 201  vhit = 85
B 359 7512  -82  191
B 371 7342  -82  175
B 381 7412  -82  159
B 391 7106  -82  141
B 401 7174  -82  123
B 411 7213  -82  103
B 421 7550  -82   83
B 431 7656  -82   62
B 442 7656  -82   37
B 452 7769  -82   14
push -10 -10
push out at target
B 463 7779   78  -11
B 474 7787   78  -25
B 485 7786   78  -38
B 496 7678   78  -53
B 506 7705   78  -65
B 517 7756   78  -80
B 527 7770   78  -95
B 538 7564   78 -109
B 548 7460   78 -121
B 558 7510   78 -125
B 568 7603   22 -125
B 579 7672    9 -125
B 589 7746    9 -115
B 600 7432    9 -102
B 611 7402    9  -88
B 622 7425    9  -73
B 632 7995    9  -61
B 642 8072    9  -46
B 652 8073    9  -33
B 662 8113    9  -19
pb end 
SSS vs= 0.98  t=  170
%P VOLT1   = 8155
%P VOLT2   = 8272
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 820   68    0
B  10 8201   68    0
B  20 8203   68    0
B  30 8201   68    0
B  40 8088   68    0
B  50 8062   68    1
B  60 8074   68    1
B  70 8097   68    1
B  80 7794   68    1
B  90 7881   68    1
B 101 7870   68    3
B 111 7787   68   11
B 121 7590   68   19
B 132 7555   68   29
B 142 7433   68   39
B 153 7480   68   47
B 164 7570   43   57
B 174 7579   43   66
B 184 7743   43   75
B 194 7739   43   85
B 204 7750   43   95
B 214 7797   39  105
B 224 7948   39  113
*** dt = 34 , A = 121 , rpm = 149 
B 234 7957   19  122
B 244 7927   19  130
B 254 8015   19  139
B 264 8028   19  147
pull out 150
B 274 8033  -97  155
B 284 8107  -97  163
B 295 8110  -97  170
B 306 8009  -97  176
B 317 7859  -97  182
B 329 7882  -97  187
B 339 7933  -97  191
B 349 7413  -97  194
B 360 7590  -97  195
B 371 7464  -97  195
B 381 7597  -97  195
*** amax = 195  vhit = 88
B 391 7553  -85  183
B 402 7557  -85  168
B 413 7301  -85  151
B 424 7176  -85  131
B 435 7280  -85  111
B 445 7317  -85   91
B 455 7508  -85   69
B 466 7683  -85   47
B 476 7680  -85   23
B 486 7721  -85   -1
push -10 -10
push out at target
B 496 7731   78  -21
B 506 7628   78  -33
B 516 7573   78  -45
B 526 7694   78  -55
B 537 7752   78  -68
B 548 7306   78  -81
B 558 7594   78  -93
B 569 7608   78 -101
B 579 7510   48 -102
B 590 7606    0 -102
B 600 7655    9 -101
B 611 7748    9  -89
B 621 7432    9  -79
B 632 7949    9  -66
B 642 8064    9  -54
B 653 8069    9  -41
B 664 8074    9  -27
B 674 8111    9  -15
B 685 8113    9   -3
pb end 
SSS vs= 0.98  t=  170
%P VOLT1   = 8096
%P VOLT2   = 8265
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 816   68    4
B  10 8165   68    4
B  20 8165   68    4
B  30 8060   68    4
B  40 8021   68    4
B  51 8039   68    4
B  61 7708   68    4
B  72 7725   68    4
B  82 7793   68    5
B  92 7856   68    5
B 102 7704   68   13
B 112 7665   68   21
B 123 7492   68   31
B 135 7494   68   41
B 145 7519   68   51
B 155 7560   44   59
B 165 7623   44   69
B 176 7670   44   79
B 186 7730   44   90
B 196 7745   44  100
B 206 7757   39  110
B 216 7909   39  119
*** dt = 32 , A = 121 , rpm = 157 
B 227 7922   19  129
B 237 7927   19  138
B 247 7982   19  147
pull out 150
B 257 7990  -98  155
B 267 7996  -98  163
B 277 7963  -98  171
B 287 7872  -98  176
B 297 7865  -98  183
B 307 7913  -98  189
B 317 7678  -98  194
B 327 7702  -98  197
B 337 7509  -98  198
B 347 7530  -98  198
B 357 7457  -98  197
*** amax = 198  vhit = 86
B 367 7500  -84  183
B 378 7389  -84  167
B 389 7083  -84  149
B 399 7157  -84  132
B 409 7175  -84  115
B 420 7491  -84   93
B 430 7499  -84   71
B 440 7606  -84   49
B 450 7712  -84   26
B 460 7721  -84    3
push -10 -10
push out at target
B 470 7733   78  -18
B 480 7765   78  -30
B 490 7721   78  -43
B 501 7630   78  -59
B 511 7695   78  -72
B 521 7745   78  -87
B 531 7720   78 -102
B 542 7525   78 -118
B 552 7435   78 -130
B 562 7477   78 -136
B 572 7566   38 -137
B 582 7556    0 -137
B 592 7665    9 -130
B 602 7330    9 -117
B 612 7399    9 -103
B 622 7401    9  -90
B 632 7873    9  -77
B 642 7886    9  -63
B 652 8066    9  -49
B 662 8070    9  -35
B 672 8073    9  -21
pb end 
SSS vs= 0.98  t=  170
%P VOLT1   = 8096
%P VOLT2   = 8258
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 816   68   -1
B  10 8160   68   -1
B  20 8160   68   -1
B  30 8154   68   -1
B  40 8026   68   -1
B  50 8018   68   -1
B  60 8038   68   -1
B  70 8060   68   -1
B  80 7722   68   -1
B  90 7905   68   -1
B 102 7849   68    5
B 112 7793   68   13
B 122 7525   68   22
B 132 7433   68   30
B 142 7436   68   39
B 152 7455   68   47
B 162 7573   44   56
B 172 7578   44   65
B 182 7700   44   75
B 192 7762   44   84
B 202 7779   44   94
B 212 7897   39  103
B 222 7868   39  112
B 232 7878   39  121
*** dt = 34 , A = 121 , rpm = 149 
B 242 7954   19  130
B 252 7937   19  138
B 262 7953   19  147
pull out 151
B 272 8028  -98  154
B 282 8070  -98  162
B 292 8070  -98  169
B 302 8072  -98  175
B 312 7868  -98  179
B 322 7859  -98  185
B 332 7904  -98  190
B 343 7284  -98  193
B 354 7310  -98  195
B 364 7623  -98  195
B 374 7607  -98  195
*** amax = 195  vhit = 88
B 384 7534  -86  189
B 395 7449  -86  175
B 405 7269  -86  159
B 415 7339  -86  143
B 425 7160  -86  125
B 435 7244  -86  107
B 445 7272  -86   87
B 455 7526  -86   65
B 466 7630  -86   39
B 477 7703  -86   11
push -10 -10
push out at target
B 487 7712   78  -11
B 497 7721   78  -24
B 507 7581   78  -36
B 517 7579   78  -47
B 527 7673   78  -57
B 537 7267   78  -70
B 547 7306   78  -81
B 557 7516   78  -91
B 567 7639   78  -98
B 577 7548   47 -101
B 587 7572   14 -101
B 597 7531    9 -100
B 607 7616    9  -89
B 617 7454    9  -77
B 628 7977    9  -65
B 638 7985    9  -53
B 648 8028    9  -39
B 658 8069    9  -27
B 668 8070    9  -13
B 679 8072    9   -1
pb end 
SSS vs= 0.98  t=  170
%P VOLT1   = 8096
%P VOLT2   = 8255
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 815   68   -1
B  10 8159   68   -1
B  20 8090   68   -1
B  30 8019   68   -1
B  40 8026   68   -1
B  52 8052   68   -1
B  62 8068   68   -1
B  72 7795   68   -1
B  82 7884   68   -1
B  92 7817   68    6
B 102 7681   68   15
B 112 7582   68   24
B 122 7594   68   33
B 132 7490   68   43
B 142 7518   44   51
B 152 7525   44   60
B 162 7627   44   70
B 172 7684   44   80
B 182 7706   44   91
B 192 7720   39  102
B 202 7703   39  112
*** dt = 26 , A = 121 , rpm = 174 
B 212 7716   19  123
B 222 7872   19  133
B 232 7921   19  144
pull out 147
B 242 7941  -98  153
B 252 7988  -98  163
B 262 7994  -98  171
B 272 7888  -98  179
B 282 7814  -98  185
B 292 7859  -98  193
B 303 7913  -98  199
B 314 7295  -98  205
B 324 7606  -98  207
B 335 7495  -98  208
B 346 7484  -98  208
*** amax = 208  vhit = 81
B 356 7476  -79  201
B 367 7324  -79  187
B 377 7381  -79  171
B 387 7098  -79  155
B 398 7271  -79  136
B 409 7320  -79  115
B 420 7558  -79   93
B 430 7669  -79   72
B 440 7663  -79   51
B 451 7774  -79   27
B 462 7783  -79    1
push -11 -10
push out at target
B 472 7826   78  -19
B 482 7825   78  -29
B 492 7691   78  -41
B 502 7715   78  -53
B 512 7761   78  -64
B 522 7775   78  -76
B 532 7529   78  -89
B 542 7515   78  -99
B 552 7558   71 -106
B 562 7614   47 -109
B 572 7572   14 -109
B 582 7623    9 -108
B 593 7288    9  -94
B 603 7381    9  -81
B 613 7421    9  -71
B 623 7798    9  -57
B 633 7809    9  -41
B 643 8028    9  -28
B 654 8066    9  -12
B 664 8069    9    3
pb end 
SSS vs= 0.98  t=  170
%P VOLT1   = 8096
%P VOLT2   = 8248
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 815   68   -5
B  10 8156   68   -5
B  21 8038   68   -5
B  31 8018   68   -5
B  41 8035   68   -5
B  51 7664   68   -5
B  61 7675   68   -5
B  71 7838   68   -5
B  81 7864   68    2
B  91 7805   68   10
B 101 7587   68   19
B 111 7485   68   29
B 121 7517   68   38
B 131 7546   68   47
B 141 7557   44   55
B 151 7553   44   65
B 161 7689   44   75
B 171 7721   44   85
B 181 7735   44   95
B 191 7711   39  105
B 201 7899   39  114
*** dt = 32 , A = 121 , rpm = 157 
B 211 7907   19  123
B 221 7916   19  132
B 231 7963   19  140
pull out 149
B 241 7980  -98  149
B 251 8023  -98  158
B 261 7994  -98  166
B 271 7808  -98  172
B 281 7810  -98  178
B 292 7844  -98  185
B 302 7895  -98  191
B 312 7441  -98  194
B 322 7557  -98  196
B 332 7433  -98  196
*** amax = 196  vhit = 87
B 342 7558  -85  195
B 352 7516  -85  187
B 362 7516  -85  174
B 372 7172  -85  158
B 382 7114  -85  140
B 392 7174  -85  123
B 402 7253  -85  105
B 413 7416  -85   83
B 423 7417  -85   62
B 433 7662  -85   39
B 444 7703  -85   12
push -15 -10
push out at target
B 456 7715   78  -15
B 466 7721   78  -26
B 476 7685   78  -38
B 486 7634   78  -53
B 496 7639   78  -66
B 507 7689   78  -81
B 517 7278   78  -97
B 528 7309   78 -113
B 538 7453   78 -126
B 549 7559   78 -133
B 559 7499   41 -134
B 569 7541    0 -134
B 580 7397    9 -129
B 591 7320    9 -113
B 601 7391    9 -100
B 612 7818    9  -87
B 622 7872    9  -72
B 633 7881    9  -57
B 644 8063    9  -41
B 654 8064    9  -26
B 666 8064    9  -11
pb end 
SSS vs= 0.98  t=  170
%P VOLT1   = 8096
%P VOLT2   = 8251
%P S2_SC   =  0.98
%P L_ANG_MAX = 170
B   0 815   68   -1
B  10 8156   68   -1
B  21 8032   68   -1
B  31 8019   68   -1
B  41 8040   68   -1
B  51 7705   68    0
B  61 7722   68    0
B  71 7870   68    0
B  82 7853   68    6
B  93 7798   68   15
B 103 7541   68   22
B 113 7470   68   31
B 123 7468   68   40
B 133 7401   68   48
B 143 7518   44   57
B 155 7638   44   67
B 165 7704   44   77
B 175 7730   44   87
B 185 7709   44   96
B 195 7718   39  106
B 205 7868   39  115
*** dt = 32 , A = 121 , rpm = 157 
B 215 7877   19  123
B 226 7884   19  132
B 236 7939   19  140
pull out 148
B 247 7985  -98  150
B 257 7991  -98  158
B 267 8028  -98  165
B 277 8066  -98  171
B 288 7869  -98  177
B 298 7814  -98  182
B 308 7844  -98  187
B 318 7510  -98  191
B 329 7547  -98  193
B 339 7574  -98  194
B 351 7587  -98  194
B 361 7488  -98  194
*** amax = 194  vhit = 88
B 371 7519  -86  181
B 381 7383  -86  167
B 392 7442  -86  150
B 402 7163  -86  131
B 412 7185  -86  113
B 422 7224  -86   95
B 432 7448  -86   74
B 442 7553  -86   51
B 452 7555  -86   29
B 463 7666  -86    3
push -15 -10
push out at target
B 473 7679   78  -19
B 485 7703   78  -33
B 495 7649   78  -45
B 505 7577   78  -61
B 515 7604   78  -74
B 526 7663   78  -91
B 536 7608   78 -108
B 547 7543   78 -124
B 557 7451   78 -135
B 568 7497   78 -141
B 578 7551   34 -141
B 588 7537    9 -141
B 598 7595    9 -135
B 609 7340    9 -121
B 621 7373    9 -106
B 631 7400    9  -94
B 642 7875    9  -80
B 652 8022    9  -65
B 662 8026    9  -53
B 672 8066    9  -39
pb end 
SSS vs= 0.98  t=  162
%P VOLT1   = 8096
%P VOLT2   = 8255
%P S2_SC   =  0.98
%P L_ANG_MAX = 162
B   0 815   68    0
B  10 8160   68    0
B  20 8100   68    0
B  30 8022   68    0
B  40 8026   68    0
B  51 8047   68    0
B  61 7854   68    1
B  71 7868   68    1
B  81 7860   68    3
B  92 7814   68    9
B 102 7535   68   18
B 114 7500   68   28
B 124 7503   68   37
B 134 7446   68   46
B 144 7570   44   55
B 154 7575   44   64
B 164 7675   44   73
B 174 7718   44   83
B 185 7736   44   93
B 195 7748   39  103
B 205 7864   39  113
*** dt = 29 , A = 113 , rpm = 166 
B 215 7870   19  122
B 225 7916   19  130
pull out 139
B 236 7964  -98  139
B 246 7984  -98  149
B 257 7990  -98  157
B 267 8026  -98  165
B 278 7891  -98  171
B 288 7855  -98  178
B 299 7894  -98  184
B 309 7347  -98  190
B 320 7377  -98  192
B 330 7487  -98  193
B 340 7612  -98  193
B 350 7541  -98  193
*** amax = 193  vhit = 85
B 360 7549  -83  180
B 370 7220  -83  165
B 380 7281  -83  149
B 390 7180  -83  132
B 400 7243  -83  114
B 411 7282  -83   93
B 421 7470  -83   72
B 431 7682  -83   51
B 443 7715  -83   25
B 454 7719  -83   -1
push -10 -10
push out at target
B 465 7727   78  -21
B 475 7717   78  -31
B 486 7664   78  -45
B 496 7626   78  -61
B 506 7665   78  -73
B 516 7713   78  -87
B 526 7334   78 -103
B 537 7471   78 -118
B 549 7611   78 -130
B 560 7529   71 -133
B 570 7561   12 -133
B 580 7447    9 -133
B 590 7587    9 -119
B 601 7474    9 -105
B 611 7895    9  -93
B 623 8017    9  -77
B 633 8025    9  -62
B 644 8064    9  -49
B 654 8067    9  -34
B 665 8069    9  -21
pb end 
SSS vs= 0.98  t=  162
%P VOLT1   = 8096
%P VOLT2   = 8248
%P S2_SC   =  0.98
%P L_ANG_MAX = 162
B   0 815   68   -1
B  10 8158   68   -1
B  20 8156   68   -1
B  30 8158   68   -1
B  40 8039   68   -1
B  50 8022   68   -1
B  60 8038   68   -1
B  70 8060   68    0
B  80 7719   68    0
B  90 7860   68    0
B 100 7829   68    6
B 110 7756   68   14
B 120 7541   68   22
B 130 7514   68   31
B 141 7405   68   39
B 151 7486   68   48
B 161 7488   44   56
B 171 7531   44   65
B 181 7688   44   75
B 191 7722   44   84
B 201 7738   44   94
B 211 7713   39  103
B 221 7722   39  112
*** dt = 33 , A = 114 , rpm = 149 
B 231 7905   19  120
B 241 7916   19  129
B 253 7971   19  140
pull out 142
B 263 7982  -98  147
B 273 8025  -98  156
B 283 7988  -98  163
B 293 7778  -98  168
